user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
4,0,7,2,0.8109999999999999,0.036,0.014,0.031,0.0,0.036,0.037,0.029,0.006
5,0,7,1,0.6940000000000001,0.0,0.057,0.053,0.094,0.0,0.059,0.021,0.021
6,0,7,1,0.419,0.026,0.231,0.141,0.075,0.011,0.0,0.047,0.05
7,0,7,2,0.314,0.02,0.057,0.312,0.133,0.059,0.037,0.0,0.068
8,5,7,1,0.207,0.053,0.041,0.086,0.112,0.377,0.056,0.068,0.0
1,0,8,1,0.7509999999999999,0.0,0.0,0.032,0.08,0.02,0.053,0.013,0.051
2,0,8,1,0.413,0.249,0.0,0.089,0.08,0.013,0.063,0.067,0.026
3,0,8,2,0.403,0.02,0.026,0.0,0.1369999999999999,0.027,0.085,0.177,0.126
4,0,8,2,0.349,0.03,0.0069999999999999,0.331,0.0,0.033,0.168,0.073,0.009
5,0,8,1,0.763,0.0,0.04,0.039,0.074,0.0,0.044,0.017,0.023
6,2,8,1,0.14,0.011,0.377,0.335,0.079,0.003,0.0,0.023,0.032
7,3,8,2,0.21,0.029,0.046,0.286,0.125,0.056,0.146,0.0,0.103
8,0,8,1,0.433,0.046,0.05,0.048,0.174,0.049,0.123,0.078,0.0
1,0,9,1,0.643,0.0,0.0,0.044,0.121,0.029,0.076,0.017,0.07
2,0,9,1,0.3,0.087,0.0,0.096,0.141,0.016,0.187,0.101,0.072
3,8,9,2,0.07,0.003,0.051,0.0,0.178,0.049,0.043,0.046,0.561
4,0,9,2,0.657,0.044,0.023,0.029,0.0,0.059,0.123,0.065,0.001
5,4,9,1,0.171,0.014,0.067,0.052,0.319,0.0,0.176,0.095,0.106
6,2,9,1,0.047,0.01,0.483,0.285,0.099,0.001,0.0,0.03,0.044
7,3,9,2,0.123,0.029,0.05,0.31,0.172,0.061,0.119,0.0,0.136
8,0,9,1,0.493,0.054,0.056,0.041,0.126,0.047,0.132,0.051,0.0
1,0,10,1,0.563,0.0,0.02,0.057,0.1369999999999999,0.029,0.086,0.033,0.077
2,8,10,1,0.204,0.011,0.0,0.129,0.162,0.006,0.162,0.085,0.242
3,8,10,2,0.14,0.001,0.041,0.0,0.192,0.047,0.037,0.04,0.501
4,0,10,2,0.609,0.047,0.036,0.027,0.0,0.046,0.147,0.07,0.019
5,0,10,1,0.464,0.003,0.08,0.063,0.15,0.0,0.077,0.089,0.074
6,3,10,1,0.213,0.039,0.087,0.295,0.149,0.027,0.0,0.047,0.143
7,0,10,2,0.289,0.049,0.05,0.134,0.151,0.07,0.133,0.0,0.125
8,0,10,1,0.65,0.041,0.043,0.015,0.079,0.051,0.091,0.029,0.0
1,0,11,1,0.159,0.0,0.147,0.124,0.15,0.111,0.086,0.065,0.159
2,6,11,1,0.186,0.014,0.0,0.088,0.087,0.003,0.425,0.143,0.054
3,8,11,2,0.13,0.003,0.037,0.0,0.139,0.043,0.063,0.059,0.527
4,0,11,2,0.446,0.03,0.039,0.039,0.0,0.031,0.322,0.08,0.014
5,0,11,1,0.647,0.0,0.076,0.071,0.09,0.0,0.04,0.06,0.016
6,2,11,1,0.249,0.04,0.293,0.209,0.056,0.036,0.0,0.055,0.062
7,3,11,2,0.19,0.047,0.054,0.258,0.1669999999999999,0.084,0.086,0.0,0.114
8,0,11,1,0.6629999999999999,0.031,0.034,0.026,0.095,0.041,0.0819999999999999,0.027,0.0
1,8,12,1,0.257,0.0,0.006,0.071,0.203,0.081,0.065,0.035,0.281
2,8,12,1,0.114,0.136,0.0,0.123,0.179,0.029,0.123,0.115,0.182
3,8,12,2,0.08,0.016,0.047,0.0,0.19,0.057,0.064,0.077,0.469
4,0,12,2,0.5589999999999999,0.053,0.04,0.027,0.0,0.049,0.177,0.079,0.017
5,0,12,1,0.547,0.006,0.064,0.067,0.13,0.0,0.081,0.069,0.037
6,2,12,1,0.281,0.041,0.289,0.206,0.062,0.01,0.0,0.041,0.069
7,6,12,2,0.241,0.036,0.041,0.143,0.106,0.044,0.3,0.0,0.088
8,0,12,1,0.64,0.049,0.056,0.028,0.075,0.043,0.075,0.035,0.0
1,3,13,1,0.034,0.0,0.014,0.282,0.257,0.144,0.076,0.045,0.147
2,5,13,1,0.019,0.24,0.0,0.097,0.096,0.379,0.07,0.079,0.02
3,8,13,2,0.05,0.021,0.051,0.0,0.218,0.053,0.059,0.067,0.48
4,0,13,2,0.513,0.067,0.046,0.033,0.0,0.061,0.168,0.098,0.014
5,0,13,1,0.526,0.009,0.069,0.054,0.122,0.0,0.119,0.057,0.046
6,7,13,1,0.121,0.024,0.193,0.214,0.108,0.02,0.0,0.224,0.095
7,5,13,2,0.081,0.033,0.06,0.106,0.122,0.266,0.234,0.0,0.098
8,6,13,1,0.213,0.057,0.116,0.089,0.155,0.063,0.222,0.086,0.0
1,8,14,1,0.124,0.0,0.001,0.075,0.149,0.027,0.051,0.045,0.527
2,3,14,1,0.049,0.041,0.0,0.335,0.179,0.044,0.133,0.139,0.079
3,8,14,2,0.033,0.004,0.031,0.0,0.318,0.036,0.044,0.044,0.489
4,0,14,2,0.473,0.061,0.05,0.09,0.0,0.064,0.128,0.106,0.027
5,4,14,1,0.076,0.0069999999999999,0.087,0.055,0.263,0.0,0.215,0.165,0.131
6,3,14,1,0.136,0.043,0.101,0.281,0.115,0.033,0.0,0.193,0.099
7,3,14,2,0.059,0.017,0.034,0.52,0.088,0.056,0.16,0.0,0.066
8,6,14,1,0.049,0.036,0.04,0.085,0.103,0.027,0.59,0.07,0.0
1,0,15,1,0.351,0.0,0.01,0.101,0.186,0.106,0.041,0.042,0.162
2,4,15,1,0.15,0.046,0.0,0.1639999999999999,0.223,0.013,0.098,0.134,0.171
3,4,15,2,0.051,0.014,0.041,0.0,0.395,0.05,0.065,0.076,0.307
4,6,15,2,0.157,0.044,0.04,0.21,0.0,0.09,0.277,0.143,0.039
5,4,15,1,0.099,0.016,0.09,0.134,0.307,0.0,0.1,0.121,0.133
6,3,15,1,0.063,0.029,0.046,0.498,0.139,0.013,0.0,0.136,0.077
7,3,15,2,0.057,0.027,0.024,0.6759999999999999,0.081,0.07,0.014,0.0,0.05
8,0,15,1,0.444,0.053,0.049,0.047,0.146,0.056,0.141,0.065,0.0
1,3,16,1,0.216,0.0,0.016,0.382,0.209,0.021,0.075,0.038,0.045
2,3,16,1,0.036,0.191,0.0,0.241,0.205,0.019,0.083,0.125,0.1
3,8,16,2,0.023,0.003,0.043,0.0,0.381,0.036,0.011,0.042,0.462
4,0,16,2,0.466,0.031,0.014,0.183,0.0,0.044,0.1689999999999999,0.081,0.011
5,3,16,1,0.043,0.006,0.054,0.391,0.305,0.0,0.048,0.072,0.081
6,3,16,1,0.053,0.184,0.049,0.325,0.138,0.021,0.0,0.084,0.145
7,3,16,2,0.056,0.031,0.033,0.5920000000000001,0.096,0.067,0.076,0.0,0.05
8,0,16,1,0.417,0.047,0.053,0.062,0.197,0.046,0.125,0.054,0.0
1,3,17,1,0.009,0.0,0.04,0.474,0.235,0.047,0.112,0.043,0.041
2,3,17,1,0.04,0.171,0.0,0.214,0.158,0.011,0.189,0.135,0.081
3,8,17,2,0.029,0.016,0.06,0.0,0.131,0.057,0.044,0.054,0.61
4,5,17,2,0.094,0.04,0.02,0.106,0.0,0.529,0.101,0.081,0.03
5,4,17,1,0.047,0.0,0.046,0.276,0.413,0.0,0.041,0.091,0.085
6,3,17,1,0.187,0.13,0.179,0.193,0.123,0.024,0.0,0.044,0.12
7,6,17,2,0.059,0.021,0.01,0.355,0.07,0.06,0.359,0.0,0.067
8,4,17,1,0.284,0.041,0.05,0.073,0.336,0.039,0.11,0.066,0.0
1,3,18,1,0.086,0.0,0.044,0.3229999999999999,0.206,0.056,0.149,0.065,0.071
2,6,18,1,0.057,0.024,0.0,0.141,0.129,0.0,0.394,0.186,0.069
3,8,18,2,0.037,0.02,0.044,0.0,0.157,0.031,0.123,0.172,0.416
4,5,18,2,0.02,0.037,0.016,0.113,0.0,0.6559999999999999,0.054,0.09,0.014
5,4,18,1,0.054,0.004,0.043,0.181,0.424,0.0,0.074,0.115,0.104
6,0,18,1,0.279,0.053,0.276,0.238,0.058,0.031,0.0,0.023,0.043
7,3,18,2,0.056,0.027,0.016,0.691,0.071,0.066,0.016,0.0,0.057
8,0,18,1,0.439,0.059,0.05,0.056,0.175,0.05,0.121,0.05,0.0
1,0,19,1,0.539,0.0,0.01,0.07,0.136,0.031,0.098,0.031,0.085
2,6,19,1,0.069,0.04,0.0,0.127,0.145,0.006,0.356,0.173,0.085
3,7,19,2,0.056,0.009,0.036,0.0,0.096,0.0,0.354,0.401,0.049
4,5,19,2,0.029,0.034,0.033,0.044,0.0,0.62,0.122,0.105,0.013
5,4,19,1,0.04,0.0069999999999999,0.053,0.1,0.308,0.0,0.094,0.126,0.273
6,2,19,1,0.216,0.033,0.269,0.255,0.064,0.017,0.0,0.034,0.113
7,3,19,2,0.049,0.023,0.026,0.441,0.075,0.049,0.279,0.0,0.059
8,4,19,1,0.081,0.074,0.096,0.09,0.27,0.06,0.231,0.097,0.0
1,0,20,1,0.643,0.0,0.0,0.035,0.123,0.029,0.075,0.016,0.079
2,6,20,1,0.064,0.039,0.0,0.129,0.186,0.003,0.295,0.188,0.096
3,7,20,2,0.101,0.014,0.033,0.0,0.165,0.0069999999999999,0.243,0.361,0.075
4,5,20,2,0.087,0.047,0.02,0.034,0.0,0.621,0.085,0.093,0.011
5,4,20,1,0.033,0.0069999999999999,0.044,0.075,0.353,0.0,0.235,0.162,0.091
6,3,20,1,0.1,0.044,0.147,0.263,0.106,0.037,0.0,0.171,0.132
7,6,20,2,0.069,0.026,0.051,0.211,0.123,0.076,0.356,0.0,0.09
8,4,20,1,0.049,0.069,0.056,0.181,0.321,0.077,0.168,0.081,0.0
1,0,21,1,0.6409999999999999,0.0,0.0,0.035,0.112,0.029,0.083,0.018,0.081
2,0,21,1,0.27,0.041,0.0,0.09,0.144,0.003,0.226,0.145,0.081
3,7,21,2,0.053,0.009,0.04,0.0,0.237,0.009,0.231,0.336,0.086
4,7,21,2,0.071,0.039,0.029,0.05,0.0,0.264,0.191,0.346,0.01
5,0,21,1,0.26,0.003,0.071,0.08,0.1689999999999999,0.0,0.23,0.128,0.058
6,3,21,1,0.046,0.046,0.216,0.505,0.095,0.011,0.0,0.031,0.051
7,6,21,2,0.203,0.037,0.047,0.187,0.112,0.044,0.289,0.0,0.08
8,4,21,1,0.061,0.046,0.119,0.116,0.215,0.191,0.159,0.093,0.0
1,0,22,1,0.6509999999999999,0.0,0.0,0.035,0.085,0.029,0.092,0.021,0.088
2,0,22,1,0.283,0.041,0.0,0.088,0.133,0.013,0.218,0.141,0.083
3,7,22,2,0.087,0.023,0.023,0.0,0.139,0.02,0.124,0.46,0.123
4,7,22,2,0.111,0.053,0.039,0.056,0.0,0.061,0.28,0.366,0.034
5,0,22,1,0.589,0.006,0.057,0.065,0.115,0.0,0.086,0.06,0.023
6,3,22,1,0.046,0.039,0.041,0.703,0.113,0.017,0.0,0.006,0.035
7,0,22,2,0.34,0.067,0.047,0.115,0.092,0.036,0.217,0.0,0.086
8,5,22,1,0.089,0.029,0.076,0.104,0.201,0.274,0.133,0.095,0.0
1,0,23,1,0.6659999999999999,0.0,0.0,0.033,0.083,0.027,0.089,0.018,0.084
2,0,23,1,0.524,0.036,0.0,0.038,0.12,0.001,0.1369999999999999,0.081,0.063
3,0,23,2,0.309,0.017,0.021,0.0,0.14,0.021,0.098,0.306,0.088
4,7,23,2,0.269,0.037,0.016,0.041,0.0,0.041,0.268,0.295,0.033
5,0,23,1,0.6890000000000001,0.0,0.053,0.05,0.103,0.0,0.058,0.031,0.017
6,3,23,1,0.257,0.039,0.036,0.5379999999999999,0.096,0.0069999999999999,0.0,0.0,0.028
7,0,23,2,0.621,0.047,0.044,0.081,0.059,0.02,0.06,0.0,0.067
8,5,23,1,0.243,0.013,0.094,0.057,0.162,0.27,0.074,0.087,0.0
1,0,24,1,0.456,0.0,0.006,0.063,0.135,0.029,0.131,0.098,0.083
2,0,24,1,0.653,0.031,0.0,0.022,0.124,0.009,0.058,0.052,0.051
3,6,24,2,0.226,0.021,0.029,0.0,0.15,0.011,0.262,0.221,0.079
4,7,24,2,0.234,0.024,0.014,0.026,0.0,0.051,0.23,0.39,0.03
5,0,24,1,0.693,0.0,0.05,0.049,0.106,0.0,0.056,0.027,0.02
6,3,24,1,0.2,0.046,0.031,0.591,0.09,0.014,0.0,0.001,0.027
7,0,24,2,0.696,0.043,0.036,0.064,0.049,0.021,0.036,0.0,0.056
8,0,24,1,0.231,0.031,0.043,0.064,0.192,0.23,0.122,0.087,0.0
1,0,25,1,0.667,0.0,0.0,0.043,0.107,0.016,0.071,0.021,0.075
2,0,25,1,0.574,0.034,0.0,0.037,0.119,0.011,0.09,0.074,0.06
3,7,25,2,0.219,0.021,0.02,0.0,0.119,0.011,0.25,0.267,0.093
4,7,25,2,0.226,0.023,0.027,0.051,0.0,0.074,0.269,0.295,0.034
5,0,25,1,0.657,0.0,0.056,0.056,0.109,0.0,0.069,0.033,0.021
6,3,25,1,0.159,0.036,0.041,0.616,0.096,0.014,0.0,0.004,0.034
7,0,25,2,0.716,0.041,0.04,0.063,0.04,0.016,0.027,0.0,0.057
8,0,25,1,0.249,0.041,0.077,0.078,0.234,0.066,0.175,0.08,0.0
1,0,26,1,0.789,0.0,0.006,0.028,0.067,0.01,0.036,0.017,0.048
2,0,26,1,0.8590000000000001,0.02,0.0,0.005,0.059,0.0,0.023,0.022,0.013
3,0,26,2,0.356,0.02,0.02,0.0,0.115,0.0069999999999999,0.215,0.194,0.074
4,7,26,2,0.3,0.014,0.0,0.027,0.0,0.049,0.256,0.326,0.029
5,0,26,1,0.813,0.0,0.034,0.021,0.076,0.0,0.024,0.014,0.017
6,0,26,1,0.716,0.011,0.054,0.121,0.049,0.006,0.0,0.03,0.013
7,0,26,2,0.851,0.016,0.026,0.026,0.028,0.01,0.01,0.0,0.033
8,0,26,1,0.3670000000000001,0.02,0.04,0.052,0.272,0.051,0.104,0.093,0.0
1,0,27,1,0.66,0.0,0.0,0.042,0.113,0.023,0.072,0.018,0.072
2,0,27,1,0.6609999999999999,0.031,0.0,0.025,0.11,0.004,0.064,0.056,0.049
3,0,27,2,0.351,0.02,0.016,0.0,0.08,0.01,0.182,0.249,0.092
4,0,27,2,0.313,0.014,0.0069999999999999,0.03,0.0,0.054,0.244,0.296,0.041
5,0,27,1,0.654,0.0,0.066,0.051,0.119,0.0,0.059,0.031,0.02
6,2,27,1,0.311,0.01,0.356,0.178,0.079,0.003,0.0,0.026,0.037
7,0,27,2,0.7170000000000001,0.034,0.041,0.062,0.041,0.026,0.02,0.0,0.058
8,0,27,1,0.344,0.023,0.049,0.055,0.244,0.047,0.146,0.093,0.0
1,0,28,1,0.7090000000000001,0.0,0.0,0.035,0.105,0.016,0.061,0.014,0.06
2,0,28,1,0.713,0.023,0.0,0.023,0.093,0.001,0.065,0.036,0.046
3,0,28,2,0.409,0.017,0.016,0.0,0.1,0.017,0.102,0.249,0.091
4,0,28,2,0.389,0.03,0.01,0.027,0.0,0.051,0.176,0.281,0.036
5,0,28,1,0.711,0.0,0.047,0.039,0.103,0.0,0.05,0.029,0.021
6,0,28,1,0.416,0.03,0.024,0.1689999999999999,0.122,0.024,0.0,0.162,0.053
7,0,28,2,0.797,0.024,0.029,0.041,0.029,0.016,0.021,0.0,0.043
8,0,28,1,0.311,0.013,0.04,0.212,0.194,0.054,0.099,0.077,0.0
1,0,29,1,0.643,0.0,0.0,0.035,0.108,0.026,0.086,0.015,0.087
2,0,29,1,0.409,0.023,0.0,0.048,0.135,0.003,0.141,0.181,0.061
3,8,29,2,0.223,0.006,0.031,0.0,0.1669999999999999,0.046,0.02,0.089,0.419
4,3,29,2,0.1669999999999999,0.041,0.003,0.579,0.0,0.019,0.087,0.088,0.016
5,0,29,1,0.643,0.0,0.056,0.056,0.119,0.0,0.066,0.041,0.02
6,7,29,1,0.174,0.024,0.071,0.229,0.126,0.024,0.0,0.282,0.069
7,0,29,2,0.476,0.056,0.033,0.099,0.078,0.029,0.159,0.0,0.072
8,4,29,1,0.254,0.004,0.024,0.132,0.37,0.043,0.091,0.0819999999999999,0.0
1,0,30,1,0.6459999999999999,0.0,0.0,0.035,0.105,0.019,0.088,0.025,0.083
2,3,30,1,0.141,0.02,0.0,0.228,0.15,0.006,0.182,0.199,0.073
3,8,30,2,0.041,0.004,0.05,0.0,0.146,0.056,0.049,0.059,0.596
4,3,30,2,0.066,0.059,0.016,0.57,0.0,0.034,0.122,0.103,0.03
5,0,30,1,0.493,0.009,0.063,0.056,0.1669999999999999,0.0,0.112,0.062,0.039
6,2,30,1,0.147,0.04,0.29,0.235,0.073,0.039,0.0,0.11,0.066
7,3,30,2,0.109,0.037,0.063,0.283,0.1689999999999999,0.063,0.061,0.0,0.216
8,4,30,1,0.091,0.026,0.056,0.183,0.321,0.064,0.15,0.109,0.0
1,0,31,1,0.617,0.0,0.0,0.041,0.127,0.026,0.084,0.025,0.081
2,0,31,1,0.339,0.027,0.0,0.129,0.15,0.004,0.146,0.142,0.062
3,8,31,2,0.12,0.01,0.026,0.0,0.189,0.034,0.088,0.218,0.314
4,3,31,2,0.104,0.059,0.019,0.507,0.0,0.039,0.12,0.114,0.039
5,0,31,1,0.36,0.004,0.074,0.046,0.116,0.0,0.233,0.103,0.063
6,2,31,1,0.217,0.043,0.361,0.249,0.031,0.043,0.0,0.013,0.043
7,0,31,2,0.339,0.057,0.046,0.177,0.122,0.053,0.069,0.0,0.138
8,4,31,1,0.144,0.04,0.08,0.088,0.275,0.079,0.171,0.123,0.0
1,0,32,1,0.647,0.0,0.0,0.036,0.12,0.027,0.075,0.017,0.078
2,0,32,1,0.473,0.027,0.0,0.044,0.145,0.004,0.108,0.14,0.058
3,7,32,2,0.131,0.011,0.04,0.0,0.209,0.043,0.143,0.232,0.19
4,3,32,2,0.121,0.09,0.039,0.233,0.0,0.08,0.178,0.1689999999999999,0.09
5,0,32,1,0.243,0.01,0.099,0.093,0.201,0.0,0.135,0.102,0.117
6,2,32,1,0.237,0.043,0.357,0.243,0.03,0.043,0.0,0.004,0.043
7,4,32,2,0.206,0.026,0.027,0.227,0.347,0.063,0.024,0.0,0.08
8,4,32,1,0.129,0.041,0.06,0.152,0.257,0.074,0.159,0.127,0.0
1,0,33,1,0.6409999999999999,0.0,0.0,0.042,0.111,0.024,0.083,0.014,0.084
2,7,33,1,0.216,0.02,0.0,0.08,0.151,0.001,0.203,0.26,0.07
3,8,33,2,0.05,0.011,0.033,0.0,0.246,0.039,0.119,0.225,0.277
4,6,33,2,0.124,0.087,0.047,0.19,0.0,0.091,0.215,0.152,0.093
5,0,33,1,0.446,0.004,0.086,0.106,0.138,0.0,0.069,0.094,0.058
6,2,33,1,0.187,0.043,0.406,0.248,0.03,0.043,0.0,0.0,0.043
7,4,33,2,0.047,0.026,0.021,0.295,0.431,0.083,0.021,0.0,0.075
8,3,33,1,0.016,0.013,0.043,0.649,0.135,0.036,0.08,0.028,0.0
1,0,34,1,0.6659999999999999,0.0,0.0,0.057,0.114,0.014,0.064,0.016,0.069
2,6,34,1,0.206,0.039,0.0,0.102,0.152,0.0,0.215,0.212,0.075
3,0,34,2,0.23,0.023,0.023,0.0,0.155,0.02,0.204,0.227,0.118
4,0,34,2,0.581,0.063,0.027,0.029,0.0,0.063,0.092,0.093,0.053
5,0,34,1,0.647,0.0,0.061,0.0819999999999999,0.087,0.0,0.02,0.068,0.036
6,2,34,1,0.249,0.04,0.341,0.251,0.029,0.04,0.0,0.01,0.04
7,4,34,2,0.144,0.044,0.021,0.271,0.34,0.083,0.029,0.0,0.067
8,3,34,1,0.154,0.024,0.074,0.243,0.221,0.051,0.153,0.079,0.0
1,0,35,1,0.653,0.0,0.0,0.048,0.133,0.014,0.058,0.015,0.079
2,0,35,1,0.643,0.026,0.0,0.024,0.123,0.004,0.067,0.055,0.058
3,0,35,2,0.397,0.03,0.014,0.0,0.118,0.026,0.103,0.231,0.081
4,0,35,2,0.779,0.056,0.021,0.0,0.0,0.036,0.017,0.059,0.033
5,0,35,1,0.809,0.0,0.036,0.041,0.053,0.0,0.003,0.031,0.027
6,0,35,1,0.403,0.043,0.256,0.188,0.029,0.04,0.0,0.0,0.041
7,4,35,2,0.274,0.026,0.014,0.281,0.29,0.064,0.014,0.0,0.036
8,0,35,1,0.36,0.027,0.086,0.06,0.171,0.069,0.117,0.11,0.0
1,0,36,1,0.644,0.0,0.0,0.038,0.123,0.029,0.074,0.02,0.072
2,0,36,1,0.483,0.044,0.0,0.046,0.166,0.01,0.098,0.0819999999999999,0.071
3,0,36,2,0.591,0.009,0.009,0.0,0.094,0.014,0.124,0.099,0.06
4,3,36,2,0.194,0.07,0.026,0.354,0.0,0.046,0.145,0.113,0.051
5,0,36,1,0.677,0.0,0.053,0.075,0.095,0.0,0.012,0.052,0.035
6,2,36,1,0.244,0.037,0.261,0.228,0.055,0.033,0.0,0.088,0.054
7,4,36,2,0.217,0.021,0.013,0.18,0.341,0.066,0.113,0.0,0.05
8,4,36,1,0.246,0.01,0.094,0.123,0.261,0.106,0.084,0.078,0.0
1,0,37,1,0.607,0.0,0.004,0.047,0.135,0.029,0.07,0.029,0.079
2,4,37,1,0.046,0.134,0.0,0.128,0.204,0.133,0.103,0.143,0.11
3,0,37,2,0.687,0.013,0.0069999999999999,0.0,0.054,0.014,0.114,0.055,0.055
4,3,37,2,0.193,0.086,0.034,0.236,0.0,0.073,0.153,0.145,0.08
5,3,37,1,0.199,0.0,0.089,0.277,0.205,0.0,0.051,0.066,0.114
6,7,37,1,0.09,0.019,0.079,0.156,0.103,0.013,0.0,0.439,0.102
7,4,37,2,0.051,0.044,0.033,0.119,0.532,0.086,0.053,0.0,0.0819999999999999
8,5,37,1,0.041,0.051,0.091,0.089,0.245,0.249,0.111,0.122,0.0
1,0,38,1,0.643,0.0,0.0,0.043,0.127,0.024,0.077,0.016,0.07
2,3,38,1,0.176,0.043,0.0,0.208,0.207,0.013,0.127,0.142,0.085
3,0,38,2,0.624,0.0069999999999999,0.013,0.0,0.065,0.017,0.119,0.083,0.071
4,3,38,2,0.15,0.047,0.001,0.604,0.0,0.033,0.066,0.083,0.016
