user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
6,0,14,2,0.64,0.077,0.099,0.071,0.027,0.086,0.0
1,6,15,2,0.107,0.0,0.057,0.071,0.014,0.014,0.736
2,5,15,2,0.036,0.087,0.0,0.06,0.043,0.674,0.1
3,6,15,1,0.117,0.046,0.043,0.0,0.05,0.043,0.701
4,1,15,1,0.076,0.467,0.036,0.269,0.0,0.127,0.026
5,6,15,1,0.047,0.067,0.219,0.057,0.067,0.0,0.5429999999999999
6,0,15,2,0.446,0.089,0.211,0.083,0.08,0.091,0.0
1,6,16,2,0.11,0.0,0.064,0.083,0.029,0.034,0.68
2,5,16,2,0.023,0.086,0.0,0.063,0.07,0.6859999999999999,0.073
3,6,16,1,0.207,0.099,0.08,0.0,0.081,0.119,0.414
4,1,16,1,0.069,0.511,0.029,0.251,0.0,0.123,0.017
5,2,16,1,0.069,0.084,0.351,0.089,0.063,0.0,0.344
6,2,16,2,0.083,0.034,0.687,0.097,0.049,0.05,0.0
1,6,17,2,0.094,0.0,0.057,0.071,0.014,0.02,0.743
2,5,17,2,0.029,0.086,0.0,0.066,0.051,0.6759999999999999,0.093
3,0,17,1,0.496,0.094,0.041,0.0,0.057,0.05,0.261
4,3,17,1,0.06,0.074,0.016,0.7490000000000001,0.0,0.087,0.014
5,0,17,1,0.373,0.09,0.047,0.089,0.23,0.0,0.171
6,2,17,2,0.073,0.043,0.6829999999999999,0.087,0.057,0.057,0.0
1,6,18,2,0.086,0.0,0.057,0.071,0.014,0.029,0.743
2,5,18,2,0.163,0.091,0.0,0.079,0.091,0.461,0.114
3,0,18,1,0.387,0.163,0.106,0.0,0.071,0.109,0.1639999999999999
4,3,18,1,0.067,0.076,0.014,0.74,0.0,0.089,0.014
5,4,18,1,0.103,0.029,0.047,0.043,0.691,0.0,0.087
6,2,18,2,0.077,0.043,0.68,0.089,0.054,0.057,0.0
1,6,19,2,0.143,0.0,0.186,0.089,0.029,0.057,0.4970000000000001
2,5,19,2,0.219,0.101,0.0,0.079,0.11,0.371,0.12
3,0,19,1,0.273,0.176,0.134,0.0,0.081,0.134,0.201
4,3,19,1,0.1,0.184,0.034,0.456,0.0,0.204,0.021
5,4,19,1,0.071,0.026,0.066,0.043,0.7290000000000001,0.0,0.066
6,2,19,2,0.094,0.036,0.659,0.106,0.044,0.061,0.0
1,0,20,2,0.67,0.0,0.079,0.051,0.054,0.089,0.057
2,6,20,2,0.113,0.047,0.0,0.07,0.086,0.107,0.5770000000000001
3,1,20,1,0.199,0.25,0.11,0.0,0.084,0.18,0.177
4,1,20,1,0.124,0.36,0.064,0.237,0.0,0.174,0.04
5,4,20,1,0.074,0.041,0.114,0.064,0.616,0.0,0.09
6,2,20,2,0.149,0.044,0.597,0.087,0.061,0.061,0.0
1,0,21,2,0.6,0.0,0.079,0.054,0.054,0.159,0.054
2,6,21,2,0.09,0.043,0.0,0.039,0.064,0.0069999999999999,0.757
3,6,21,1,0.184,0.094,0.067,0.0,0.066,0.083,0.506
4,3,21,1,0.086,0.303,0.036,0.43,0.0,0.126,0.02
5,4,21,1,0.071,0.029,0.061,0.043,0.7290000000000001,0.0,0.067
6,0,21,2,0.546,0.074,0.09,0.06,0.153,0.077,0.0
1,0,22,2,0.7140000000000001,0.0,0.064,0.041,0.04,0.11,0.03
2,6,22,2,0.143,0.093,0.0,0.064,0.11,0.116,0.474
3,2,22,1,0.176,0.109,0.357,0.0,0.061,0.076,0.221
4,1,22,1,0.09,0.4370000000000001,0.039,0.283,0.0,0.133,0.019
5,4,22,1,0.096,0.04,0.071,0.054,0.6459999999999999,0.0,0.093
6,0,22,2,0.649,0.073,0.099,0.071,0.03,0.079,0.0
1,0,23,2,0.623,0.0,0.079,0.05,0.047,0.109,0.093
2,5,23,2,0.081,0.149,0.0,0.08,0.116,0.44,0.134
3,6,23,1,0.149,0.074,0.179,0.0,0.036,0.059,0.504
4,1,23,1,0.079,0.537,0.04,0.189,0.0,0.14,0.016
5,4,23,1,0.087,0.057,0.1,0.083,0.573,0.0,0.1
6,0,23,2,0.6409999999999999,0.08,0.084,0.077,0.036,0.081,0.0
1,6,24,2,0.1,0.0,0.057,0.071,0.014,0.014,0.743
2,5,24,2,0.074,0.159,0.0,0.086,0.109,0.431,0.141
3,6,24,1,0.091,0.077,0.043,0.0,0.031,0.031,0.726
4,1,24,1,0.057,0.7170000000000001,0.029,0.043,0.0,0.14,0.014
5,4,24,1,0.276,0.076,0.057,0.066,0.436,0.0,0.09
6,0,24,2,0.643,0.074,0.08,0.084,0.033,0.086,0.0
1,6,25,2,0.1,0.0,0.057,0.071,0.014,0.014,0.743
2,5,25,2,0.034,0.08,0.0,0.071,0.239,0.477,0.099
3,6,25,1,0.086,0.086,0.043,0.0,0.029,0.029,0.7290000000000001
4,1,25,1,0.086,0.7,0.029,0.029,0.0,0.143,0.014
5,0,25,1,0.273,0.119,0.129,0.109,0.156,0.0,0.216
6,0,25,2,0.634,0.05,0.094,0.114,0.021,0.086,0.0
1,6,26,2,0.191,0.0,0.066,0.066,0.016,0.033,0.629
2,5,26,2,0.094,0.156,0.0,0.104,0.116,0.387,0.143
3,6,26,1,0.091,0.08,0.043,0.0,0.034,0.027,0.7240000000000001
4,1,26,1,0.067,0.487,0.053,0.209,0.0,0.159,0.026
5,4,26,1,0.151,0.06,0.074,0.061,0.55,0.0,0.103
6,0,26,2,0.633,0.093,0.09,0.077,0.024,0.083,0.0
1,6,27,2,0.176,0.0,0.076,0.069,0.02,0.023,0.637
2,5,27,2,0.016,0.086,0.0,0.07,0.061,0.6859999999999999,0.081
3,6,27,1,0.087,0.074,0.043,0.0,0.049,0.029,0.7190000000000001
4,1,27,1,0.044,0.523,0.043,0.254,0.0,0.114,0.021
5,4,27,1,0.094,0.064,0.089,0.064,0.469,0.0,0.22
6,0,27,2,0.291,0.1669999999999999,0.211,0.13,0.059,0.141,0.0
1,6,28,2,0.26,0.0,0.07,0.09,0.046,0.06,0.474
2,5,28,2,0.02,0.074,0.0,0.067,0.073,0.684,0.081
3,6,28,1,0.134,0.08,0.05,0.0,0.071,0.039,0.626
4,3,28,1,0.064,0.241,0.033,0.473,0.0,0.16,0.029
5,6,28,1,0.019,0.053,0.104,0.036,0.076,0.0,0.713
6,2,28,2,0.131,0.144,0.4,0.121,0.06,0.143,0.0
1,0,29,2,0.28,0.0,0.107,0.1369999999999999,0.13,0.151,0.194
2,0,29,2,0.514,0.11,0.0,0.054,0.084,0.126,0.111
3,6,29,1,0.127,0.06,0.043,0.0,0.05,0.033,0.687
4,5,29,1,0.063,0.273,0.071,0.204,0.0,0.349,0.04
5,6,29,1,0.296,0.067,0.074,0.074,0.037,0.0,0.451
6,2,29,2,0.084,0.043,0.6940000000000001,0.08,0.049,0.05,0.0
1,0,30,2,0.664,0.0,0.079,0.059,0.056,0.093,0.05
2,0,30,2,0.54,0.114,0.0,0.066,0.086,0.08,0.114
3,6,30,1,0.1,0.057,0.043,0.0,0.043,0.029,0.7290000000000001
4,3,30,1,0.081,0.139,0.057,0.5710000000000001,0.0,0.131,0.02
5,6,30,1,0.06,0.08,0.129,0.08,0.083,0.0,0.569
6,2,30,2,0.081,0.043,0.6859999999999999,0.086,0.057,0.047,0.0
1,0,31,2,0.727,0.0,0.063,0.043,0.043,0.096,0.029
2,0,31,2,0.5429999999999999,0.114,0.0,0.064,0.079,0.086,0.114
3,6,31,1,0.1,0.057,0.043,0.0,0.043,0.029,0.7290000000000001
4,3,31,1,0.071,0.15,0.099,0.5329999999999999,0.0,0.123,0.024
5,6,31,1,0.047,0.067,0.129,0.064,0.071,0.0,0.621
6,2,31,2,0.086,0.043,0.6859999999999999,0.086,0.057,0.043,0.0
1,0,32,2,0.7290000000000001,0.0,0.061,0.043,0.039,0.1,0.029
2,0,32,2,0.531,0.114,0.0,0.07,0.084,0.086,0.114
3,6,32,1,0.094,0.056,0.044,0.0,0.051,0.147,0.607
4,3,32,1,0.087,0.151,0.094,0.501,0.0,0.136,0.03
5,6,32,1,0.041,0.053,0.12,0.044,0.063,0.0,0.679
6,2,32,2,0.086,0.043,0.6829999999999999,0.086,0.057,0.046,0.0
1,0,33,2,0.727,0.0,0.07,0.043,0.043,0.089,0.029
2,0,33,2,0.53,0.114,0.0,0.067,0.086,0.089,0.114
3,6,33,1,0.094,0.057,0.05,0.0,0.057,0.05,0.691
4,3,33,1,0.127,0.179,0.149,0.281,0.0,0.213,0.051
5,6,33,1,0.023,0.054,0.123,0.043,0.063,0.0,0.6940000000000001
6,2,33,2,0.086,0.043,0.69,0.086,0.053,0.043,0.0
1,0,34,2,0.563,0.0,0.079,0.056,0.049,0.093,0.161
2,0,34,2,0.5429999999999999,0.114,0.0,0.057,0.083,0.086,0.117
3,6,34,1,0.1,0.057,0.043,0.0,0.043,0.029,0.7290000000000001
4,5,34,1,0.156,0.156,0.114,0.124,0.0,0.379,0.071
5,6,34,1,0.0069999999999999,0.06,0.116,0.034,0.057,0.0,0.726
6,2,34,2,0.086,0.043,0.7,0.086,0.043,0.043,0.0
1,6,35,2,0.094,0.0,0.06,0.061,0.011,0.16,0.613
2,0,35,2,0.5429999999999999,0.114,0.0,0.054,0.079,0.089,0.121
3,6,35,1,0.239,0.076,0.056,0.0,0.05,0.1369999999999999,0.443
4,5,35,1,0.073,0.221,0.026,0.02,0.0,0.613,0.047
5,6,35,1,0.017,0.056,0.114,0.029,0.056,0.0,0.7290000000000001
6,2,35,2,0.084,0.043,0.7,0.086,0.043,0.044,0.0
1,6,36,2,0.087,0.0,0.056,0.071,0.014,0.02,0.7509999999999999
2,0,36,2,0.5329999999999999,0.106,0.0,0.059,0.06,0.061,0.181
3,6,36,1,0.12,0.081,0.057,0.0,0.04,0.036,0.6659999999999999
4,3,36,1,0.05,0.086,0.029,0.584,0.0,0.15,0.101
5,6,36,1,0.001,0.054,0.114,0.029,0.059,0.0,0.743
6,2,36,2,0.086,0.043,0.687,0.086,0.056,0.043,0.0
1,6,37,2,0.089,0.0,0.053,0.064,0.013,0.041,0.74
2,0,37,2,0.529,0.114,0.0,0.07,0.07,0.084,0.133
3,6,37,1,0.101,0.127,0.066,0.0,0.036,0.134,0.536
4,3,37,1,0.059,0.073,0.017,0.737,0.0,0.099,0.016
5,6,37,1,0.0,0.057,0.109,0.034,0.057,0.0,0.743
6,2,37,2,0.079,0.043,0.6859999999999999,0.086,0.057,0.05,0.0
1,6,38,2,0.161,0.0,0.123,0.131,0.09,0.089,0.406
2,0,38,2,0.529,0.114,0.0,0.071,0.081,0.086,0.119
3,6,38,1,0.101,0.123,0.069,0.0,0.043,0.111,0.5529999999999999
4,3,38,1,0.057,0.063,0.014,0.757,0.0,0.094,0.014
5,6,38,1,0.0,0.057,0.114,0.029,0.057,0.0,0.743
6,2,38,2,0.076,0.043,0.6859999999999999,0.086,0.057,0.053,0.0
1,0,39,2,0.27,0.0,0.1669999999999999,0.15,0.136,0.151,0.126
2,0,39,2,0.531,0.114,0.0,0.06,0.086,0.094,0.114
3,6,39,1,0.141,0.094,0.08,0.0,0.054,0.163,0.467
4,3,39,1,0.057,0.067,0.014,0.77,0.0,0.077,0.014
5,0,39,1,0.426,0.13,0.07,0.107,0.087,0.0,0.18
6,2,39,2,0.084,0.043,0.669,0.093,0.066,0.046,0.0
1,0,40,2,0.613,0.0,0.087,0.069,0.063,0.1,0.069
2,0,40,2,0.537,0.114,0.0,0.057,0.086,0.091,0.114
3,6,40,1,0.106,0.073,0.05,0.0,0.046,0.091,0.634
4,3,40,1,0.06,0.077,0.013,0.764,0.0,0.07,0.016
5,0,40,1,0.564,0.103,0.046,0.1,0.043,0.0,0.144
6,2,40,2,0.106,0.043,0.6829999999999999,0.066,0.056,0.047,0.0
1,0,41,2,0.726,0.0,0.057,0.047,0.043,0.097,0.03
2,0,41,2,0.36,0.139,0.0,0.08,0.1,0.183,0.139
3,5,41,1,0.151,0.104,0.053,0.0,0.053,0.429,0.21
4,3,41,1,0.081,0.07,0.009,0.759,0.0,0.067,0.014
5,0,41,1,0.52,0.097,0.044,0.096,0.039,0.0,0.204
6,2,41,2,0.11,0.039,0.6659999999999999,0.087,0.054,0.044,0.0
1,0,42,2,0.716,0.0,0.059,0.056,0.043,0.099,0.029
2,5,42,2,0.014,0.086,0.0,0.083,0.096,0.649,0.073
3,0,42,1,0.436,0.103,0.05,0.0,0.046,0.261,0.104
4,3,42,1,0.057,0.071,0.014,0.764,0.0,0.079,0.014
5,6,42,1,0.064,0.079,0.124,0.076,0.077,0.0,0.58
6,2,42,2,0.086,0.034,0.6509999999999999,0.114,0.063,0.051,0.0
1,0,43,2,0.6890000000000001,0.0,0.077,0.05,0.05,0.099,0.036
2,5,43,2,0.073,0.086,0.0,0.071,0.08,0.539,0.151
3,0,43,1,0.5670000000000001,0.126,0.073,0.0,0.046,0.074,0.114
4,3,43,1,0.081,0.069,0.01,0.76,0.0,0.066,0.014
5,6,43,1,0.273,0.079,0.083,0.073,0.036,0.0,0.457
6,0,43,2,0.4270000000000001,0.071,0.146,0.069,0.211,0.076,0.0
1,6,44,2,0.109,0.0,0.061,0.073,0.017,0.02,0.72
2,0,44,2,0.49,0.106,0.0,0.043,0.073,0.091,0.197
3,0,44,1,0.344,0.129,0.094,0.0,0.057,0.096,0.28
4,1,44,1,0.101,0.506,0.036,0.176,0.0,0.149,0.033
5,6,44,1,0.051,0.054,0.104,0.027,0.043,0.0,0.72
6,0,44,2,0.6629999999999999,0.067,0.074,0.081,0.029,0.086,0.0
1,6,45,2,0.216,0.0,0.083,0.084,0.04,0.131,0.446
2,0,45,2,0.557,0.114,0.0,0.043,0.079,0.086,0.121
3,6,45,1,0.151,0.073,0.047,0.0,0.026,0.021,0.6809999999999999
4,1,45,1,0.139,0.6759999999999999,0.03,0.029,0.0,0.113,0.014
5,6,45,1,0.213,0.056,0.114,0.053,0.049,0.0,0.516
6,0,45,2,0.654,0.071,0.077,0.083,0.029,0.086,0.0
1,0,46,2,0.8340000000000001,0.0,0.041,0.031,0.023,0.054,0.016
2,0,46,2,0.6759999999999999,0.071,0.0,0.04,0.06,0.073,0.08
3,0,46,1,0.537,0.049,0.026,0.0,0.0069999999999999,0.019,0.363
4,1,46,1,0.251,0.5710000000000001,0.027,0.016,0.0,0.119,0.016
5,0,46,1,0.6859999999999999,0.027,0.047,0.011,0.03,0.0,0.199
6,0,46,2,0.7490000000000001,0.05,0.059,0.059,0.02,0.064,0.0
1,0,47,2,0.7929999999999999,0.0,0.041,0.037,0.029,0.081,0.019
2,0,47,2,0.619,0.08,0.0,0.043,0.079,0.094,0.086
3,0,47,1,0.743,0.046,0.053,0.0,0.023,0.054,0.081
4,1,47,1,0.206,0.46,0.009,0.0,0.0,0.307,0.019
5,0,47,1,0.417,0.053,0.143,0.027,0.097,0.0,0.263
6,0,47,2,0.71,0.077,0.06,0.06,0.023,0.07,0.0
1,0,48,2,0.721,0.0,0.057,0.044,0.043,0.106,0.029
2,0,48,2,0.5489999999999999,0.111,0.0,0.043,0.086,0.1,0.111
3,0,48,1,0.34,0.077,0.064,0.0,0.05,0.281,0.187
4,1,48,1,0.217,0.454,0.011,0.0,0.0,0.301,0.016
5,6,48,1,0.357,0.04,0.091,0.016,0.08,0.0,0.416
6,0,48,2,0.643,0.084,0.086,0.086,0.027,0.074,0.0
1,0,49,2,0.73,0.0,0.059,0.043,0.043,0.099,0.027
2,0,49,2,0.599,0.089,0.0,0.043,0.077,0.1,0.093
3,5,49,1,0.317,0.013,0.0,0.0,0.041,0.521,0.107
4,1,49,1,0.22,0.5760000000000001,0.023,0.01,0.0,0.157,0.014
5,0,49,1,0.846,0.061,0.021,0.0069999999999999,0.021,0.0,0.043
6,0,49,2,0.674,0.086,0.073,0.067,0.029,0.071,0.0
1,0,50,2,0.866,0.0,0.039,0.031,0.019,0.037,0.009
2,0,50,2,0.643,0.071,0.0,0.037,0.071,0.097,0.08
3,5,50,1,0.3229999999999999,0.014,0.0,0.0,0.043,0.52,0.1
4,1,50,1,0.221,0.623,0.029,0.034,0.0,0.079,0.014
5,0,50,1,0.94,0.047,0.0069999999999999,0.0,0.001,0.0,0.004
6,0,50,2,0.7140000000000001,0.081,0.063,0.041,0.029,0.071,0.0
1,0,51,2,0.7859999999999999,0.0,0.057,0.037,0.033,0.067,0.02
2,0,51,2,0.55,0.076,0.0,0.053,0.046,0.049,0.227
3,0,51,1,0.659,0.076,0.039,0.0,0.031,0.114,0.081
4,1,51,1,0.231,0.626,0.029,0.029,0.0,0.071,0.014
5,0,51,1,0.82,0.05,0.011,0.051,0.033,0.0,0.034
6,0,51,2,0.6859999999999999,0.073,0.071,0.067,0.026,0.077,0.0
1,0,52,2,0.726,0.0,0.071,0.043,0.043,0.086,0.031
2,6,52,2,0.116,0.044,0.0,0.043,0.063,0.0,0.7340000000000001
3,6,52,1,0.1369999999999999,0.083,0.05,0.0,0.023,0.031,0.6759999999999999
4,3,52,1,0.089,0.266,0.024,0.487,0.0,0.1,0.034
5,6,52,1,0.333,0.077,0.081,0.08,0.084,0.0,0.344
6,0,52,2,0.6509999999999999,0.066,0.086,0.083,0.029,0.086,0.0
1,0,53,2,0.727,0.0,0.057,0.043,0.043,0.1,0.03
2,6,53,2,0.056,0.061,0.0,0.029,0.06,0.01,0.784
3,6,53,1,0.089,0.093,0.057,0.0,0.016,0.029,0.7170000000000001
4,3,53,1,0.06,0.051,0.016,0.754,0.0,0.08,0.039
5,6,53,1,0.103,0.093,0.25,0.073,0.083,0.0,0.399
6,0,53,2,0.6459999999999999,0.074,0.094,0.08,0.02,0.086,0.0
1,0,54,2,0.7240000000000001,0.0,0.057,0.047,0.043,0.1,0.029
2,6,54,2,0.05,0.069,0.0,0.029,0.061,0.01,0.7809999999999999
3,6,54,1,0.149,0.103,0.059,0.0,0.033,0.089,0.569
4,3,54,1,0.061,0.079,0.014,0.743,0.0,0.089,0.014
5,1,54,1,0.1369999999999999,0.477,0.117,0.06,0.093,0.0,0.116
6,0,54,2,0.516,0.11,0.134,0.093,0.041,0.106,0.0
1,0,55,2,0.72,0.0,0.057,0.043,0.043,0.109,0.029
2,6,55,2,0.104,0.116,0.0,0.056,0.07,0.049,0.606
3,6,55,1,0.101,0.056,0.046,0.0,0.046,0.054,0.6970000000000001
4,3,55,1,0.149,0.166,0.026,0.346,0.0,0.274,0.04
5,6,55,1,0.229,0.113,0.116,0.079,0.081,0.0,0.383
6,0,55,2,0.643,0.083,0.094,0.076,0.02,0.084,0.0
1,0,56,2,0.6509999999999999,0.0,0.027,0.034,0.039,0.096,0.153
2,6,56,2,0.09,0.141,0.0,0.049,0.069,0.061,0.59
3,6,56,1,0.074,0.059,0.043,0.0,0.041,0.057,0.726
4,6,56,1,0.1,0.049,0.016,0.014,0.0,0.156,0.6659999999999999
5,6,56,1,0.124,0.076,0.129,0.063,0.08,0.0,0.529
6,0,56,2,0.643,0.073,0.099,0.097,0.016,0.073,0.0
1,6,57,2,0.25,0.0,0.064,0.06,0.034,0.051,0.54
2,6,57,2,0.09,0.133,0.0,0.054,0.043,0.059,0.621
3,6,57,1,0.124,0.044,0.029,0.0,0.019,0.039,0.746
4,6,57,1,0.084,0.029,0.006,0.013,0.0,0.116,0.753
5,6,57,1,0.289,0.103,0.081,0.076,0.081,0.0,0.37
6,0,57,2,0.653,0.077,0.079,0.084,0.026,0.081,0.0
1,6,58,2,0.096,0.0,0.049,0.063,0.014,0.023,0.7559999999999999
2,6,58,2,0.066,0.181,0.0,0.08,0.061,0.091,0.52
3,6,58,1,0.031,0.036,0.021,0.0,0.006,0.013,0.893
4,6,58,1,0.061,0.043,0.014,0.014,0.0,0.161,0.706
5,6,58,1,0.173,0.117,0.117,0.08,0.073,0.0,0.44
6,0,58,2,0.657,0.071,0.083,0.094,0.017,0.077,0.0
1,6,59,2,0.054,0.0,0.03,0.031,0.009,0.0069999999999999,0.8690000000000001
2,6,59,2,0.019,0.043,0.0,0.016,0.011,0.021,0.89
3,6,59,1,0.006,0.006,0.003,0.0,0.0,0.003,0.983
4,6,59,1,0.027,0.011,0.001,0.024,0.0,0.056,0.88
5,6,59,1,0.276,0.114,0.071,0.073,0.059,0.0,0.407
6,0,59,2,0.649,0.063,0.09,0.099,0.027,0.073,0.0
1,6,60,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6,60,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,6,60,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,6,60,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,6,60,1,0.01,0.0069999999999999,0.001,0.003,0.001,0.0,0.977
6,0,60,2,0.66,0.067,0.071,0.094,0.03,0.077,0.0
1,6,61,2,0.089,0.0,0.034,0.04,0.177,0.06,0.6
2,6,61,2,0.0,0.0069999999999999,0.0,0.0069999999999999,0.004,0.006,0.976
3,6,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,6,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
