user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
2,6,7,2,0.046,0.081,0.0,0.059,0.051,0.0,0.763
3,5,7,1,0.029,0.083,0.014,0.0,0.171,0.643,0.06
4,3,7,1,0.061,0.059,0.041,0.774,0.0,0.057,0.0069999999999999
5,0,7,2,0.614,0.071,0.086,0.086,0.056,0.0,0.087
6,5,7,1,0.054,0.123,0.131,0.031,0.059,0.601,0.0
1,4,8,1,0.029,0.0,0.093,0.129,0.6409999999999999,0.049,0.06
2,6,8,2,0.181,0.141,0.0,0.087,0.129,0.067,0.394
3,5,8,1,0.029,0.073,0.014,0.0,0.171,0.644,0.069
4,3,8,1,0.184,0.077,0.053,0.596,0.0,0.067,0.023
5,0,8,2,0.616,0.076,0.08,0.086,0.057,0.0,0.086
6,5,8,1,0.053,0.119,0.12,0.031,0.06,0.617,0.0
1,4,9,1,0.029,0.0,0.116,0.15,0.569,0.06,0.077
2,6,9,2,0.171,0.143,0.0,0.069,0.076,0.046,0.496
3,5,9,1,0.029,0.074,0.07,0.0,0.161,0.599,0.067
4,3,9,1,0.074,0.151,0.136,0.38,0.0,0.206,0.053
5,3,9,2,0.339,0.057,0.056,0.409,0.084,0.0,0.056
6,5,9,1,0.051,0.127,0.157,0.03,0.069,0.5660000000000001,0.0
1,3,10,1,0.024,0.0,0.131,0.347,0.33,0.061,0.106
2,6,10,2,0.043,0.086,0.0,0.057,0.054,0.0,0.76
3,5,10,1,0.033,0.153,0.267,0.0,0.1639999999999999,0.303,0.08
4,5,10,1,0.033,0.073,0.1,0.124,0.0,0.599,0.071
5,0,10,2,0.614,0.071,0.086,0.086,0.057,0.0,0.086
6,5,10,1,0.097,0.11,0.186,0.053,0.074,0.48,0.0
1,3,11,1,0.08,0.0,0.103,0.429,0.257,0.03,0.101
2,6,11,2,0.043,0.086,0.0,0.057,0.044,0.0,0.77
3,2,11,1,0.041,0.203,0.274,0.0,0.194,0.191,0.096
4,5,11,1,0.029,0.057,0.086,0.1,0.0,0.65,0.079
5,0,11,2,0.613,0.071,0.086,0.087,0.057,0.0,0.086
6,2,11,1,0.094,0.103,0.407,0.079,0.07,0.247,0.0
1,4,12,1,0.123,0.0,0.1,0.15,0.496,0.061,0.07
2,6,12,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,12,1,0.029,0.093,0.636,0.0,0.057,0.124,0.061
4,5,12,1,0.034,0.053,0.06,0.279,0.0,0.519,0.056
5,0,12,2,0.614,0.073,0.084,0.086,0.057,0.0,0.086
6,5,12,1,0.099,0.157,0.1689999999999999,0.097,0.077,0.401,0.0
1,4,13,1,0.024,0.0,0.1,0.307,0.421,0.057,0.09
2,6,13,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,13,1,0.029,0.059,0.631,0.0,0.086,0.139,0.057
4,5,13,1,0.029,0.057,0.086,0.101,0.0,0.649,0.079
5,0,13,2,0.489,0.063,0.074,0.23,0.063,0.0,0.081
6,5,13,1,0.089,0.161,0.143,0.126,0.086,0.396,0.0
1,4,14,1,0.024,0.0,0.084,0.226,0.534,0.056,0.076
2,6,14,2,0.043,0.091,0.0,0.057,0.037,0.0,0.7709999999999999
3,5,14,1,0.021,0.099,0.079,0.0,0.173,0.55,0.079
4,5,14,1,0.029,0.057,0.081,0.113,0.0,0.657,0.063
5,0,14,2,0.614,0.071,0.086,0.086,0.057,0.0,0.086
6,5,14,1,0.076,0.144,0.127,0.103,0.077,0.473,0.0
1,4,15,1,0.029,0.0,0.09,0.1,0.304,0.2,0.277
2,6,15,2,0.031,0.074,0.0,0.046,0.037,0.12,0.691
3,5,15,1,0.029,0.084,0.014,0.0,0.18,0.637,0.056
4,5,15,1,0.033,0.066,0.077,0.101,0.0,0.6629999999999999,0.06
5,0,15,2,0.611,0.08,0.077,0.086,0.057,0.0,0.089
6,5,15,1,0.106,0.16,0.133,0.141,0.086,0.374,0.0
1,4,16,1,0.061,0.0,0.067,0.071,0.594,0.133,0.073
2,6,16,2,0.04,0.087,0.0,0.054,0.037,0.03,0.7509999999999999
3,5,16,1,0.031,0.121,0.066,0.0,0.189,0.53,0.063
4,5,16,1,0.029,0.059,0.083,0.106,0.0,0.657,0.067
5,0,16,2,0.614,0.071,0.086,0.086,0.057,0.0,0.086
6,5,16,1,0.089,0.159,0.14,0.1369999999999999,0.091,0.384,0.0
1,4,17,1,0.027,0.0,0.06,0.089,0.684,0.061,0.079
2,6,17,2,0.043,0.093,0.0,0.057,0.036,0.0,0.7709999999999999
3,1,17,1,0.017,0.649,0.133,0.0,0.093,0.079,0.03
4,5,17,1,0.026,0.069,0.079,0.124,0.0,0.647,0.056
5,0,17,2,0.614,0.071,0.086,0.086,0.057,0.0,0.086
6,5,17,1,0.097,0.157,0.134,0.123,0.083,0.406,0.0
1,4,18,1,0.027,0.0,0.074,0.1,0.63,0.093,0.076
2,6,18,2,0.089,0.107,0.0,0.173,0.086,0.03,0.516
3,1,18,1,0.014,0.773,0.067,0.0,0.064,0.063,0.019
4,5,18,1,0.027,0.07,0.079,0.123,0.0,0.6459999999999999,0.056
5,0,18,2,0.619,0.076,0.077,0.089,0.054,0.0,0.086
6,5,18,1,0.101,0.157,0.139,0.129,0.086,0.389,0.0
1,3,19,1,0.021,0.0,0.046,0.746,0.027,0.033,0.127
2,6,19,2,0.156,0.123,0.0,0.089,0.109,0.061,0.463
3,1,19,1,0.027,0.727,0.08,0.0,0.066,0.079,0.021
4,5,19,1,0.043,0.071,0.069,0.107,0.0,0.643,0.067
5,0,19,2,0.611,0.086,0.07,0.097,0.05,0.0,0.086
6,5,19,1,0.14,0.141,0.161,0.184,0.09,0.283,0.0
1,5,20,1,0.016,0.0,0.15,0.23,0.226,0.257,0.121
2,0,20,2,0.271,0.186,0.0,0.087,0.126,0.163,0.1669999999999999
3,1,20,1,0.016,0.687,0.074,0.0,0.087,0.109,0.027
4,5,20,1,0.031,0.067,0.083,0.097,0.0,0.654,0.067
5,0,20,2,0.59,0.09,0.083,0.106,0.043,0.0,0.089
6,5,20,1,0.103,0.141,0.123,0.084,0.067,0.481,0.0
1,4,21,1,0.027,0.0,0.107,0.123,0.486,0.183,0.074
2,0,21,2,0.483,0.163,0.0,0.06,0.074,0.123,0.097
3,1,21,1,0.023,0.344,0.113,0.0,0.139,0.306,0.076
4,5,21,1,0.029,0.07,0.083,0.096,0.0,0.6509999999999999,0.071
5,2,21,2,0.077,0.107,0.486,0.16,0.059,0.0,0.111
6,5,21,1,0.113,0.174,0.141,0.14,0.081,0.35,0.0
1,4,22,1,0.029,0.0,0.083,0.129,0.649,0.054,0.057
2,0,22,2,0.5870000000000001,0.171,0.0,0.043,0.057,0.07,0.071
3,5,22,1,0.027,0.046,0.027,0.0,0.36,0.449,0.091
4,5,22,1,0.027,0.056,0.081,0.119,0.0,0.653,0.064
5,6,22,2,0.117,0.189,0.207,0.159,0.103,0.0,0.226
6,5,22,1,0.104,0.163,0.139,0.129,0.079,0.387,0.0
1,4,23,1,0.039,0.0,0.147,0.16,0.3229999999999999,0.217,0.114
2,1,23,2,0.25,0.447,0.0,0.057,0.084,0.09,0.071
3,4,23,1,0.019,0.026,0.039,0.0,0.499,0.326,0.093
4,5,23,1,0.029,0.057,0.08,0.119,0.0,0.6559999999999999,0.06
5,2,23,2,0.094,0.159,0.341,0.184,0.064,0.0,0.157
6,5,23,1,0.109,0.117,0.194,0.15,0.093,0.337,0.0
1,0,24,1,0.573,0.0,0.146,0.131,0.039,0.051,0.06
2,1,24,2,0.113,0.5760000000000001,0.0,0.073,0.101,0.051,0.086
3,4,24,1,0.014,0.016,0.049,0.0,0.6729999999999999,0.191,0.057
4,5,24,1,0.029,0.057,0.084,0.11,0.0,0.649,0.071
5,6,24,2,0.181,0.177,0.1689999999999999,0.18,0.089,0.0,0.204
6,5,24,1,0.05,0.109,0.114,0.043,0.05,0.634,0.0
1,0,25,1,0.69,0.0,0.12,0.104,0.014,0.037,0.034
2,1,25,2,0.109,0.7170000000000001,0.0,0.023,0.066,0.043,0.043
3,5,25,1,0.027,0.059,0.019,0.0,0.197,0.59,0.109
4,5,25,1,0.027,0.059,0.07,0.177,0.0,0.603,0.064
5,0,25,2,0.56,0.104,0.074,0.111,0.041,0.0,0.109
6,5,25,1,0.091,0.153,0.131,0.117,0.091,0.416,0.0
1,5,26,1,0.246,0.0,0.154,0.143,0.069,0.263,0.126
2,1,26,2,0.07,0.696,0.0,0.027,0.071,0.1,0.036
3,5,26,1,0.029,0.059,0.014,0.0,0.136,0.546,0.217
4,5,26,1,0.031,0.054,0.061,0.183,0.0,0.623,0.047
5,0,26,2,0.5870000000000001,0.097,0.07,0.101,0.041,0.0,0.103
6,5,26,1,0.106,0.166,0.143,0.143,0.096,0.347,0.0
1,5,27,1,0.024,0.0,0.171,0.154,0.074,0.426,0.15
2,1,27,2,0.05,0.6509999999999999,0.0,0.023,0.063,0.184,0.029
3,5,27,1,0.029,0.057,0.016,0.0,0.1369999999999999,0.443,0.319
4,5,27,1,0.04,0.067,0.076,0.113,0.0,0.6609999999999999,0.043
5,0,27,2,0.619,0.079,0.074,0.1,0.043,0.0,0.086
6,5,27,1,0.067,0.12,0.097,0.067,0.063,0.586,0.0
1,6,28,1,0.033,0.0,0.114,0.149,0.22,0.187,0.297
2,1,28,2,0.076,0.7040000000000001,0.0,0.027,0.07,0.084,0.039
3,5,28,1,0.234,0.043,0.03,0.0,0.127,0.45,0.116
4,5,28,1,0.033,0.067,0.083,0.1,0.0,0.654,0.063
5,0,28,2,0.62,0.08,0.067,0.104,0.043,0.0,0.086
6,3,28,1,0.074,0.087,0.066,0.461,0.097,0.214,0.0
1,5,29,1,0.017,0.0,0.117,0.093,0.086,0.5,0.187
2,1,29,2,0.089,0.7240000000000001,0.0,0.029,0.073,0.043,0.043
3,0,29,1,0.8190000000000001,0.019,0.019,0.0,0.011,0.054,0.079
4,5,29,1,0.039,0.071,0.076,0.1,0.0,0.644,0.07
5,0,29,2,0.617,0.083,0.054,0.109,0.043,0.0,0.094
6,3,29,1,0.063,0.079,0.023,0.6859999999999999,0.093,0.057,0.0
1,5,30,1,0.004,0.0,0.094,0.054,0.043,0.619,0.186
2,1,30,2,0.089,0.72,0.0,0.029,0.077,0.043,0.043
3,0,30,1,0.56,0.03,0.027,0.0,0.071,0.223,0.089
4,5,30,1,0.036,0.061,0.059,0.279,0.0,0.517,0.049
5,0,30,2,0.614,0.084,0.069,0.104,0.043,0.0,0.086
6,3,30,1,0.06,0.094,0.026,0.677,0.086,0.057,0.0
1,5,31,1,0.027,0.0,0.103,0.066,0.057,0.6409999999999999,0.106
2,1,31,2,0.044,0.614,0.0,0.02,0.074,0.223,0.024
3,5,31,1,0.034,0.059,0.016,0.0,0.13,0.441,0.32
4,5,31,1,0.033,0.063,0.063,0.136,0.0,0.6659999999999999,0.04
5,0,31,2,0.58,0.077,0.069,0.134,0.043,0.0,0.097
6,3,31,1,0.103,0.089,0.18,0.317,0.074,0.237,0.0
1,5,32,1,0.029,0.0,0.114,0.057,0.057,0.643,0.1
2,1,32,2,0.037,0.621,0.0,0.023,0.069,0.224,0.026
3,2,32,1,0.034,0.101,0.479,0.0,0.087,0.177,0.121
4,5,32,1,0.043,0.071,0.071,0.103,0.0,0.657,0.054
5,0,32,2,0.623,0.086,0.063,0.086,0.043,0.0,0.1
6,5,32,1,0.057,0.113,0.096,0.047,0.056,0.631,0.0
1,5,33,1,0.029,0.0,0.1369999999999999,0.063,0.051,0.621,0.099
2,1,33,2,0.014,0.5710000000000001,0.0,0.014,0.057,0.329,0.014
3,5,33,1,0.037,0.061,0.059,0.0,0.206,0.513,0.124
4,5,33,1,0.031,0.06,0.083,0.1,0.0,0.6659999999999999,0.06
5,0,33,2,0.627,0.086,0.059,0.086,0.043,0.0,0.1
6,5,33,1,0.056,0.117,0.089,0.05,0.059,0.63,0.0
1,4,34,1,0.031,0.0,0.087,0.08,0.409,0.301,0.091
2,1,34,2,0.061,0.647,0.0,0.023,0.08,0.157,0.031
3,6,34,1,0.044,0.074,0.029,0.0,0.124,0.217,0.511
4,5,34,1,0.03,0.061,0.081,0.1,0.0,0.6559999999999999,0.071
5,0,34,2,0.616,0.076,0.08,0.086,0.043,0.0,0.1
6,5,34,1,0.057,0.104,0.08,0.054,0.057,0.647,0.0
1,4,35,1,0.039,0.0,0.057,0.086,0.69,0.057,0.071
2,1,35,2,0.077,0.7090000000000001,0.0,0.029,0.1,0.043,0.043
3,6,35,1,0.033,0.097,0.031,0.0,0.086,0.12,0.633
4,5,35,1,0.029,0.057,0.086,0.1,0.0,0.647,0.081
5,6,35,2,0.204,0.076,0.067,0.066,0.247,0.0,0.34
6,5,35,1,0.077,0.136,0.131,0.09,0.077,0.489,0.0
1,4,36,1,0.029,0.0,0.057,0.086,0.7,0.057,0.071
2,1,36,2,0.074,0.7090000000000001,0.0,0.029,0.1,0.046,0.043
3,2,36,1,0.021,0.093,0.33,0.0,0.133,0.297,0.126
4,5,36,1,0.029,0.057,0.086,0.107,0.0,0.6609999999999999,0.06
5,6,36,2,0.034,0.071,0.041,0.037,0.126,0.0,0.69
6,5,36,1,0.114,0.13,0.211,0.094,0.079,0.371,0.0
1,4,37,1,0.031,0.0,0.057,0.081,0.684,0.067,0.079
2,1,37,2,0.071,0.723,0.0,0.029,0.089,0.046,0.043
3,2,37,1,0.031,0.057,0.5329999999999999,0.0,0.104,0.18,0.094
4,5,37,1,0.029,0.059,0.086,0.109,0.0,0.659,0.06
5,1,37,2,0.067,0.4,0.11,0.073,0.096,0.0,0.254
6,5,37,1,0.099,0.171,0.149,0.124,0.087,0.37,0.0
1,4,38,1,0.016,0.0,0.106,0.069,0.391,0.339,0.08
2,1,38,2,0.021,0.594,0.0,0.017,0.061,0.289,0.017
3,5,38,1,0.029,0.071,0.029,0.0,0.147,0.63,0.094
4,5,38,1,0.029,0.074,0.086,0.109,0.0,0.65,0.053
5,1,38,2,0.049,0.55,0.121,0.091,0.08,0.0,0.109
6,5,38,1,0.067,0.11,0.093,0.049,0.057,0.624,0.0
1,4,39,1,0.026,0.0,0.077,0.103,0.464,0.246,0.084
2,1,39,2,0.073,0.65,0.0,0.017,0.067,0.161,0.031
3,5,39,1,0.03,0.059,0.023,0.0,0.15,0.643,0.096
4,5,39,1,0.029,0.06,0.086,0.1,0.0,0.6609999999999999,0.064
5,2,39,2,0.074,0.201,0.3229999999999999,0.177,0.1,0.0,0.124
6,5,39,1,0.046,0.113,0.084,0.057,0.044,0.6559999999999999,0.0
1,4,40,1,0.034,0.0,0.099,0.153,0.473,0.133,0.109
2,1,40,2,0.093,0.626,0.0,0.024,0.061,0.166,0.03
3,5,40,1,0.029,0.057,0.016,0.0,0.143,0.67,0.086
4,5,40,1,0.029,0.057,0.086,0.1,0.0,0.659,0.07
5,3,40,2,0.037,0.089,0.049,0.4270000000000001,0.317,0.0,0.081
6,5,40,1,0.087,0.127,0.124,0.07,0.066,0.526,0.0
1,5,41,1,0.031,0.0,0.131,0.1639999999999999,0.197,0.26,0.216
2,1,41,2,0.081,0.621,0.0,0.021,0.06,0.187,0.029
3,5,41,1,0.029,0.057,0.016,0.0,0.143,0.67,0.086
4,5,41,1,0.029,0.059,0.086,0.104,0.0,0.657,0.066
5,3,41,2,0.041,0.066,0.03,0.644,0.204,0.0,0.014
6,5,41,1,0.103,0.103,0.203,0.113,0.08,0.399,0.0
1,6,42,1,0.016,0.0,0.069,0.089,0.079,0.269,0.48
2,5,42,2,0.184,0.124,0.0,0.157,0.087,0.3670000000000001,0.08
3,5,42,1,0.029,0.057,0.016,0.0,0.147,0.6659999999999999,0.086
4,5,42,1,0.031,0.064,0.079,0.1,0.0,0.6709999999999999,0.054
5,3,42,2,0.057,0.071,0.029,0.71,0.133,0.0,0.0
6,5,42,1,0.059,0.089,0.21,0.034,0.061,0.547,0.0
1,6,43,1,0.019,0.0,0.051,0.079,0.081,0.243,0.527
2,6,43,2,0.014,0.054,0.0,0.033,0.051,0.259,0.589
3,5,43,1,0.029,0.053,0.014,0.0,0.17,0.649,0.086
4,5,43,1,0.029,0.066,0.077,0.1,0.0,0.68,0.049
5,3,43,2,0.057,0.071,0.029,0.6990000000000001,0.143,0.0,0.001
6,5,43,1,0.039,0.064,0.241,0.021,0.06,0.574,0.0
1,4,44,1,0.03,0.0,0.04,0.117,0.511,0.249,0.053
2,6,44,2,0.049,0.084,0.0,0.043,0.083,0.26,0.481
3,5,44,1,0.029,0.057,0.014,0.0,0.149,0.6659999999999999,0.086
4,5,44,1,0.029,0.057,0.086,0.1,0.0,0.6729999999999999,0.056
5,3,44,2,0.057,0.071,0.029,0.713,0.13,0.0,0.0
6,5,44,1,0.044,0.1,0.161,0.031,0.057,0.606,0.0
1,4,45,1,0.029,0.0,0.083,0.129,0.634,0.071,0.054
2,6,45,2,0.031,0.079,0.0,0.049,0.043,0.084,0.7140000000000001
3,5,45,1,0.03,0.057,0.339,0.0,0.12,0.37,0.084
4,5,45,1,0.029,0.057,0.086,0.1,0.0,0.669,0.06
5,3,45,2,0.057,0.071,0.029,0.7070000000000001,0.136,0.0,0.0
6,5,45,1,0.047,0.106,0.176,0.041,0.063,0.5670000000000001,0.0
1,4,46,1,0.029,0.0,0.077,0.129,0.6459999999999999,0.06,0.06
2,6,46,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,46,1,0.03,0.056,0.581,0.0,0.106,0.136,0.091
4,5,46,1,0.029,0.057,0.086,0.1,0.0,0.6709999999999999,0.057
5,3,46,2,0.057,0.07,0.029,0.713,0.131,0.0,0.0
6,5,46,1,0.051,0.109,0.143,0.047,0.066,0.584,0.0
1,6,47,1,0.029,0.0,0.07,0.107,0.243,0.07,0.481
2,6,47,2,0.043,0.086,0.0,0.057,0.043,0.004,0.767
3,2,47,1,0.036,0.08,0.29,0.0,0.224,0.223,0.147
4,5,47,1,0.029,0.059,0.084,0.1,0.0,0.643,0.086
5,3,47,2,0.057,0.069,0.029,0.701,0.144,0.0,0.0
6,5,47,1,0.057,0.109,0.11,0.061,0.067,0.596,0.0
1,5,48,1,0.021,0.0,0.133,0.104,0.1369999999999999,0.417,0.187
2,6,48,2,0.02,0.07,0.0,0.041,0.043,0.17,0.6559999999999999
3,5,48,1,0.043,0.084,0.107,0.0,0.284,0.321,0.16
4,5,48,1,0.029,0.057,0.086,0.1,0.0,0.6709999999999999,0.057
5,3,48,2,0.057,0.071,0.029,0.711,0.131,0.0,0.0
6,5,48,1,0.07,0.117,0.131,0.116,0.076,0.49,0.0
1,5,49,1,0.02,0.0,0.131,0.097,0.046,0.586,0.12
2,6,49,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,49,1,0.036,0.09,0.334,0.0,0.201,0.206,0.133
4,5,49,1,0.029,0.057,0.086,0.1,0.0,0.67,0.059
5,3,49,2,0.06,0.081,0.043,0.677,0.13,0.0,0.009
6,3,49,1,0.057,0.071,0.029,0.679,0.107,0.057,0.0
1,5,50,1,0.026,0.0,0.126,0.144,0.296,0.307,0.101
2,6,50,2,0.04,0.086,0.0,0.057,0.043,0.01,0.764
3,5,50,1,0.043,0.104,0.134,0.0,0.269,0.28,0.17
4,5,50,1,0.029,0.066,0.086,0.091,0.0,0.6629999999999999,0.066
5,1,50,2,0.057,0.409,0.24,0.126,0.074,0.0,0.094
6,3,50,1,0.057,0.089,0.029,0.6759999999999999,0.091,0.059,0.0
1,4,51,1,0.029,0.0,0.096,0.129,0.616,0.066,0.066
2,6,51,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,51,1,0.036,0.08,0.411,0.0,0.161,0.189,0.123
4,5,51,1,0.029,0.069,0.086,0.09,0.0,0.657,0.07
5,1,51,2,0.031,0.644,0.141,0.06,0.05,0.0,0.073
6,3,51,1,0.057,0.096,0.029,0.6729999999999999,0.089,0.057,0.0
1,4,52,1,0.031,0.0,0.114,0.136,0.5429999999999999,0.081,0.094
2,6,52,2,0.043,0.086,0.0,0.057,0.043,0.0,0.7709999999999999
3,2,52,1,0.034,0.064,0.471,0.0,0.144,0.181,0.104
4,5,52,1,0.029,0.057,0.086,0.1,0.0,0.657,0.071
5,1,52,2,0.037,0.604,0.139,0.063,0.067,0.0,0.09
6,3,52,1,0.057,0.089,0.029,0.68,0.089,0.057,0.0
1,4,53,1,0.051,0.0,0.114,0.186,0.3229999999999999,0.13,0.196
2,6,53,2,0.084,0.096,0.0,0.131,0.066,0.023,0.6
3,2,53,1,0.04,0.069,0.324,0.0,0.211,0.233,0.123
4,5,53,1,0.029,0.057,0.086,0.1,0.0,0.66,0.069
5,1,53,2,0.034,0.6509999999999999,0.124,0.043,0.06,0.0,0.087
6,3,53,1,0.057,0.084,0.029,0.6859999999999999,0.087,0.057,0.0
1,4,54,1,0.031,0.0,0.139,0.151,0.406,0.151,0.121
2,6,54,2,0.046,0.084,0.0,0.059,0.086,0.014,0.711
3,2,54,1,0.036,0.066,0.404,0.0,0.171,0.206,0.117
4,5,54,1,0.029,0.057,0.086,0.1,0.0,0.66,0.069
5,1,54,2,0.029,0.657,0.143,0.049,0.043,0.0,0.08
6,3,54,1,0.061,0.07,0.044,0.653,0.107,0.064,0.0
1,4,55,1,0.029,0.0,0.13,0.141,0.516,0.087,0.097
2,6,55,2,0.066,0.121,0.0,0.069,0.163,0.029,0.5529999999999999
3,2,55,1,0.029,0.057,0.626,0.0,0.073,0.129,0.087
4,5,55,1,0.029,0.057,0.086,0.104,0.0,0.6629999999999999,0.061
5,1,55,2,0.029,0.657,0.143,0.057,0.043,0.0,0.071
6,5,55,1,0.104,0.119,0.22,0.079,0.091,0.387,0.0
1,4,56,1,0.029,0.0,0.133,0.149,0.506,0.087,0.097
2,1,56,2,0.143,0.31,0.0,0.129,0.17,0.091,0.157
3,2,56,1,0.03,0.059,0.603,0.0,0.089,0.133,0.087
4,6,56,1,0.037,0.071,0.069,0.224,0.0,0.283,0.316
5,1,56,2,0.03,0.636,0.1369999999999999,0.05,0.064,0.0,0.083
6,5,56,1,0.077,0.163,0.1689999999999999,0.121,0.093,0.377,0.0
1,4,57,1,0.029,0.0,0.114,0.131,0.579,0.074,0.073
2,1,57,2,0.127,0.319,0.0,0.124,0.201,0.083,0.146
3,5,57,1,0.039,0.08,0.187,0.0,0.259,0.291,0.144
4,6,57,1,0.043,0.07,0.046,0.057,0.0,0.069,0.716
5,4,57,2,0.031,0.26,0.083,0.041,0.413,0.0,0.171
6,5,57,1,0.083,0.144,0.124,0.094,0.089,0.466,0.0
1,6,58,1,0.037,0.0,0.089,0.18,0.226,0.113,0.356
2,6,58,2,0.036,0.084,0.0,0.056,0.064,0.017,0.743
3,6,58,1,0.029,0.07,0.12,0.0,0.251,0.26,0.27
4,6,58,1,0.044,0.074,0.053,0.356,0.0,0.061,0.411
5,4,58,2,0.026,0.067,0.04,0.04,0.56,0.0,0.267
6,3,58,1,0.057,0.051,0.044,0.6729999999999999,0.087,0.087,0.0
1,4,59,1,0.03,0.0,0.163,0.223,0.314,0.116,0.154
2,6,59,2,0.043,0.08,0.0,0.063,0.043,0.014,0.757
3,5,59,1,0.043,0.087,0.14,0.0,0.26,0.279,0.191
4,3,59,1,0.053,0.187,0.047,0.62,0.0,0.074,0.019
5,4,59,2,0.021,0.341,0.077,0.053,0.36,0.0,0.147
6,3,59,1,0.057,0.101,0.014,0.679,0.091,0.057,0.0
1,3,60,1,0.026,0.0,0.094,0.58,0.12,0.04,0.14
2,6,60,2,0.034,0.106,0.0,0.059,0.04,0.004,0.757
3,1,60,1,0.034,0.316,0.08,0.0,0.19,0.291,0.089
4,1,60,1,0.044,0.451,0.074,0.267,0.0,0.129,0.034
5,1,60,2,0.029,0.664,0.12,0.061,0.049,0.0,0.077
6,3,60,1,0.054,0.121,0.016,0.669,0.084,0.056,0.0
1,3,61,1,0.026,0.0,0.133,0.556,0.077,0.059,0.15
2,6,61,2,0.037,0.114,0.0,0.057,0.04,0.011,0.74
3,1,61,1,0.014,0.736,0.071,0.0,0.079,0.073,0.027
4,5,61,1,0.027,0.224,0.084,0.104,0.0,0.496,0.064
5,1,61,2,0.034,0.574,0.183,0.061,0.059,0.0,0.089
6,3,61,1,0.051,0.117,0.021,0.6629999999999999,0.093,0.054,0.0
1,3,62,1,0.023,0.0,0.061,0.701,0.046,0.026,0.143
2,6,62,2,0.026,0.069,0.0,0.201,0.027,0.0,0.677
