user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
7,6,13,1,0.02,0.016,0.097,0.024,0.006,0.019,0.773,0.0,0.046
8,3,13,1,0.149,0.037,0.096,0.424,0.039,0.087,0.109,0.059,0.0
1,7,14,2,0.037,0.0,0.165,0.099,0.036,0.043,0.223,0.363,0.034
2,6,14,1,0.013,0.044,0.0,0.034,0.0069999999999999,0.079,0.6940000000000001,0.0819999999999999,0.047
3,6,14,1,0.059,0.04,0.111,0.0,0.03,0.029,0.544,0.18,0.009
4,3,14,2,0.0,0.043,0.123,0.7140000000000001,0.0,0.013,0.04,0.067,0.0
5,3,14,1,0.049,0.02,0.141,0.324,0.056,0.0,0.118,0.242,0.05
6,2,14,2,0.147,0.087,0.19,0.14,0.073,0.13,0.0,0.158,0.076
7,6,14,1,0.006,0.006,0.051,0.017,0.004,0.011,0.873,0.0,0.031
8,4,14,1,0.117,0.027,0.06,0.026,0.544,0.043,0.103,0.08,0.0
1,7,15,2,0.029,0.0,0.1369999999999999,0.104,0.027,0.041,0.22,0.42,0.021
2,6,15,1,0.014,0.057,0.0,0.036,0.0,0.076,0.616,0.152,0.049
3,7,15,1,0.037,0.0,0.099,0.0,0.0,0.011,0.113,0.725,0.014
4,3,15,2,0.0,0.043,0.134,0.7140000000000001,0.0,0.013,0.03,0.066,0.0
5,7,15,1,0.06,0.021,0.105,0.014,0.029,0.0,0.136,0.6,0.034
6,2,15,2,0.026,0.047,0.394,0.13,0.059,0.053,0.0,0.236,0.056
7,6,15,1,0.014,0.014,0.127,0.04,0.011,0.024,0.7070000000000001,0.0,0.061
8,4,15,1,0.054,0.02,0.05,0.017,0.63,0.034,0.103,0.091,0.0
1,7,16,2,0.037,0.0,0.202,0.117,0.033,0.047,0.216,0.315,0.033
2,6,16,1,0.016,0.057,0.0,0.043,0.0,0.0819999999999999,0.6890000000000001,0.064,0.05
3,7,16,1,0.021,0.021,0.132,0.0,0.009,0.01,0.316,0.484,0.0069999999999999
4,3,16,2,0.0,0.039,0.126,0.7140000000000001,0.0,0.017,0.04,0.064,0.0
5,7,16,1,0.067,0.061,0.138,0.016,0.031,0.0,0.168,0.494,0.024
6,3,16,2,0.043,0.073,0.227,0.259,0.066,0.089,0.0,0.157,0.087
7,6,16,1,0.014,0.016,0.129,0.031,0.001,0.024,0.7290000000000001,0.0,0.056
8,2,16,1,0.026,0.02,0.394,0.029,0.269,0.076,0.122,0.065,0.0
1,7,17,2,0.043,0.0,0.227,0.12,0.03,0.044,0.201,0.306,0.03
2,6,17,1,0.014,0.056,0.0,0.041,0.006,0.054,0.645,0.139,0.044
3,7,17,1,0.057,0.0,0.116,0.0,0.004,0.011,0.118,0.693,0.0
4,3,17,2,0.0,0.036,0.127,0.7140000000000001,0.0,0.014,0.04,0.069,0.0
5,7,17,1,0.066,0.037,0.19,0.044,0.039,0.0,0.17,0.404,0.05
6,3,17,2,0.184,0.075,0.172,0.204,0.056,0.076,0.0,0.162,0.07
7,6,17,1,0.014,0.024,0.129,0.031,0.011,0.029,0.7,0.0,0.061
8,2,17,1,0.021,0.026,0.5329999999999999,0.046,0.046,0.079,0.159,0.091,0.0
1,7,18,2,0.043,0.0,0.196,0.11,0.029,0.043,0.209,0.341,0.029
2,6,18,1,0.0,0.056,0.0,0.043,0.014,0.075,0.6940000000000001,0.07,0.047
3,7,18,1,0.039,0.016,0.16,0.0,0.009,0.006,0.209,0.5589999999999999,0.003
4,3,18,2,0.0,0.043,0.125,0.7140000000000001,0.0,0.014,0.038,0.066,0.0
5,7,18,1,0.05,0.024,0.118,0.031,0.031,0.0,0.178,0.518,0.049
6,2,18,2,0.071,0.053,0.253,0.211,0.059,0.083,0.0,0.208,0.061
7,6,18,1,0.01,0.011,0.089,0.02,0.0,0.016,0.8109999999999999,0.0,0.043
8,2,18,1,0.024,0.021,0.363,0.037,0.08,0.1,0.213,0.161,0.0
1,7,19,2,0.017,0.0,0.14,0.093,0.023,0.036,0.201,0.469,0.021
2,6,19,1,0.004,0.056,0.0,0.043,0.014,0.071,0.6940000000000001,0.063,0.054
3,6,19,1,0.037,0.049,0.138,0.0,0.023,0.019,0.444,0.28,0.011
4,3,19,2,0.0,0.043,0.119,0.7140000000000001,0.0,0.017,0.045,0.062,0.0
5,7,19,1,0.057,0.02,0.08,0.014,0.029,0.0,0.1639999999999999,0.61,0.026
6,2,19,2,0.129,0.077,0.215,0.196,0.057,0.076,0.0,0.172,0.079
7,6,19,1,0.08,0.01,0.06,0.014,0.004,0.014,0.79,0.0,0.027
8,2,19,1,0.02,0.023,0.5479999999999999,0.043,0.049,0.086,0.157,0.075,0.0
1,7,20,2,0.179,0.0,0.136,0.077,0.02,0.033,0.21,0.325,0.02
2,6,20,1,0.0069999999999999,0.045,0.0,0.043,0.011,0.071,0.716,0.06,0.047
3,6,20,1,0.021,0.037,0.109,0.0,0.017,0.013,0.603,0.194,0.006
4,3,20,2,0.0,0.046,0.177,0.557,0.0,0.029,0.071,0.105,0.016
5,7,20,1,0.056,0.016,0.081,0.014,0.029,0.0,0.163,0.615,0.027
6,2,20,2,0.046,0.053,0.294,0.207,0.053,0.074,0.0,0.205,0.069
7,6,20,1,0.0069999999999999,0.006,0.069,0.011,0.01,0.011,0.867,0.0,0.019
8,2,20,1,0.021,0.026,0.557,0.049,0.044,0.084,0.158,0.061,0.0
1,7,21,2,0.016,0.0,0.133,0.083,0.013,0.029,0.243,0.469,0.016
2,6,21,1,0.001,0.053,0.0,0.031,0.013,0.041,0.635,0.192,0.033
3,7,21,1,0.039,0.026,0.155,0.0,0.023,0.014,0.274,0.458,0.011
4,2,21,2,0.0,0.161,0.278,0.117,0.0,0.105,0.093,0.198,0.049
5,7,21,1,0.057,0.014,0.07,0.014,0.029,0.0,0.144,0.643,0.029
6,7,21,2,0.156,0.088,0.184,0.154,0.054,0.079,0.0,0.22,0.064
7,6,21,1,0.046,0.014,0.074,0.016,0.006,0.013,0.8009999999999999,0.0,0.03
8,2,21,1,0.031,0.017,0.433,0.056,0.05,0.074,0.181,0.158,0.0
1,7,22,2,0.014,0.0,0.088,0.086,0.006,0.029,0.1669999999999999,0.602,0.009
2,6,22,1,0.01,0.057,0.0,0.029,0.004,0.046,0.569,0.26,0.026
3,7,22,1,0.071,0.011,0.15,0.0,0.013,0.023,0.139,0.5920000000000001,0.0
4,1,22,2,0.0,0.32,0.22,0.106,0.0,0.097,0.048,0.183,0.026
5,7,22,1,0.053,0.014,0.066,0.014,0.029,0.0,0.1369999999999999,0.6579999999999999,0.029
6,2,22,2,0.001,0.046,0.45,0.129,0.033,0.041,0.0,0.267,0.033
7,6,22,1,0.184,0.043,0.131,0.044,0.013,0.049,0.47,0.0,0.064
8,2,22,1,0.021,0.021,0.325,0.043,0.063,0.122,0.24,0.165,0.0
1,7,23,2,0.014,0.0,0.073,0.086,0.0069999999999999,0.029,0.1639999999999999,0.627,0.0
2,6,23,1,0.009,0.056,0.0,0.029,0.006,0.052,0.578,0.251,0.02
3,7,23,1,0.05,0.0,0.107,0.0,0.079,0.003,0.119,0.6409999999999999,0.001
4,2,23,2,0.0,0.232,0.265,0.093,0.0,0.131,0.058,0.183,0.039
5,7,23,1,0.051,0.297,0.126,0.02,0.031,0.0,0.123,0.335,0.016
6,2,23,2,0.001,0.047,0.46,0.12,0.033,0.046,0.0,0.258,0.034
7,2,23,1,0.04,0.063,0.316,0.084,0.036,0.086,0.311,0.0,0.064
8,6,23,1,0.027,0.027,0.195,0.04,0.073,0.086,0.337,0.215,0.0
1,7,24,2,0.014,0.0,0.092,0.083,0.009,0.029,0.163,0.604,0.0069999999999999
2,6,24,1,0.019,0.055,0.0,0.043,0.006,0.061,0.5920000000000001,0.184,0.041
3,7,24,1,0.049,0.0,0.106,0.0,0.07,0.0069999999999999,0.121,0.647,0.0
4,2,24,2,0.0,0.1,0.277,0.154,0.0,0.079,0.155,0.178,0.057
5,7,24,1,0.061,0.204,0.123,0.02,0.034,0.0,0.146,0.394,0.017
6,3,24,2,0.054,0.085,0.19,0.236,0.049,0.094,0.0,0.219,0.074
7,6,24,1,0.056,0.08,0.226,0.07,0.057,0.1,0.334,0.0,0.077
8,2,24,1,0.011,0.03,0.356,0.039,0.03,0.317,0.117,0.1,0.0
1,7,25,2,0.031,0.0,0.191,0.103,0.02,0.044,0.197,0.392,0.021
2,6,25,1,0.021,0.049,0.0,0.037,0.0,0.04,0.674,0.151,0.029
3,7,25,1,0.043,0.006,0.131,0.0,0.0,0.034,0.151,0.635,0.0
4,6,25,2,0.031,0.045,0.108,0.034,0.0,0.138,0.405,0.194,0.044
5,7,25,1,0.06,0.044,0.093,0.014,0.027,0.0,0.147,0.588,0.026
6,2,25,2,0.149,0.056,0.244,0.209,0.033,0.069,0.0,0.196,0.046
7,6,25,1,0.0069999999999999,0.011,0.043,0.014,0.011,0.049,0.83,0.0,0.034
8,2,25,1,0.009,0.031,0.493,0.044,0.044,0.053,0.182,0.143,0.0
1,7,26,2,0.041,0.0,0.198,0.11,0.029,0.049,0.181,0.366,0.026
2,6,26,1,0.016,0.061,0.0,0.037,0.001,0.06,0.649,0.142,0.033
3,7,26,1,0.047,0.006,0.132,0.0,0.003,0.036,0.142,0.634,0.0
4,7,26,2,0.0,0.02,0.077,0.043,0.0,0.081,0.216,0.504,0.059
5,7,26,1,0.111,0.034,0.205,0.054,0.069,0.0,0.146,0.343,0.039
6,3,26,2,0.01,0.037,0.188,0.41,0.051,0.07,0.0,0.171,0.063
7,6,26,1,0.016,0.03,0.121,0.023,0.02,0.107,0.633,0.0,0.05
8,2,26,1,0.02,0.049,0.395,0.033,0.056,0.151,0.178,0.119,0.0
1,7,27,2,0.037,0.0,0.204,0.126,0.027,0.047,0.186,0.347,0.026
2,6,27,1,0.0,0.056,0.0,0.031,0.014,0.062,0.599,0.216,0.02
3,7,27,1,0.041,0.001,0.119,0.0,0.0,0.034,0.111,0.693,0.0
4,7,27,2,0.0,0.029,0.069,0.027,0.0,0.043,0.191,0.593,0.049
5,2,27,1,0.126,0.034,0.264,0.099,0.079,0.0,0.12,0.242,0.037
6,3,27,2,0.027,0.064,0.184,0.289,0.051,0.116,0.0,0.191,0.077
7,5,27,1,0.027,0.045,0.119,0.039,0.036,0.397,0.294,0.0,0.043
8,2,27,1,0.016,0.034,0.428,0.051,0.043,0.18,0.146,0.101,0.0
1,7,28,2,0.024,0.0,0.175,0.11,0.02,0.049,0.194,0.41,0.019
2,6,28,1,0.0,0.056,0.0,0.033,0.014,0.065,0.631,0.172,0.029
3,7,28,1,0.036,0.0069999999999999,0.126,0.0,0.054,0.021,0.172,0.583,0.0
4,7,28,2,0.0,0.021,0.06,0.029,0.0,0.043,0.187,0.617,0.043
5,7,28,1,0.136,0.173,0.24,0.043,0.041,0.0,0.091,0.263,0.013
6,2,28,2,0.0069999999999999,0.071,0.246,0.213,0.06,0.084,0.0,0.243,0.076
7,6,28,1,0.027,0.043,0.183,0.044,0.039,0.204,0.419,0.0,0.041
8,2,28,1,0.013,0.027,0.5710000000000001,0.041,0.041,0.056,0.153,0.097,0.0
1,7,29,2,0.03,0.0,0.208,0.127,0.026,0.057,0.208,0.318,0.026
2,0,29,1,0.331,0.101,0.0,0.046,0.12,0.141,0.096,0.144,0.021
3,7,29,1,0.044,0.009,0.132,0.0,0.069,0.027,0.133,0.586,0.0
4,7,29,2,0.0,0.024,0.066,0.029,0.0,0.046,0.206,0.586,0.043
5,2,29,1,0.049,0.04,0.597,0.029,0.04,0.0,0.034,0.198,0.014
6,2,29,2,0.06,0.074,0.248,0.216,0.044,0.085,0.0,0.201,0.073
7,6,29,1,0.003,0.029,0.141,0.029,0.026,0.029,0.6990000000000001,0.0,0.046
8,2,29,1,0.019,0.027,0.6,0.044,0.043,0.064,0.12,0.083,0.0
1,2,30,2,0.026,0.0,0.237,0.1369999999999999,0.027,0.093,0.217,0.235,0.027
2,5,30,1,0.163,0.107,0.0,0.04,0.076,0.41,0.084,0.096,0.024
3,7,30,1,0.096,0.043,0.1689999999999999,0.0,0.041,0.039,0.153,0.459,0.0
4,7,30,2,0.0,0.031,0.068,0.031,0.0,0.063,0.248,0.523,0.036
5,2,30,1,0.043,0.001,0.773,0.017,0.027,0.0,0.016,0.108,0.014
6,2,30,2,0.087,0.085,0.218,0.204,0.053,0.103,0.0,0.162,0.087
7,6,30,1,0.039,0.029,0.131,0.029,0.023,0.034,0.6729999999999999,0.0,0.043
8,2,30,1,0.024,0.054,0.465,0.056,0.049,0.116,0.136,0.1,0.0
1,6,31,2,0.027,0.0,0.233,0.143,0.034,0.07,0.236,0.229,0.027
2,0,31,1,0.369,0.072,0.0,0.091,0.103,0.135,0.07,0.143,0.017
3,7,31,1,0.07,0.023,0.182,0.0,0.004,0.016,0.117,0.588,0.0
4,7,31,2,0.0,0.024,0.081,0.033,0.0,0.0819999999999999,0.237,0.499,0.044
5,2,31,1,0.139,0.037,0.379,0.029,0.059,0.0,0.073,0.259,0.026
6,2,31,2,0.021,0.066,0.273,0.216,0.054,0.076,0.0,0.215,0.079
7,6,31,1,0.011,0.029,0.156,0.029,0.023,0.027,0.68,0.0,0.046
8,2,31,1,0.017,0.03,0.619,0.043,0.043,0.066,0.119,0.064,0.0
1,7,32,2,0.03,0.0,0.233,0.174,0.039,0.05,0.196,0.255,0.023
2,5,32,1,0.05,0.118,0.0,0.051,0.086,0.375,0.096,0.193,0.031
3,7,32,1,0.04,0.02,0.119,0.0,0.019,0.021,0.239,0.54,0.001
4,7,32,2,0.0,0.02,0.073,0.034,0.0,0.031,0.293,0.499,0.049
5,7,32,1,0.079,0.166,0.199,0.04,0.059,0.0,0.118,0.32,0.02
6,2,32,2,0.063,0.056,0.408,0.139,0.024,0.072,0.0,0.195,0.043
7,6,32,1,0.014,0.029,0.129,0.029,0.029,0.029,0.7,0.0,0.043
8,2,32,1,0.024,0.043,0.442,0.051,0.057,0.087,0.159,0.1369999999999999,0.0
1,6,33,2,0.027,0.0,0.196,0.174,0.041,0.047,0.267,0.22,0.027
2,5,33,1,0.061,0.105,0.0,0.044,0.076,0.454,0.087,0.146,0.027
3,7,33,1,0.047,0.003,0.099,0.0,0.014,0.001,0.107,0.7290000000000001,0.0
4,7,33,2,0.0,0.029,0.081,0.029,0.0,0.029,0.302,0.483,0.047
5,1,33,1,0.041,0.487,0.104,0.027,0.021,0.0,0.072,0.228,0.019
6,2,33,2,0.07,0.088,0.275,0.181,0.043,0.068,0.0,0.208,0.067
7,6,33,1,0.03,0.029,0.12,0.029,0.021,0.039,0.69,0.0,0.043
8,2,33,1,0.02,0.029,0.438,0.04,0.039,0.193,0.142,0.099,0.0
1,7,34,2,0.029,0.0,0.198,0.116,0.049,0.043,0.214,0.309,0.043
2,5,34,1,0.036,0.092,0.0,0.043,0.037,0.642,0.04,0.091,0.019
3,7,34,1,0.05,0.019,0.132,0.0,0.021,0.019,0.116,0.643,0.0
4,6,34,2,0.0,0.03,0.1,0.034,0.0,0.067,0.38,0.324,0.064
5,7,34,1,0.044,0.219,0.1689999999999999,0.057,0.046,0.0,0.091,0.281,0.094
6,3,34,2,0.029,0.08,0.221,0.226,0.066,0.09,0.0,0.202,0.087
7,6,34,1,0.014,0.029,0.129,0.029,0.023,0.043,0.6859999999999999,0.0,0.049
8,4,34,1,0.039,0.06,0.159,0.023,0.347,0.122,0.11,0.141,0.0
1,6,35,2,0.029,0.0,0.221,0.12,0.049,0.05,0.251,0.239,0.043
2,5,35,1,0.079,0.084,0.0,0.177,0.06,0.319,0.101,0.131,0.05
3,7,35,1,0.103,0.043,0.159,0.0,0.034,0.049,0.158,0.455,0.0
4,7,35,2,0.0,0.017,0.103,0.041,0.0,0.047,0.315,0.402,0.074
5,3,35,1,0.026,0.026,0.168,0.281,0.046,0.0,0.1,0.235,0.119
6,2,35,2,0.064,0.057,0.373,0.1669999999999999,0.04,0.059,0.0,0.178,0.061
7,6,35,1,0.014,0.029,0.129,0.029,0.019,0.043,0.6859999999999999,0.0,0.053
8,4,35,1,0.043,0.029,0.078,0.019,0.643,0.043,0.048,0.098,0.0
1,7,36,2,0.029,0.0,0.217,0.126,0.043,0.057,0.237,0.246,0.046
2,5,36,1,0.251,0.098,0.0,0.031,0.079,0.375,0.059,0.087,0.02
3,7,36,1,0.1,0.043,0.162,0.0,0.03,0.047,0.154,0.464,0.0
4,7,36,2,0.0,0.016,0.107,0.043,0.0,0.05,0.309,0.408,0.067
5,3,36,1,0.01,0.024,0.163,0.464,0.031,0.0,0.07,0.194,0.043
6,0,36,2,0.216,0.079,0.184,0.194,0.047,0.065,0.0,0.146,0.069
7,6,36,1,0.027,0.036,0.154,0.04,0.02,0.049,0.624,0.0,0.05
8,2,36,1,0.09,0.071,0.196,0.041,0.194,0.119,0.136,0.152,0.0
1,6,37,2,0.029,0.0,0.216,0.127,0.033,0.057,0.257,0.238,0.043
2,5,37,1,0.273,0.097,0.0,0.029,0.091,0.311,0.093,0.087,0.019
3,7,37,1,0.077,0.046,0.18,0.0,0.033,0.019,0.172,0.474,0.0
4,6,37,2,0.0,0.013,0.095,0.037,0.0,0.039,0.423,0.337,0.057
5,1,37,1,0.046,0.269,0.265,0.029,0.079,0.0,0.065,0.229,0.019
6,2,37,2,0.024,0.034,0.509,0.136,0.024,0.04,0.0,0.201,0.031
7,6,37,1,0.001,0.029,0.146,0.029,0.029,0.029,0.696,0.0,0.043
8,2,37,1,0.049,0.054,0.394,0.066,0.043,0.09,0.152,0.152,0.0
1,6,38,2,0.029,0.0,0.219,0.121,0.037,0.057,0.258,0.237,0.041
