user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
5,0,4,2,0.703,0.086,0.03,0.065,0.041,0.0,0.075
6,0,4,1,0.604,0.076,0.11,0.077,0.089,0.044,0.0
1,4,5,2,0.039,0.0,0.187,0.199,0.326,0.096,0.153
2,6,5,1,0.029,0.337,0.0,0.085,0.034,0.024,0.49
3,2,5,1,0.111,0.234,0.361,0.0,0.034,0.178,0.081
4,2,5,1,0.186,0.114,0.218,0.175,0.0,0.128,0.179
5,0,5,2,0.649,0.093,0.03,0.071,0.041,0.0,0.116
6,0,5,1,0.607,0.07,0.111,0.08,0.086,0.046,0.0
1,6,6,2,0.059,0.0,0.1669999999999999,0.112,0.186,0.209,0.268
2,6,6,1,0.067,0.27,0.0,0.1,0.04,0.036,0.487
3,1,6,1,0.174,0.263,0.239,0.0,0.037,0.173,0.114
4,2,6,1,0.216,0.099,0.286,0.148,0.0,0.138,0.114
5,0,6,2,0.469,0.094,0.049,0.078,0.02,0.0,0.29
6,0,6,1,0.619,0.074,0.107,0.081,0.081,0.037,0.0
1,5,7,2,0.157,0.0,0.116,0.051,0.049,0.324,0.304
2,0,7,1,0.383,0.134,0.0,0.086,0.203,0.043,0.152
3,0,7,1,0.301,0.127,0.188,0.0,0.037,0.181,0.166
4,0,7,1,0.23,0.089,0.196,0.163,0.0,0.109,0.214
5,0,7,2,0.71,0.074,0.036,0.059,0.03,0.0,0.091
6,0,7,1,0.569,0.13,0.097,0.079,0.077,0.049,0.0
1,6,8,2,0.016,0.0,0.076,0.059,0.053,0.094,0.703
2,4,8,1,0.224,0.207,0.0,0.088,0.266,0.051,0.163
3,1,8,1,0.096,0.394,0.251,0.0,0.034,0.148,0.077
4,2,8,1,0.04,0.116,0.519,0.093,0.0,0.093,0.14
5,0,8,2,0.6970000000000001,0.089,0.037,0.066,0.036,0.0,0.075
6,1,8,1,0.093,0.607,0.09,0.056,0.054,0.1,0.0
1,6,9,2,0.016,0.0,0.077,0.068,0.056,0.033,0.7509999999999999
2,1,9,1,0.143,0.523,0.0,0.076,0.07,0.036,0.153
3,1,9,1,0.073,0.643,0.073,0.0,0.033,0.117,0.061
4,2,9,1,0.093,0.12,0.485,0.103,0.0,0.116,0.083
5,0,9,2,0.63,0.094,0.03,0.071,0.033,0.0,0.142
6,1,9,1,0.123,0.26,0.162,0.12,0.16,0.175,0.0
1,6,10,2,0.029,0.0,0.109,0.127,0.061,0.212,0.461
2,1,10,1,0.084,0.421,0.0,0.086,0.034,0.024,0.35
3,1,10,1,0.076,0.5589999999999999,0.154,0.0,0.024,0.111,0.076
4,5,10,1,0.157,0.097,0.182,0.15,0.0,0.275,0.139
5,0,10,2,0.6940000000000001,0.094,0.027,0.066,0.036,0.0,0.0819999999999999
6,2,10,1,0.101,0.1639999999999999,0.345,0.104,0.116,0.1689999999999999,0.0
1,5,11,2,0.033,0.0,0.146,0.133,0.059,0.365,0.265
2,6,11,1,0.033,0.084,0.0,0.105,0.031,0.017,0.7290000000000001
3,1,11,1,0.06,0.564,0.057,0.0,0.006,0.103,0.21
4,2,11,1,0.149,0.126,0.23,0.173,0.0,0.129,0.194
5,6,11,2,0.11,0.081,0.064,0.09,0.017,0.0,0.637
6,2,11,1,0.089,0.144,0.297,0.126,0.133,0.212,0.0
1,6,12,2,0.03,0.0,0.103,0.184,0.066,0.105,0.512
2,6,12,1,0.03,0.101,0.0,0.103,0.029,0.016,0.721
3,5,12,1,0.09,0.239,0.086,0.0,0.02,0.338,0.227
4,2,12,1,0.139,0.096,0.272,0.191,0.0,0.15,0.153
5,6,12,2,0.34,0.084,0.039,0.078,0.023,0.0,0.436
6,4,12,1,0.049,0.059,0.067,0.031,0.731,0.063,0.0
1,6,13,2,0.093,0.0,0.106,0.104,0.057,0.056,0.585
2,6,13,1,0.043,0.161,0.0,0.093,0.033,0.02,0.65
3,1,13,1,0.076,0.579,0.067,0.0,0.02,0.117,0.141
4,0,13,1,0.359,0.077,0.202,0.118,0.0,0.125,0.119
5,0,13,2,0.451,0.086,0.044,0.074,0.02,0.0,0.324
6,4,13,1,0.041,0.333,0.07,0.031,0.4370000000000001,0.087,0.0
1,6,14,2,0.13,0.0,0.19,0.105,0.046,0.049,0.48
2,6,14,1,0.033,0.079,0.0,0.101,0.029,0.014,0.7440000000000001
3,1,14,1,0.107,0.379,0.122,0.0,0.059,0.206,0.127
4,0,14,1,0.287,0.097,0.195,0.151,0.0,0.139,0.13
5,0,14,2,0.616,0.09,0.044,0.077,0.016,0.0,0.158
6,1,14,1,0.059,0.659,0.086,0.04,0.047,0.11,0.0
1,0,15,2,0.574,0.0,0.217,0.072,0.026,0.026,0.085
2,6,15,1,0.029,0.071,0.0,0.101,0.029,0.014,0.7559999999999999
3,6,15,1,0.131,0.129,0.1639999999999999,0.0,0.059,0.208,0.31
4,0,15,1,0.291,0.1,0.119,0.1639999999999999,0.0,0.11,0.216
5,6,15,2,0.14,0.074,0.044,0.07,0.02,0.0,0.6509999999999999
6,1,15,1,0.126,0.374,0.141,0.096,0.109,0.155,0.0
1,0,16,2,0.731,0.0,0.103,0.053,0.029,0.011,0.073
2,6,16,1,0.096,0.069,0.0,0.09,0.024,0.014,0.708
3,1,16,1,0.187,0.467,0.084,0.0,0.036,0.1639999999999999,0.061
4,0,16,1,0.341,0.101,0.111,0.147,0.0,0.09,0.208
5,0,16,2,0.693,0.087,0.043,0.071,0.019,0.0,0.087
6,2,16,1,0.186,0.233,0.244,0.094,0.123,0.121,0.0
1,0,17,2,0.657,0.0,0.144,0.07,0.026,0.025,0.078
2,6,17,1,0.057,0.083,0.0,0.095,0.029,0.014,0.722
3,1,17,1,0.091,0.564,0.096,0.0,0.021,0.1639999999999999,0.063
4,0,17,1,0.256,0.11,0.132,0.163,0.0,0.109,0.23
5,0,17,2,0.667,0.087,0.04,0.062,0.017,0.0,0.127
6,1,17,1,0.057,0.473,0.255,0.06,0.051,0.103,0.0
1,6,18,2,0.014,0.0,0.092,0.074,0.069,0.104,0.647
2,6,18,1,0.036,0.089,0.0,0.099,0.029,0.013,0.735
3,6,18,1,0.101,0.219,0.19,0.0,0.03,0.218,0.243
4,0,18,1,0.299,0.091,0.097,0.129,0.0,0.154,0.23
5,0,18,2,0.537,0.083,0.049,0.071,0.016,0.0,0.244
6,1,18,1,0.061,0.657,0.087,0.039,0.037,0.119,0.0
1,6,19,2,0.017,0.0,0.245,0.136,0.099,0.076,0.4270000000000001
2,6,19,1,0.073,0.336,0.0,0.091,0.037,0.024,0.439
3,2,19,1,0.101,0.051,0.511,0.0,0.031,0.161,0.144
4,0,19,1,0.383,0.086,0.074,0.166,0.0,0.117,0.174
5,0,19,2,0.449,0.097,0.056,0.074,0.023,0.0,0.301
6,1,19,1,0.043,0.67,0.087,0.053,0.043,0.104,0.0
1,2,20,2,0.03,0.0,0.393,0.225,0.063,0.116,0.174
2,6,20,1,0.044,0.264,0.0,0.093,0.034,0.026,0.5379999999999999
3,6,20,1,0.143,0.131,0.134,0.0,0.083,0.199,0.31
4,0,20,1,0.519,0.063,0.092,0.1,0.0,0.084,0.143
5,6,20,2,0.159,0.08,0.05,0.096,0.026,0.0,0.59
6,1,20,1,0.043,0.6709999999999999,0.086,0.057,0.043,0.1,0.0
1,4,21,2,0.031,0.0,0.119,0.099,0.531,0.096,0.123
2,0,21,1,0.44,0.21,0.0,0.066,0.116,0.043,0.126
3,2,21,1,0.206,0.12,0.262,0.0,0.083,0.235,0.094
4,0,21,1,0.52,0.059,0.1,0.111,0.0,0.093,0.118
5,0,21,2,0.474,0.071,0.04,0.068,0.029,0.0,0.317
6,1,21,1,0.077,0.38,0.234,0.081,0.09,0.1369999999999999,0.0
1,4,22,2,0.036,0.0,0.101,0.106,0.466,0.1,0.191
2,0,22,1,0.591,0.173,0.0,0.074,0.016,0.029,0.117
3,2,22,1,0.107,0.014,0.637,0.0,0.043,0.162,0.037
4,0,22,1,0.544,0.06,0.117,0.093,0.0,0.093,0.093
5,0,22,2,0.669,0.081,0.077,0.063,0.027,0.0,0.083
6,2,22,1,0.117,0.1689999999999999,0.275,0.111,0.141,0.186,0.0
1,4,23,2,0.094,0.0,0.101,0.182,0.354,0.083,0.185
2,0,23,1,0.654,0.129,0.0,0.063,0.014,0.029,0.112
3,2,23,1,0.139,0.016,0.597,0.0,0.043,0.166,0.04
4,0,23,1,0.606,0.056,0.084,0.087,0.0,0.084,0.083
5,0,23,2,0.7070000000000001,0.079,0.033,0.068,0.039,0.0,0.075
6,4,23,1,0.049,0.096,0.11,0.039,0.591,0.116,0.0
1,6,24,2,0.187,0.0,0.056,0.081,0.049,0.02,0.608
2,0,24,1,0.659,0.127,0.0,0.065,0.014,0.029,0.106
3,2,24,1,0.264,0.107,0.275,0.0,0.051,0.187,0.116
4,0,24,1,0.58,0.061,0.074,0.087,0.0,0.079,0.118
5,0,24,2,0.693,0.093,0.041,0.068,0.03,0.0,0.075
6,1,24,1,0.151,0.39,0.115,0.093,0.111,0.14,0.0
1,6,25,2,0.027,0.0,0.093,0.094,0.061,0.237,0.487
2,0,25,1,0.643,0.134,0.0,0.063,0.014,0.029,0.117
3,2,25,1,0.171,0.051,0.44,0.0,0.061,0.208,0.067
4,0,25,1,0.436,0.071,0.072,0.12,0.0,0.113,0.187
5,0,25,2,0.6559999999999999,0.084,0.047,0.068,0.029,0.0,0.116
6,2,25,1,0.093,0.189,0.337,0.117,0.113,0.151,0.0
1,6,26,2,0.019,0.0,0.118,0.077,0.064,0.258,0.464
2,0,26,1,0.5710000000000001,0.1369999999999999,0.0,0.067,0.064,0.033,0.127
3,2,26,1,0.086,0.014,0.6679999999999999,0.0,0.043,0.145,0.044
4,0,26,1,0.506,0.054,0.095,0.144,0.0,0.077,0.124
5,6,26,2,0.34,0.066,0.12,0.055,0.017,0.0,0.402
6,2,26,1,0.066,0.173,0.4270000000000001,0.1,0.109,0.126,0.0
1,6,27,2,0.054,0.0,0.103,0.096,0.047,0.054,0.6459999999999999
2,0,27,1,0.444,0.146,0.0,0.084,0.134,0.044,0.148
3,2,27,1,0.074,0.039,0.41,0.0,0.051,0.144,0.281
4,6,27,1,0.197,0.097,0.131,0.193,0.0,0.171,0.211
5,0,27,2,0.46,0.094,0.106,0.087,0.02,0.0,0.233
6,2,27,1,0.11,0.154,0.351,0.1,0.131,0.153,0.0
1,0,28,2,0.51,0.0,0.083,0.108,0.037,0.049,0.214
2,4,28,1,0.263,0.194,0.0,0.084,0.264,0.046,0.149
3,0,28,1,0.381,0.121,0.107,0.0,0.069,0.209,0.113
4,0,28,1,0.237,0.096,0.116,0.168,0.0,0.195,0.188
5,6,28,2,0.216,0.084,0.069,0.097,0.013,0.0,0.521
6,2,28,1,0.119,0.213,0.313,0.091,0.113,0.152,0.0
1,0,29,2,0.733,0.0,0.099,0.059,0.029,0.014,0.066
2,4,29,1,0.257,0.126,0.0,0.092,0.349,0.043,0.134
3,5,29,1,0.226,0.116,0.101,0.0,0.13,0.317,0.11
4,0,29,1,0.403,0.091,0.109,0.133,0.0,0.09,0.174
5,6,29,2,0.23,0.059,0.066,0.094,0.014,0.0,0.537
6,2,29,1,0.1669999999999999,0.183,0.201,0.111,0.161,0.176,0.0
1,0,30,2,0.657,0.0,0.151,0.064,0.026,0.021,0.0819999999999999
2,0,30,1,0.381,0.141,0.0,0.074,0.227,0.043,0.133
3,1,30,1,0.136,0.3670000000000001,0.215,0.0,0.039,0.1639999999999999,0.08
4,0,30,1,0.244,0.09,0.122,0.154,0.0,0.223,0.168
5,6,30,2,0.263,0.074,0.059,0.091,0.019,0.0,0.495
6,5,30,1,0.1689999999999999,0.15,0.1639999999999999,0.171,0.1689999999999999,0.177,0.0
1,0,31,2,0.74,0.0,0.1,0.059,0.029,0.014,0.058
2,0,31,1,0.346,0.306,0.0,0.127,0.036,0.07,0.115
3,6,31,1,0.111,0.234,0.135,0.0,0.036,0.175,0.309
4,0,31,1,0.309,0.099,0.101,0.147,0.0,0.166,0.178
5,6,31,2,0.083,0.073,0.053,0.094,0.014,0.0,0.684
6,4,31,1,0.166,0.093,0.098,0.063,0.479,0.102,0.0
1,0,32,2,0.634,0.0,0.181,0.073,0.027,0.015,0.07
2,0,32,1,0.503,0.153,0.0,0.06,0.126,0.033,0.126
3,2,32,1,0.096,0.033,0.586,0.0,0.029,0.192,0.064
4,5,32,1,0.027,0.043,0.102,0.138,0.0,0.504,0.186
5,6,32,2,0.03,0.063,0.067,0.08,0.016,0.0,0.7440000000000001
6,1,32,1,0.076,0.277,0.168,0.211,0.154,0.114,0.0
1,0,33,2,0.487,0.0,0.32,0.081,0.023,0.02,0.069
2,1,33,1,0.191,0.584,0.0,0.063,0.034,0.027,0.1
3,2,33,1,0.1,0.014,0.6509999999999999,0.0,0.023,0.149,0.063
4,5,33,1,0.18,0.084,0.107,0.156,0.0,0.255,0.219
5,6,33,2,0.183,0.066,0.076,0.088,0.024,0.0,0.564
6,5,33,1,0.05,0.094,0.116,0.081,0.104,0.5539999999999999,0.0
1,0,34,2,0.7240000000000001,0.0,0.096,0.062,0.03,0.021,0.066
2,0,34,1,0.316,0.214,0.0,0.141,0.083,0.051,0.195
3,2,34,1,0.156,0.174,0.462,0.0,0.02,0.128,0.06
4,0,34,1,0.473,0.091,0.078,0.102,0.0,0.109,0.147
5,6,34,2,0.263,0.08,0.049,0.086,0.013,0.0,0.509
6,4,34,1,0.061,0.036,0.078,0.01,0.6990000000000001,0.116,0.0
1,0,35,2,0.727,0.0,0.083,0.076,0.029,0.034,0.052
2,0,35,1,0.631,0.194,0.0,0.056,0.016,0.027,0.076
3,1,35,1,0.181,0.297,0.076,0.0,0.257,0.13,0.059
4,0,35,1,0.594,0.074,0.064,0.074,0.0,0.085,0.109
5,6,35,2,0.096,0.076,0.063,0.11,0.017,0.0,0.639
6,5,35,1,0.04,0.066,0.092,0.026,0.357,0.42,0.0
1,0,36,2,0.733,0.0,0.1,0.061,0.027,0.019,0.061
2,0,36,1,0.546,0.134,0.0,0.067,0.134,0.034,0.085
3,5,36,1,0.23,0.123,0.12,0.0,0.08,0.328,0.12
4,0,36,1,0.241,0.156,0.185,0.153,0.0,0.124,0.141
5,6,36,2,0.256,0.069,0.059,0.101,0.019,0.0,0.4970000000000001
6,4,36,1,0.043,0.049,0.081,0.016,0.599,0.213,0.0
1,0,37,2,0.7290000000000001,0.0,0.094,0.066,0.029,0.029,0.054
2,1,37,1,0.14,0.6809999999999999,0.0,0.039,0.037,0.021,0.081
3,5,37,1,0.116,0.101,0.133,0.0,0.049,0.495,0.106
4,0,37,1,0.237,0.129,0.214,0.1639999999999999,0.0,0.141,0.116
5,6,37,2,0.357,0.063,0.049,0.08,0.027,0.0,0.424
6,4,37,1,0.04,0.043,0.078,0.014,0.7859999999999999,0.039,0.0
1,0,38,2,0.6729999999999999,0.0,0.141,0.069,0.026,0.027,0.064
2,1,38,1,0.123,0.463,0.0,0.066,0.03,0.024,0.294
3,5,38,1,0.144,0.13,0.119,0.0,0.196,0.287,0.124
4,0,38,1,0.32,0.11,0.147,0.156,0.0,0.127,0.14
5,6,38,2,0.04,0.063,0.059,0.085,0.011,0.0,0.742
6,4,38,1,0.03,0.044,0.081,0.163,0.616,0.066,0.0
1,0,39,2,0.733,0.0,0.094,0.066,0.029,0.026,0.053
2,6,39,1,0.053,0.231,0.0,0.097,0.031,0.023,0.564
3,4,39,1,0.113,0.103,0.103,0.0,0.356,0.228,0.097
4,0,39,1,0.537,0.084,0.08,0.086,0.0,0.086,0.127
5,6,39,2,0.046,0.07,0.07,0.093,0.004,0.0,0.7170000000000001
6,5,39,1,0.027,0.099,0.103,0.119,0.064,0.588,0.0
1,0,40,2,0.613,0.0,0.181,0.078,0.026,0.033,0.069
2,1,40,1,0.086,0.514,0.0,0.072,0.043,0.036,0.249
3,5,40,1,0.217,0.141,0.14,0.0,0.064,0.3,0.1369999999999999
4,0,40,1,0.603,0.089,0.057,0.058,0.0,0.074,0.119
5,6,40,2,0.056,0.063,0.07,0.087,0.016,0.0,0.708
6,5,40,1,0.041,0.08,0.103,0.289,0.073,0.414,0.0
1,0,41,2,0.7140000000000001,0.0,0.08,0.078,0.029,0.036,0.063
2,4,41,1,0.223,0.116,0.0,0.048,0.463,0.037,0.113
3,1,41,1,0.257,0.331,0.176,0.0,0.023,0.143,0.07
4,0,41,1,0.6,0.063,0.075,0.084,0.0,0.087,0.092
5,0,41,2,0.5529999999999999,0.067,0.05,0.066,0.024,0.0,0.239
6,5,41,1,0.151,0.079,0.113,0.034,0.043,0.58,0.0
1,0,42,2,0.7140000000000001,0.0,0.079,0.08,0.029,0.036,0.063
2,4,42,1,0.124,0.076,0.0,0.067,0.4970000000000001,0.119,0.117
3,5,42,1,0.181,0.119,0.092,0.0,0.024,0.517,0.067
4,0,42,1,0.394,0.096,0.11,0.145,0.0,0.122,0.134
5,0,42,2,0.524,0.069,0.053,0.08,0.023,0.0,0.252
6,5,42,1,0.054,0.093,0.118,0.054,0.059,0.622,0.0
1,0,43,2,0.727,0.0,0.079,0.08,0.029,0.038,0.047
2,4,43,1,0.106,0.093,0.0,0.067,0.454,0.181,0.099
3,5,43,1,0.091,0.17,0.105,0.0,0.031,0.496,0.106
4,5,43,1,0.201,0.114,0.144,0.131,0.0,0.249,0.16
5,6,43,2,0.013,0.183,0.089,0.072,0.011,0.0,0.632
6,5,43,1,0.087,0.12,0.129,0.073,0.087,0.504,0.0
1,0,44,2,0.723,0.0,0.076,0.078,0.029,0.041,0.053
2,4,44,1,0.147,0.124,0.0,0.087,0.343,0.184,0.115
3,5,44,1,0.136,0.127,0.104,0.0,0.05,0.469,0.114
4,0,44,1,0.353,0.074,0.094,0.088,0.0,0.266,0.125
5,1,44,2,0.031,0.581,0.123,0.07,0.033,0.0,0.162
6,5,44,1,0.033,0.1,0.092,0.044,0.06,0.6709999999999999,0.0
1,6,45,2,0.31,0.0,0.092,0.076,0.043,0.168,0.311
2,1,45,1,0.13,0.339,0.0,0.069,0.283,0.049,0.131
3,0,45,1,0.423,0.114,0.096,0.0,0.147,0.157,0.063
4,0,45,1,0.6559999999999999,0.081,0.043,0.051,0.0,0.071,0.098
5,1,45,2,0.034,0.636,0.119,0.064,0.024,0.0,0.123
6,5,45,1,0.103,0.107,0.148,0.066,0.076,0.5,0.0
1,6,46,2,0.026,0.0,0.134,0.091,0.074,0.322,0.353
2,1,46,1,0.141,0.253,0.0,0.086,0.1689999999999999,0.174,0.176
3,0,46,1,0.5489999999999999,0.089,0.063,0.0,0.049,0.1369999999999999,0.114
4,0,46,1,0.459,0.103,0.096,0.089,0.0,0.121,0.133
5,6,46,2,0.009,0.314,0.1,0.066,0.01,0.0,0.501
6,5,46,1,0.1639999999999999,0.121,0.1689999999999999,0.103,0.127,0.315,0.0
1,4,47,2,0.037,0.0,0.091,0.12,0.414,0.101,0.237
2,6,47,1,0.031,0.187,0.0,0.128,0.05,0.073,0.531
3,5,47,1,0.149,0.104,0.133,0.0,0.157,0.291,0.166
4,0,47,1,0.521,0.106,0.06,0.089,0.0,0.087,0.1369999999999999
5,6,47,2,0.014,0.389,0.107,0.072,0.017,0.0,0.401
6,0,47,1,0.293,0.09,0.12,0.077,0.281,0.139,0.0
1,4,48,2,0.029,0.0,0.13,0.148,0.359,0.144,0.19
2,5,48,1,0.026,0.103,0.0,0.194,0.199,0.309,0.171
3,5,48,1,0.061,0.097,0.135,0.0,0.049,0.482,0.176
4,0,48,1,0.239,0.097,0.158,0.14,0.0,0.202,0.1639999999999999
5,1,48,2,0.013,0.606,0.117,0.055,0.019,0.0,0.191
6,5,48,1,0.027,0.103,0.116,0.116,0.084,0.5539999999999999,0.0
1,4,49,2,0.031,0.0,0.091,0.095,0.5329999999999999,0.116,0.134
2,4,49,1,0.01,0.059,0.0,0.113,0.447,0.291,0.08
3,6,49,1,0.079,0.099,0.09,0.0,0.083,0.239,0.411
4,5,49,1,0.244,0.067,0.101,0.0819999999999999,0.0,0.368,0.138
5,6,49,2,0.03,0.1639999999999999,0.211,0.113,0.043,0.0,0.438
6,5,49,1,0.064,0.114,0.15,0.084,0.083,0.504,0.0
1,4,50,2,0.023,0.0,0.079,0.085,0.614,0.104,0.095
2,4,50,1,0.021,0.06,0.0,0.143,0.363,0.307,0.106
3,5,50,1,0.073,0.111,0.139,0.0,0.081,0.5,0.096
4,6,50,1,0.093,0.05,0.095,0.159,0.0,0.268,0.335
5,3,50,2,0.027,0.234,0.101,0.397,0.104,0.0,0.136
6,5,50,1,0.059,0.093,0.179,0.284,0.1,0.285,0.0
1,4,51,2,0.029,0.0,0.077,0.073,0.626,0.0819999999999999,0.114
2,5,51,1,0.024,0.063,0.0,0.092,0.294,0.4370000000000001,0.09
3,4,51,1,0.11,0.107,0.1,0.0,0.271,0.207,0.204
4,0,51,1,0.454,0.067,0.08,0.101,0.0,0.171,0.126
5,3,51,2,0.017,0.097,0.06,0.581,0.099,0.0,0.146
6,2,51,1,0.033,0.134,0.517,0.08,0.151,0.084,0.0
1,2,52,2,0.02,0.0,0.476,0.129,0.293,0.037,0.045
2,4,52,1,0.003,0.03,0.0,0.172,0.624,0.09,0.081
3,4,52,1,0.091,0.077,0.063,0.0,0.619,0.126,0.024
4,0,52,1,0.627,0.074,0.071,0.068,0.0,0.081,0.079
5,3,52,2,0.006,0.054,0.066,0.568,0.2,0.0,0.106
6,1,52,1,0.086,0.326,0.173,0.089,0.156,0.171,0.0
1,2,53,2,0.024,0.0,0.627,0.166,0.074,0.045,0.064
2,4,53,1,0.0,0.043,0.0,0.247,0.48,0.109,0.121
3,4,53,1,0.071,0.067,0.271,0.0,0.29,0.252,0.049
4,0,53,1,0.637,0.076,0.074,0.058,0.0,0.086,0.069
5,3,53,2,0.001,0.041,0.136,0.405,0.327,0.0,0.09
6,5,53,1,0.084,0.117,0.284,0.091,0.1,0.3229999999999999,0.0
1,2,54,2,0.024,0.0,0.313,0.297,0.22,0.062,0.085
2,4,54,1,0.0,0.061,0.0,0.228,0.471,0.116,0.124
3,5,54,1,0.064,0.101,0.172,0.0,0.093,0.498,0.071
4,0,54,1,0.54,0.07,0.155,0.069,0.0,0.094,0.072
5,2,54,2,0.014,0.053,0.643,0.191,0.036,0.0,0.063
6,4,54,1,0.031,0.041,0.156,0.033,0.597,0.141,0.0
1,3,55,2,0.011,0.0,0.071,0.701,0.124,0.032,0.061
2,3,55,1,0.011,0.07,0.0,0.321,0.25,0.157,0.191
3,2,55,1,0.121,0.136,0.296,0.0,0.113,0.233,0.101
4,0,55,1,0.4970000000000001,0.073,0.069,0.073,0.0,0.199,0.088
5,4,55,2,0.013,0.073,0.21,0.247,0.371,0.0,0.086
6,4,55,1,0.0069999999999999,0.046,0.07,0.11,0.623,0.144,0.0
1,3,56,2,0.0069999999999999,0.0,0.061,0.8190000000000001,0.036,0.031,0.046
2,3,56,1,0.014,0.104,0.0,0.451,0.061,0.106,0.263
3,2,56,1,0.116,0.066,0.465,0.0,0.059,0.202,0.093
4,5,56,1,0.079,0.046,0.12,0.166,0.0,0.473,0.117
5,3,56,2,0.011,0.061,0.04,0.418,0.401,0.0,0.068
6,5,56,1,0.01,0.091,0.097,0.189,0.04,0.573,0.0
1,3,57,2,0.011,0.0,0.068,0.7829999999999999,0.04,0.035,0.063
2,4,57,1,0.003,0.03,0.0,0.36,0.389,0.091,0.127
3,5,57,1,0.116,0.159,0.118,0.0,0.07,0.455,0.083
4,6,57,1,0.07,0.16,0.1,0.243,0.0,0.094,0.333
5,4,57,2,0.017,0.043,0.039,0.273,0.5529999999999999,0.0,0.075
6,5,57,1,0.013,0.09,0.083,0.199,0.037,0.578,0.0
1,2,58,2,0.03,0.0,0.629,0.165,0.04,0.038,0.098
2,4,58,1,0.017,0.054,0.0,0.13,0.594,0.131,0.073
3,5,58,1,0.08,0.086,0.186,0.0,0.013,0.5710000000000001,0.064
4,1,58,1,0.046,0.36,0.303,0.106,0.0,0.114,0.071
5,4,58,2,0.029,0.051,0.313,0.074,0.473,0.0,0.06
6,5,58,1,0.034,0.09,0.28,0.071,0.076,0.448,0.0
1,2,59,2,0.029,0.0,0.657,0.143,0.033,0.036,0.103
2,4,59,1,0.019,0.083,0.0,0.235,0.301,0.1369999999999999,0.225
3,5,59,1,0.061,0.079,0.1669999999999999,0.0,0.006,0.612,0.076
4,1,59,1,0.046,0.371,0.263,0.105,0.0,0.118,0.097
5,3,59,2,0.053,0.091,0.26,0.269,0.124,0.0,0.202
6,5,59,1,0.027,0.083,0.151,0.049,0.077,0.614,0.0
1,2,60,2,0.019,0.0,0.78,0.07,0.024,0.038,0.07
2,4,60,1,0.014,0.043,0.0,0.113,0.6559999999999999,0.081,0.093
3,5,60,1,0.091,0.126,0.313,0.0,0.054,0.353,0.063
4,2,60,1,0.017,0.287,0.5329999999999999,0.055,0.0,0.048,0.059
5,2,60,2,0.01,0.03,0.8290000000000001,0.047,0.029,0.0,0.056
6,5,60,1,0.036,0.04,0.33,0.03,0.056,0.509,0.0
1,2,61,2,0.024,0.0,0.715,0.109,0.033,0.039,0.08
2,4,61,1,0.016,0.061,0.0,0.172,0.499,0.093,0.159
3,4,61,1,0.069,0.139,0.266,0.0,0.313,0.191,0.023
4,2,61,1,0.016,0.046,0.725,0.063,0.0,0.0819999999999999,0.069
5,2,61,2,0.019,0.037,0.693,0.061,0.1,0.0,0.09
6,5,61,1,0.031,0.057,0.24,0.036,0.053,0.583,0.0
1,2,62,2,0.014,0.0,0.857,0.029,0.014,0.028,0.057
2,6,62,1,0.03,0.097,0.0,0.188,0.277,0.103,0.305
