user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
2,1,15,1,0.051,0.287,0.0,0.087,0.146,0.061,0.161,0.087,0.119
3,8,15,2,0.016,0.021,0.064,0.0,0.046,0.044,0.1,0.1689999999999999,0.54
4,7,15,2,0.0,0.014,0.043,0.03,0.0,0.071,0.054,0.7390000000000001,0.049
5,2,15,1,0.111,0.199,0.213,0.047,0.067,0.0,0.149,0.1669999999999999,0.047
6,7,15,2,0.064,0.099,0.077,0.023,0.016,0.026,0.0,0.591,0.104
7,4,15,1,0.023,0.044,0.043,0.07,0.48,0.086,0.069,0.0,0.186
8,7,15,1,0.014,0.043,0.037,0.071,0.057,0.029,0.071,0.677,0.0
1,4,16,1,0.04,0.0,0.056,0.107,0.216,0.117,0.119,0.147,0.199
2,6,16,1,0.061,0.123,0.0,0.103,0.173,0.103,0.201,0.089,0.147
3,8,16,2,0.014,0.011,0.05,0.0,0.043,0.034,0.097,0.206,0.544
4,7,16,2,0.0,0.016,0.044,0.029,0.0,0.071,0.049,0.75,0.041
5,1,16,1,0.036,0.426,0.173,0.041,0.061,0.0,0.129,0.096,0.039
6,7,16,2,0.067,0.096,0.08,0.027,0.0069999999999999,0.029,0.0,0.624,0.07
7,4,16,1,0.04,0.036,0.06,0.076,0.489,0.077,0.077,0.0,0.146
8,7,16,1,0.014,0.054,0.031,0.071,0.057,0.029,0.071,0.6709999999999999,0.0
1,8,17,1,0.03,0.0,0.034,0.073,0.119,0.084,0.061,0.094,0.504
2,1,17,1,0.043,0.306,0.0,0.107,0.119,0.067,0.176,0.07,0.113
3,8,17,2,0.014,0.024,0.061,0.0,0.043,0.047,0.1,0.124,0.586
4,7,17,2,0.0,0.014,0.043,0.029,0.0,0.071,0.056,0.741,0.046
5,0,17,1,0.196,0.106,0.184,0.057,0.087,0.0,0.194,0.114,0.061
6,7,17,2,0.067,0.1,0.086,0.034,0.0,0.029,0.0,0.613,0.071
7,4,17,1,0.034,0.031,0.037,0.071,0.539,0.084,0.049,0.0,0.154
8,7,17,1,0.014,0.047,0.039,0.071,0.057,0.029,0.057,0.6859999999999999,0.0
1,8,18,1,0.031,0.0,0.049,0.083,0.1689999999999999,0.086,0.07,0.091,0.421
2,1,18,1,0.05,0.307,0.0,0.094,0.1639999999999999,0.047,0.176,0.033,0.129
3,8,18,2,0.026,0.086,0.077,0.0,0.04,0.074,0.117,0.103,0.477
4,7,18,2,0.006,0.037,0.061,0.046,0.0,0.09,0.08,0.611,0.069
5,6,18,1,0.159,0.091,0.186,0.076,0.074,0.0,0.233,0.124,0.057
6,7,18,2,0.063,0.1,0.086,0.043,0.0,0.029,0.0,0.609,0.071
7,3,18,1,0.03,0.1,0.116,0.3229999999999999,0.149,0.059,0.104,0.0,0.12
8,7,18,1,0.014,0.041,0.043,0.07,0.059,0.029,0.06,0.684,0.0
1,8,19,1,0.039,0.0,0.039,0.067,0.12,0.103,0.043,0.074,0.516
2,1,19,1,0.039,0.297,0.0,0.1,0.131,0.024,0.269,0.023,0.117
3,8,19,2,0.016,0.076,0.074,0.0,0.046,0.06,0.103,0.106,0.52
4,7,19,2,0.0,0.014,0.043,0.029,0.0,0.071,0.063,0.7290000000000001,0.051
5,2,19,1,0.097,0.177,0.207,0.051,0.087,0.0,0.207,0.109,0.064
6,7,19,2,0.081,0.101,0.103,0.039,0.049,0.03,0.0,0.459,0.139
7,4,19,1,0.069,0.086,0.153,0.174,0.226,0.059,0.143,0.0,0.091
8,7,19,1,0.014,0.031,0.043,0.071,0.057,0.029,0.079,0.6759999999999999,0.0
1,8,20,1,0.029,0.0,0.031,0.069,0.097,0.084,0.051,0.076,0.563
2,6,20,1,0.049,0.213,0.0,0.104,0.149,0.034,0.28,0.03,0.141
3,8,20,2,0.014,0.03,0.07,0.0,0.043,0.057,0.1,0.099,0.5870000000000001
4,7,20,2,0.0,0.017,0.043,0.029,0.0,0.071,0.056,0.733,0.051
5,1,20,1,0.057,0.389,0.187,0.037,0.074,0.0,0.153,0.051,0.051
6,7,20,2,0.067,0.1,0.083,0.033,0.003,0.029,0.0,0.614,0.071
7,3,20,1,0.041,0.067,0.111,0.399,0.187,0.043,0.099,0.0,0.053
8,7,20,1,0.014,0.043,0.043,0.071,0.057,0.029,0.071,0.6709999999999999,0.0
1,8,21,1,0.039,0.0,0.04,0.064,0.086,0.114,0.039,0.073,0.546
2,6,21,1,0.054,0.1369999999999999,0.0,0.103,0.191,0.061,0.287,0.029,0.1369999999999999
3,8,21,2,0.014,0.043,0.064,0.0,0.043,0.057,0.1,0.09,0.589
4,7,21,2,0.026,0.11,0.126,0.11,0.0,0.194,0.151,0.196,0.087
5,1,21,1,0.067,0.347,0.186,0.039,0.063,0.0,0.171,0.076,0.051
6,7,21,2,0.061,0.104,0.084,0.029,0.001,0.024,0.0,0.624,0.071
7,3,21,1,0.019,0.17,0.129,0.417,0.086,0.053,0.07,0.0,0.057
8,7,21,1,0.014,0.04,0.043,0.066,0.063,0.029,0.074,0.6709999999999999,0.0
1,8,22,1,0.029,0.0,0.024,0.053,0.061,0.079,0.023,0.059,0.6729999999999999
2,6,22,1,0.061,0.183,0.0,0.101,0.186,0.053,0.246,0.029,0.141
3,8,22,2,0.014,0.05,0.054,0.0,0.043,0.057,0.1,0.087,0.594
4,7,22,2,0.009,0.059,0.08,0.064,0.0,0.206,0.093,0.4370000000000001,0.053
5,1,22,1,0.029,0.593,0.186,0.029,0.037,0.0,0.067,0.029,0.031
6,7,22,2,0.059,0.099,0.084,0.033,0.001,0.029,0.0,0.623,0.073
7,2,22,1,0.054,0.184,0.189,0.1,0.151,0.106,0.109,0.0,0.107
8,7,22,1,0.014,0.043,0.043,0.061,0.067,0.029,0.071,0.6709999999999999,0.0
1,8,23,1,0.029,0.0,0.02,0.061,0.077,0.074,0.036,0.059,0.644
2,6,23,1,0.053,0.127,0.0,0.11,0.199,0.081,0.254,0.033,0.143
3,8,23,2,0.014,0.046,0.057,0.0,0.043,0.059,0.1,0.087,0.594
4,7,23,2,0.021,0.106,0.113,0.109,0.0,0.183,0.13,0.263,0.076
5,1,23,1,0.031,0.573,0.181,0.029,0.041,0.0,0.08,0.034,0.03
6,7,23,2,0.063,0.097,0.086,0.029,0.0,0.021,0.0,0.629,0.076
7,2,23,1,0.03,0.289,0.314,0.08,0.063,0.076,0.083,0.0,0.066
8,7,23,1,0.019,0.027,0.043,0.06,0.069,0.037,0.14,0.606,0.0
1,8,24,1,0.031,0.0,0.026,0.086,0.077,0.089,0.051,0.07,0.57
2,6,24,1,0.047,0.089,0.0,0.079,0.199,0.084,0.319,0.036,0.149
3,8,24,2,0.014,0.034,0.071,0.0,0.043,0.057,0.1,0.103,0.5770000000000001
4,7,24,2,0.014,0.07,0.086,0.07,0.0,0.116,0.103,0.48,0.061
5,1,24,1,0.03,0.509,0.18,0.033,0.064,0.0,0.104,0.034,0.046
6,7,24,2,0.059,0.111,0.086,0.029,0.0,0.016,0.0,0.629,0.071
7,4,24,1,0.044,0.053,0.094,0.124,0.42,0.064,0.08,0.0,0.12
8,7,24,1,0.03,0.04,0.03,0.087,0.061,0.021,0.097,0.633,0.0
1,8,25,1,0.029,0.0,0.014,0.071,0.059,0.071,0.03,0.06,0.6659999999999999
2,6,25,1,0.021,0.046,0.0,0.03,0.069,0.021,0.7290000000000001,0.02,0.064
3,8,25,2,0.014,0.039,0.071,0.0,0.043,0.057,0.1,0.101,0.574
4,6,25,2,0.057,0.111,0.14,0.126,0.0,0.133,0.1689999999999999,0.163,0.101
5,1,25,1,0.07,0.356,0.183,0.041,0.071,0.0,0.161,0.071,0.046
6,7,25,2,0.059,0.096,0.086,0.029,0.0,0.026,0.0,0.629,0.077
7,4,25,1,0.024,0.037,0.053,0.25,0.464,0.06,0.034,0.0,0.077
8,6,25,1,0.0069999999999999,0.003,0.043,0.076,0.074,0.059,0.627,0.111,0.0
1,8,26,1,0.029,0.0,0.021,0.063,0.064,0.076,0.03,0.059,0.659
2,6,26,1,0.037,0.176,0.0,0.076,0.133,0.039,0.417,0.031,0.091
3,8,26,2,0.014,0.043,0.069,0.0,0.043,0.057,0.1,0.086,0.589
4,7,26,2,0.019,0.097,0.094,0.094,0.0,0.14,0.1369999999999999,0.333,0.086
5,1,26,1,0.136,0.293,0.196,0.036,0.076,0.0,0.139,0.076,0.05
6,7,26,2,0.057,0.1,0.086,0.029,0.0,0.029,0.0,0.629,0.071
7,2,26,1,0.046,0.129,0.244,0.119,0.17,0.094,0.114,0.0,0.084
8,6,26,1,0.019,0.0,0.059,0.086,0.081,0.061,0.563,0.131,0.0
1,8,27,1,0.03,0.0,0.019,0.071,0.073,0.076,0.037,0.064,0.63
2,7,27,1,0.054,0.12,0.0,0.084,0.149,0.084,0.1669999999999999,0.189,0.153
3,8,27,2,0.02,0.133,0.076,0.0,0.05,0.079,0.1,0.089,0.454
4,5,27,2,0.029,0.1369999999999999,0.116,0.13,0.0,0.177,0.173,0.116,0.123
5,3,27,1,0.101,0.06,0.161,0.301,0.08,0.0,0.119,0.107,0.07
6,7,27,2,0.059,0.099,0.086,0.034,0.0,0.02,0.0,0.623,0.08
7,1,27,1,0.01,0.4970000000000001,0.214,0.083,0.056,0.057,0.046,0.0,0.037
8,6,27,1,0.011,0.001,0.05,0.087,0.081,0.063,0.584,0.121,0.0
1,8,28,1,0.034,0.0,0.031,0.063,0.143,0.093,0.034,0.059,0.5429999999999999
2,6,28,1,0.04,0.097,0.0,0.08,0.184,0.064,0.361,0.04,0.133
3,1,28,2,0.016,0.31,0.084,0.0,0.054,0.086,0.103,0.094,0.253
4,8,28,2,0.013,0.117,0.133,0.121,0.0,0.141,0.156,0.101,0.217
5,2,28,1,0.176,0.074,0.224,0.097,0.119,0.0,0.157,0.096,0.057
6,7,28,2,0.067,0.107,0.081,0.029,0.006,0.021,0.0,0.617,0.071
7,1,28,1,0.003,0.696,0.094,0.086,0.016,0.049,0.036,0.0,0.021
8,6,28,1,0.024,0.01,0.05,0.083,0.086,0.063,0.479,0.206,0.0
1,8,29,1,0.029,0.0,0.016,0.057,0.046,0.086,0.04,0.067,0.66
2,6,29,1,0.039,0.077,0.0,0.091,0.177,0.079,0.357,0.041,0.139
3,8,29,2,0.016,0.216,0.074,0.0,0.049,0.076,0.096,0.084,0.39
4,8,29,2,0.009,0.064,0.054,0.09,0.0,0.091,0.089,0.097,0.506
5,2,29,1,0.1689999999999999,0.076,0.239,0.07,0.123,0.0,0.151,0.106,0.067
6,7,29,2,0.06,0.1,0.084,0.027,0.001,0.027,0.0,0.629,0.071
7,1,29,1,0.006,0.687,0.096,0.084,0.03,0.051,0.044,0.0,0.001
8,6,29,1,0.009,0.0,0.057,0.049,0.086,0.057,0.657,0.086,0.0
1,8,30,1,0.041,0.0,0.033,0.06,0.117,0.1,0.047,0.07,0.531
2,6,30,1,0.03,0.053,0.0,0.06,0.15,0.04,0.546,0.023,0.099
3,1,30,2,0.014,0.529,0.086,0.0,0.057,0.073,0.086,0.084,0.071
4,7,30,2,0.034,0.04,0.066,0.054,0.0,0.08,0.079,0.597,0.05
5,2,30,1,0.139,0.09,0.237,0.076,0.121,0.0,0.163,0.11,0.064
6,7,30,2,0.059,0.099,0.086,0.029,0.0,0.021,0.0,0.629,0.079
7,1,30,1,0.027,0.5429999999999999,0.094,0.11,0.074,0.051,0.074,0.0,0.026
8,6,30,1,0.014,0.0,0.057,0.043,0.084,0.059,0.6509999999999999,0.091,0.0
1,8,31,1,0.029,0.0,0.014,0.071,0.054,0.071,0.031,0.057,0.6709999999999999
2,6,31,1,0.037,0.056,0.0,0.064,0.171,0.049,0.484,0.03,0.109
3,1,31,2,0.024,0.29,0.087,0.0,0.05,0.093,0.29,0.09,0.076
4,7,31,2,0.016,0.07,0.09,0.073,0.0,0.117,0.109,0.447,0.079
5,2,31,1,0.136,0.091,0.249,0.089,0.106,0.0,0.1669999999999999,0.106,0.057
6,7,31,2,0.067,0.11,0.086,0.03,0.0,0.016,0.0,0.62,0.071
7,1,31,1,0.019,0.643,0.063,0.086,0.049,0.073,0.041,0.0,0.027
8,6,31,1,0.017,0.0,0.059,0.049,0.08,0.066,0.633,0.097,0.0
1,8,32,1,0.049,0.0,0.04,0.063,0.073,0.12,0.043,0.047,0.5660000000000001
2,4,32,1,0.019,0.05,0.0,0.047,0.39,0.053,0.356,0.017,0.069
3,6,32,2,0.056,0.07,0.073,0.0,0.06,0.096,0.486,0.08,0.08
4,8,32,2,0.02,0.086,0.093,0.104,0.0,0.119,0.14,0.111,0.327
5,2,32,1,0.141,0.09,0.267,0.087,0.106,0.0,0.1689999999999999,0.091,0.049
6,7,32,2,0.063,0.109,0.086,0.03,0.0,0.016,0.0,0.626,0.071
7,2,32,1,0.026,0.297,0.4270000000000001,0.069,0.047,0.046,0.059,0.0,0.03
8,6,32,1,0.039,0.0069999999999999,0.063,0.129,0.084,0.076,0.327,0.276,0.0
1,6,33,1,0.054,0.0,0.063,0.091,0.173,0.121,0.3229999999999999,0.061,0.113
2,4,33,1,0.033,0.184,0.0,0.086,0.231,0.086,0.193,0.043,0.144
3,5,33,2,0.159,0.056,0.067,0.0,0.179,0.406,0.057,0.041,0.036
4,7,33,2,0.009,0.04,0.069,0.064,0.0,0.104,0.09,0.5529999999999999,0.071
5,2,33,1,0.1639999999999999,0.097,0.249,0.083,0.101,0.0,0.1669999999999999,0.087,0.051
6,7,33,2,0.053,0.114,0.086,0.029,0.0,0.019,0.0,0.623,0.077
7,2,33,1,0.036,0.096,0.393,0.054,0.113,0.179,0.061,0.0,0.069
8,7,33,1,0.03,0.043,0.034,0.097,0.08,0.054,0.163,0.499,0.0
1,5,34,1,0.017,0.0,0.049,0.047,0.096,0.45,0.243,0.034,0.064
2,1,34,1,0.027,0.341,0.0,0.053,0.294,0.043,0.136,0.029,0.077
3,5,34,2,0.289,0.086,0.076,0.0,0.043,0.403,0.03,0.033,0.041
4,0,34,2,0.286,0.101,0.084,0.074,0.0,0.086,0.101,0.089,0.179
5,2,34,1,0.163,0.119,0.249,0.071,0.113,0.0,0.153,0.077,0.056
6,7,34,2,0.047,0.123,0.086,0.029,0.0,0.016,0.0,0.614,0.086
7,1,34,1,0.026,0.599,0.064,0.086,0.071,0.069,0.039,0.0,0.047
8,7,34,1,0.026,0.04,0.031,0.069,0.077,0.056,0.22,0.481,0.0
1,5,35,1,0.0069999999999999,0.0,0.044,0.051,0.104,0.569,0.131,0.036,0.057
2,4,35,1,0.027,0.071,0.0,0.06,0.374,0.069,0.289,0.02,0.09
3,5,35,2,0.051,0.061,0.319,0.0,0.059,0.426,0.034,0.036,0.014
4,3,35,2,0.067,0.079,0.227,0.333,0.0,0.083,0.114,0.069,0.029
5,2,35,1,0.117,0.096,0.266,0.059,0.101,0.0,0.227,0.083,0.051
6,7,35,2,0.046,0.126,0.086,0.029,0.0,0.014,0.0,0.617,0.083
7,2,35,1,0.016,0.246,0.546,0.043,0.057,0.024,0.037,0.0,0.031
8,7,35,1,0.014,0.04,0.031,0.054,0.063,0.041,0.209,0.547,0.0
1,7,36,1,0.023,0.0,0.03,0.114,0.066,0.084,0.179,0.387,0.117
2,1,36,1,0.061,0.271,0.0,0.079,0.136,0.047,0.153,0.113,0.14
3,2,36,2,0.041,0.041,0.487,0.0,0.063,0.277,0.037,0.03,0.023
4,3,36,2,0.004,0.103,0.076,0.614,0.0,0.066,0.071,0.06,0.006
5,2,36,1,0.064,0.234,0.28,0.057,0.086,0.0,0.177,0.059,0.043
6,7,36,2,0.051,0.119,0.086,0.029,0.0,0.014,0.0,0.629,0.073
7,1,36,1,0.009,0.444,0.31,0.061,0.053,0.059,0.037,0.0,0.027
8,6,36,1,0.014,0.0,0.057,0.044,0.073,0.059,0.667,0.086,0.0
1,8,37,1,0.044,0.0,0.114,0.061,0.069,0.121,0.05,0.053,0.487
2,1,37,1,0.049,0.181,0.0,0.086,0.149,0.056,0.17,0.14,0.17
3,8,37,2,0.029,0.06,0.099,0.0,0.056,0.093,0.151,0.14,0.373
4,3,37,2,0.011,0.056,0.063,0.284,0.0,0.086,0.08,0.254,0.166
5,2,37,1,0.087,0.086,0.341,0.074,0.111,0.0,0.1639999999999999,0.093,0.043
6,7,37,2,0.064,0.11,0.084,0.029,0.001,0.016,0.0,0.619,0.077
7,1,37,1,0.02,0.541,0.064,0.081,0.073,0.127,0.049,0.0,0.044
8,6,37,1,0.024,0.02,0.043,0.076,0.09,0.046,0.414,0.287,0.0
1,8,38,1,0.034,0.0,0.014,0.043,0.06,0.1,0.014,0.041,0.693
