user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
2,1,6,1,0.003,0.644,0.0,0.07,0.109,0.054,0.047,0.073
3,1,6,1,0.019,0.4370000000000001,0.08,0.0,0.317,0.097,0.033,0.017
4,1,6,1,0.01,0.669,0.079,0.0819999999999999,0.0,0.1,0.014,0.047
5,4,6,2,0.06,0.123,0.04,0.066,0.563,0.0,0.017,0.131
6,7,6,1,0.04,0.113,0.03,0.043,0.04,0.083,0.0,0.6509999999999999
7,1,6,2,0.076,0.26,0.24,0.036,0.201,0.1,0.087,0.0
1,0,7,2,0.316,0.0,0.09,0.033,0.136,0.269,0.043,0.114
2,1,7,1,0.0,0.6859999999999999,0.0,0.056,0.104,0.043,0.057,0.054
3,4,7,1,0.029,0.04,0.08,0.0,0.639,0.141,0.071,0.0
4,1,7,1,0.014,0.654,0.089,0.081,0.0,0.1,0.014,0.047
5,4,7,2,0.074,0.057,0.046,0.068,0.573,0.0,0.027,0.155
6,7,7,1,0.061,0.026,0.033,0.036,0.059,0.391,0.0,0.394
7,2,7,2,0.026,0.027,0.753,0.057,0.083,0.039,0.016,0.0
1,0,8,2,0.593,0.0,0.057,0.014,0.211,0.041,0.026,0.057
2,1,8,1,0.0069999999999999,0.436,0.0,0.052,0.33,0.071,0.036,0.068
3,4,8,1,0.031,0.041,0.073,0.0,0.64,0.143,0.071,0.0
4,1,8,1,0.014,0.657,0.086,0.081,0.0,0.1,0.014,0.047
5,4,8,2,0.07,0.054,0.043,0.076,0.586,0.0,0.023,0.149
6,7,8,1,0.037,0.031,0.041,0.044,0.19,0.149,0.0,0.507
7,2,8,2,0.024,0.027,0.573,0.026,0.289,0.036,0.026,0.0
1,4,9,2,0.067,0.0,0.113,0.039,0.619,0.054,0.03,0.078
2,4,9,1,0.016,0.254,0.0,0.029,0.329,0.276,0.031,0.066
3,4,9,1,0.041,0.037,0.077,0.0,0.63,0.143,0.071,0.0
4,1,9,1,0.014,0.649,0.094,0.081,0.0,0.1,0.014,0.047
5,4,9,2,0.071,0.083,0.061,0.065,0.489,0.0,0.04,0.191
6,7,9,1,0.07,0.059,0.071,0.074,0.261,0.081,0.0,0.383
7,2,9,2,0.016,0.016,0.617,0.023,0.274,0.033,0.021,0.0
1,4,10,2,0.063,0.0,0.04,0.071,0.6859999999999999,0.039,0.027,0.075
2,5,10,1,0.04,0.031,0.0,0.035,0.247,0.451,0.061,0.134
3,4,10,1,0.039,0.207,0.099,0.0,0.451,0.14,0.053,0.011
4,1,10,1,0.014,0.643,0.1,0.081,0.0,0.1,0.014,0.047
5,4,10,2,0.061,0.049,0.043,0.071,0.5760000000000001,0.0,0.027,0.173
6,7,10,1,0.083,0.071,0.073,0.073,0.1369999999999999,0.097,0.0,0.466
7,2,10,2,0.027,0.029,0.767,0.043,0.076,0.044,0.014,0.0
1,4,11,2,0.04,0.0,0.033,0.074,0.674,0.047,0.029,0.103
2,4,11,1,0.014,0.03,0.0,0.066,0.5770000000000001,0.011,0.046,0.255
3,4,11,1,0.029,0.043,0.07,0.0,0.62,0.134,0.07,0.034
4,1,11,1,0.014,0.6459999999999999,0.1,0.081,0.0,0.1,0.014,0.045
5,4,11,2,0.057,0.054,0.046,0.076,0.5710000000000001,0.0,0.034,0.161
6,7,11,1,0.053,0.027,0.037,0.049,0.284,0.05,0.0,0.5
7,2,11,2,0.031,0.0069999999999999,0.716,0.036,0.171,0.034,0.004,0.0
1,4,12,2,0.067,0.0,0.073,0.059,0.473,0.121,0.05,0.156
2,1,12,1,0.001,0.563,0.0,0.039,0.25,0.034,0.041,0.071
3,4,12,1,0.027,0.05,0.067,0.0,0.64,0.14,0.071,0.004
4,1,12,1,0.014,0.644,0.1,0.081,0.0,0.1,0.014,0.046
5,4,12,2,0.059,0.066,0.051,0.074,0.557,0.0,0.031,0.162
6,7,12,1,0.049,0.014,0.021,0.036,0.173,0.073,0.0,0.634
7,2,12,2,0.039,0.01,0.7190000000000001,0.037,0.139,0.046,0.011,0.0
1,5,13,2,0.041,0.0,0.07,0.029,0.111,0.597,0.034,0.116
2,1,13,1,0.0,0.6859999999999999,0.0,0.043,0.086,0.057,0.051,0.077
3,4,13,1,0.016,0.041,0.073,0.0,0.627,0.141,0.071,0.03
4,1,13,1,0.014,0.6559999999999999,0.087,0.081,0.0,0.099,0.014,0.049
5,4,13,2,0.049,0.274,0.071,0.068,0.309,0.0,0.044,0.185
6,7,13,1,0.057,0.014,0.029,0.039,0.053,0.1,0.0,0.708
7,2,13,2,0.02,0.027,0.667,0.036,0.2,0.031,0.019,0.0
1,5,14,2,0.036,0.0,0.057,0.036,0.186,0.574,0.021,0.09
2,1,14,1,0.0,0.6659999999999999,0.0,0.041,0.131,0.049,0.044,0.069
3,4,14,1,0.03,0.104,0.097,0.0,0.5489999999999999,0.147,0.064,0.009
4,1,14,1,0.014,0.65,0.093,0.081,0.0,0.096,0.014,0.052
5,4,14,2,0.049,0.043,0.057,0.069,0.581,0.0,0.029,0.172
6,7,14,1,0.053,0.026,0.029,0.033,0.083,0.094,0.0,0.6829999999999999
7,4,14,2,0.027,0.036,0.389,0.031,0.444,0.046,0.027,0.0
1,5,15,2,0.1639999999999999,0.0,0.07,0.015,0.294,0.33,0.023,0.104
2,1,15,1,0.001,0.6509999999999999,0.0,0.038,0.177,0.036,0.036,0.061
3,4,15,1,0.027,0.04,0.074,0.0,0.6409999999999999,0.143,0.071,0.003
4,1,15,1,0.014,0.6459999999999999,0.097,0.081,0.0,0.1,0.014,0.047
5,4,15,2,0.047,0.043,0.057,0.069,0.589,0.0,0.029,0.1669999999999999
6,7,15,1,0.049,0.029,0.029,0.029,0.107,0.09,0.0,0.6679999999999999
7,4,15,2,0.043,0.06,0.074,0.026,0.693,0.057,0.047,0.0
1,5,16,2,0.086,0.0,0.096,0.028,0.206,0.326,0.063,0.196
2,1,16,1,0.0,0.6759999999999999,0.0,0.041,0.114,0.05,0.051,0.067
3,4,16,1,0.023,0.091,0.091,0.0,0.524,0.144,0.061,0.064
4,1,16,1,0.017,0.62,0.1,0.084,0.0,0.114,0.013,0.052
5,4,16,2,0.051,0.207,0.066,0.069,0.341,0.0,0.043,0.223
6,7,16,1,0.067,0.033,0.031,0.03,0.07,0.151,0.0,0.617
7,2,16,2,0.031,0.04,0.644,0.04,0.177,0.047,0.02,0.0
1,4,17,2,0.083,0.0,0.067,0.058,0.531,0.069,0.047,0.144
2,1,17,1,0.0,0.61,0.0,0.036,0.223,0.036,0.033,0.063
3,4,17,1,0.02,0.09,0.083,0.0,0.621,0.124,0.056,0.006
4,1,17,1,0.014,0.639,0.099,0.0819999999999999,0.0,0.107,0.013,0.047
5,4,17,2,0.07,0.101,0.083,0.083,0.4270000000000001,0.0,0.053,0.182
6,7,17,1,0.053,0.026,0.026,0.029,0.159,0.124,0.0,0.584
7,2,17,2,0.017,0.01,0.6709999999999999,0.036,0.216,0.027,0.023,0.0
1,4,18,2,0.05,0.0,0.053,0.069,0.613,0.057,0.039,0.119
2,4,18,1,0.009,0.179,0.0,0.072,0.46,0.039,0.034,0.208
3,4,18,1,0.011,0.061,0.08,0.0,0.634,0.127,0.059,0.027
4,1,18,1,0.014,0.643,0.1,0.081,0.0,0.097,0.014,0.05
5,4,18,2,0.043,0.04,0.046,0.074,0.611,0.0,0.029,0.157
6,7,18,1,0.046,0.016,0.017,0.031,0.247,0.063,0.0,0.581
7,2,18,2,0.023,0.004,0.7090000000000001,0.046,0.157,0.034,0.027,0.0
1,5,19,2,0.084,0.0,0.096,0.029,0.176,0.38,0.059,0.177
2,1,19,1,0.003,0.65,0.0,0.052,0.091,0.061,0.06,0.0819999999999999
3,4,19,1,0.017,0.1,0.087,0.0,0.621,0.114,0.053,0.0069999999999999
4,1,19,1,0.014,0.643,0.1,0.081,0.0,0.099,0.014,0.049
5,4,19,2,0.051,0.044,0.057,0.069,0.5760000000000001,0.0,0.029,0.174
6,7,19,1,0.057,0.019,0.029,0.029,0.057,0.1,0.0,0.7090000000000001
7,2,19,2,0.019,0.014,0.703,0.047,0.1639999999999999,0.033,0.02,0.0
1,5,20,2,0.029,0.0,0.063,0.036,0.114,0.639,0.033,0.087
2,1,20,1,0.0,0.674,0.0,0.045,0.093,0.057,0.057,0.074
3,4,20,1,0.027,0.1639999999999999,0.11,0.0,0.481,0.153,0.051,0.013
4,1,20,1,0.014,0.657,0.086,0.081,0.0,0.09,0.014,0.057
5,4,20,2,0.051,0.051,0.061,0.073,0.564,0.0,0.03,0.168
6,7,20,1,0.057,0.029,0.029,0.029,0.057,0.1,0.0,0.6990000000000001
7,2,20,2,0.033,0.026,0.777,0.049,0.059,0.043,0.014,0.0
1,5,21,2,0.053,0.0,0.11,0.04,0.147,0.459,0.053,0.139
2,1,21,1,0.001,0.6809999999999999,0.0,0.043,0.089,0.057,0.057,0.071
3,4,21,1,0.026,0.223,0.101,0.0,0.436,0.136,0.05,0.029
4,1,21,1,0.014,0.657,0.086,0.081,0.0,0.094,0.014,0.053
5,4,21,2,0.07,0.099,0.083,0.073,0.447,0.0,0.047,0.182
6,7,21,1,0.057,0.029,0.029,0.031,0.057,0.1,0.0,0.6970000000000001
7,2,21,2,0.043,0.039,0.7490000000000001,0.034,0.076,0.039,0.021,0.0
1,2,22,2,0.061,0.0,0.62,0.059,0.113,0.047,0.031,0.069
2,1,22,1,0.037,0.359,0.0,0.06,0.099,0.196,0.079,0.171
3,4,22,1,0.017,0.047,0.076,0.0,0.629,0.134,0.071,0.026
4,1,22,1,0.014,0.657,0.086,0.078,0.0,0.089,0.014,0.062
5,4,22,2,0.099,0.151,0.103,0.103,0.274,0.0,0.07,0.2
6,7,22,1,0.057,0.029,0.029,0.038,0.057,0.1,0.0,0.69
7,2,22,2,0.043,0.019,0.757,0.027,0.08,0.037,0.037,0.0
1,2,23,2,0.053,0.0,0.643,0.054,0.114,0.043,0.029,0.064
2,5,23,1,0.051,0.059,0.0,0.05,0.083,0.471,0.079,0.208
3,4,23,1,0.026,0.287,0.099,0.0,0.329,0.131,0.043,0.086
4,1,23,1,0.014,0.654,0.086,0.08,0.0,0.1,0.014,0.051
5,7,23,2,0.15,0.176,0.11,0.099,0.149,0.0,0.089,0.228
6,7,23,1,0.057,0.027,0.029,0.033,0.057,0.1,0.0,0.6970000000000001
7,2,23,2,0.039,0.043,0.404,0.031,0.394,0.05,0.039,0.0
1,2,24,2,0.053,0.0,0.643,0.046,0.113,0.041,0.039,0.066
2,5,24,1,0.043,0.254,0.0,0.044,0.083,0.36,0.077,0.139
3,4,24,1,0.026,0.276,0.104,0.0,0.32,0.153,0.04,0.081
4,1,24,1,0.014,0.65,0.09,0.081,0.0,0.1,0.014,0.051
5,7,24,2,0.197,0.17,0.103,0.096,0.129,0.0,0.097,0.209
6,7,24,1,0.057,0.029,0.029,0.036,0.057,0.1,0.0,0.6920000000000001
7,4,24,2,0.041,0.049,0.38,0.029,0.406,0.057,0.039,0.0
1,2,25,2,0.053,0.0,0.601,0.047,0.121,0.046,0.044,0.087
2,5,25,1,0.074,0.209,0.0,0.077,0.141,0.263,0.074,0.162
3,1,25,1,0.027,0.424,0.093,0.0,0.257,0.134,0.03,0.034
4,1,25,1,0.014,0.657,0.086,0.081,0.0,0.1,0.014,0.047
5,1,25,2,0.123,0.204,0.107,0.096,0.197,0.0,0.074,0.198
6,7,25,1,0.057,0.033,0.029,0.037,0.057,0.099,0.0,0.6890000000000001
7,2,25,2,0.04,0.061,0.7509999999999999,0.016,0.06,0.043,0.029,0.0
1,2,26,2,0.079,0.0,0.301,0.069,0.186,0.09,0.079,0.197
2,1,26,1,0.057,0.269,0.0,0.091,0.14,0.13,0.087,0.227
3,1,26,1,0.041,0.633,0.074,0.0,0.081,0.127,0.016,0.027
4,1,26,1,0.014,0.657,0.086,0.077,0.0,0.097,0.014,0.055
5,7,26,2,0.106,0.1639999999999999,0.126,0.097,0.194,0.0,0.073,0.24
6,7,26,1,0.081,0.027,0.04,0.029,0.049,0.29,0.0,0.484
7,2,26,2,0.037,0.029,0.769,0.024,0.077,0.04,0.024,0.0
1,2,27,2,0.087,0.0,0.45,0.039,0.146,0.101,0.056,0.121
2,5,27,1,0.049,0.234,0.0,0.058,0.117,0.306,0.073,0.1639999999999999
3,1,27,1,0.043,0.564,0.069,0.0,0.066,0.216,0.02,0.023
4,1,27,1,0.014,0.657,0.086,0.061,0.0,0.089,0.021,0.072
5,4,27,2,0.087,0.14,0.126,0.089,0.26,0.0,0.053,0.245
6,7,27,1,0.07,0.04,0.034,0.036,0.063,0.103,0.0,0.654
7,2,27,2,0.027,0.041,0.521,0.031,0.314,0.039,0.026,0.0
1,2,28,2,0.057,0.0,0.451,0.141,0.147,0.057,0.036,0.11
2,7,28,1,0.076,0.063,0.0,0.112,0.173,0.116,0.204,0.257
3,1,28,1,0.037,0.486,0.181,0.0,0.08,0.156,0.024,0.036
4,1,28,1,0.014,0.657,0.086,0.069,0.0,0.089,0.026,0.059
5,4,28,2,0.059,0.071,0.074,0.079,0.484,0.0,0.034,0.198
6,7,28,1,0.057,0.027,0.029,0.029,0.057,0.1,0.0,0.701
7,2,28,2,0.031,0.036,0.519,0.033,0.291,0.049,0.041,0.0
1,3,29,2,0.024,0.0,0.26,0.442,0.086,0.019,0.024,0.145
2,5,29,1,0.089,0.07,0.0,0.076,0.156,0.333,0.066,0.211
3,2,29,1,0.0,0.034,0.674,0.0,0.054,0.077,0.029,0.131
4,1,29,1,0.019,0.434,0.077,0.079,0.0,0.067,0.031,0.293
5,1,29,2,0.036,0.43,0.096,0.096,0.08,0.0,0.054,0.208
6,7,29,1,0.057,0.029,0.023,0.029,0.057,0.109,0.0,0.696
7,4,29,2,0.107,0.1,0.127,0.091,0.26,0.144,0.17,0.0
1,3,30,2,0.006,0.0,0.083,0.56,0.099,0.004,0.026,0.223
2,7,30,1,0.074,0.089,0.0,0.094,0.159,0.236,0.079,0.27
3,5,30,1,0.017,0.056,0.151,0.0,0.041,0.359,0.06,0.316
4,7,30,1,0.016,0.051,0.067,0.06,0.0,0.066,0.023,0.7170000000000001
5,4,30,2,0.039,0.077,0.044,0.158,0.403,0.0,0.021,0.258
6,7,30,1,0.057,0.029,0.014,0.031,0.057,0.11,0.0,0.7020000000000001
7,6,30,2,0.1,0.099,0.119,0.12,0.143,0.19,0.23,0.0
1,3,31,2,0.014,0.0,0.031,0.604,0.083,0.037,0.026,0.204
2,5,31,1,0.047,0.074,0.0,0.053,0.093,0.556,0.07,0.107
3,7,31,1,0.036,0.157,0.059,0.0,0.04,0.29,0.039,0.38
4,7,31,1,0.026,0.047,0.083,0.086,0.0,0.099,0.021,0.638
5,4,31,2,0.029,0.017,0.041,0.147,0.5670000000000001,0.0,0.014,0.185
6,7,31,1,0.066,0.029,0.019,0.032,0.056,0.14,0.0,0.66
7,2,31,2,0.077,0.071,0.3,0.08,0.114,0.17,0.187,0.0
1,2,32,2,0.043,0.0,0.396,0.182,0.18,0.054,0.03,0.115
2,7,32,1,0.034,0.053,0.0,0.086,0.086,0.243,0.109,0.389
3,7,32,1,0.031,0.056,0.079,0.0,0.079,0.177,0.024,0.5539999999999999
4,7,32,1,0.057,0.04,0.163,0.185,0.0,0.2,0.044,0.311
5,4,32,2,0.036,0.019,0.039,0.13,0.573,0.0,0.016,0.189
6,7,32,1,0.236,0.039,0.056,0.046,0.067,0.21,0.0,0.347
7,2,32,2,0.041,0.006,0.779,0.024,0.063,0.057,0.03,0.0
1,5,33,2,0.064,0.0,0.071,0.034,0.123,0.539,0.049,0.12
2,5,33,1,0.033,0.216,0.0,0.054,0.083,0.417,0.104,0.093
3,7,33,1,0.033,0.11,0.089,0.0,0.083,0.173,0.016,0.4970000000000001
4,2,33,1,0.034,0.041,0.257,0.17,0.0,0.231,0.05,0.216
5,4,33,2,0.039,0.039,0.11,0.138,0.446,0.0,0.026,0.203
6,5,33,1,0.261,0.029,0.034,0.021,0.034,0.547,0.0,0.073
7,2,33,2,0.017,0.01,0.624,0.016,0.17,0.144,0.019,0.0
1,5,34,2,0.021,0.0,0.057,0.04,0.114,0.639,0.033,0.096
2,6,34,1,0.041,0.034,0.0,0.041,0.081,0.013,0.6459999999999999,0.143
3,2,34,1,0.049,0.224,0.294,0.0,0.121,0.181,0.039,0.091
4,7,34,1,0.017,0.037,0.219,0.093,0.0,0.077,0.016,0.542
5,4,34,2,0.054,0.054,0.056,0.075,0.381,0.0,0.05,0.329
6,0,34,1,0.5529999999999999,0.051,0.047,0.041,0.054,0.117,0.0,0.136
7,2,34,2,0.031,0.023,0.463,0.04,0.369,0.05,0.024,0.0
1,5,35,2,0.024,0.0,0.057,0.037,0.11,0.6409999999999999,0.03,0.1
2,6,35,1,0.036,0.267,0.0,0.054,0.087,0.103,0.346,0.107
3,5,35,1,0.023,0.046,0.364,0.0,0.057,0.39,0.05,0.07
4,7,35,1,0.014,0.046,0.084,0.069,0.0,0.094,0.014,0.6779999999999999
5,7,35,2,0.149,0.133,0.111,0.104,0.211,0.0,0.077,0.215
6,0,35,1,0.266,0.09,0.079,0.064,0.117,0.189,0.0,0.196
7,2,35,2,0.029,0.021,0.584,0.031,0.213,0.091,0.03,0.0
1,5,36,2,0.129,0.0,0.191,0.041,0.151,0.269,0.064,0.155
2,1,36,1,0.001,0.6809999999999999,0.0,0.057,0.097,0.043,0.057,0.063
3,2,36,1,0.023,0.154,0.353,0.0,0.084,0.114,0.029,0.243
4,7,36,1,0.017,0.06,0.089,0.07,0.0,0.203,0.023,0.539
5,7,36,2,0.213,0.161,0.094,0.108,0.117,0.0,0.084,0.222
6,7,36,1,0.16,0.034,0.043,0.038,0.054,0.111,0.0,0.5589999999999999
7,4,36,2,0.041,0.056,0.141,0.03,0.607,0.071,0.053,0.0
1,2,37,2,0.05,0.0,0.65,0.054,0.11,0.031,0.036,0.069
2,1,37,1,0.0,0.69,0.0,0.057,0.099,0.04,0.057,0.057
3,2,37,1,0.009,0.061,0.544,0.0,0.077,0.113,0.026,0.17
4,1,37,1,0.016,0.6609999999999999,0.083,0.073,0.0,0.086,0.017,0.064
5,4,37,2,0.101,0.129,0.096,0.1,0.32,0.0,0.06,0.195
6,7,37,1,0.094,0.136,0.057,0.058,0.057,0.117,0.0,0.48
7,4,37,2,0.033,0.057,0.293,0.027,0.494,0.049,0.047,0.0
1,2,38,2,0.057,0.0,0.623,0.054,0.114,0.041,0.039,0.071
2,1,38,1,0.02,0.413,0.0,0.056,0.087,0.267,0.07,0.087
3,7,38,1,0.034,0.131,0.084,0.0,0.089,0.139,0.023,0.5
4,1,38,1,0.014,0.66,0.086,0.081,0.0,0.096,0.014,0.049
5,4,38,2,0.194,0.1669999999999999,0.061,0.068,0.326,0.0,0.046,0.1369999999999999
6,1,38,1,0.043,0.6709999999999999,0.039,0.046,0.026,0.031,0.0,0.144
7,4,38,2,0.039,0.101,0.231,0.014,0.526,0.05,0.039,0.0
1,2,39,2,0.093,0.0,0.287,0.048,0.163,0.077,0.069,0.263
2,5,39,1,0.051,0.037,0.0,0.031,0.077,0.5710000000000001,0.091,0.14
3,6,39,1,0.021,0.077,0.077,0.0,0.106,0.221,0.364,0.133
4,1,39,1,0.014,0.653,0.083,0.079,0.0,0.1,0.014,0.056
5,0,39,2,0.596,0.127,0.057,0.06,0.056,0.0,0.031,0.073
6,1,39,1,0.04,0.394,0.034,0.047,0.037,0.053,0.0,0.394
7,4,39,2,0.049,0.057,0.054,0.016,0.7170000000000001,0.059,0.049,0.0
1,2,40,2,0.054,0.0,0.41,0.043,0.119,0.054,0.213,0.107
2,5,40,1,0.056,0.051,0.0,0.046,0.081,0.509,0.086,0.171
3,5,40,1,0.019,0.051,0.06,0.0,0.077,0.374,0.34,0.079
4,1,40,1,0.014,0.657,0.084,0.0819999999999999,0.0,0.096,0.014,0.052
5,0,40,2,0.469,0.181,0.057,0.059,0.057,0.0,0.047,0.129
6,7,40,1,0.047,0.024,0.014,0.05,0.043,0.086,0.0,0.736
7,4,40,2,0.057,0.057,0.05,0.023,0.696,0.069,0.049,0.0
1,2,41,2,0.049,0.0,0.431,0.053,0.091,0.053,0.046,0.277
2,1,41,1,0.016,0.456,0.0,0.068,0.08,0.139,0.07,0.172
3,6,41,1,0.016,0.106,0.05,0.0,0.067,0.251,0.286,0.224
4,1,41,1,0.011,0.6459999999999999,0.077,0.074,0.0,0.091,0.014,0.086
5,0,41,2,0.55,0.139,0.049,0.058,0.066,0.0,0.027,0.112
6,7,41,1,0.044,0.026,0.014,0.05,0.043,0.087,0.0,0.736
7,4,41,2,0.049,0.059,0.043,0.023,0.7070000000000001,0.064,0.056,0.0
1,2,42,2,0.054,0.0,0.43,0.052,0.093,0.043,0.039,0.289
2,1,42,1,0.033,0.463,0.0,0.084,0.141,0.116,0.067,0.096
3,1,42,1,0.064,0.289,0.126,0.0,0.126,0.19,0.051,0.154
4,1,42,1,0.014,0.653,0.08,0.075,0.0,0.089,0.014,0.075
5,0,42,2,0.357,0.309,0.057,0.055,0.05,0.0,0.037,0.135
6,7,42,1,0.041,0.061,0.014,0.045,0.04,0.083,0.0,0.715
7,4,42,2,0.044,0.093,0.026,0.027,0.69,0.07,0.05,0.0
1,2,43,2,0.046,0.0,0.617,0.05,0.109,0.03,0.037,0.111
2,7,43,1,0.039,0.057,0.0,0.088,0.146,0.154,0.089,0.4270000000000001
3,4,43,1,0.003,0.046,0.057,0.0,0.483,0.096,0.061,0.254
4,7,43,1,0.02,0.3,0.086,0.086,0.0,0.091,0.014,0.403
5,0,43,2,0.354,0.166,0.063,0.079,0.096,0.0,0.033,0.21
6,7,43,1,0.046,0.024,0.014,0.049,0.054,0.081,0.0,0.731
7,4,43,2,0.039,0.037,0.301,0.034,0.469,0.071,0.049,0.0
1,2,44,2,0.08,0.0,0.45,0.064,0.143,0.049,0.073,0.141
2,7,44,1,0.123,0.183,0.0,0.09,0.121,0.12,0.054,0.308
3,5,44,1,0.026,0.094,0.084,0.0,0.273,0.291,0.057,0.174
4,7,44,1,0.041,0.029,0.053,0.053,0.0,0.11,0.23,0.485
5,0,44,2,0.463,0.14,0.061,0.074,0.071,0.0,0.047,0.143
6,7,44,1,0.054,0.037,0.223,0.03,0.057,0.081,0.0,0.517
7,2,44,2,0.034,0.026,0.491,0.031,0.314,0.063,0.04,0.0
1,2,45,2,0.099,0.0,0.237,0.057,0.173,0.146,0.077,0.211
2,1,45,1,0.147,0.22,0.0,0.109,0.134,0.139,0.049,0.203
3,7,45,1,0.016,0.031,0.257,0.0,0.059,0.08,0.017,0.54
4,6,45,1,0.04,0.021,0.036,0.031,0.0,0.067,0.5670000000000001,0.237
5,7,45,2,0.064,0.123,0.109,0.106,0.173,0.0,0.063,0.363
6,7,45,1,0.029,0.039,0.123,0.052,0.057,0.114,0.0,0.586
7,4,45,2,0.046,0.05,0.039,0.027,0.71,0.079,0.05,0.0
1,5,46,2,0.031,0.0,0.231,0.036,0.107,0.46,0.031,0.103
2,1,46,1,0.047,0.337,0.0,0.069,0.109,0.224,0.037,0.177
3,7,46,1,0.023,0.074,0.097,0.0,0.08,0.136,0.023,0.5670000000000001
4,1,46,1,0.019,0.406,0.08,0.073,0.0,0.123,0.02,0.28
5,4,46,2,0.079,0.11,0.071,0.107,0.301,0.0,0.041,0.29
6,7,46,1,0.056,0.037,0.014,0.035,0.043,0.114,0.0,0.701
7,4,46,2,0.04,0.061,0.04,0.026,0.691,0.099,0.043,0.0
1,5,47,2,0.113,0.0,0.109,0.032,0.131,0.43,0.046,0.14
2,1,47,1,0.039,0.45,0.0,0.053,0.087,0.24,0.034,0.097
3,5,47,1,0.026,0.059,0.057,0.0,0.057,0.506,0.069,0.227
4,1,47,1,0.014,0.65,0.081,0.067,0.0,0.089,0.014,0.085
5,4,47,2,0.079,0.094,0.081,0.081,0.404,0.0,0.037,0.223
6,7,47,1,0.057,0.033,0.024,0.035,0.043,0.089,0.0,0.7190000000000001
7,4,47,2,0.04,0.063,0.084,0.03,0.664,0.074,0.044,0.0
1,4,48,2,0.226,0.0,0.083,0.055,0.363,0.081,0.047,0.145
