user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
1,2,18,1,0.073,0.0,0.379,0.103,0.106,0.129,0.07,0.061,0.079
2,5,18,2,0.0,0.016,0.0,0.057,0.138,0.5870000000000001,0.066,0.071,0.064
3,7,18,1,0.01,0.04,0.039,0.0,0.068,0.13,0.084,0.354,0.274
4,1,18,2,0.181,0.293,0.079,0.131,0.0,0.07,0.098,0.094,0.054
5,0,18,1,0.453,0.12,0.124,0.097,0.049,0.0,0.043,0.064,0.05
6,2,18,1,0.126,0.06,0.371,0.047,0.146,0.134,0.0,0.037,0.079
7,2,18,2,0.03,0.073,0.364,0.039,0.132,0.138,0.037,0.0,0.187
8,3,18,1,0.021,0.063,0.024,0.584,0.138,0.132,0.037,0.0,0.0
1,2,19,1,0.096,0.0,0.401,0.116,0.085,0.103,0.061,0.031,0.106
2,5,19,2,0.001,0.014,0.0,0.041,0.098,0.654,0.058,0.067,0.064
3,8,19,1,0.036,0.083,0.061,0.0,0.107,0.242,0.101,0.059,0.311
4,1,19,2,0.153,0.307,0.086,0.124,0.0,0.084,0.114,0.0819999999999999,0.05
5,0,19,1,0.249,0.124,0.154,0.1369999999999999,0.064,0.0,0.073,0.121,0.077
6,2,19,1,0.026,0.049,0.643,0.037,0.089,0.109,0.0,0.037,0.011
7,2,19,2,0.014,0.057,0.339,0.051,0.15,0.296,0.049,0.0,0.044
8,3,19,1,0.039,0.076,0.033,0.284,0.211,0.237,0.078,0.042,0.0
1,2,20,1,0.01,0.0,0.293,0.101,0.152,0.201,0.086,0.041,0.116
2,5,20,2,0.0,0.014,0.0,0.043,0.093,0.6990000000000001,0.06,0.038,0.053
3,8,20,1,0.0,0.044,0.033,0.0,0.088,0.1639999999999999,0.094,0.019,0.5589999999999999
4,1,20,2,0.089,0.619,0.027,0.069,0.0,0.046,0.049,0.064,0.039
5,0,20,1,0.417,0.14,0.127,0.099,0.051,0.0,0.046,0.069,0.051
6,2,20,1,0.184,0.064,0.21,0.041,0.153,0.187,0.0,0.033,0.127
7,2,20,2,0.014,0.057,0.643,0.08,0.066,0.077,0.014,0.0,0.049
8,3,20,1,0.017,0.049,0.144,0.303,0.218,0.184,0.064,0.021,0.0
1,2,21,1,0.0,0.0,0.63,0.073,0.073,0.119,0.03,0.029,0.047
2,5,21,2,0.0,0.014,0.0,0.073,0.086,0.648,0.062,0.056,0.061
3,0,21,1,0.396,0.096,0.04,0.0,0.065,0.133,0.113,0.016,0.143
4,1,21,2,0.049,0.429,0.053,0.106,0.0,0.123,0.102,0.085,0.054
5,0,21,1,0.261,0.124,0.147,0.143,0.061,0.0,0.074,0.108,0.081
6,0,21,1,0.296,0.07,0.12,0.059,0.181,0.185,0.0,0.031,0.059
7,2,21,2,0.02,0.061,0.644,0.071,0.061,0.076,0.014,0.0,0.051
8,3,21,1,0.021,0.047,0.013,0.49,0.239,0.1369999999999999,0.049,0.004,0.0
1,2,22,1,0.004,0.0,0.4,0.084,0.151,0.17,0.069,0.037,0.084
2,5,22,2,0.06,0.023,0.0,0.207,0.15,0.216,0.103,0.146,0.096
3,5,22,1,0.01,0.033,0.023,0.0,0.102,0.604,0.081,0.136,0.011
4,1,22,2,0.046,0.214,0.107,0.211,0.0,0.079,0.159,0.111,0.073
5,0,22,1,0.291,0.134,0.144,0.134,0.054,0.0,0.071,0.097,0.073
6,0,22,1,0.5539999999999999,0.059,0.073,0.04,0.099,0.119,0.0,0.023,0.034
7,2,22,2,0.029,0.071,0.6509999999999999,0.064,0.043,0.083,0.014,0.0,0.044
8,3,22,1,0.016,0.059,0.103,0.383,0.203,0.171,0.051,0.014,0.0
1,5,23,1,0.0,0.0,0.02,0.041,0.081,0.696,0.107,0.014,0.04
2,4,23,2,0.069,0.026,0.0,0.161,0.179,0.172,0.124,0.144,0.124
3,5,23,1,0.0069999999999999,0.036,0.033,0.0,0.101,0.442,0.084,0.036,0.261
4,3,23,2,0.03,0.173,0.093,0.327,0.0,0.09,0.141,0.09,0.056
5,0,23,1,0.177,0.127,0.153,0.147,0.069,0.0,0.088,0.144,0.094
6,0,23,1,0.493,0.064,0.083,0.049,0.107,0.117,0.0,0.03,0.057
7,2,23,2,0.029,0.071,0.657,0.057,0.043,0.086,0.014,0.0,0.043
8,3,23,1,0.024,0.059,0.051,0.569,0.146,0.109,0.041,0.0,0.0
1,5,24,1,0.01,0.0,0.044,0.089,0.187,0.451,0.14,0.029,0.05
2,6,24,2,0.051,0.026,0.0,0.073,0.127,0.09,0.486,0.073,0.074
3,8,24,1,0.0069999999999999,0.034,0.043,0.0,0.095,0.141,0.08,0.014,0.586
4,3,24,2,0.019,0.126,0.043,0.504,0.0,0.1,0.11,0.076,0.023
5,0,24,1,0.299,0.126,0.147,0.123,0.059,0.0,0.067,0.102,0.079
6,0,24,1,0.356,0.076,0.1,0.066,0.149,0.156,0.0,0.03,0.069
7,2,24,2,0.029,0.071,0.6409999999999999,0.07,0.043,0.086,0.014,0.0,0.046
8,3,24,1,0.031,0.061,0.113,0.406,0.1689999999999999,0.142,0.056,0.021,0.0
1,2,25,1,0.034,0.0,0.259,0.1689999999999999,0.161,0.172,0.087,0.045,0.074
2,6,25,2,0.036,0.146,0.0,0.053,0.115,0.094,0.456,0.053,0.049
3,8,25,1,0.021,0.053,0.094,0.0,0.086,0.179,0.094,0.086,0.386
4,3,25,2,0.027,0.141,0.076,0.391,0.0,0.104,0.136,0.086,0.039
5,2,25,1,0.179,0.077,0.433,0.103,0.036,0.0,0.042,0.084,0.047
6,0,25,1,0.507,0.06,0.093,0.053,0.097,0.126,0.0,0.029,0.036
7,2,25,2,0.029,0.073,0.6459999999999999,0.066,0.043,0.086,0.014,0.0,0.044
8,2,25,1,0.024,0.064,0.359,0.224,0.134,0.109,0.054,0.031,0.0
1,4,26,1,0.031,0.0,0.199,0.183,0.217,0.175,0.0819999999999999,0.039,0.074
2,6,26,2,0.033,0.161,0.0,0.066,0.135,0.116,0.345,0.095,0.049
3,5,26,1,0.066,0.103,0.087,0.0,0.117,0.322,0.155,0.119,0.031
4,3,26,2,0.05,0.204,0.066,0.241,0.0,0.11,0.163,0.104,0.061
5,2,26,1,0.127,0.089,0.37,0.129,0.041,0.0,0.063,0.108,0.073
6,0,26,1,0.414,0.067,0.074,0.07,0.131,0.174,0.0,0.034,0.034
7,2,26,2,0.074,0.069,0.534,0.066,0.068,0.101,0.023,0.0,0.066
8,4,26,1,0.014,0.051,0.1639999999999999,0.064,0.404,0.176,0.078,0.048,0.0
1,8,27,1,0.001,0.0,0.126,0.077,0.099,0.194,0.084,0.04,0.379
2,7,27,2,0.034,0.174,0.0,0.05,0.077,0.106,0.119,0.402,0.037
3,5,27,1,0.071,0.094,0.091,0.0,0.09,0.295,0.158,0.135,0.066
4,3,27,2,0.054,0.191,0.073,0.227,0.0,0.099,0.173,0.115,0.069
5,2,27,1,0.086,0.081,0.44,0.127,0.049,0.0,0.047,0.111,0.06
6,0,27,1,0.557,0.06,0.069,0.046,0.087,0.133,0.0,0.027,0.021
7,0,27,2,0.35,0.041,0.23,0.031,0.11,0.157,0.034,0.0,0.046
8,4,27,1,0.019,0.047,0.009,0.044,0.504,0.235,0.1,0.043,0.0
1,5,28,1,0.0,0.0,0.106,0.11,0.165,0.263,0.129,0.057,0.17
2,1,28,2,0.091,0.216,0.0,0.106,0.133,0.157,0.087,0.165,0.046
3,0,28,1,0.627,0.086,0.047,0.0,0.04,0.09,0.099,0.0069999999999999,0.004
4,1,28,2,0.061,0.213,0.076,0.203,0.0,0.096,0.178,0.109,0.064
5,3,28,1,0.1369999999999999,0.124,0.157,0.159,0.07,0.0,0.097,0.157,0.099
6,0,28,1,0.5489999999999999,0.061,0.083,0.044,0.086,0.121,0.0,0.029,0.027
7,2,28,2,0.026,0.063,0.629,0.069,0.064,0.091,0.016,0.0,0.043
8,3,28,1,0.023,0.069,0.017,0.44,0.197,0.176,0.061,0.018,0.0
1,2,29,1,0.0,0.0,0.5710000000000001,0.084,0.09,0.147,0.056,0.019,0.033
2,8,29,2,0.057,0.093,0.0,0.031,0.11,0.0819999999999999,0.012,0.025,0.59
3,0,29,1,0.5870000000000001,0.087,0.097,0.0,0.04,0.093,0.086,0.009,0.001
4,1,29,2,0.057,0.389,0.064,0.149,0.0,0.064,0.128,0.092,0.057
5,2,29,1,0.136,0.129,0.157,0.156,0.071,0.0,0.098,0.154,0.1
6,0,29,1,0.501,0.059,0.094,0.047,0.11,0.13,0.0,0.029,0.03
7,2,29,2,0.026,0.05,0.424,0.043,0.116,0.27,0.029,0.0,0.043
8,3,29,1,0.029,0.069,0.031,0.5710000000000001,0.131,0.131,0.034,0.004,0.0
1,2,30,1,0.01,0.0,0.4270000000000001,0.089,0.101,0.229,0.066,0.029,0.05
2,8,30,2,0.043,0.044,0.0,0.03,0.112,0.081,0.018,0.025,0.647
3,0,30,1,0.421,0.079,0.037,0.0,0.089,0.194,0.102,0.057,0.021
4,1,30,2,0.056,0.356,0.067,0.171,0.0,0.066,0.132,0.101,0.051
5,0,30,1,0.234,0.124,0.147,0.134,0.069,0.0,0.078,0.129,0.084
6,0,30,1,0.426,0.063,0.089,0.049,0.11,0.141,0.0,0.029,0.094
7,6,30,2,0.041,0.053,0.143,0.046,0.203,0.172,0.27,0.0,0.073
8,3,30,1,0.021,0.063,0.049,0.5529999999999999,0.1369999999999999,0.131,0.044,0.003,0.0
1,2,31,1,0.1,0.0,0.283,0.101,0.125,0.131,0.074,0.059,0.127
2,1,31,2,0.053,0.369,0.0,0.039,0.108,0.098,0.045,0.048,0.241
3,5,31,1,0.027,0.051,0.014,0.0,0.097,0.634,0.093,0.079,0.004
4,1,31,2,0.031,0.747,0.07,0.059,0.0,0.019,0.014,0.047,0.013
5,2,31,1,0.1639999999999999,0.074,0.477,0.096,0.04,0.0,0.033,0.067,0.049
6,0,31,1,0.409,0.064,0.094,0.049,0.131,0.173,0.0,0.036,0.044
7,4,31,2,0.053,0.05,0.05,0.053,0.374,0.217,0.127,0.0,0.076
8,4,31,1,0.013,0.053,0.017,0.136,0.457,0.21,0.08,0.034,0.0
1,4,32,1,0.029,0.0,0.023,0.163,0.446,0.192,0.084,0.033,0.03
2,1,32,2,0.064,0.453,0.0,0.057,0.12,0.141,0.07,0.084,0.01
3,5,32,1,0.027,0.054,0.01,0.0,0.105,0.625,0.097,0.08,0.001
4,1,32,2,0.029,0.7609999999999999,0.053,0.059,0.0,0.013,0.014,0.049,0.023
5,2,32,1,0.143,0.139,0.21,0.151,0.053,0.0,0.093,0.127,0.084
6,0,32,1,0.243,0.079,0.109,0.081,0.174,0.196,0.0,0.037,0.081
7,2,32,2,0.031,0.054,0.35,0.057,0.245,0.14,0.047,0.0,0.074
8,3,32,1,0.01,0.026,0.0,0.409,0.378,0.113,0.055,0.009,0.0
1,4,33,1,0.026,0.0,0.033,0.066,0.5,0.207,0.095,0.036,0.037
2,1,33,2,0.059,0.544,0.0,0.059,0.091,0.141,0.06,0.044,0.001
3,5,33,1,0.01,0.034,0.024,0.0,0.092,0.475,0.099,0.252,0.013
4,1,33,2,0.037,0.753,0.066,0.057,0.0,0.006,0.014,0.05,0.017
5,0,33,1,0.189,0.151,0.159,0.156,0.061,0.0,0.085,0.112,0.087
6,5,33,1,0.141,0.1,0.121,0.074,0.193,0.231,0.0,0.053,0.086
7,2,33,2,0.014,0.04,0.599,0.069,0.093,0.093,0.021,0.0,0.071
8,4,33,1,0.009,0.046,0.02,0.331,0.344,0.166,0.067,0.017,0.0
1,4,34,1,0.029,0.0,0.03,0.051,0.569,0.177,0.081,0.032,0.031
2,1,34,2,0.049,0.57,0.0,0.066,0.09,0.13,0.056,0.04,0.0
3,5,34,1,0.029,0.057,0.014,0.0,0.109,0.624,0.096,0.057,0.014
4,1,34,2,0.03,0.3229999999999999,0.03,0.06,0.0,0.277,0.143,0.091,0.046
5,0,34,1,0.259,0.131,0.154,0.144,0.076,0.0,0.062,0.109,0.064
6,4,34,1,0.083,0.061,0.109,0.073,0.208,0.203,0.0,0.107,0.156
7,2,34,2,0.024,0.046,0.374,0.069,0.149,0.209,0.056,0.0,0.074
8,5,34,1,0.016,0.087,0.031,0.06,0.189,0.27,0.146,0.201,0.0
1,4,35,1,0.207,0.0,0.096,0.103,0.243,0.16,0.092,0.046,0.053
2,1,35,2,0.043,0.5710000000000001,0.0,0.071,0.087,0.129,0.059,0.04,0.0
3,5,35,1,0.017,0.043,0.024,0.0,0.08,0.382,0.111,0.326,0.017
4,6,35,2,0.024,0.107,0.003,0.059,0.0,0.223,0.399,0.117,0.069
5,0,35,1,0.173,0.124,0.1639999999999999,0.159,0.081,0.0,0.075,0.141,0.083
6,5,35,1,0.07,0.04,0.059,0.05,0.1669999999999999,0.544,0.0,0.037,0.033
7,5,35,2,0.071,0.084,0.076,0.05,0.248,0.299,0.089,0.0,0.083
8,2,35,1,0.01,0.04,0.407,0.133,0.127,0.12,0.069,0.094,0.0
1,4,36,1,0.263,0.0,0.034,0.074,0.355,0.132,0.074,0.039,0.029
2,1,36,2,0.05,0.5670000000000001,0.0,0.063,0.086,0.136,0.06,0.039,0.0
3,7,36,1,0.013,0.049,0.019,0.0,0.055,0.362,0.111,0.3720000000000001,0.02
4,5,36,2,0.001,0.086,0.006,0.039,0.0,0.609,0.1,0.11,0.05
5,0,36,1,0.187,0.117,0.157,0.156,0.09,0.0,0.077,0.136,0.08
6,5,36,1,0.071,0.046,0.081,0.041,0.161,0.4,0.0,0.04,0.159
7,2,36,2,0.044,0.067,0.327,0.063,0.162,0.216,0.046,0.0,0.074
8,2,36,1,0.009,0.033,0.636,0.166,0.052,0.066,0.031,0.009,0.0
1,2,37,1,0.149,0.0,0.233,0.113,0.165,0.114,0.0819999999999999,0.078,0.067
2,1,37,2,0.046,0.5710000000000001,0.0,0.069,0.089,0.129,0.057,0.04,0.0
3,5,37,1,0.017,0.049,0.006,0.0,0.111,0.7090000000000001,0.061,0.046,0.001
4,5,37,2,0.013,0.106,0.08,0.036,0.0,0.466,0.125,0.11,0.064
5,2,37,1,0.14,0.109,0.279,0.133,0.064,0.0,0.071,0.121,0.084
6,8,37,1,0.03,0.031,0.073,0.029,0.06,0.11,0.0,0.01,0.657
7,2,37,2,0.013,0.043,0.653,0.069,0.081,0.091,0.009,0.0,0.043
8,3,37,1,0.017,0.079,0.04,0.599,0.129,0.098,0.039,0.0,0.0
1,2,38,1,0.074,0.0,0.556,0.104,0.065,0.085,0.036,0.02,0.06
2,1,38,2,0.053,0.561,0.0,0.071,0.091,0.129,0.054,0.038,0.001
3,5,38,1,0.0,0.041,0.001,0.0,0.136,0.763,0.047,0.01,0.001
