user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
6,7,6,1,0.013,0.051,0.044,0.106,0.066,0.017,0.0,0.664,0.039
7,6,6,1,0.064,0.047,0.04,0.043,0.185,0.083,0.444,0.0,0.093
8,5,6,1,0.254,0.067,0.063,0.034,0.12,0.274,0.055,0.132,0.0
1,8,7,1,0.04,0.0,0.0,0.033,0.123,0.151,0.038,0.049,0.5660000000000001
2,4,7,1,0.0,0.029,0.0,0.131,0.611,0.15,0.014,0.036,0.029
3,7,7,2,0.067,0.017,0.067,0.0,0.1689999999999999,0.067,0.13,0.413,0.069
4,7,7,2,0.08,0.144,0.104,0.191,0.0,0.094,0.14,0.193,0.053
5,1,7,2,0.206,0.303,0.034,0.059,0.0819999999999999,0.0,0.12,0.1,0.096
6,7,7,1,0.024,0.086,0.061,0.029,0.087,0.023,0.0,0.616,0.074
7,4,7,1,0.046,0.08,0.043,0.073,0.287,0.079,0.239,0.0,0.155
8,5,7,1,0.1669999999999999,0.06,0.066,0.024,0.107,0.443,0.075,0.058,0.0
1,8,8,1,0.049,0.0,0.031,0.027,0.125,0.311,0.061,0.073,0.322
2,4,8,1,0.0,0.029,0.0,0.127,0.627,0.124,0.014,0.033,0.046
3,7,8,2,0.07,0.017,0.066,0.0,0.12,0.05,0.14,0.485,0.051
4,1,8,2,0.081,0.28,0.13,0.107,0.0,0.047,0.258,0.068,0.029
5,0,8,2,0.629,0.069,0.026,0.034,0.114,0.0,0.059,0.0069999999999999,0.063
6,4,8,1,0.036,0.096,0.131,0.071,0.385,0.079,0.0,0.074,0.128
7,6,8,1,0.036,0.037,0.047,0.029,0.188,0.059,0.51,0.0,0.095
8,0,8,1,0.331,0.057,0.046,0.023,0.119,0.33,0.056,0.038,0.0
1,5,9,1,0.054,0.0,0.079,0.034,0.155,0.307,0.096,0.121,0.153
2,5,9,1,0.009,0.037,0.0,0.099,0.282,0.293,0.034,0.166,0.081
3,7,9,2,0.057,0.013,0.084,0.0,0.095,0.054,0.153,0.49,0.054
4,6,9,2,0.086,0.114,0.131,0.1369999999999999,0.0,0.044,0.359,0.09,0.039
5,4,9,2,0.187,0.126,0.061,0.067,0.282,0.0,0.098,0.098,0.081
6,4,9,1,0.024,0.076,0.113,0.076,0.384,0.077,0.0,0.133,0.117
7,6,9,1,0.053,0.03,0.043,0.021,0.083,0.057,0.643,0.0,0.07
8,0,9,1,0.526,0.056,0.049,0.029,0.107,0.129,0.035,0.07,0.0
1,7,10,1,0.064,0.0,0.041,0.014,0.129,0.126,0.077,0.451,0.097
2,7,10,1,0.011,0.029,0.0,0.1,0.237,0.143,0.049,0.341,0.09
3,7,10,2,0.067,0.043,0.076,0.0,0.051,0.043,0.102,0.5710000000000001,0.048
4,6,10,2,0.056,0.11,0.129,0.133,0.0,0.064,0.221,0.114,0.173
5,2,10,2,0.026,0.021,0.42,0.08,0.295,0.0,0.045,0.031,0.0819999999999999
6,4,10,1,0.041,0.101,0.17,0.1,0.218,0.089,0.0,0.177,0.104
7,6,10,1,0.083,0.037,0.031,0.023,0.077,0.054,0.633,0.0,0.061
8,0,10,1,0.241,0.089,0.084,0.043,0.149,0.231,0.0819999999999999,0.081,0.0
1,7,11,1,0.049,0.0,0.023,0.013,0.113,0.096,0.053,0.583,0.071
2,4,11,1,0.013,0.031,0.0,0.133,0.374,0.19,0.045,0.103,0.11
3,7,11,2,0.051,0.016,0.059,0.0,0.031,0.03,0.068,0.706,0.039
4,8,11,2,0.056,0.093,0.109,0.09,0.0,0.037,0.166,0.072,0.379
5,3,11,2,0.039,0.047,0.154,0.284,0.089,0.0,0.109,0.138,0.139
6,3,11,1,0.014,0.047,0.111,0.324,0.148,0.047,0.0,0.223,0.085
7,6,11,1,0.08,0.03,0.019,0.026,0.083,0.059,0.644,0.0,0.06
8,0,11,1,0.4,0.071,0.07,0.04,0.114,0.134,0.056,0.114,0.0
1,5,12,1,0.039,0.0,0.037,0.039,0.14,0.276,0.042,0.215,0.213
2,4,12,1,0.014,0.053,0.0,0.129,0.264,0.203,0.081,0.106,0.15
3,7,12,2,0.033,0.019,0.061,0.0,0.062,0.027,0.099,0.6579999999999999,0.041
4,3,12,2,0.069,0.106,0.116,0.264,0.0,0.111,0.135,0.13,0.069
5,3,12,2,0.026,0.036,0.076,0.547,0.063,0.0,0.077,0.037,0.139
6,3,12,1,0.023,0.073,0.116,0.274,0.251,0.063,0.0,0.067,0.134
7,6,12,1,0.076,0.03,0.023,0.027,0.081,0.054,0.643,0.0,0.066
8,0,12,1,0.466,0.059,0.061,0.051,0.121,0.14,0.051,0.05,0.0
1,5,13,1,0.039,0.0,0.077,0.023,0.113,0.384,0.195,0.094,0.075
2,4,13,1,0.014,0.07,0.0,0.131,0.236,0.187,0.085,0.155,0.122
3,7,13,2,0.061,0.143,0.086,0.0,0.063,0.037,0.083,0.478,0.048
4,1,13,2,0.059,0.194,0.091,0.193,0.0,0.077,0.158,0.103,0.124
5,3,13,2,0.019,0.041,0.094,0.547,0.067,0.0,0.079,0.051,0.101
6,7,13,1,0.011,0.086,0.11,0.07,0.145,0.063,0.0,0.433,0.083
7,6,13,1,0.057,0.034,0.029,0.029,0.08,0.057,0.643,0.0,0.071
8,0,13,1,0.691,0.024,0.029,0.019,0.077,0.091,0.023,0.045,0.0
1,5,14,1,0.05,0.0,0.09,0.029,0.144,0.383,0.083,0.094,0.128
2,4,14,1,0.014,0.061,0.0,0.121,0.224,0.173,0.103,0.176,0.127
3,7,14,2,0.083,0.049,0.08,0.0,0.083,0.069,0.162,0.389,0.086
4,1,14,2,0.049,0.454,0.13,0.07,0.0,0.087,0.094,0.065,0.051
5,3,14,2,0.046,0.089,0.176,0.227,0.125,0.0,0.156,0.054,0.128
6,4,14,1,0.0,0.066,0.057,0.049,0.431,0.05,0.0,0.251,0.096
7,6,14,1,0.057,0.039,0.04,0.017,0.076,0.057,0.643,0.0,0.071
8,0,14,1,0.7,0.016,0.029,0.01,0.081,0.093,0.023,0.049,0.0
1,5,15,1,0.066,0.0,0.077,0.043,0.135,0.421,0.063,0.09,0.105
2,5,15,1,0.014,0.096,0.0,0.121,0.163,0.19,0.11,0.188,0.117
3,7,15,2,0.096,0.043,0.07,0.0,0.108,0.077,0.183,0.348,0.075
4,0,15,2,0.194,0.1369999999999999,0.1369999999999999,0.109,0.0,0.117,0.109,0.121,0.076
5,4,15,2,0.043,0.044,0.063,0.08,0.435,0.0,0.153,0.09,0.092
6,4,15,1,0.017,0.077,0.106,0.1,0.272,0.053,0.0,0.27,0.105
7,6,15,1,0.054,0.034,0.034,0.019,0.081,0.06,0.6459999999999999,0.0,0.071
8,0,15,1,0.613,0.033,0.04,0.016,0.109,0.109,0.03,0.052,0.0
1,5,16,1,0.07,0.0,0.091,0.06,0.153,0.251,0.096,0.119,0.16
2,7,16,1,0.011,0.063,0.0,0.096,0.142,0.174,0.076,0.366,0.072
3,6,16,2,0.123,0.047,0.08,0.0,0.133,0.07,0.228,0.211,0.109
4,5,16,2,0.06,0.109,0.069,0.123,0.0,0.276,0.104,0.179,0.081
5,7,16,2,0.066,0.023,0.021,0.029,0.31,0.0,0.083,0.347,0.121
6,7,16,1,0.02,0.059,0.091,0.083,0.132,0.054,0.0,0.471,0.09
7,6,16,1,0.046,0.03,0.033,0.029,0.116,0.054,0.623,0.0,0.07
8,0,16,1,0.573,0.033,0.031,0.009,0.146,0.089,0.025,0.095,0.0
1,5,17,1,0.056,0.0,0.076,0.043,0.189,0.3,0.074,0.105,0.158
2,7,17,1,0.011,0.031,0.0,0.089,0.196,0.154,0.057,0.358,0.102
3,7,17,2,0.039,0.026,0.071,0.0,0.09,0.04,0.11,0.539,0.086
4,7,17,2,0.021,0.069,0.07,0.094,0.0,0.084,0.089,0.4920000000000001,0.08
5,8,17,2,0.1639999999999999,0.029,0.039,0.076,0.149,0.0,0.089,0.029,0.426
6,4,17,1,0.02,0.06,0.11,0.14,0.246,0.119,0.0,0.157,0.148
7,6,17,1,0.044,0.05,0.063,0.066,0.136,0.066,0.483,0.0,0.093
8,4,17,1,0.094,0.113,0.084,0.044,0.421,0.136,0.047,0.06,0.0
1,4,18,1,0.061,0.0,0.087,0.044,0.22,0.216,0.088,0.113,0.17
2,7,18,1,0.006,0.021,0.0,0.079,0.166,0.114,0.045,0.478,0.091
3,8,18,2,0.069,0.037,0.12,0.0,0.14,0.08,0.206,0.031,0.317
4,7,18,2,0.076,0.1,0.099,0.117,0.0,0.08,0.133,0.317,0.079
5,8,18,2,0.123,0.047,0.05,0.071,0.133,0.0,0.1,0.21,0.265
6,7,18,1,0.03,0.06,0.134,0.183,0.185,0.066,0.0,0.22,0.122
7,6,18,1,0.05,0.039,0.039,0.046,0.109,0.074,0.5589999999999999,0.0,0.085
8,0,18,1,0.394,0.084,0.083,0.087,0.11,0.114,0.048,0.079,0.0
1,5,19,1,0.067,0.0,0.084,0.054,0.216,0.219,0.091,0.104,0.166
2,4,19,1,0.013,0.027,0.0,0.123,0.302,0.18,0.048,0.188,0.119
3,7,19,2,0.069,0.023,0.1,0.0,0.123,0.067,0.171,0.256,0.191
4,7,19,2,0.0069999999999999,0.04,0.047,0.093,0.0,0.046,0.071,0.627,0.069
5,0,19,2,0.657,0.067,0.014,0.03,0.109,0.0,0.04,0.021,0.061
6,4,19,1,0.02,0.07,0.1,0.133,0.413,0.071,0.0,0.077,0.116
7,6,19,1,0.053,0.03,0.03,0.024,0.087,0.057,0.647,0.0,0.071
8,0,19,1,0.357,0.087,0.076,0.077,0.193,0.116,0.047,0.048,0.0
1,5,20,1,0.063,0.0,0.089,0.05,0.211,0.226,0.086,0.104,0.172
2,4,20,1,0.016,0.031,0.0,0.1,0.267,0.159,0.062,0.244,0.122
3,1,20,2,0.064,0.246,0.119,0.0,0.138,0.053,0.142,0.078,0.161
4,6,20,2,0.061,0.08,0.089,0.19,0.0,0.061,0.259,0.182,0.077
5,0,20,2,0.67,0.07,0.014,0.029,0.11,0.0,0.04,0.001,0.066
6,7,20,1,0.014,0.069,0.064,0.104,0.249,0.063,0.0,0.379,0.059
7,6,20,1,0.06,0.036,0.034,0.02,0.093,0.043,0.6509999999999999,0.0,0.063
8,4,20,1,0.071,0.086,0.016,0.029,0.6890000000000001,0.077,0.014,0.019,0.0
1,5,21,1,0.05,0.0,0.091,0.051,0.207,0.287,0.07,0.096,0.147
2,7,21,1,0.019,0.041,0.0,0.096,0.24,0.13,0.054,0.286,0.135
3,1,21,2,0.101,0.3,0.091,0.0,0.119,0.051,0.129,0.129,0.08
4,7,21,2,0.049,0.049,0.086,0.18,0.0,0.069,0.086,0.412,0.071
5,0,21,2,0.634,0.076,0.017,0.034,0.11,0.0,0.051,0.002,0.076
6,3,21,1,0.016,0.061,0.089,0.359,0.163,0.117,0.0,0.111,0.085
7,6,21,1,0.076,0.029,0.021,0.027,0.086,0.059,0.64,0.0,0.063
8,4,21,1,0.079,0.083,0.047,0.03,0.591,0.114,0.028,0.028,0.0
1,5,22,1,0.051,0.0,0.09,0.049,0.2,0.289,0.069,0.104,0.149
2,4,22,1,0.004,0.029,0.0,0.147,0.542,0.136,0.015,0.036,0.091
3,6,22,2,0.101,0.106,0.099,0.0,0.157,0.057,0.186,0.124,0.17
4,7,22,2,0.03,0.036,0.047,0.139,0.0,0.036,0.09,0.58,0.043
5,0,22,2,0.484,0.053,0.033,0.049,0.108,0.0,0.127,0.073,0.073
6,3,22,1,0.01,0.063,0.093,0.373,0.148,0.071,0.0,0.146,0.096
7,6,22,1,0.061,0.029,0.03,0.029,0.084,0.057,0.643,0.0,0.067
8,4,22,1,0.089,0.104,0.07,0.037,0.436,0.161,0.038,0.065,0.0
1,2,23,1,0.024,0.0,0.524,0.029,0.091,0.19,0.058,0.031,0.053
2,7,23,1,0.009,0.03,0.0,0.09,0.223,0.171,0.033,0.36,0.084
3,1,23,2,0.094,0.421,0.07,0.0,0.117,0.029,0.118,0.107,0.043
4,7,23,2,0.037,0.09,0.087,0.127,0.0,0.054,0.172,0.37,0.063
5,0,23,2,0.6709999999999999,0.071,0.014,0.027,0.119,0.0,0.03,0.0,0.067
6,3,23,1,0.0,0.066,0.079,0.6559999999999999,0.083,0.0,0.0,0.056,0.061
7,4,23,1,0.023,0.043,0.033,0.053,0.434,0.034,0.283,0.0,0.097
8,4,23,1,0.076,0.083,0.024,0.031,0.653,0.097,0.019,0.016,0.0
1,2,24,1,0.033,0.0,0.43,0.041,0.117,0.173,0.068,0.056,0.0819999999999999
2,7,24,1,0.013,0.043,0.0,0.081,0.131,0.111,0.055,0.472,0.094
3,8,24,2,0.061,0.037,0.113,0.0,0.13,0.069,0.182,0.119,0.289
4,7,24,2,0.046,0.09,0.08,0.204,0.0,0.096,0.081,0.34,0.063
5,0,24,2,0.6709999999999999,0.066,0.014,0.031,0.114,0.0,0.036,0.001,0.066
6,7,24,1,0.02,0.074,0.181,0.127,0.136,0.047,0.0,0.314,0.099
7,4,24,1,0.013,0.049,0.024,0.07,0.471,0.209,0.076,0.0,0.089
8,0,24,1,0.189,0.119,0.121,0.116,0.143,0.183,0.073,0.057,0.0
1,5,25,1,0.047,0.0,0.096,0.047,0.201,0.29,0.076,0.1,0.144
2,7,25,1,0.013,0.014,0.0,0.107,0.271,0.161,0.04,0.307,0.086
3,7,25,2,0.081,0.037,0.11,0.0,0.173,0.063,0.177,0.198,0.16
4,3,25,2,0.026,0.046,0.064,0.38,0.0,0.053,0.049,0.32,0.063
5,0,25,2,0.674,0.069,0.016,0.024,0.113,0.0,0.046,0.0069999999999999,0.051
6,7,25,1,0.01,0.074,0.067,0.057,0.175,0.05,0.0,0.453,0.114
7,4,25,1,0.01,0.03,0.03,0.059,0.519,0.064,0.2,0.0,0.088
8,0,25,1,0.38,0.103,0.094,0.124,0.114,0.087,0.051,0.046,0.0
1,5,26,1,0.046,0.0,0.094,0.047,0.201,0.297,0.072,0.098,0.145
2,7,26,1,0.006,0.029,0.0,0.081,0.143,0.154,0.033,0.485,0.07
3,8,26,2,0.084,0.044,0.12,0.0,0.149,0.08,0.2,0.05,0.273
4,3,26,2,0.033,0.041,0.064,0.4270000000000001,0.0,0.069,0.049,0.256,0.06
5,0,26,2,0.6829999999999999,0.069,0.029,0.027,0.111,0.0,0.026,0.0069999999999999,0.049
6,7,26,1,0.011,0.163,0.049,0.03,0.101,0.024,0.0,0.53,0.092
7,6,26,1,0.026,0.034,0.04,0.067,0.336,0.064,0.339,0.0,0.094
8,0,26,1,0.276,0.116,0.111,0.181,0.114,0.1,0.053,0.049,0.0
1,5,27,1,0.051,0.0,0.09,0.03,0.16,0.361,0.089,0.091,0.127
2,8,27,1,0.029,0.071,0.0,0.104,0.161,0.136,0.02,0.079,0.401
3,1,27,2,0.117,0.287,0.093,0.0,0.143,0.044,0.135,0.103,0.079
4,3,27,2,0.043,0.076,0.096,0.257,0.0,0.089,0.129,0.251,0.06
5,0,27,2,0.6829999999999999,0.061,0.029,0.019,0.114,0.0,0.024,0.013,0.057
6,7,27,1,0.027,0.159,0.053,0.033,0.096,0.029,0.0,0.471,0.133
7,6,27,1,0.026,0.03,0.043,0.029,0.093,0.059,0.6409999999999999,0.0,0.08
8,3,27,1,0.109,0.15,0.1669999999999999,0.207,0.119,0.107,0.0819999999999999,0.059,0.0
1,5,28,1,0.077,0.0,0.086,0.033,0.196,0.29,0.068,0.093,0.157
2,8,28,1,0.011,0.059,0.0,0.081,0.16,0.06,0.001,0.003,0.625
3,1,28,2,0.127,0.304,0.09,0.0,0.119,0.034,0.1669999999999999,0.096,0.062
4,7,28,2,0.073,0.117,0.126,0.123,0.0,0.086,0.177,0.23,0.069
5,0,28,2,0.636,0.06,0.033,0.017,0.107,0.0,0.041,0.05,0.056
6,7,28,1,0.017,0.267,0.054,0.081,0.079,0.029,0.0,0.356,0.117
7,4,28,1,0.023,0.04,0.034,0.07,0.429,0.067,0.234,0.0,0.102
8,3,28,1,0.064,0.149,0.13,0.361,0.12,0.099,0.039,0.038,0.0
1,4,29,1,0.071,0.0,0.084,0.037,0.217,0.216,0.077,0.114,0.183
2,8,29,1,0.019,0.06,0.0,0.081,0.146,0.059,0.0,0.0069999999999999,0.628
3,7,29,2,0.094,0.046,0.116,0.0,0.12,0.07,0.196,0.204,0.155
4,2,29,2,0.071,0.116,0.363,0.111,0.0,0.051,0.1689999999999999,0.081,0.037
5,7,29,2,0.344,0.053,0.014,0.013,0.07,0.0,0.061,0.3720000000000001,0.073
6,7,29,1,0.051,0.154,0.089,0.059,0.131,0.031,0.0,0.32,0.1639999999999999
7,6,29,1,0.034,0.037,0.039,0.047,0.1369999999999999,0.071,0.5529999999999999,0.0,0.081
8,3,29,1,0.061,0.13,0.113,0.447,0.096,0.097,0.033,0.022,0.0
1,5,30,1,0.054,0.0,0.083,0.023,0.17,0.389,0.052,0.103,0.126
2,8,30,1,0.044,0.07,0.0,0.109,0.267,0.101,0.046,0.064,0.298
3,1,30,2,0.103,0.471,0.087,0.0,0.099,0.031,0.086,0.067,0.056
4,2,30,2,0.054,0.067,0.316,0.274,0.0,0.126,0.06,0.058,0.046
5,0,30,2,0.6829999999999999,0.071,0.026,0.02,0.113,0.0,0.019,0.011,0.057
6,7,30,1,0.016,0.196,0.036,0.023,0.086,0.209,0.0,0.309,0.127
7,6,30,1,0.039,0.041,0.039,0.053,0.104,0.11,0.537,0.0,0.077
8,1,30,1,0.087,0.207,0.1669999999999999,0.166,0.166,0.081,0.087,0.038,0.0
1,5,31,1,0.07,0.0,0.089,0.044,0.193,0.207,0.105,0.127,0.166
2,4,31,1,0.016,0.056,0.0,0.133,0.259,0.113,0.125,0.201,0.098
3,1,31,2,0.076,0.401,0.07,0.0,0.083,0.037,0.125,0.097,0.11
4,2,31,2,0.066,0.064,0.537,0.113,0.0,0.047,0.091,0.043,0.039
5,0,31,2,0.6859999999999999,0.071,0.029,0.014,0.114,0.0,0.014,0.014,0.057
6,5,31,1,0.01,0.066,0.051,0.061,0.104,0.404,0.0,0.09,0.213
7,4,31,1,0.05,0.081,0.044,0.13,0.217,0.173,0.1369999999999999,0.0,0.168
8,1,31,1,0.087,0.354,0.151,0.106,0.12,0.07,0.079,0.033,0.0
1,5,32,1,0.057,0.0,0.086,0.033,0.193,0.287,0.071,0.116,0.157
2,6,32,1,0.023,0.051,0.0,0.123,0.138,0.07,0.304,0.205,0.086
3,1,32,2,0.096,0.336,0.101,0.0,0.104,0.04,0.129,0.085,0.108
4,2,32,2,0.047,0.069,0.446,0.159,0.0,0.1,0.064,0.061,0.054
5,0,32,2,0.52,0.05,0.029,0.033,0.099,0.0,0.09,0.106,0.074
6,5,32,1,0.0069999999999999,0.073,0.071,0.066,0.119,0.35,0.0,0.096,0.219
7,4,32,1,0.02,0.063,0.029,0.083,0.38,0.196,0.106,0.0,0.125
8,1,32,1,0.061,0.459,0.163,0.096,0.116,0.043,0.052,0.011,0.0
1,8,33,1,0.04,0.0,0.031,0.037,0.161,0.161,0.192,0.075,0.302
2,7,33,1,0.017,0.046,0.0,0.09,0.096,0.054,0.188,0.443,0.065
3,6,33,2,0.157,0.087,0.086,0.0,0.109,0.081,0.268,0.111,0.101
4,5,33,2,0.086,0.099,0.096,0.209,0.0,0.221,0.105,0.1,0.084
5,0,33,2,0.466,0.059,0.033,0.041,0.094,0.0,0.109,0.123,0.076
6,8,33,1,0.016,0.174,0.07,0.046,0.125,0.197,0.0,0.163,0.21
7,4,33,1,0.0,0.004,0.029,0.057,0.736,0.019,0.061,0.0,0.094
8,1,33,1,0.056,0.643,0.116,0.056,0.074,0.029,0.027,0.0,0.0
1,6,34,1,0.023,0.0,0.039,0.03,0.098,0.114,0.453,0.121,0.122
2,7,34,1,0.014,0.02,0.0,0.09,0.275,0.084,0.06,0.344,0.112
3,6,34,2,0.12,0.03,0.096,0.0,0.131,0.067,0.226,0.172,0.159
4,7,34,2,0.041,0.066,0.071,0.196,0.0,0.106,0.078,0.376,0.066
5,0,34,2,0.407,0.059,0.034,0.059,0.107,0.0,0.127,0.111,0.096
6,7,34,1,0.063,0.107,0.039,0.03,0.087,0.193,0.0,0.351,0.13
7,6,34,1,0.054,0.056,0.031,0.076,0.176,0.213,0.313,0.0,0.0819999999999999
8,1,34,1,0.241,0.314,0.09,0.15,0.073,0.059,0.027,0.045,0.0
1,8,35,1,0.061,0.0,0.029,0.044,0.188,0.196,0.089,0.077,0.317
2,7,35,1,0.017,0.029,0.0,0.096,0.295,0.081,0.06,0.305,0.117
3,6,35,2,0.113,0.036,0.11,0.0,0.146,0.071,0.209,0.141,0.174
4,7,35,2,0.034,0.066,0.104,0.113,0.0,0.084,0.086,0.436,0.077
5,0,35,2,0.674,0.071,0.014,0.029,0.103,0.0,0.043,0.0,0.066
6,0,35,1,0.347,0.076,0.123,0.064,0.152,0.056,0.0,0.076,0.107
7,4,35,1,0.051,0.064,0.039,0.09,0.321,0.089,0.231,0.0,0.115
8,0,35,1,0.303,0.09,0.076,0.281,0.074,0.099,0.041,0.036,0.0
1,6,36,1,0.023,0.0,0.041,0.029,0.079,0.096,0.589,0.104,0.04
2,7,36,1,0.001,0.029,0.0,0.08,0.3229999999999999,0.071,0.043,0.375,0.078
3,6,36,2,0.134,0.034,0.091,0.0,0.148,0.071,0.208,0.197,0.116
4,7,36,2,0.074,0.12,0.117,0.174,0.0,0.091,0.14,0.22,0.063
5,0,36,2,0.6759999999999999,0.069,0.019,0.026,0.103,0.0,0.043,0.003,0.063
6,3,36,1,0.004,0.057,0.084,0.5770000000000001,0.084,0.0069999999999999,0.0,0.141,0.044
7,6,36,1,0.053,0.051,0.033,0.101,0.185,0.144,0.321,0.0,0.111
8,0,36,1,0.29,0.119,0.11,0.194,0.114,0.093,0.045,0.035,0.0
1,6,37,1,0.017,0.0,0.044,0.029,0.073,0.081,0.602,0.122,0.031
2,7,37,1,0.0,0.036,0.0,0.05,0.073,0.041,0.04,0.7,0.06
3,8,37,2,0.067,0.029,0.119,0.0,0.1,0.094,0.199,0.037,0.356
4,3,37,2,0.059,0.083,0.191,0.203,0.0,0.09,0.097,0.203,0.074
5,0,37,2,0.684,0.059,0.029,0.014,0.114,0.0,0.031,0.014,0.054
6,3,37,1,0.0,0.044,0.083,0.657,0.097,0.0,0.0,0.061,0.057
7,6,37,1,0.036,0.043,0.04,0.041,0.102,0.049,0.617,0.0,0.073
8,3,37,1,0.094,0.18,0.147,0.249,0.134,0.097,0.064,0.035,0.0
1,7,38,1,0.026,0.0,0.019,0.019,0.065,0.064,0.187,0.596,0.025
2,7,38,1,0.001,0.037,0.0,0.066,0.084,0.057,0.041,0.643,0.071
3,7,38,2,0.127,0.026,0.073,0.0,0.113,0.063,0.18,0.291,0.127
4,7,38,2,0.05,0.056,0.093,0.227,0.0,0.094,0.074,0.348,0.059
