user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
5,0,6,2,0.486,0.067,0.069,0.117,0.061,0.0,0.201
6,1,6,2,0.046,0.69,0.183,0.039,0.043,0.0,0.0
1,6,7,1,0.134,0.0,0.067,0.263,0.091,0.089,0.355
2,3,7,1,0.07,0.086,0.0,0.354,0.099,0.09,0.301
3,1,7,1,0.1669999999999999,0.476,0.1369999999999999,0.0,0.123,0.037,0.06
4,3,7,1,0.191,0.126,0.073,0.428,0.0,0.04,0.142
5,0,7,2,0.483,0.066,0.046,0.129,0.057,0.0,0.219
6,1,7,2,0.044,0.7,0.176,0.037,0.043,0.0,0.0
1,6,8,1,0.047,0.0,0.019,0.151,0.031,0.041,0.71
2,3,8,1,0.064,0.114,0.0,0.487,0.079,0.044,0.212
3,1,8,1,0.153,0.4,0.141,0.0,0.193,0.041,0.071
4,3,8,1,0.017,0.153,0.026,0.6509999999999999,0.0,0.014,0.139
5,0,8,2,0.447,0.057,0.043,0.173,0.041,0.0,0.239
6,1,8,2,0.03,0.517,0.209,0.227,0.016,0.001,0.0
1,6,9,1,0.057,0.0,0.049,0.279,0.047,0.047,0.521
2,6,9,1,0.049,0.087,0.0,0.305,0.077,0.061,0.421
3,1,9,1,0.157,0.276,0.217,0.0,0.153,0.057,0.14
4,3,9,1,0.047,0.139,0.047,0.5329999999999999,0.0,0.071,0.163
5,0,9,2,0.44,0.071,0.046,0.17,0.054,0.0,0.218
6,3,9,2,0.041,0.107,0.3670000000000001,0.423,0.036,0.026,0.0
1,4,10,1,0.056,0.0,0.141,0.191,0.32,0.084,0.208
2,6,10,1,0.037,0.027,0.0,0.134,0.056,0.101,0.645
3,4,10,1,0.166,0.214,0.156,0.0,0.283,0.059,0.123
4,5,10,1,0.053,0.081,0.049,0.129,0.0,0.399,0.289
5,0,10,2,0.426,0.066,0.056,0.125,0.053,0.0,0.275
6,3,10,2,0.054,0.043,0.18,0.609,0.071,0.043,0.0
1,2,11,1,0.086,0.0,0.471,0.147,0.066,0.086,0.145
2,6,11,1,0.026,0.04,0.0,0.124,0.081,0.24,0.489
3,4,11,1,0.126,0.094,0.109,0.0,0.51,0.09,0.071
4,5,11,1,0.057,0.1,0.057,0.118,0.0,0.4,0.268
5,0,11,2,0.479,0.07,0.047,0.115,0.054,0.0,0.235
6,3,11,2,0.057,0.039,0.133,0.347,0.329,0.096,0.0
1,6,12,1,0.044,0.0,0.056,0.247,0.047,0.077,0.529
2,6,12,1,0.033,0.046,0.0,0.159,0.07,0.103,0.59
3,0,12,1,0.24,0.076,0.11,0.0,0.23,0.114,0.23
4,5,12,1,0.05,0.094,0.05,0.151,0.0,0.391,0.263
5,0,12,2,0.439,0.079,0.06,0.115,0.046,0.0,0.263
6,3,12,2,0.063,0.017,0.11,0.411,0.313,0.086,0.0
1,6,13,1,0.029,0.0,0.014,0.136,0.014,0.03,0.777
2,6,13,1,0.034,0.074,0.0,0.216,0.084,0.066,0.526
3,4,13,1,0.077,0.057,0.114,0.0,0.35,0.064,0.337
4,5,13,1,0.047,0.096,0.047,0.141,0.0,0.39,0.279
5,0,13,2,0.396,0.077,0.061,0.128,0.043,0.0,0.295
6,3,13,2,0.071,0.0,0.12,0.6709999999999999,0.086,0.051,0.0
1,6,14,1,0.027,0.0,0.05,0.31,0.036,0.057,0.52
2,6,14,1,0.023,0.03,0.0,0.105,0.03,0.049,0.763
3,6,14,1,0.019,0.074,0.059,0.0,0.021,0.027,0.8
4,5,14,1,0.053,0.076,0.033,0.134,0.0,0.379,0.326
5,0,14,2,0.404,0.071,0.061,0.102,0.047,0.0,0.313
6,2,14,2,0.077,0.1369999999999999,0.519,0.21,0.041,0.016,0.0
1,6,15,1,0.017,0.0,0.014,0.146,0.014,0.029,0.78
2,6,15,1,0.019,0.031,0.0,0.15,0.08,0.267,0.452
3,6,15,1,0.023,0.069,0.053,0.0,0.049,0.023,0.784
4,0,15,1,0.383,0.061,0.076,0.139,0.0,0.077,0.264
5,6,15,2,0.176,0.104,0.123,0.135,0.056,0.0,0.406
6,2,15,2,0.074,0.183,0.584,0.109,0.031,0.019,0.0
1,2,16,1,0.08,0.0,0.299,0.211,0.08,0.056,0.274
2,6,16,1,0.041,0.033,0.0,0.088,0.03,0.063,0.745
3,6,16,1,0.031,0.136,0.089,0.0,0.05,0.036,0.659
4,0,16,1,0.457,0.086,0.113,0.1669999999999999,0.0,0.026,0.151
5,6,16,2,0.173,0.111,0.14,0.134,0.073,0.0,0.369
6,2,16,2,0.063,0.211,0.626,0.057,0.029,0.014,0.0
1,3,17,1,0.07,0.0,0.19,0.295,0.14,0.081,0.223
2,6,17,1,0.043,0.044,0.0,0.144,0.063,0.084,0.621
3,6,17,1,0.046,0.12,0.08,0.0,0.116,0.04,0.599
4,0,17,1,0.4270000000000001,0.103,0.107,0.176,0.0,0.054,0.132
5,6,17,2,0.149,0.126,0.131,0.144,0.071,0.0,0.379
6,2,17,2,0.079,0.18,0.479,0.196,0.044,0.023,0.0
1,6,18,1,0.099,0.0,0.189,0.258,0.096,0.059,0.3
2,6,18,1,0.037,0.044,0.0,0.114,0.056,0.113,0.636
3,6,18,1,0.029,0.129,0.076,0.0,0.057,0.044,0.6659999999999999
4,0,18,1,0.26,0.114,0.09,0.203,0.0,0.117,0.216
5,6,18,2,0.117,0.113,0.116,0.181,0.064,0.0,0.409
6,3,18,2,0.071,0.063,0.174,0.601,0.047,0.043,0.0
1,6,19,1,0.044,0.0,0.069,0.259,0.079,0.063,0.487
2,6,19,1,0.027,0.047,0.0,0.127,0.079,0.141,0.579
3,6,19,1,0.023,0.106,0.06,0.0,0.047,0.041,0.723
4,0,19,1,0.377,0.083,0.089,0.177,0.0,0.051,0.223
5,6,19,2,0.106,0.111,0.156,0.136,0.054,0.0,0.4370000000000001
6,3,19,2,0.074,0.079,0.281,0.4970000000000001,0.044,0.024,0.0
1,6,20,1,0.011,0.0,0.023,0.131,0.014,0.021,0.799
2,6,20,1,0.006,0.039,0.0,0.146,0.073,0.233,0.504
3,6,20,1,0.017,0.077,0.047,0.0,0.03,0.024,0.804
4,2,20,1,0.017,0.107,0.296,0.296,0.0,0.027,0.257
5,6,20,2,0.149,0.084,0.196,0.116,0.04,0.0,0.415
6,3,20,2,0.066,0.084,0.343,0.454,0.037,0.016,0.0
1,6,21,1,0.021,0.0,0.027,0.14,0.017,0.027,0.767
2,6,21,1,0.024,0.07,0.0,0.152,0.127,0.199,0.428
3,6,21,1,0.029,0.127,0.063,0.0,0.056,0.041,0.684
4,3,21,1,0.009,0.134,0.04,0.532,0.0,0.01,0.276
5,2,21,2,0.211,0.046,0.304,0.109,0.057,0.0,0.272
6,2,21,2,0.074,0.109,0.43,0.341,0.037,0.009,0.0
1,6,22,1,0.066,0.0,0.087,0.29,0.154,0.091,0.312
2,6,22,1,0.043,0.043,0.0,0.191,0.056,0.066,0.602
3,6,22,1,0.029,0.129,0.077,0.0,0.057,0.046,0.6629999999999999
4,6,22,1,0.116,0.163,0.113,0.247,0.0,0.093,0.269
5,2,22,2,0.074,0.033,0.573,0.051,0.059,0.0,0.211
6,2,22,2,0.084,0.126,0.541,0.189,0.05,0.01,0.0
1,6,23,1,0.036,0.0,0.054,0.253,0.04,0.069,0.5489999999999999
2,6,23,1,0.031,0.036,0.0,0.113,0.051,0.079,0.6890000000000001
3,6,23,1,0.029,0.129,0.07,0.0,0.057,0.043,0.6729999999999999
4,0,23,1,0.307,0.1,0.11,0.16,0.0,0.06,0.263
5,2,23,2,0.081,0.044,0.527,0.047,0.06,0.0,0.241
6,2,23,2,0.091,0.154,0.56,0.116,0.06,0.019,0.0
1,6,24,1,0.023,0.0,0.036,0.215,0.02,0.049,0.6579999999999999
2,6,24,1,0.033,0.03,0.0,0.089,0.036,0.061,0.7509999999999999
3,6,24,1,0.04,0.094,0.08,0.0,0.139,0.037,0.61
4,0,24,1,0.401,0.084,0.094,0.141,0.0,0.039,0.241
5,2,24,2,0.111,0.056,0.353,0.091,0.056,0.0,0.333
6,2,24,2,0.089,0.226,0.476,0.121,0.057,0.031,0.0
1,6,25,1,0.069,0.0,0.286,0.177,0.06,0.064,0.344
2,6,25,1,0.03,0.051,0.0,0.187,0.056,0.067,0.608
3,6,25,1,0.029,0.129,0.073,0.0,0.057,0.051,0.6609999999999999
4,0,25,1,0.354,0.106,0.1,0.179,0.0,0.101,0.16
5,0,25,2,0.376,0.069,0.094,0.122,0.064,0.0,0.275
6,2,25,2,0.081,0.233,0.47,0.124,0.059,0.033,0.0
1,6,26,1,0.011,0.0,0.017,0.183,0.019,0.026,0.7440000000000001
2,6,26,1,0.014,0.063,0.0,0.349,0.066,0.064,0.444
3,6,26,1,0.023,0.103,0.054,0.0,0.043,0.037,0.74
4,6,26,1,0.021,0.084,0.051,0.251,0.0,0.23,0.362
5,6,26,2,0.086,0.071,0.209,0.176,0.059,0.0,0.4
6,3,26,2,0.064,0.05,0.22,0.5429999999999999,0.081,0.041,0.0
1,6,27,1,0.024,0.0,0.021,0.17,0.024,0.036,0.7240000000000001
2,6,27,1,0.011,0.03,0.0,0.078,0.034,0.049,0.797
3,6,27,1,0.011,0.053,0.037,0.0,0.021,0.019,0.8590000000000001
4,6,27,1,0.104,0.08,0.046,0.211,0.0,0.194,0.364
5,6,27,2,0.077,0.06,0.31,0.098,0.049,0.0,0.406
6,3,27,2,0.061,0.01,0.171,0.64,0.079,0.039,0.0
1,6,28,1,0.039,0.0,0.11,0.237,0.209,0.08,0.326
2,6,28,1,0.036,0.034,0.0,0.099,0.033,0.06,0.738
3,6,28,1,0.036,0.127,0.084,0.0,0.067,0.049,0.637
4,0,28,1,0.247,0.129,0.093,0.225,0.0,0.067,0.239
5,6,28,2,0.08,0.073,0.304,0.114,0.063,0.0,0.366
6,3,28,2,0.066,0.01,0.181,0.624,0.073,0.046,0.0
1,6,29,1,0.0,0.0,0.01,0.155,0.016,0.016,0.804
2,6,29,1,0.001,0.069,0.0,0.156,0.061,0.073,0.64
3,6,29,1,0.02,0.09,0.05,0.0,0.04,0.03,0.77
4,6,29,1,0.083,0.07,0.029,0.198,0.0,0.286,0.335
5,2,29,2,0.103,0.039,0.407,0.073,0.047,0.0,0.331
6,3,29,2,0.057,0.004,0.171,0.639,0.086,0.043,0.0
1,6,30,1,0.021,0.0,0.03,0.185,0.069,0.036,0.659
2,6,30,1,0.02,0.043,0.0,0.092,0.029,0.05,0.7659999999999999
3,6,30,1,0.009,0.039,0.03,0.0,0.017,0.013,0.893
4,5,30,1,0.041,0.07,0.067,0.166,0.0,0.331,0.324
5,6,30,2,0.213,0.037,0.284,0.084,0.043,0.0,0.339
6,3,30,2,0.057,0.003,0.173,0.64,0.086,0.041,0.0
1,6,31,1,0.056,0.0,0.207,0.23,0.127,0.096,0.284
2,6,31,1,0.041,0.043,0.0,0.107,0.023,0.057,0.7290000000000001
3,6,31,1,0.029,0.127,0.07,0.0,0.056,0.046,0.6729999999999999
4,5,31,1,0.043,0.083,0.039,0.149,0.0,0.381,0.306
5,2,31,2,0.063,0.029,0.584,0.069,0.051,0.0,0.203
6,3,31,2,0.057,0.0,0.18,0.643,0.086,0.034,0.0
1,2,32,1,0.053,0.0,0.501,0.146,0.07,0.053,0.177
2,6,32,1,0.031,0.039,0.0,0.178,0.046,0.061,0.645
3,6,32,1,0.034,0.12,0.116,0.0,0.061,0.04,0.629
4,5,32,1,0.056,0.097,0.056,0.121,0.0,0.413,0.258
5,2,32,2,0.086,0.033,0.541,0.088,0.06,0.0,0.192
6,3,32,2,0.057,0.0,0.171,0.643,0.086,0.043,0.0
1,3,33,1,0.081,0.0,0.093,0.339,0.153,0.116,0.218
2,3,33,1,0.046,0.144,0.0,0.362,0.093,0.07,0.286
3,6,33,1,0.037,0.116,0.189,0.0,0.056,0.041,0.561
4,5,33,1,0.067,0.09,0.05,0.115,0.0,0.414,0.264
5,2,33,2,0.073,0.027,0.586,0.072,0.056,0.0,0.186
6,3,33,2,0.063,0.0,0.157,0.649,0.083,0.049,0.0
1,6,34,1,0.017,0.0,0.026,0.206,0.027,0.027,0.6970000000000001
2,6,34,1,0.017,0.074,0.0,0.158,0.069,0.079,0.604
3,6,34,1,0.02,0.087,0.06,0.0,0.033,0.029,0.7709999999999999
4,5,34,1,0.04,0.064,0.02,0.154,0.0,0.37,0.352
5,2,34,2,0.057,0.029,0.579,0.054,0.03,0.0,0.252
6,3,34,2,0.069,0.001,0.119,0.67,0.086,0.056,0.0
1,6,35,1,0.021,0.0,0.01,0.151,0.02,0.03,0.768
2,6,35,1,0.013,0.043,0.0,0.129,0.044,0.054,0.7170000000000001
3,6,35,1,0.04,0.1,0.069,0.0,0.123,0.04,0.629
4,5,35,1,0.046,0.076,0.023,0.135,0.0,0.3670000000000001,0.353
5,2,35,2,0.1,0.034,0.477,0.085,0.04,0.0,0.263
6,3,35,2,0.071,0.001,0.121,0.664,0.084,0.057,0.0
1,6,36,1,0.079,0.0,0.021,0.174,0.024,0.046,0.6559999999999999
2,3,36,1,0.034,0.08,0.0,0.443,0.093,0.063,0.287
3,4,36,1,0.099,0.111,0.127,0.0,0.334,0.036,0.293
4,5,36,1,0.056,0.096,0.056,0.136,0.0,0.409,0.249
5,0,36,2,0.32,0.044,0.236,0.104,0.043,0.0,0.253
6,3,36,2,0.161,0.02,0.131,0.546,0.084,0.057,0.0
1,6,37,1,0.017,0.0,0.014,0.17,0.014,0.03,0.755
2,3,37,1,0.02,0.087,0.0,0.39,0.097,0.061,0.345
3,6,37,1,0.047,0.126,0.079,0.0,0.096,0.039,0.614
4,5,37,1,0.044,0.084,0.044,0.146,0.0,0.401,0.279
5,6,37,2,0.291,0.066,0.083,0.1689999999999999,0.054,0.0,0.336
6,3,37,2,0.071,0.001,0.149,0.649,0.086,0.044,0.0
1,6,38,1,0.009,0.0,0.014,0.159,0.017,0.023,0.778
2,6,38,1,0.001,0.08,0.0,0.255,0.054,0.061,0.5479999999999999
3,6,38,1,0.019,0.083,0.057,0.0,0.031,0.029,0.7809999999999999
4,6,38,1,0.049,0.041,0.023,0.128,0.0,0.31,0.449
5,2,38,2,0.067,0.029,0.55,0.066,0.044,0.0,0.244
6,2,38,2,0.096,0.047,0.403,0.29,0.1369999999999999,0.027,0.0
1,6,39,1,0.0,0.0,0.001,0.094,0.006,0.016,0.883
2,6,39,1,0.001,0.011,0.0,0.084,0.036,0.046,0.8220000000000001
3,6,39,1,0.003,0.0,0.034,0.0,0.004,0.003,0.956
4,6,39,1,0.003,0.01,0.003,0.101,0.0,0.037,0.846
5,2,39,2,0.066,0.01,0.557,0.049,0.039,0.0,0.279
6,2,39,2,0.113,0.063,0.491,0.1689999999999999,0.1369999999999999,0.027,0.0
1,6,40,1,0.046,0.0,0.146,0.175,0.044,0.047,0.542
2,6,40,1,0.033,0.074,0.0,0.128,0.116,0.09,0.5589999999999999
3,6,40,1,0.033,0.091,0.194,0.0,0.051,0.031,0.599
4,5,40,1,0.041,0.086,0.039,0.138,0.0,0.387,0.309
5,2,40,2,0.07,0.029,0.593,0.059,0.04,0.0,0.209
6,3,40,2,0.09,0.046,0.303,0.419,0.106,0.037,0.0
1,2,41,1,0.039,0.0,0.283,0.178,0.261,0.077,0.162
2,6,41,1,0.046,0.051,0.0,0.156,0.046,0.059,0.642
3,6,41,1,0.026,0.129,0.13,0.0,0.051,0.043,0.621
4,5,41,1,0.056,0.089,0.089,0.126,0.0,0.353,0.288
5,2,41,2,0.101,0.041,0.507,0.079,0.049,0.0,0.223
6,2,41,2,0.069,0.193,0.6409999999999999,0.067,0.03,0.0,0.0
1,4,42,1,0.043,0.0,0.1369999999999999,0.151,0.456,0.071,0.142
2,6,42,1,0.029,0.064,0.0,0.349,0.066,0.064,0.428
3,6,42,1,0.029,0.1369999999999999,0.076,0.0,0.049,0.051,0.659
4,5,42,1,0.046,0.076,0.043,0.1639999999999999,0.0,0.374,0.297
5,6,42,2,0.19,0.057,0.027,0.125,0.029,0.0,0.5720000000000001
6,2,42,2,0.093,0.156,0.593,0.099,0.056,0.004,0.0
1,6,43,1,0.05,0.0,0.181,0.184,0.1689999999999999,0.08,0.336
2,6,43,1,0.017,0.17,0.0,0.292,0.076,0.067,0.378
3,6,43,1,0.006,0.026,0.016,0.0,0.01,0.009,0.934
4,6,43,1,0.006,0.03,0.029,0.106,0.0,0.09,0.7390000000000001
5,6,43,2,0.033,0.047,0.0,0.114,0.001,0.0,0.805
6,2,43,2,0.104,0.131,0.574,0.121,0.069,0.0,0.0
1,6,44,1,0.07,0.0,0.196,0.144,0.19,0.069,0.332
2,6,44,1,0.013,0.03,0.0,0.209,0.046,0.053,0.65
3,6,44,1,0.0,0.009,0.01,0.0,0.004,0.004,0.973
4,6,44,1,0.006,0.036,0.023,0.111,0.0,0.029,0.7959999999999999
5,6,44,2,0.279,0.043,0.021,0.11,0.033,0.0,0.514
6,3,44,2,0.091,0.08,0.289,0.46,0.054,0.026,0.0
1,6,45,1,0.046,0.0,0.156,0.233,0.133,0.114,0.318
2,6,45,1,0.027,0.029,0.0,0.098,0.029,0.056,0.762
3,6,45,1,0.023,0.074,0.103,0.0,0.039,0.026,0.736
4,6,45,1,0.013,0.057,0.04,0.171,0.0,0.059,0.66
5,0,45,2,0.363,0.076,0.06,0.119,0.046,0.0,0.336
6,3,45,2,0.123,0.033,0.16,0.583,0.061,0.04,0.0
1,3,46,1,0.059,0.0,0.139,0.279,0.177,0.106,0.241
2,3,46,1,0.03,0.089,0.0,0.412,0.074,0.066,0.329
3,6,46,1,0.029,0.129,0.086,0.0,0.051,0.046,0.66
4,5,46,1,0.037,0.076,0.044,0.187,0.0,0.341,0.315
5,2,46,2,0.1,0.027,0.483,0.115,0.05,0.0,0.225
6,3,46,2,0.06,0.001,0.177,0.6409999999999999,0.08,0.04,0.0
1,3,47,1,0.059,0.0,0.087,0.371,0.066,0.113,0.304
2,1,47,1,0.031,0.336,0.0,0.244,0.081,0.073,0.234
3,6,47,1,0.029,0.129,0.071,0.0,0.057,0.056,0.659
4,5,47,1,0.05,0.067,0.043,0.231,0.0,0.409,0.2
5,6,47,2,0.174,0.056,0.243,0.189,0.057,0.0,0.281
6,3,47,2,0.057,0.001,0.171,0.6409999999999999,0.086,0.043,0.0
1,3,48,1,0.044,0.0,0.091,0.383,0.1689999999999999,0.094,0.218
2,3,48,1,0.037,0.156,0.0,0.304,0.097,0.13,0.276
3,6,48,1,0.029,0.129,0.071,0.0,0.057,0.043,0.6709999999999999
4,5,48,1,0.053,0.067,0.036,0.219,0.0,0.396,0.229
5,2,48,2,0.089,0.044,0.357,0.176,0.06,0.0,0.274
6,3,48,2,0.064,0.0,0.163,0.6459999999999999,0.083,0.044,0.0
1,6,49,1,0.021,0.0,0.014,0.149,0.017,0.027,0.7709999999999999
2,6,49,1,0.016,0.046,0.0,0.124,0.101,0.34,0.373
3,6,49,1,0.027,0.121,0.067,0.0,0.05,0.041,0.693
4,5,49,1,0.071,0.056,0.023,0.148,0.0,0.403,0.299
5,6,49,2,0.09,0.066,0.319,0.115,0.057,0.0,0.353
6,3,49,2,0.073,0.0,0.123,0.667,0.084,0.053,0.0
1,6,50,1,0.071,0.0,0.083,0.255,0.134,0.144,0.312
2,6,50,1,0.031,0.033,0.0,0.096,0.047,0.071,0.721
3,6,50,1,0.029,0.124,0.07,0.0,0.051,0.043,0.6829999999999999
4,6,50,1,0.08,0.05,0.043,0.1669999999999999,0.0,0.299,0.362
5,2,50,2,0.161,0.054,0.324,0.107,0.049,0.0,0.305
6,3,50,2,0.07,0.006,0.131,0.664,0.086,0.043,0.0
1,4,51,1,0.043,0.0,0.097,0.1369999999999999,0.534,0.086,0.103
2,5,51,1,0.029,0.051,0.0,0.117,0.131,0.447,0.225
3,6,51,1,0.029,0.129,0.08,0.0,0.054,0.041,0.667
4,5,51,1,0.049,0.09,0.046,0.159,0.0,0.406,0.251
5,2,51,2,0.094,0.041,0.5,0.085,0.057,0.0,0.222
6,3,51,2,0.071,0.0,0.114,0.6709999999999999,0.086,0.057,0.0
1,4,52,1,0.043,0.0,0.1,0.1369999999999999,0.53,0.086,0.105
2,6,52,1,0.037,0.059,0.0,0.141,0.133,0.257,0.373
3,2,52,1,0.099,0.139,0.431,0.0,0.123,0.046,0.163
4,5,52,1,0.057,0.099,0.057,0.141,0.0,0.4,0.246
5,2,52,2,0.079,0.016,0.597,0.068,0.046,0.0,0.195
6,3,52,2,0.07,0.0,0.133,0.6559999999999999,0.086,0.056,0.0
1,3,53,1,0.054,0.0,0.106,0.247,0.231,0.144,0.217
2,6,53,1,0.043,0.029,0.0,0.083,0.034,0.057,0.754
3,2,53,1,0.063,0.071,0.643,0.0,0.08,0.029,0.114
4,5,53,1,0.057,0.1,0.057,0.148,0.0,0.41,0.228
5,2,53,2,0.086,0.027,0.5870000000000001,0.078,0.056,0.0,0.166
6,3,53,2,0.069,0.0,0.144,0.65,0.086,0.051,0.0
1,3,54,1,0.053,0.0,0.067,0.296,0.199,0.096,0.289
2,5,54,1,0.03,0.049,0.0,0.172,0.1,0.327,0.3229999999999999
3,2,54,1,0.064,0.069,0.639,0.0,0.07,0.04,0.119
4,5,54,1,0.057,0.084,0.057,0.184,0.0,0.393,0.224
5,3,54,2,0.057,0.04,0.31,0.324,0.049,0.0,0.221
6,3,54,2,0.061,0.0,0.127,0.596,0.077,0.139,0.0
1,6,55,1,0.03,0.0,0.074,0.179,0.021,0.026,0.669
2,6,55,1,0.037,0.031,0.0,0.193,0.091,0.1369999999999999,0.51
3,2,55,1,0.059,0.056,0.616,0.0,0.071,0.02,0.179
4,5,55,1,0.056,0.083,0.056,0.218,0.0,0.393,0.195
5,3,55,2,0.043,0.043,0.044,0.615,0.044,0.0,0.211
6,3,55,2,0.076,0.073,0.321,0.436,0.059,0.036,0.0
1,6,56,1,0.021,0.0,0.104,0.142,0.013,0.029,0.691
2,6,56,1,0.039,0.051,0.0,0.176,0.111,0.144,0.479
3,2,56,1,0.053,0.081,0.407,0.0,0.059,0.03,0.37
4,5,56,1,0.051,0.096,0.05,0.161,0.0,0.403,0.239
5,3,56,2,0.037,0.043,0.086,0.593,0.037,0.0,0.204
6,2,56,2,0.063,0.19,0.634,0.081,0.031,0.0,0.0
1,6,57,1,0.017,0.0,0.114,0.142,0.01,0.029,0.688
2,5,57,1,0.027,0.053,0.0,0.144,0.109,0.381,0.286
3,6,57,1,0.034,0.109,0.123,0.0,0.04,0.033,0.6609999999999999
4,5,57,1,0.053,0.096,0.061,0.173,0.0,0.364,0.253
5,2,57,2,0.064,0.033,0.394,0.26,0.037,0.0,0.212
6,2,57,2,0.063,0.203,0.639,0.067,0.029,0.0,0.0
1,6,58,1,0.033,0.0,0.119,0.18,0.159,0.059,0.451
2,6,58,1,0.024,0.064,0.0,0.201,0.073,0.17,0.467
3,6,58,1,0.017,0.069,0.089,0.0,0.04,0.026,0.76
4,5,58,1,0.053,0.087,0.066,0.19,0.0,0.334,0.27
5,6,58,2,0.063,0.05,0.176,0.142,0.051,0.0,0.518
6,2,58,2,0.057,0.224,0.629,0.061,0.029,0.0,0.0
1,2,59,1,0.04,0.0,0.484,0.163,0.083,0.053,0.177
2,6,59,1,0.043,0.056,0.0,0.115,0.057,0.121,0.608
3,6,59,1,0.036,0.096,0.184,0.0,0.051,0.036,0.597
4,5,59,1,0.037,0.081,0.1369999999999999,0.16,0.0,0.349,0.236
5,6,59,2,0.076,0.087,0.159,0.126,0.043,0.0,0.51
6,2,59,2,0.054,0.233,0.627,0.057,0.029,0.0,0.0
1,2,60,1,0.077,0.0,0.327,0.207,0.079,0.141,0.1689999999999999
2,6,60,1,0.044,0.074,0.0,0.159,0.087,0.109,0.527
3,2,60,1,0.051,0.11,0.504,0.0,0.077,0.024,0.233
4,2,60,1,0.026,0.16,0.317,0.261,0.0,0.071,0.165
5,6,60,2,0.053,0.087,0.19,0.101,0.0069999999999999,0.0,0.562
6,2,60,2,0.049,0.23,0.634,0.057,0.029,0.001,0.0
1,2,61,1,0.013,0.0,0.371,0.112,0.043,0.33,0.131
2,6,61,1,0.04,0.114,0.0,0.179,0.261,0.139,0.266
3,2,61,1,0.036,0.086,0.701,0.0,0.073,0.031,0.073
4,2,61,1,0.0069999999999999,0.029,0.7909999999999999,0.131,0.0,0.01,0.032
5,3,61,2,0.037,0.047,0.3229999999999999,0.395,0.017,0.0,0.181
6,2,61,2,0.011,0.073,0.866,0.04,0.01,0.0,0.0
1,2,62,1,0.071,0.0,0.38,0.138,0.05,0.219,0.142
2,4,62,1,0.03,0.109,0.0,0.176,0.301,0.126,0.258
3,2,62,1,0.0069999999999999,0.024,0.923,0.0,0.016,0.006,0.024
