user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
4,0,18,1,0.241,0.043,0.049,0.187,0.0,0.134,0.194,0.152
5,1,18,2,0.171,0.44,0.061,0.11,0.06,0.0,0.122,0.035
6,0,18,1,0.433,0.054,0.049,0.124,0.108,0.158,0.0,0.074
7,0,18,2,0.619,0.064,0.023,0.059,0.0819999999999999,0.122,0.031,0.0
1,0,19,1,0.484,0.0,0.079,0.127,0.084,0.07,0.106,0.049
2,0,19,1,0.606,0.047,0.0,0.14,0.056,0.066,0.043,0.043
3,4,19,2,0.231,0.041,0.091,0.0,0.462,0.044,0.092,0.038
4,1,19,1,0.1369999999999999,0.457,0.064,0.057,0.0,0.156,0.062,0.067
5,6,19,2,0.159,0.07,0.101,0.131,0.074,0.0,0.35,0.114
6,0,19,1,0.226,0.066,0.12,0.1689999999999999,0.156,0.177,0.0,0.087
7,0,19,2,0.5329999999999999,0.084,0.03,0.073,0.101,0.127,0.051,0.0
1,5,20,1,0.1639999999999999,0.0,0.1,0.144,0.155,0.298,0.089,0.05
2,0,20,1,0.613,0.036,0.0,0.141,0.046,0.074,0.047,0.043
3,4,20,2,0.083,0.109,0.127,0.0,0.319,0.153,0.141,0.069
4,3,20,1,0.071,0.136,0.09,0.346,0.0,0.114,0.145,0.098
5,6,20,2,0.016,0.083,0.029,0.083,0.057,0.0,0.643,0.089
6,2,20,1,0.179,0.043,0.334,0.123,0.12,0.127,0.0,0.074
7,0,20,2,0.573,0.067,0.024,0.077,0.099,0.117,0.043,0.0
1,5,21,1,0.173,0.0,0.064,0.101,0.149,0.429,0.052,0.031
2,0,21,1,0.481,0.049,0.0,0.163,0.063,0.117,0.071,0.056
3,4,21,2,0.071,0.071,0.103,0.0,0.527,0.071,0.12,0.037
4,3,21,1,0.06,0.071,0.041,0.472,0.0,0.151,0.1,0.104
5,6,21,2,0.024,0.07,0.064,0.111,0.057,0.0,0.5379999999999999,0.136
6,3,21,1,0.214,0.061,0.07,0.256,0.15,0.151,0.0,0.097
7,0,21,2,0.444,0.11,0.023,0.171,0.094,0.115,0.043,0.0
1,0,22,1,0.473,0.0,0.093,0.127,0.087,0.057,0.111,0.052
2,3,22,1,0.191,0.096,0.0,0.23,0.087,0.211,0.11,0.075
3,4,22,2,0.071,0.064,0.11,0.0,0.502,0.088,0.12,0.044
4,3,22,1,0.046,0.066,0.034,0.584,0.0,0.049,0.123,0.099
5,6,22,2,0.033,0.07,0.064,0.105,0.057,0.0,0.536,0.135
6,0,22,1,0.451,0.043,0.049,0.113,0.143,0.1,0.0,0.101
7,1,22,2,0.049,0.541,0.061,0.1639999999999999,0.084,0.041,0.059,0.0
1,5,23,1,0.09,0.0,0.061,0.101,0.189,0.467,0.061,0.031
2,3,23,1,0.193,0.103,0.0,0.231,0.079,0.207,0.103,0.085
3,4,23,2,0.071,0.071,0.103,0.0,0.532,0.064,0.122,0.037
4,5,23,1,0.041,0.051,0.027,0.315,0.0,0.324,0.138,0.103
5,6,23,2,0.06,0.073,0.09,0.135,0.073,0.0,0.417,0.153
6,0,23,1,0.327,0.051,0.111,0.126,0.149,0.129,0.0,0.106
7,1,23,2,0.173,0.406,0.063,0.143,0.093,0.069,0.054,0.0
1,3,24,1,0.066,0.0,0.093,0.353,0.163,0.18,0.115,0.031
2,5,24,1,0.101,0.091,0.0,0.242,0.106,0.256,0.113,0.091
3,4,24,2,0.06,0.071,0.109,0.0,0.517,0.075,0.12,0.048
4,5,24,1,0.087,0.059,0.056,0.1369999999999999,0.0,0.287,0.249,0.126
5,6,24,2,0.056,0.071,0.063,0.101,0.057,0.0,0.518,0.134
6,0,24,1,0.273,0.246,0.053,0.121,0.115,0.094,0.0,0.099
7,0,24,2,0.356,0.093,0.056,0.14,0.14,0.144,0.071,0.0
1,3,25,1,0.057,0.0,0.073,0.523,0.124,0.089,0.109,0.026
2,0,25,1,0.601,0.019,0.0,0.1369999999999999,0.054,0.086,0.069,0.034
3,4,25,2,0.05,0.069,0.111,0.0,0.521,0.067,0.12,0.061
4,6,25,1,0.051,0.043,0.053,0.067,0.0,0.116,0.531,0.139
5,6,25,2,0.066,0.099,0.079,0.12,0.064,0.0,0.456,0.117
6,0,25,1,0.409,0.031,0.116,0.11,0.139,0.099,0.0,0.096
7,4,25,2,0.13,0.147,0.094,0.18,0.183,0.16,0.106,0.0
1,4,26,1,0.063,0.0,0.106,0.134,0.379,0.145,0.131,0.042
2,3,26,1,0.217,0.074,0.0,0.225,0.09,0.22,0.113,0.061
3,4,26,2,0.064,0.071,0.11,0.0,0.526,0.064,0.12,0.044
4,6,26,1,0.029,0.041,0.034,0.071,0.0,0.349,0.357,0.119
5,6,26,2,0.114,0.099,0.12,0.183,0.091,0.0,0.26,0.132
6,3,26,1,0.133,0.051,0.101,0.241,0.163,0.186,0.0,0.124
7,4,26,2,0.09,0.186,0.097,0.16,0.189,0.173,0.104,0.0
1,4,27,1,0.057,0.0,0.061,0.119,0.487,0.15,0.102,0.024
2,3,27,1,0.084,0.074,0.0,0.295,0.115,0.255,0.114,0.062
3,4,27,2,0.071,0.071,0.101,0.0,0.5429999999999999,0.056,0.12,0.037
4,5,27,1,0.02,0.039,0.024,0.085,0.0,0.5710000000000001,0.163,0.098
5,0,27,2,0.547,0.081,0.074,0.088,0.06,0.0,0.099,0.05
6,3,27,1,0.063,0.024,0.044,0.568,0.113,0.098,0.0,0.089
7,0,27,2,0.326,0.12,0.036,0.263,0.103,0.123,0.03,0.0
1,3,28,1,0.074,0.0,0.13,0.3229999999999999,0.182,0.129,0.134,0.027
2,3,28,1,0.059,0.064,0.0,0.34,0.123,0.266,0.096,0.053
3,4,28,2,0.077,0.069,0.097,0.0,0.5329999999999999,0.064,0.12,0.04
4,5,28,1,0.081,0.084,0.054,0.236,0.0,0.259,0.174,0.112
5,0,28,2,0.326,0.11,0.086,0.189,0.07,0.0,0.158,0.061
6,3,28,1,0.063,0.02,0.071,0.562,0.115,0.089,0.0,0.08
7,0,28,2,0.527,0.034,0.013,0.247,0.061,0.099,0.019,0.0
1,3,29,1,0.07,0.0,0.064,0.536,0.108,0.075,0.118,0.03
2,3,29,1,0.179,0.061,0.0,0.293,0.11,0.203,0.098,0.056
3,4,29,2,0.073,0.073,0.111,0.0,0.411,0.16,0.118,0.054
4,2,29,1,0.069,0.087,0.25,0.1689999999999999,0.0,0.049,0.234,0.143
5,1,29,2,0.09,0.383,0.074,0.18,0.067,0.0,0.17,0.036
6,0,29,1,0.429,0.023,0.09,0.21,0.11,0.07,0.0,0.069
7,0,29,2,0.517,0.037,0.021,0.239,0.049,0.12,0.017,0.0
1,3,30,1,0.061,0.0,0.066,0.526,0.109,0.081,0.129,0.029
2,0,30,1,0.297,0.073,0.0,0.248,0.085,0.154,0.085,0.058
3,4,30,2,0.071,0.071,0.097,0.0,0.359,0.225,0.112,0.064
4,6,30,1,0.051,0.073,0.211,0.131,0.0,0.046,0.344,0.143
5,0,30,2,0.491,0.061,0.067,0.163,0.04,0.0,0.125,0.052
6,5,30,1,0.084,0.074,0.19,0.187,0.162,0.204,0.0,0.099
7,0,30,2,0.337,0.079,0.076,0.241,0.104,0.119,0.044,0.0
1,3,31,1,0.063,0.0,0.083,0.476,0.147,0.092,0.111,0.029
2,0,31,1,0.347,0.059,0.0,0.308,0.056,0.106,0.08,0.045
3,4,31,2,0.071,0.059,0.11,0.0,0.513,0.077,0.12,0.05
4,3,31,1,0.066,0.184,0.131,0.211,0.0,0.064,0.201,0.142
5,3,31,2,0.06,0.039,0.063,0.444,0.221,0.0,0.134,0.04
6,5,31,1,0.081,0.073,0.179,0.18,0.156,0.241,0.0,0.09
7,3,31,2,0.246,0.054,0.076,0.389,0.113,0.097,0.026,0.0
1,3,32,1,0.149,0.0,0.131,0.189,0.188,0.1639999999999999,0.1369999999999999,0.042
2,0,32,1,0.5870000000000001,0.039,0.0,0.146,0.073,0.059,0.06,0.037
3,4,32,2,0.067,0.06,0.113,0.0,0.455,0.112,0.13,0.062
4,6,32,1,0.044,0.077,0.094,0.106,0.0,0.05,0.466,0.162
5,4,32,2,0.093,0.071,0.123,0.182,0.333,0.0,0.147,0.052
6,4,32,1,0.193,0.047,0.1369999999999999,0.101,0.287,0.159,0.0,0.076
7,0,32,2,0.284,0.2,0.073,0.114,0.139,0.12,0.07,0.0
1,3,33,1,0.093,0.0,0.07,0.473,0.138,0.08,0.115,0.031
2,0,33,1,0.607,0.043,0.0,0.133,0.071,0.057,0.057,0.032
3,4,33,2,0.076,0.063,0.113,0.0,0.484,0.088,0.123,0.054
4,1,33,1,0.05,0.311,0.077,0.179,0.0,0.064,0.218,0.1
5,0,33,2,0.373,0.084,0.103,0.136,0.09,0.0,0.154,0.06
6,4,33,1,0.061,0.069,0.029,0.074,0.493,0.207,0.0,0.067
7,1,33,2,0.073,0.517,0.057,0.187,0.088,0.045,0.033,0.0
1,3,34,1,0.057,0.0,0.071,0.53,0.127,0.07,0.114,0.03
2,0,34,1,0.6,0.043,0.0,0.135,0.071,0.057,0.057,0.037
3,4,34,2,0.089,0.081,0.117,0.0,0.278,0.214,0.139,0.0819999999999999
4,3,34,1,0.046,0.247,0.044,0.459,0.0,0.049,0.094,0.062
5,0,34,2,0.451,0.073,0.077,0.116,0.041,0.0,0.177,0.064
6,0,34,1,0.319,0.034,0.04,0.113,0.283,0.145,0.0,0.066
7,1,34,2,0.059,0.447,0.057,0.294,0.07,0.053,0.02,0.0
1,3,35,1,0.057,0.0,0.07,0.529,0.124,0.071,0.12,0.029
2,3,35,1,0.206,0.07,0.0,0.278,0.092,0.195,0.098,0.062
3,4,35,2,0.071,0.063,0.109,0.0,0.504,0.083,0.123,0.047
4,3,35,1,0.069,0.073,0.093,0.375,0.0,0.06,0.179,0.153
5,0,35,2,0.246,0.163,0.081,0.162,0.064,0.0,0.225,0.059
6,2,35,1,0.223,0.034,0.339,0.131,0.111,0.101,0.0,0.061
7,1,35,2,0.059,0.406,0.047,0.384,0.043,0.057,0.004,0.0
1,3,36,1,0.057,0.0,0.069,0.516,0.133,0.079,0.118,0.029
2,3,36,1,0.14,0.074,0.0,0.275,0.117,0.219,0.119,0.055
3,4,36,2,0.076,0.079,0.107,0.0,0.453,0.112,0.129,0.044
4,6,36,1,0.063,0.064,0.086,0.228,0.0,0.196,0.233,0.13
5,1,36,2,0.054,0.5429999999999999,0.057,0.153,0.044,0.0,0.135,0.013
6,0,36,1,0.244,0.037,0.126,0.156,0.189,0.173,0.0,0.074
7,3,36,2,0.111,0.334,0.053,0.359,0.056,0.076,0.01,0.0
1,3,37,1,0.073,0.0,0.109,0.33,0.173,0.153,0.129,0.033
2,3,37,1,0.134,0.127,0.0,0.347,0.061,0.105,0.135,0.091
3,5,37,2,0.087,0.109,0.131,0.0,0.207,0.253,0.149,0.063
4,6,37,1,0.029,0.043,0.076,0.061,0.0,0.053,0.606,0.133
5,1,37,2,0.044,0.573,0.046,0.138,0.043,0.0,0.136,0.02
6,5,37,1,0.114,0.051,0.14,0.196,0.178,0.229,0.0,0.091
7,0,37,2,0.583,0.049,0.021,0.136,0.071,0.116,0.024,0.0
1,3,38,1,0.086,0.0,0.136,0.217,0.192,0.195,0.138,0.036
2,6,38,1,0.029,0.07,0.0,0.114,0.023,0.067,0.539,0.159
3,5,38,2,0.077,0.1,0.104,0.0,0.168,0.389,0.117,0.044
4,6,38,1,0.076,0.049,0.074,0.11,0.0,0.054,0.518,0.12
5,1,38,2,0.043,0.581,0.043,0.133,0.043,0.0,0.139,0.018
6,2,38,1,0.084,0.059,0.28,0.144,0.142,0.194,0.0,0.097
7,0,38,2,0.413,0.096,0.031,0.086,0.103,0.114,0.157,0.0
1,3,39,1,0.059,0.0,0.079,0.487,0.139,0.101,0.107,0.029
2,7,39,1,0.011,0.093,0.0,0.095,0.037,0.069,0.33,0.365
3,5,39,2,0.073,0.1,0.103,0.0,0.155,0.406,0.115,0.048
4,1,39,1,0.043,0.516,0.046,0.151,0.0,0.09,0.087,0.067
5,1,39,2,0.043,0.5770000000000001,0.047,0.133,0.05,0.0,0.131,0.019
6,2,39,1,0.247,0.024,0.339,0.11,0.119,0.092,0.0,0.069
7,0,39,2,0.557,0.059,0.03,0.107,0.086,0.124,0.037,0.0
1,3,40,1,0.07,0.0,0.091,0.433,0.153,0.107,0.115,0.031
2,0,40,1,0.306,0.08,0.0,0.202,0.061,0.074,0.083,0.194
3,5,40,2,0.08,0.114,0.107,0.0,0.159,0.359,0.126,0.054
4,1,40,1,0.044,0.5,0.07,0.096,0.0,0.11,0.11,0.07
5,1,40,2,0.044,0.584,0.047,0.127,0.044,0.0,0.125,0.028
6,0,40,1,0.5710000000000001,0.029,0.029,0.083,0.127,0.063,0.0,0.099
7,0,40,2,0.579,0.057,0.029,0.116,0.0819999999999999,0.108,0.03,0.0
1,3,41,1,0.153,0.0,0.07,0.447,0.12,0.075,0.113,0.021
2,0,41,1,0.403,0.059,0.0,0.183,0.073,0.147,0.081,0.054
3,0,41,2,0.337,0.107,0.093,0.0,0.114,0.153,0.142,0.054
4,1,41,1,0.114,0.557,0.067,0.046,0.0,0.069,0.079,0.068
5,6,41,2,0.123,0.103,0.066,0.109,0.06,0.0,0.35,0.189
6,0,41,1,0.5760000000000001,0.026,0.029,0.084,0.126,0.061,0.0,0.099
7,0,41,2,0.633,0.059,0.029,0.05,0.0819999999999999,0.117,0.031,0.0
1,3,42,1,0.063,0.0,0.086,0.463,0.141,0.109,0.113,0.026
2,3,42,1,0.07,0.071,0.0,0.294,0.124,0.291,0.094,0.055
3,4,42,2,0.139,0.12,0.123,0.0,0.277,0.133,0.153,0.055
4,1,42,1,0.047,0.5489999999999999,0.073,0.079,0.0,0.061,0.128,0.063
5,0,42,2,0.351,0.067,0.06,0.111,0.06,0.0,0.236,0.115
6,0,42,1,0.5710000000000001,0.029,0.029,0.079,0.129,0.064,0.0,0.1
7,1,42,2,0.136,0.279,0.064,0.109,0.244,0.119,0.05,0.0
1,3,43,1,0.069,0.0,0.063,0.529,0.104,0.071,0.13,0.034
2,3,43,1,0.046,0.066,0.0,0.337,0.13,0.283,0.09,0.049
3,4,43,2,0.093,0.12,0.116,0.0,0.325,0.131,0.159,0.057
4,6,43,1,0.073,0.221,0.144,0.1369999999999999,0.0,0.073,0.228,0.123
5,0,43,2,0.599,0.047,0.043,0.128,0.029,0.0,0.096,0.059
6,0,43,1,0.574,0.029,0.029,0.076,0.133,0.063,0.0,0.097
7,1,43,2,0.043,0.56,0.09,0.119,0.078,0.039,0.071,0.0
1,3,44,1,0.059,0.0,0.071,0.529,0.131,0.081,0.1,0.03
2,5,44,1,0.05,0.064,0.0,0.306,0.129,0.314,0.081,0.055
3,4,44,2,0.106,0.121,0.117,0.0,0.322,0.127,0.15,0.057
4,6,44,1,0.069,0.207,0.127,0.156,0.0,0.063,0.24,0.139
5,3,44,2,0.157,0.064,0.041,0.471,0.081,0.0,0.123,0.061
6,0,44,1,0.5710000000000001,0.029,0.029,0.096,0.121,0.071,0.0,0.083
7,3,44,2,0.17,0.309,0.056,0.346,0.054,0.055,0.011,0.0
1,3,45,1,0.057,0.0,0.071,0.529,0.147,0.068,0.1,0.029
2,3,45,1,0.21,0.059,0.0,0.281,0.106,0.21,0.081,0.053
3,5,45,2,0.1,0.146,0.126,0.0,0.171,0.24,0.162,0.055
4,6,45,1,0.05,0.08,0.09,0.114,0.0,0.064,0.44,0.162
5,3,45,2,0.044,0.023,0.036,0.718,0.07,0.0,0.0819999999999999,0.027
6,0,45,1,0.489,0.039,0.043,0.134,0.124,0.097,0.0,0.074
7,0,45,2,0.413,0.096,0.024,0.309,0.051,0.093,0.014,0.0
1,3,46,1,0.063,0.0,0.071,0.529,0.123,0.071,0.114,0.029
2,0,46,1,0.499,0.043,0.0,0.178,0.074,0.101,0.063,0.041
3,5,46,2,0.103,0.149,0.147,0.0,0.1689999999999999,0.194,0.18,0.059
4,1,46,1,0.039,0.413,0.056,0.07,0.0,0.11,0.227,0.086
5,3,46,2,0.067,0.049,0.037,0.612,0.086,0.0,0.109,0.041
6,0,46,1,0.209,0.063,0.099,0.18,0.156,0.189,0.0,0.106
7,0,46,2,0.499,0.029,0.014,0.281,0.053,0.11,0.014,0.0
1,3,47,1,0.057,0.0,0.071,0.529,0.127,0.071,0.116,0.029
2,3,47,1,0.244,0.061,0.0,0.283,0.08,0.157,0.119,0.055
3,4,47,2,0.091,0.166,0.156,0.0,0.191,0.1689999999999999,0.176,0.051
4,6,47,1,0.041,0.116,0.087,0.069,0.0,0.06,0.477,0.151
5,3,47,2,0.064,0.067,0.079,0.454,0.097,0.0,0.196,0.042
6,3,47,1,0.1689999999999999,0.064,0.08,0.223,0.161,0.193,0.0,0.11
7,0,47,2,0.496,0.029,0.024,0.286,0.044,0.108,0.014,0.0
1,3,48,1,0.057,0.0,0.073,0.516,0.1369999999999999,0.073,0.116,0.029
2,0,48,1,0.359,0.054,0.0,0.265,0.071,0.083,0.1,0.068
3,4,48,2,0.076,0.156,0.151,0.0,0.277,0.133,0.16,0.047
4,6,48,1,0.034,0.046,0.09,0.046,0.0,0.063,0.56,0.161
5,3,48,2,0.047,0.041,0.036,0.621,0.089,0.0,0.139,0.027
