user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
2,3,40,1,0.019,0.308,0.0,0.409,0.114,0.1369999999999999,0.014
3,1,40,2,0.053,0.454,0.119,0.0,0.039,0.051,0.285
4,1,40,1,0.014,0.6659999999999999,0.074,0.029,0.0,0.134,0.083
5,1,40,1,0.009,0.82,0.022,0.009,0.074,0.0,0.067
6,2,40,2,0.02,0.284,0.506,0.067,0.021,0.102,0.0
1,5,41,1,0.039,0.0,0.152,0.064,0.03,0.574,0.141
2,1,41,1,0.074,0.449,0.0,0.066,0.13,0.199,0.083
3,1,41,2,0.03,0.73,0.054,0.0,0.019,0.055,0.113
4,1,41,1,0.014,0.701,0.051,0.029,0.0,0.129,0.076
5,1,41,1,0.001,0.997,0.001,0.0,0.0,0.0,0.0
6,2,41,2,0.016,0.316,0.5,0.061,0.024,0.083,0.0
1,5,42,1,0.031,0.0,0.156,0.049,0.031,0.5710000000000001,0.161
2,1,42,1,0.026,0.747,0.0,0.029,0.027,0.136,0.036
3,1,42,2,0.011,0.87,0.032,0.0,0.0069999999999999,0.02,0.059
4,1,42,1,0.004,0.703,0.172,0.01,0.0,0.067,0.044
5,1,42,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,1,42,2,0.01,0.5660000000000001,0.301,0.036,0.014,0.073,0.0
1,5,43,1,0.04,0.0,0.181,0.026,0.039,0.381,0.333
2,1,43,1,0.044,0.578,0.0,0.06,0.036,0.227,0.056
3,1,43,2,0.016,0.845,0.036,0.0,0.0069999999999999,0.032,0.064
4,1,43,1,0.011,0.732,0.05,0.026,0.0,0.123,0.059
5,1,43,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,2,43,2,0.014,0.326,0.5,0.057,0.014,0.088,0.0
1,6,44,1,0.021,0.0,0.156,0.05,0.029,0.217,0.527
2,1,44,1,0.043,0.56,0.0,0.05,0.056,0.211,0.08
3,1,44,2,0.033,0.556,0.081,0.0,0.027,0.08,0.224
4,1,44,1,0.009,0.685,0.072,0.029,0.0,0.132,0.073
5,1,44,1,0.001,0.971,0.005,0.001,0.0069999999999999,0.0,0.013
6,2,44,2,0.014,0.301,0.506,0.067,0.021,0.091,0.0
1,5,45,1,0.019,0.0,0.15,0.089,0.037,0.539,0.1669999999999999
2,1,45,1,0.043,0.443,0.0,0.147,0.074,0.2,0.093
3,1,45,2,0.053,0.37,0.109,0.0,0.044,0.105,0.32
4,2,45,1,0.011,0.36,0.398,0.039,0.0,0.089,0.103
5,1,45,1,0.041,0.7509999999999999,0.075,0.016,0.021,0.0,0.095
6,2,45,2,0.029,0.267,0.404,0.086,0.054,0.16,0.0
1,5,46,1,0.029,0.0,0.17,0.034,0.033,0.456,0.279
2,1,46,1,0.049,0.575,0.0,0.077,0.044,0.194,0.061
3,1,46,2,0.04,0.462,0.092,0.0,0.031,0.089,0.285
4,1,46,1,0.046,0.415,0.147,0.019,0.0,0.114,0.26
5,1,46,1,0.019,0.8740000000000001,0.039,0.011,0.01,0.0,0.047
6,1,46,2,0.026,0.516,0.163,0.071,0.054,0.17,0.0
1,6,47,1,0.016,0.0,0.311,0.079,0.069,0.18,0.346
2,6,47,1,0.014,0.131,0.0,0.091,0.0069999999999999,0.089,0.667
3,1,47,2,0.014,0.452,0.126,0.0,0.044,0.089,0.274
4,3,47,1,0.016,0.13,0.113,0.596,0.0,0.05,0.096
5,1,47,1,0.037,0.589,0.15,0.026,0.029,0.0,0.17
6,1,47,2,0.037,0.303,0.293,0.114,0.079,0.174,0.0
1,3,48,1,0.04,0.0,0.22,0.344,0.1,0.099,0.197
2,6,48,1,0.017,0.269,0.0,0.107,0.013,0.081,0.513
3,1,48,2,0.034,0.381,0.148,0.0,0.046,0.091,0.301
4,3,48,1,0.019,0.151,0.079,0.6459999999999999,0.0,0.035,0.071
5,1,48,1,0.049,0.711,0.099,0.02,0.021,0.0,0.1
6,1,48,2,0.059,0.328,0.246,0.12,0.069,0.18,0.0
1,3,49,1,0.047,0.0,0.25,0.251,0.121,0.114,0.215
2,1,49,1,0.017,0.45,0.0,0.1369999999999999,0.023,0.077,0.296
3,1,49,2,0.063,0.417,0.127,0.0,0.17,0.08,0.143
4,3,49,1,0.014,0.1369999999999999,0.098,0.643,0.0,0.03,0.078
5,1,49,1,0.054,0.7,0.103,0.023,0.024,0.0,0.095
6,4,49,2,0.036,0.296,0.089,0.093,0.334,0.152,0.0
1,2,50,1,0.037,0.0,0.344,0.177,0.113,0.08,0.249
2,1,50,1,0.051,0.36,0.0,0.147,0.024,0.085,0.333
3,1,50,2,0.031,0.624,0.079,0.0,0.057,0.066,0.142
4,3,50,1,0.014,0.149,0.095,0.626,0.0,0.034,0.0819999999999999
5,1,50,1,0.047,0.723,0.097,0.023,0.02,0.0,0.09
6,2,50,2,0.029,0.245,0.356,0.099,0.163,0.109,0.0
1,2,51,1,0.023,0.0,0.324,0.114,0.113,0.103,0.3229999999999999
2,1,51,1,0.024,0.767,0.0,0.09,0.014,0.048,0.057
3,1,51,2,0.02,0.504,0.074,0.0,0.019,0.042,0.342
4,3,51,1,0.016,0.206,0.075,0.616,0.0,0.029,0.058
5,1,51,1,0.021,0.867,0.05,0.011,0.01,0.0,0.04
6,1,51,2,0.017,0.378,0.064,0.329,0.047,0.165,0.0
1,2,52,1,0.013,0.0,0.422,0.071,0.063,0.034,0.396
2,1,52,1,0.017,0.7490000000000001,0.0,0.1,0.014,0.061,0.059
3,1,52,2,0.02,0.423,0.109,0.0,0.037,0.054,0.357
4,3,52,1,0.013,0.134,0.109,0.603,0.0,0.047,0.094
5,1,52,1,0.059,0.6859999999999999,0.104,0.023,0.024,0.0,0.105
6,3,52,2,0.013,0.156,0.041,0.621,0.057,0.111,0.0
1,6,53,1,0.01,0.0,0.245,0.041,0.036,0.127,0.54
2,1,53,1,0.02,0.688,0.0,0.096,0.021,0.059,0.116
3,6,53,2,0.016,0.364,0.103,0.0,0.036,0.054,0.429
4,3,53,1,0.014,0.127,0.099,0.643,0.0,0.034,0.083
5,1,53,1,0.044,0.701,0.101,0.016,0.023,0.0,0.115
6,3,53,2,0.013,0.149,0.04,0.626,0.06,0.112,0.0
1,6,54,1,0.003,0.0,0.128,0.014,0.029,0.003,0.823
2,1,54,1,0.033,0.636,0.0,0.096,0.029,0.046,0.161
3,4,54,2,0.011,0.1639999999999999,0.081,0.0,0.366,0.092,0.286
4,3,54,1,0.014,0.129,0.311,0.376,0.0,0.048,0.122
5,1,54,1,0.056,0.624,0.127,0.016,0.033,0.0,0.144
6,2,54,2,0.029,0.155,0.539,0.119,0.066,0.094,0.0
1,6,55,1,0.0,0.0,0.124,0.014,0.029,0.0,0.833
2,1,55,1,0.029,0.6629999999999999,0.0,0.093,0.021,0.043,0.151
3,1,55,2,0.023,0.327,0.103,0.0,0.197,0.104,0.246
4,2,55,1,0.009,0.19,0.422,0.176,0.0,0.073,0.131
5,1,55,1,0.027,0.7959999999999999,0.072,0.011,0.021,0.0,0.072
6,2,55,2,0.019,0.222,0.307,0.294,0.054,0.104,0.0
1,6,56,1,0.0,0.0,0.128,0.014,0.029,0.0,0.8290000000000001
2,1,56,1,0.047,0.7040000000000001,0.0,0.096,0.011,0.067,0.074
3,1,56,2,0.031,0.625,0.077,0.0,0.027,0.061,0.179
4,3,56,1,0.009,0.22,0.207,0.387,0.0,0.085,0.093
5,1,56,1,0.026,0.8140000000000001,0.07,0.014,0.009,0.0,0.067
6,3,56,2,0.0069999999999999,0.238,0.036,0.5489999999999999,0.056,0.114,0.0
1,6,57,1,0.006,0.0,0.153,0.019,0.029,0.136,0.6579999999999999
2,1,57,1,0.016,0.667,0.0,0.123,0.017,0.111,0.066
3,1,57,2,0.03,0.636,0.131,0.0,0.04,0.052,0.11
4,3,57,1,0.014,0.149,0.094,0.619,0.0,0.041,0.084
5,1,57,1,0.037,0.691,0.091,0.021,0.05,0.0,0.109
6,3,57,2,0.016,0.209,0.049,0.561,0.056,0.109,0.0
1,6,58,1,0.009,0.0,0.171,0.019,0.034,0.143,0.624
2,3,58,1,0.044,0.205,0.0,0.294,0.067,0.181,0.209
3,1,58,2,0.026,0.44,0.338,0.0,0.047,0.042,0.108
4,3,58,1,0.006,0.156,0.296,0.317,0.0,0.088,0.1369999999999999
5,1,58,1,0.049,0.65,0.129,0.026,0.017,0.0,0.13
6,3,58,2,0.05,0.286,0.11,0.346,0.077,0.131,0.0
1,6,59,1,0.004,0.0,0.1639999999999999,0.0,0.023,0.0,0.809
2,6,59,1,0.01,0.138,0.0,0.071,0.02,0.143,0.617
3,2,59,2,0.05,0.144,0.622,0.0,0.039,0.029,0.116
4,3,59,1,0.0069999999999999,0.124,0.295,0.333,0.0,0.091,0.149
5,1,59,1,0.041,0.521,0.1639999999999999,0.036,0.026,0.0,0.212
6,1,59,2,0.1,0.422,0.146,0.1369999999999999,0.083,0.112,0.0
1,5,60,1,0.023,0.0,0.247,0.0069999999999999,0.016,0.413,0.295
2,6,60,1,0.014,0.11,0.0,0.071,0.029,0.063,0.713
3,2,60,2,0.037,0.083,0.687,0.0,0.047,0.029,0.118
4,2,60,1,0.001,0.104,0.505,0.141,0.0,0.089,0.159
5,1,60,1,0.05,0.491,0.192,0.023,0.044,0.0,0.199
6,3,60,2,0.084,0.165,0.267,0.296,0.083,0.105,0.0
1,2,61,1,0.019,0.0,0.407,0.023,0.02,0.31,0.221
2,6,61,1,0.014,0.107,0.0,0.046,0.029,0.07,0.7340000000000001
3,2,61,2,0.063,0.017,0.735,0.0,0.051,0.029,0.105
4,2,61,1,0.009,0.08,0.366,0.341,0.0,0.069,0.135
5,1,61,1,0.06,0.41,0.209,0.021,0.109,0.0,0.191
6,2,61,2,0.12,0.074,0.386,0.32,0.04,0.06,0.0
1,2,62,1,0.001,0.0,0.4970000000000001,0.024,0.024,0.034,0.419
