user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
2,6,5,1,0.053,0.0,0.0,0.047,0.071,0.086,0.7,0.043
3,0,5,2,0.3670000000000001,0.101,0.061,0.0,0.081,0.047,0.101,0.24
4,0,5,1,0.579,0.101,0.166,0.097,0.0,0.029,0.014,0.014
5,0,5,2,0.193,0.187,0.1369999999999999,0.096,0.094,0.0,0.191,0.101
6,2,5,1,0.029,0.043,0.621,0.121,0.086,0.057,0.0,0.043
7,0,5,2,0.303,0.107,0.283,0.08,0.067,0.044,0.116,0.0
1,7,6,1,0.046,0.0,0.071,0.014,0.097,0.086,0.029,0.657
2,6,6,1,0.051,0.0,0.0,0.049,0.071,0.086,0.7,0.043
3,0,6,2,0.46,0.129,0.064,0.0,0.086,0.057,0.089,0.116
4,0,6,1,0.586,0.087,0.17,0.1,0.0,0.029,0.014,0.014
5,4,6,2,0.127,0.087,0.181,0.063,0.297,0.0,0.156,0.089
6,2,6,1,0.029,0.043,0.623,0.12,0.086,0.057,0.0,0.043
7,0,6,2,0.429,0.081,0.317,0.043,0.027,0.021,0.081,0.0
1,7,7,1,0.057,0.0,0.071,0.014,0.086,0.086,0.029,0.657
2,6,7,1,0.043,0.0,0.0,0.057,0.071,0.086,0.7,0.043
3,0,7,2,0.541,0.119,0.059,0.0,0.109,0.057,0.056,0.06
4,0,7,1,0.586,0.086,0.171,0.1,0.0,0.029,0.014,0.014
5,4,7,2,0.103,0.067,0.073,0.046,0.506,0.0,0.111,0.094
6,2,7,1,0.029,0.043,0.616,0.127,0.086,0.057,0.0,0.043
7,2,7,2,0.234,0.057,0.51,0.041,0.034,0.026,0.097,0.0
1,7,8,1,0.05,0.0,0.07,0.014,0.093,0.087,0.029,0.657
2,6,8,1,0.071,0.094,0.0,0.133,0.083,0.091,0.271,0.256
3,0,8,2,0.564,0.116,0.057,0.0,0.104,0.053,0.047,0.059
4,0,8,1,0.5770000000000001,0.094,0.171,0.1,0.0,0.029,0.014,0.014
5,4,8,2,0.14,0.073,0.106,0.066,0.357,0.0,0.13,0.129
6,2,8,1,0.029,0.043,0.629,0.114,0.086,0.057,0.0,0.043
7,0,8,2,0.47,0.119,0.226,0.02,0.014,0.031,0.12,0.0
1,7,9,1,0.053,0.0,0.066,0.014,0.093,0.089,0.029,0.657
2,0,9,1,0.5710000000000001,0.06,0.0,0.1369999999999999,0.066,0.061,0.046,0.059
3,0,9,2,0.537,0.113,0.066,0.0,0.103,0.051,0.057,0.073
4,0,9,1,0.57,0.083,0.194,0.094,0.0,0.03,0.014,0.014
5,4,9,2,0.171,0.1,0.094,0.077,0.34,0.0,0.097,0.12
6,2,9,1,0.029,0.049,0.619,0.106,0.099,0.046,0.0,0.054
7,0,9,2,0.601,0.134,0.083,0.009,0.014,0.033,0.126,0.0
1,7,10,1,0.219,0.0,0.093,0.027,0.116,0.124,0.046,0.376
2,0,10,1,0.54,0.063,0.0,0.11,0.076,0.076,0.069,0.067
3,0,10,2,0.443,0.093,0.061,0.0,0.086,0.046,0.053,0.219
4,0,10,1,0.579,0.073,0.196,0.096,0.0,0.029,0.014,0.014
5,4,10,2,0.119,0.04,0.063,0.057,0.564,0.0,0.073,0.084
6,2,10,1,0.054,0.039,0.619,0.106,0.086,0.054,0.0,0.043
7,0,10,2,0.6709999999999999,0.157,0.086,0.0,0.014,0.043,0.029,0.0
1,0,11,1,0.619,0.0,0.083,0.014,0.109,0.106,0.027,0.043
2,0,11,1,0.597,0.047,0.0,0.134,0.067,0.054,0.054,0.046
3,0,11,2,0.58,0.106,0.06,0.0,0.084,0.05,0.049,0.071
4,0,11,1,0.59,0.097,0.1669999999999999,0.091,0.0,0.026,0.014,0.014
5,4,11,2,0.267,0.073,0.081,0.041,0.359,0.0,0.104,0.074
6,2,11,1,0.156,0.026,0.586,0.08,0.079,0.047,0.0,0.027
7,0,11,2,0.5489999999999999,0.123,0.07,0.01,0.011,0.033,0.204,0.0
1,0,12,1,0.621,0.0,0.084,0.014,0.111,0.097,0.029,0.043
2,0,12,1,0.637,0.039,0.0,0.147,0.059,0.04,0.044,0.034
3,0,12,2,0.569,0.123,0.064,0.0,0.089,0.051,0.047,0.057
4,0,12,1,0.586,0.103,0.173,0.086,0.0,0.023,0.014,0.016
5,1,12,2,0.276,0.406,0.086,0.031,0.081,0.0,0.079,0.041
6,2,12,1,0.213,0.017,0.5660000000000001,0.066,0.074,0.046,0.0,0.019
7,0,12,2,0.596,0.084,0.079,0.01,0.01,0.031,0.19,0.0
1,0,13,1,0.8270000000000001,0.0,0.023,0.014,0.063,0.043,0.014,0.016
2,0,13,1,0.6829999999999999,0.037,0.0,0.099,0.05,0.049,0.043,0.04
3,0,13,2,0.72,0.086,0.044,0.0,0.047,0.029,0.04,0.034
4,0,13,1,0.726,0.069,0.117,0.059,0.0,0.01,0.01,0.01
5,1,13,2,0.293,0.5329999999999999,0.049,0.016,0.053,0.0,0.043,0.014
6,2,13,1,0.243,0.014,0.557,0.057,0.071,0.043,0.0,0.014
7,0,13,2,0.8440000000000001,0.064,0.06,0.009,0.0,0.014,0.009,0.0
1,0,14,1,0.6,0.0,0.086,0.014,0.114,0.114,0.029,0.043
2,0,14,1,0.5710000000000001,0.057,0.0,0.111,0.071,0.071,0.059,0.059
3,0,14,2,0.55,0.12,0.057,0.0,0.101,0.057,0.057,0.057
4,2,14,1,0.176,0.083,0.353,0.329,0.0,0.029,0.006,0.026
5,4,14,2,0.177,0.2,0.111,0.059,0.31,0.0,0.071,0.071
6,2,14,1,0.093,0.041,0.606,0.093,0.083,0.04,0.0,0.044
7,0,14,2,0.6970000000000001,0.136,0.081,0.014,0.014,0.029,0.029,0.0
1,0,15,1,0.627,0.0,0.081,0.014,0.104,0.104,0.026,0.043
2,0,15,1,0.589,0.054,0.0,0.114,0.069,0.07,0.05,0.054
3,0,15,2,0.5870000000000001,0.111,0.057,0.0,0.094,0.049,0.043,0.059
4,0,15,1,0.607,0.079,0.101,0.154,0.0,0.024,0.004,0.03
5,0,15,2,0.376,0.14,0.107,0.046,0.18,0.0,0.123,0.029
6,2,15,1,0.243,0.014,0.557,0.057,0.071,0.043,0.0,0.014
7,0,15,2,0.71,0.129,0.08,0.017,0.013,0.029,0.023,0.0
1,0,16,1,0.5,0.0,0.077,0.019,0.104,0.104,0.031,0.1639999999999999
2,0,16,1,0.591,0.054,0.0,0.11,0.069,0.066,0.051,0.059
3,0,16,2,0.544,0.106,0.059,0.0,0.09,0.05,0.053,0.099
4,0,16,1,0.474,0.071,0.111,0.284,0.0,0.021,0.0069999999999999,0.03
5,6,16,2,0.184,0.021,0.069,0.046,0.09,0.0,0.5429999999999999,0.047
6,2,16,1,0.179,0.023,0.5770000000000001,0.076,0.076,0.047,0.0,0.023
7,0,16,2,0.7070000000000001,0.131,0.079,0.016,0.013,0.029,0.026,0.0
1,6,17,1,0.074,0.0,0.133,0.026,0.086,0.156,0.3229999999999999,0.203
2,0,17,1,0.586,0.057,0.0,0.113,0.071,0.061,0.053,0.059
3,0,17,2,0.5489999999999999,0.111,0.056,0.0,0.103,0.054,0.041,0.086
4,0,17,1,0.411,0.127,0.18,0.171,0.0,0.049,0.014,0.047
5,6,17,2,0.034,0.014,0.086,0.057,0.061,0.0,0.693,0.054
6,2,17,1,0.047,0.04,0.617,0.113,0.086,0.056,0.0,0.041
7,0,17,2,0.7070000000000001,0.133,0.074,0.014,0.014,0.029,0.029,0.0
1,6,18,1,0.029,0.0,0.07,0.054,0.029,0.073,0.7140000000000001,0.031
2,0,18,1,0.609,0.057,0.0,0.111,0.071,0.057,0.034,0.06
3,0,18,2,0.5710000000000001,0.114,0.057,0.0,0.106,0.057,0.029,0.066
4,3,18,1,0.16,0.077,0.151,0.534,0.0,0.029,0.011,0.037
5,6,18,2,0.019,0.014,0.086,0.057,0.069,0.0,0.6990000000000001,0.057
6,2,18,1,0.029,0.043,0.629,0.114,0.086,0.057,0.0,0.043
7,0,18,2,0.71,0.11,0.083,0.026,0.014,0.029,0.029,0.0
1,6,19,1,0.043,0.0,0.071,0.037,0.044,0.086,0.524,0.194
2,0,19,1,0.601,0.054,0.0,0.109,0.071,0.066,0.036,0.063
3,0,19,2,0.57,0.11,0.057,0.0,0.114,0.057,0.034,0.057
4,3,19,1,0.209,0.087,0.144,0.477,0.0,0.027,0.013,0.043
5,6,19,2,0.021,0.02,0.094,0.06,0.086,0.0,0.6559999999999999,0.063
6,2,19,1,0.03,0.041,0.624,0.119,0.086,0.057,0.0,0.043
7,0,19,2,0.6990000000000001,0.119,0.083,0.029,0.014,0.029,0.029,0.0
1,6,20,1,0.043,0.0,0.071,0.023,0.064,0.356,0.38,0.063
2,0,20,1,0.584,0.056,0.0,0.104,0.071,0.07,0.047,0.067
3,0,20,2,0.5539999999999999,0.117,0.057,0.0,0.106,0.06,0.046,0.06
4,3,20,1,0.154,0.077,0.191,0.503,0.0,0.03,0.009,0.036
5,6,20,2,0.004,0.02,0.1,0.054,0.094,0.0,0.664,0.063
6,2,20,1,0.029,0.043,0.627,0.116,0.086,0.057,0.0,0.043
7,0,20,2,0.6890000000000001,0.126,0.086,0.029,0.014,0.029,0.029,0.0
1,5,21,1,0.044,0.0,0.081,0.017,0.083,0.703,0.057,0.014
2,0,21,1,0.5870000000000001,0.057,0.0,0.11,0.071,0.07,0.043,0.061
3,0,21,2,0.546,0.129,0.057,0.0,0.083,0.06,0.054,0.071
4,3,21,1,0.193,0.096,0.153,0.474,0.0,0.033,0.011,0.04
5,6,21,2,0.123,0.09,0.156,0.114,0.153,0.0,0.251,0.113
6,2,21,1,0.074,0.056,0.47,0.146,0.107,0.086,0.0,0.061
7,0,21,2,0.6940000000000001,0.126,0.086,0.023,0.014,0.029,0.029,0.0
1,5,22,1,0.06,0.0,0.083,0.016,0.077,0.6940000000000001,0.056,0.014
2,0,22,1,0.58,0.051,0.0,0.097,0.071,0.077,0.054,0.069
3,0,22,2,0.374,0.094,0.059,0.0,0.296,0.046,0.073,0.059
4,2,22,1,0.279,0.124,0.29,0.21,0.0,0.051,0.006,0.04
5,4,22,2,0.129,0.08,0.171,0.119,0.229,0.0,0.163,0.11
6,3,22,1,0.131,0.116,0.109,0.209,0.1689999999999999,0.18,0.0,0.087
7,0,22,2,0.7,0.13,0.084,0.014,0.014,0.029,0.029,0.0
1,5,23,1,0.046,0.0,0.079,0.021,0.079,0.701,0.06,0.014
2,0,23,1,0.5710000000000001,0.054,0.0,0.099,0.071,0.074,0.063,0.067
3,0,23,2,0.321,0.09,0.063,0.0,0.284,0.043,0.1,0.099
4,0,23,1,0.314,0.11,0.311,0.189,0.0,0.047,0.0069999999999999,0.021
5,4,23,2,0.097,0.114,0.14,0.124,0.263,0.0,0.156,0.106
6,2,23,1,0.076,0.06,0.334,0.123,0.239,0.101,0.0,0.067
7,0,23,2,0.693,0.147,0.074,0.014,0.014,0.029,0.029,0.0
1,5,24,1,0.2,0.0,0.053,0.021,0.073,0.53,0.05,0.073
2,0,24,1,0.573,0.057,0.0,0.114,0.07,0.071,0.056,0.059
3,0,24,2,0.547,0.124,0.07,0.0,0.087,0.057,0.044,0.07
4,0,24,1,0.5760000000000001,0.103,0.171,0.093,0.0,0.029,0.014,0.014
5,0,24,2,0.329,0.104,0.124,0.084,0.203,0.0,0.103,0.053
6,2,24,1,0.166,0.02,0.579,0.076,0.081,0.049,0.0,0.03
7,0,24,2,0.691,0.151,0.071,0.014,0.014,0.029,0.029,0.0
1,6,25,1,0.126,0.0,0.053,0.027,0.04,0.084,0.634,0.036
2,0,25,1,0.573,0.056,0.0,0.11,0.071,0.073,0.057,0.06
3,0,25,2,0.51,0.129,0.09,0.0,0.097,0.057,0.044,0.073
4,0,25,1,0.5710000000000001,0.121,0.16,0.089,0.0,0.027,0.014,0.017
5,0,25,2,0.199,0.177,0.136,0.109,0.1689999999999999,0.0,0.139,0.073
6,2,25,1,0.111,0.03,0.599,0.091,0.083,0.051,0.0,0.034
7,0,25,2,0.7,0.141,0.073,0.014,0.014,0.029,0.029,0.0
1,5,26,1,0.184,0.0,0.059,0.021,0.034,0.364,0.31,0.027
2,0,26,1,0.611,0.051,0.0,0.109,0.066,0.064,0.043,0.056
3,0,26,2,0.521,0.126,0.073,0.0,0.096,0.051,0.06,0.073
4,0,26,1,0.611,0.101,0.15,0.081,0.0,0.021,0.014,0.02
5,1,26,2,0.221,0.583,0.054,0.024,0.046,0.0,0.047,0.024
6,2,26,1,0.163,0.023,0.58,0.08,0.076,0.049,0.0,0.03
7,0,26,2,0.726,0.124,0.071,0.014,0.011,0.029,0.024,0.0
1,5,27,1,0.273,0.0,0.054,0.014,0.05,0.547,0.047,0.014
2,0,27,1,0.624,0.05,0.0,0.103,0.063,0.06,0.043,0.057
3,0,27,2,0.59,0.107,0.057,0.0,0.094,0.051,0.043,0.057
4,0,27,1,0.557,0.09,0.2,0.099,0.0,0.019,0.009,0.027
5,1,27,2,0.33,0.381,0.094,0.027,0.086,0.0,0.064,0.017
6,2,27,1,0.239,0.014,0.55,0.064,0.076,0.043,0.0,0.014
7,0,27,2,0.73,0.121,0.071,0.014,0.013,0.029,0.021,0.0
1,7,28,1,0.191,0.0,0.057,0.023,0.073,0.171,0.041,0.443
2,0,28,1,0.5670000000000001,0.064,0.0,0.121,0.076,0.064,0.044,0.063
3,0,28,2,0.579,0.094,0.057,0.0,0.114,0.057,0.041,0.057
4,0,28,1,0.536,0.093,0.196,0.111,0.0,0.026,0.013,0.026
5,1,28,2,0.289,0.331,0.113,0.051,0.066,0.0,0.106,0.044
6,2,28,1,0.176,0.021,0.569,0.083,0.079,0.047,0.0,0.026
7,0,28,2,0.6970000000000001,0.144,0.073,0.014,0.014,0.029,0.029,0.0
1,5,29,1,0.039,0.0,0.076,0.019,0.07,0.536,0.226,0.036
2,0,29,1,0.59,0.033,0.0,0.139,0.071,0.067,0.043,0.057
3,0,29,2,0.5589999999999999,0.113,0.057,0.0,0.111,0.057,0.046,0.057
4,2,29,1,0.25,0.14,0.374,0.1689999999999999,0.0,0.044,0.003,0.02
5,6,29,2,0.143,0.117,0.153,0.136,0.157,0.0,0.181,0.113
6,2,29,1,0.056,0.071,0.389,0.177,0.1369999999999999,0.1,0.0,0.07
7,0,29,2,0.7,0.129,0.086,0.014,0.014,0.029,0.029,0.0
1,6,30,1,0.053,0.0,0.077,0.019,0.077,0.309,0.424,0.041
2,1,30,1,0.233,0.264,0.0,0.173,0.091,0.086,0.064,0.089
3,0,30,2,0.557,0.114,0.057,0.0,0.104,0.057,0.053,0.057
4,2,30,1,0.304,0.123,0.35,0.16,0.0,0.04,0.009,0.014
5,4,30,2,0.121,0.1369999999999999,0.134,0.119,0.221,0.0,0.16,0.107
6,3,30,1,0.066,0.059,0.174,0.343,0.161,0.12,0.0,0.077
7,0,30,2,0.703,0.127,0.084,0.014,0.014,0.029,0.029,0.0
1,6,31,1,0.134,0.0,0.05,0.024,0.04,0.269,0.45,0.033
2,0,31,1,0.53,0.073,0.0,0.1369999999999999,0.079,0.064,0.053,0.064
3,0,31,2,0.5670000000000001,0.104,0.059,0.0,0.113,0.059,0.041,0.057
4,0,31,1,0.551,0.103,0.181,0.101,0.0,0.029,0.016,0.019
5,1,31,2,0.191,0.407,0.08,0.03,0.191,0.0,0.051,0.049
6,2,31,1,0.15,0.033,0.504,0.119,0.103,0.05,0.0,0.041
7,0,31,2,0.7140000000000001,0.119,0.081,0.014,0.014,0.029,0.029,0.0
1,5,32,1,0.173,0.0,0.063,0.014,0.061,0.623,0.046,0.02
2,0,32,1,0.593,0.057,0.0,0.114,0.071,0.061,0.046,0.057
3,0,32,2,0.569,0.109,0.057,0.0,0.109,0.056,0.044,0.057
4,0,32,1,0.507,0.103,0.213,0.11,0.0,0.033,0.011,0.023
5,1,32,2,0.219,0.357,0.094,0.037,0.173,0.0,0.079,0.041
6,2,32,1,0.179,0.019,0.557,0.091,0.086,0.04,0.0,0.029
7,0,32,2,0.716,0.12,0.079,0.014,0.014,0.029,0.029,0.0
1,5,33,1,0.086,0.0,0.077,0.014,0.076,0.677,0.044,0.026
2,0,33,1,0.5670000000000001,0.051,0.0,0.109,0.067,0.07,0.076,0.06
3,0,33,2,0.58,0.114,0.057,0.0,0.1,0.049,0.043,0.057
4,3,33,1,0.217,0.067,0.174,0.484,0.0,0.02,0.014,0.023
5,4,33,2,0.11,0.04,0.057,0.06,0.604,0.0,0.05,0.079
6,2,33,1,0.103,0.051,0.283,0.259,0.156,0.087,0.0,0.061
7,0,33,2,0.696,0.133,0.084,0.016,0.014,0.029,0.029,0.0
1,5,34,1,0.034,0.0,0.086,0.014,0.089,0.684,0.047,0.046
2,7,34,1,0.064,0.266,0.0,0.133,0.061,0.097,0.081,0.297
3,0,34,2,0.443,0.136,0.069,0.0,0.117,0.063,0.089,0.084
4,0,34,1,0.364,0.101,0.283,0.1639999999999999,0.0,0.046,0.009,0.033
5,4,34,2,0.071,0.033,0.063,0.049,0.626,0.0,0.077,0.081
6,3,34,1,0.099,0.079,0.117,0.237,0.196,0.17,0.0,0.103
7,0,34,2,0.68,0.141,0.086,0.021,0.014,0.029,0.029,0.0
1,5,35,1,0.027,0.0,0.084,0.016,0.087,0.7140000000000001,0.057,0.014
2,6,35,1,0.051,0.074,0.0,0.14,0.101,0.119,0.347,0.1669999999999999
3,1,35,2,0.121,0.209,0.099,0.0,0.19,0.1,0.154,0.127
4,3,35,1,0.107,0.069,0.284,0.483,0.0,0.026,0.009,0.023
5,4,35,2,0.061,0.034,0.06,0.041,0.634,0.0,0.086,0.083
6,3,35,1,0.087,0.066,0.123,0.33,0.173,0.146,0.0,0.076
7,0,35,2,0.68,0.143,0.086,0.02,0.014,0.029,0.029,0.0
1,5,36,1,0.017,0.0,0.071,0.026,0.097,0.7140000000000001,0.06,0.014
2,7,36,1,0.047,0.094,0.0,0.147,0.12,0.131,0.1669999999999999,0.293
3,0,36,2,0.421,0.124,0.067,0.0,0.15,0.07,0.09,0.077
4,3,36,1,0.056,0.047,0.256,0.59,0.0,0.013,0.017,0.021
5,4,36,2,0.073,0.036,0.059,0.04,0.623,0.0,0.086,0.084
6,3,36,1,0.081,0.059,0.067,0.307,0.25,0.143,0.0,0.093
7,0,36,2,0.6859999999999999,0.141,0.086,0.016,0.014,0.029,0.029,0.0
1,5,37,1,0.029,0.0,0.09,0.014,0.084,0.71,0.054,0.019
2,6,37,1,0.059,0.033,0.0,0.097,0.081,0.116,0.546,0.069
3,0,37,2,0.563,0.107,0.057,0.0,0.101,0.057,0.057,0.057
4,3,37,1,0.1,0.043,0.104,0.696,0.0,0.014,0.014,0.029
5,4,37,2,0.057,0.039,0.057,0.057,0.633,0.0,0.071,0.086
6,4,37,1,0.043,0.014,0.043,0.143,0.5710000000000001,0.129,0.0,0.057
7,0,37,2,0.6940000000000001,0.134,0.086,0.014,0.014,0.029,0.029,0.0
1,5,38,1,0.034,0.0,0.077,0.014,0.081,0.6459999999999999,0.126,0.021
2,7,38,1,0.023,0.09,0.0,0.131,0.046,0.121,0.043,0.546
3,0,38,2,0.347,0.264,0.074,0.0,0.09,0.06,0.073,0.091
4,3,38,1,0.083,0.043,0.109,0.7090000000000001,0.0,0.014,0.014,0.029
5,4,38,2,0.054,0.034,0.047,0.067,0.6509999999999999,0.0,0.069,0.077
6,4,38,1,0.04,0.014,0.049,0.143,0.569,0.129,0.0,0.057
7,0,38,2,0.68,0.143,0.086,0.02,0.014,0.029,0.029,0.0
1,5,39,1,0.046,0.0,0.071,0.014,0.08,0.443,0.32,0.026
2,6,39,1,0.04,0.03,0.0,0.089,0.071,0.099,0.479,0.193
3,1,39,2,0.073,0.579,0.073,0.0,0.047,0.051,0.071,0.106
4,3,39,1,0.061,0.049,0.124,0.7190000000000001,0.0,0.014,0.004,0.029
5,4,39,2,0.057,0.019,0.043,0.07,0.659,0.0,0.076,0.077
6,4,39,1,0.036,0.026,0.059,0.146,0.547,0.127,0.0,0.06
7,0,39,2,0.6809999999999999,0.133,0.086,0.029,0.014,0.029,0.029,0.0
1,5,40,1,0.039,0.0,0.073,0.014,0.074,0.604,0.1669999999999999,0.029
2,6,40,1,0.046,0.013,0.0,0.071,0.076,0.084,0.611,0.099
3,1,40,2,0.109,0.234,0.134,0.0,0.16,0.104,0.117,0.141
4,3,40,1,0.057,0.05,0.144,0.6970000000000001,0.0,0.017,0.0069999999999999,0.027
5,4,40,2,0.057,0.023,0.043,0.074,0.6459999999999999,0.0,0.071,0.086
6,4,40,1,0.071,0.077,0.21,0.181,0.261,0.126,0.0,0.073
7,0,40,2,0.6809999999999999,0.133,0.086,0.029,0.014,0.029,0.029,0.0
1,5,41,1,0.029,0.0,0.086,0.014,0.081,0.711,0.06,0.019
2,6,41,1,0.046,0.0,0.0,0.063,0.071,0.08,0.6970000000000001,0.043
3,7,41,2,0.067,0.126,0.241,0.0,0.176,0.074,0.07,0.246
4,3,41,1,0.043,0.054,0.237,0.626,0.0,0.016,0.0,0.024
5,4,41,2,0.089,0.114,0.069,0.069,0.491,0.0,0.08,0.089
6,2,41,1,0.044,0.041,0.5429999999999999,0.134,0.121,0.051,0.0,0.064
7,0,41,2,0.54,0.12,0.196,0.037,0.023,0.034,0.05,0.0
1,5,42,1,0.039,0.0,0.089,0.016,0.084,0.659,0.08,0.034
2,3,42,1,0.136,0.096,0.0,0.231,0.143,0.144,0.199,0.051
3,7,42,2,0.064,0.053,0.104,0.0,0.074,0.029,0.014,0.6609999999999999
4,2,42,1,0.107,0.093,0.474,0.276,0.0,0.037,0.0,0.013
5,0,42,2,0.469,0.104,0.087,0.047,0.059,0.0,0.13,0.104
6,5,42,1,0.039,0.056,0.133,0.114,0.253,0.336,0.0,0.07
7,0,42,2,0.346,0.111,0.257,0.097,0.053,0.039,0.097,0.0
1,6,43,1,0.036,0.0,0.267,0.029,0.081,0.144,0.383,0.06
2,3,43,1,0.109,0.097,0.0,0.247,0.156,0.14,0.199,0.053
3,7,43,2,0.054,0.061,0.309,0.0,0.077,0.036,0.027,0.436
4,3,43,1,0.279,0.086,0.229,0.339,0.0,0.03,0.023,0.016
5,4,43,2,0.064,0.106,0.113,0.054,0.501,0.0,0.09,0.071
6,5,43,1,0.056,0.079,0.127,0.17,0.2,0.289,0.0,0.08
7,3,43,2,0.071,0.087,0.144,0.407,0.104,0.086,0.1,0.0
1,2,44,1,0.053,0.0,0.254,0.246,0.227,0.08,0.101,0.039
2,1,44,1,0.11,0.239,0.0,0.193,0.114,0.104,0.116,0.124
3,2,44,2,0.177,0.056,0.5529999999999999,0.0,0.094,0.031,0.036,0.053
4,0,44,1,0.584,0.101,0.14,0.094,0.0,0.027,0.034,0.019
5,4,44,2,0.019,0.027,0.127,0.101,0.601,0.0,0.054,0.07
6,4,44,1,0.034,0.043,0.221,0.159,0.339,0.133,0.0,0.071
7,2,44,2,0.061,0.119,0.229,0.177,0.14,0.143,0.131,0.0
1,2,45,1,0.016,0.0,0.716,0.11,0.079,0.019,0.033,0.029
2,0,45,1,0.5529999999999999,0.041,0.0,0.126,0.071,0.073,0.08,0.056
3,2,45,2,0.067,0.049,0.6859999999999999,0.0,0.09,0.023,0.043,0.043
4,0,45,1,0.55,0.106,0.196,0.086,0.0,0.021,0.029,0.013
5,2,45,2,0.03,0.014,0.541,0.114,0.186,0.0,0.066,0.049
6,2,45,1,0.049,0.05,0.306,0.183,0.237,0.119,0.0,0.057
7,2,45,2,0.043,0.11,0.294,0.264,0.109,0.076,0.104,0.0
1,2,46,1,0.004,0.0,0.703,0.127,0.09,0.014,0.033,0.029
2,0,46,1,0.517,0.06,0.0,0.12,0.074,0.084,0.083,0.061
3,0,46,2,0.36,0.07,0.354,0.0,0.087,0.027,0.039,0.063
4,0,46,1,0.613,0.111,0.116,0.089,0.0,0.029,0.029,0.014
5,4,46,2,0.017,0.006,0.123,0.14,0.6,0.0,0.05,0.064
6,3,46,1,0.064,0.017,0.04,0.619,0.124,0.089,0.0,0.047
7,3,46,2,0.066,0.144,0.197,0.243,0.117,0.096,0.1369999999999999,0.0
1,4,47,1,0.054,0.0,0.209,0.203,0.43,0.031,0.054,0.019
2,0,47,1,0.5589999999999999,0.044,0.0,0.1,0.066,0.084,0.084,0.063
3,0,47,2,0.589,0.073,0.113,0.0,0.093,0.03,0.034,0.069
4,0,47,1,0.617,0.111,0.116,0.087,0.0,0.029,0.026,0.014
5,4,47,2,0.016,0.004,0.071,0.124,0.653,0.0,0.059,0.073
6,4,47,1,0.03,0.014,0.034,0.156,0.581,0.127,0.0,0.057
7,3,47,2,0.067,0.13,0.177,0.316,0.107,0.077,0.126,0.0
1,4,48,1,0.043,0.0,0.116,0.041,0.643,0.057,0.071,0.029
