user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
3,4,6,1,0.03,0.054,0.069,0.0,0.523,0.103,0.073,0.149
4,7,6,2,0.069,0.014,0.029,0.12,0.0,0.113,0.203,0.453
5,3,6,1,0.233,0.107,0.123,0.236,0.101,0.0,0.177,0.023
6,2,6,1,0.131,0.057,0.5529999999999999,0.079,0.064,0.041,0.0,0.074
7,6,6,1,0.159,0.059,0.083,0.049,0.13,0.126,0.396,0.0
1,5,7,2,0.144,0.0,0.081,0.086,0.087,0.353,0.083,0.166
2,0,7,2,0.636,0.057,0.0,0.03,0.071,0.086,0.063,0.057
3,2,7,1,0.057,0.044,0.379,0.0,0.143,0.096,0.051,0.23
4,7,7,2,0.07,0.01,0.089,0.114,0.0,0.103,0.186,0.429
5,2,7,1,0.233,0.074,0.274,0.039,0.104,0.0,0.257,0.019
6,2,7,1,0.057,0.057,0.643,0.063,0.047,0.053,0.0,0.08
7,6,7,1,0.1639999999999999,0.029,0.061,0.033,0.109,0.066,0.539,0.0
1,5,8,2,0.114,0.0,0.033,0.184,0.093,0.284,0.114,0.177
2,0,8,2,0.56,0.06,0.0,0.016,0.063,0.079,0.1639999999999999,0.059
3,2,8,1,0.06,0.063,0.306,0.0,0.019,0.079,0.187,0.287
4,7,8,2,0.057,0.013,0.029,0.1369999999999999,0.0,0.11,0.203,0.451
5,6,8,1,0.07,0.044,0.133,0.024,0.099,0.0,0.5329999999999999,0.097
6,0,8,1,0.344,0.067,0.28,0.081,0.091,0.036,0.0,0.1
7,6,8,1,0.073,0.029,0.044,0.027,0.099,0.043,0.6859999999999999,0.0
1,7,9,2,0.029,0.0,0.014,0.066,0.063,0.114,0.03,0.684
2,6,9,2,0.101,0.044,0.0,0.047,0.097,0.076,0.321,0.313
3,7,9,1,0.043,0.066,0.243,0.0,0.029,0.044,0.029,0.547
4,7,9,2,0.053,0.011,0.034,0.149,0.0,0.093,0.191,0.469
5,4,9,1,0.089,0.056,0.084,0.044,0.307,0.0,0.196,0.224
6,2,9,1,0.116,0.066,0.459,0.074,0.074,0.036,0.0,0.176
7,6,9,1,0.1,0.034,0.047,0.03,0.106,0.084,0.599,0.0
1,7,10,2,0.027,0.0,0.017,0.193,0.057,0.116,0.036,0.5539999999999999
2,7,10,2,0.094,0.064,0.0,0.077,0.294,0.074,0.076,0.32
3,2,10,1,0.031,0.039,0.51,0.0,0.023,0.05,0.016,0.331
4,0,10,2,0.407,0.05,0.051,0.101,0.0,0.047,0.146,0.197
5,4,10,1,0.094,0.067,0.113,0.057,0.331,0.0,0.244,0.093
6,0,10,1,0.391,0.091,0.179,0.103,0.089,0.043,0.0,0.104
7,6,10,1,0.143,0.057,0.09,0.056,0.106,0.147,0.401,0.0
1,7,11,2,0.027,0.0,0.014,0.057,0.057,0.133,0.043,0.669
2,4,11,2,0.061,0.053,0.0,0.06,0.499,0.076,0.083,0.1689999999999999
3,2,11,1,0.036,0.03,0.5429999999999999,0.0,0.023,0.043,0.014,0.311
4,7,11,2,0.304,0.041,0.049,0.076,0.0,0.06,0.086,0.384
5,6,11,1,0.13,0.093,0.139,0.051,0.136,0.0,0.316,0.136
6,1,11,1,0.101,0.279,0.097,0.143,0.111,0.037,0.0,0.231
7,0,11,1,0.229,0.096,0.127,0.173,0.134,0.086,0.156,0.0
1,7,12,2,0.02,0.0,0.013,0.057,0.054,0.119,0.03,0.7070000000000001
2,4,12,2,0.046,0.053,0.0,0.053,0.363,0.084,0.081,0.32
3,2,12,1,0.05,0.037,0.394,0.0,0.024,0.061,0.04,0.393
4,7,12,2,0.34,0.016,0.011,0.016,0.0,0.051,0.061,0.504
5,0,12,1,0.494,0.077,0.081,0.023,0.101,0.0,0.051,0.171
6,7,12,1,0.041,0.144,0.047,0.103,0.09,0.026,0.0,0.5489999999999999
7,3,12,1,0.1689999999999999,0.069,0.06,0.483,0.084,0.077,0.059,0.0
1,7,13,2,0.014,0.0,0.013,0.04,0.03,0.061,0.02,0.821
2,7,13,2,0.024,0.03,0.0,0.037,0.314,0.047,0.053,0.494
3,2,13,1,0.024,0.017,0.439,0.0,0.0069999999999999,0.096,0.036,0.381
4,7,13,2,0.03,0.006,0.009,0.016,0.0,0.01,0.026,0.904
5,0,13,1,0.363,0.076,0.077,0.021,0.077,0.0,0.147,0.239
6,7,13,1,0.027,0.069,0.03,0.067,0.067,0.019,0.0,0.721
7,4,13,1,0.18,0.057,0.067,0.02,0.556,0.077,0.043,0.0
1,7,14,2,0.029,0.0,0.014,0.047,0.056,0.109,0.026,0.72
2,0,14,2,0.459,0.026,0.0,0.014,0.04,0.071,0.059,0.331
3,2,14,1,0.024,0.014,0.59,0.0,0.013,0.07,0.029,0.26
4,7,14,2,0.034,0.014,0.033,0.054,0.0,0.031,0.081,0.7509999999999999
5,7,14,1,0.264,0.057,0.083,0.016,0.043,0.0,0.234,0.303
6,7,14,1,0.036,0.08,0.041,0.061,0.066,0.021,0.0,0.6940000000000001
7,4,14,1,0.19,0.057,0.06,0.03,0.5529999999999999,0.071,0.039,0.0
1,7,15,2,0.029,0.0,0.014,0.054,0.057,0.11,0.024,0.711
2,0,15,2,0.503,0.026,0.0,0.014,0.029,0.071,0.057,0.3
3,2,15,1,0.016,0.014,0.599,0.0,0.01,0.071,0.023,0.267
4,7,15,2,0.037,0.014,0.029,0.057,0.0,0.04,0.076,0.747
5,0,15,1,0.471,0.086,0.071,0.014,0.071,0.0,0.057,0.229
6,7,15,1,0.029,0.081,0.03,0.057,0.08,0.017,0.0,0.706
7,4,15,1,0.194,0.057,0.046,0.026,0.563,0.063,0.051,0.0
1,7,16,2,0.029,0.0,0.014,0.073,0.057,0.114,0.029,0.684
2,0,16,2,0.55,0.031,0.0,0.014,0.041,0.074,0.057,0.231
3,2,16,1,0.034,0.017,0.574,0.0,0.046,0.09,0.044,0.194
4,7,16,2,0.106,0.019,0.037,0.061,0.0,0.031,0.194,0.551
5,0,16,1,0.52,0.079,0.08,0.021,0.09,0.0,0.069,0.141
6,7,16,1,0.053,0.08,0.036,0.079,0.07,0.016,0.0,0.667
7,4,16,1,0.191,0.057,0.051,0.027,0.557,0.071,0.044,0.0
1,7,17,2,0.03,0.0,0.017,0.136,0.059,0.12,0.037,0.601
2,0,17,2,0.63,0.057,0.0,0.016,0.071,0.086,0.057,0.083
3,4,17,1,0.036,0.027,0.064,0.0,0.486,0.117,0.101,0.1689999999999999
4,0,17,2,0.429,0.026,0.046,0.101,0.0,0.059,0.1669999999999999,0.173
5,2,17,1,0.05,0.061,0.591,0.061,0.13,0.0,0.103,0.003
6,7,17,1,0.054,0.077,0.034,0.1,0.076,0.016,0.0,0.643
7,4,17,1,0.227,0.063,0.066,0.03,0.489,0.076,0.05,0.0
1,7,18,2,0.029,0.0,0.014,0.056,0.057,0.126,0.039,0.68
2,0,18,2,0.579,0.046,0.0,0.014,0.054,0.077,0.057,0.173
3,7,18,1,0.051,0.026,0.1,0.0,0.223,0.194,0.159,0.247
4,7,18,2,0.271,0.04,0.06,0.133,0.0,0.05,0.117,0.329
5,2,18,1,0.04,0.057,0.603,0.037,0.106,0.0,0.086,0.071
6,7,18,1,0.057,0.081,0.033,0.093,0.071,0.014,0.0,0.65
7,0,18,1,0.561,0.1,0.069,0.053,0.057,0.103,0.057,0.0
1,7,19,2,0.027,0.0,0.016,0.053,0.057,0.124,0.043,0.68
2,0,19,2,0.616,0.036,0.0,0.02,0.057,0.08,0.056,0.136
3,4,19,1,0.041,0.029,0.054,0.0,0.5429999999999999,0.086,0.081,0.166
4,7,19,2,0.226,0.041,0.06,0.133,0.0,0.057,0.144,0.339
5,0,19,1,0.413,0.079,0.1669999999999999,0.026,0.111,0.0,0.14,0.064
6,7,19,1,0.053,0.157,0.051,0.136,0.091,0.033,0.0,0.479
7,0,19,1,0.569,0.086,0.079,0.066,0.047,0.1,0.054,0.0
1,7,20,2,0.029,0.0,0.023,0.057,0.064,0.126,0.036,0.6659999999999999
2,0,20,2,0.65,0.05,0.0,0.027,0.071,0.086,0.057,0.059
3,4,20,1,0.046,0.029,0.057,0.0,0.5429999999999999,0.1,0.086,0.14
4,0,20,2,0.484,0.049,0.066,0.096,0.0,0.076,0.123,0.107
5,6,20,1,0.126,0.086,0.074,0.029,0.129,0.0,0.486,0.071
6,2,20,1,0.05,0.113,0.3,0.123,0.126,0.051,0.0,0.237
7,0,20,1,0.509,0.079,0.084,0.056,0.127,0.094,0.051,0.0
1,7,21,2,0.029,0.0,0.023,0.07,0.059,0.126,0.043,0.6509999999999999
2,0,21,2,0.6509999999999999,0.046,0.0,0.027,0.074,0.086,0.057,0.059
3,4,21,1,0.049,0.03,0.057,0.0,0.541,0.099,0.083,0.141
4,0,21,2,0.361,0.043,0.064,0.127,0.0,0.073,0.126,0.206
5,0,21,1,0.501,0.084,0.079,0.02,0.119,0.0,0.163,0.034
6,3,21,1,0.054,0.12,0.156,0.346,0.121,0.05,0.0,0.153
7,4,21,1,0.19,0.054,0.063,0.029,0.563,0.067,0.034,0.0
1,7,22,2,0.029,0.0,0.017,0.064,0.064,0.133,0.043,0.65
2,0,22,2,0.65,0.047,0.0,0.027,0.079,0.086,0.051,0.06
3,4,22,1,0.029,0.034,0.057,0.0,0.5429999999999999,0.11,0.074,0.153
4,7,22,2,0.071,0.03,0.044,0.1639999999999999,0.0,0.05,0.1689999999999999,0.471
5,0,22,1,0.6,0.086,0.086,0.02,0.123,0.0,0.071,0.014
6,4,22,1,0.07,0.119,0.216,0.117,0.223,0.143,0.0,0.113
7,4,22,1,0.22,0.041,0.059,0.037,0.551,0.05,0.041,0.0
1,7,23,2,0.029,0.0,0.017,0.074,0.064,0.163,0.047,0.606
2,0,23,2,0.654,0.044,0.0,0.027,0.074,0.086,0.056,0.059
3,4,23,1,0.029,0.04,0.051,0.0,0.5489999999999999,0.103,0.083,0.146
4,7,23,2,0.064,0.021,0.031,0.134,0.0,0.124,0.18,0.444
5,0,23,1,0.443,0.061,0.081,0.027,0.084,0.0,0.263,0.04
6,3,23,1,0.059,0.084,0.134,0.484,0.059,0.077,0.0,0.103
7,4,23,1,0.249,0.029,0.043,0.046,0.536,0.059,0.04,0.0
1,7,24,2,0.084,0.0,0.033,0.089,0.074,0.273,0.064,0.383
2,0,24,2,0.659,0.047,0.0,0.029,0.079,0.086,0.044,0.057
3,4,24,1,0.123,0.027,0.037,0.0,0.424,0.12,0.091,0.177
4,7,24,2,0.101,0.019,0.033,0.106,0.0,0.11,0.304,0.327
5,6,24,1,0.099,0.057,0.133,0.043,0.081,0.0,0.5429999999999999,0.044
6,4,24,1,0.067,0.116,0.177,0.119,0.303,0.09,0.0,0.129
7,4,24,1,0.27,0.03,0.034,0.051,0.519,0.066,0.03,0.0
1,7,25,2,0.241,0.0,0.047,0.093,0.059,0.226,0.059,0.276
2,0,25,2,0.667,0.047,0.0,0.029,0.059,0.086,0.056,0.057
3,0,25,1,0.304,0.019,0.03,0.0,0.179,0.159,0.071,0.239
4,0,25,2,0.487,0.053,0.057,0.111,0.0,0.08,0.107,0.104
5,6,25,1,0.149,0.051,0.114,0.034,0.069,0.0,0.539,0.044
6,3,25,1,0.161,0.046,0.093,0.461,0.117,0.066,0.0,0.056
7,4,25,1,0.321,0.031,0.046,0.024,0.484,0.07,0.023,0.0
1,0,26,2,0.423,0.0,0.107,0.079,0.046,0.226,0.059,0.061
2,0,26,2,0.67,0.051,0.0,0.029,0.057,0.086,0.05,0.057
3,4,26,1,0.287,0.027,0.02,0.0,0.404,0.096,0.076,0.09
4,0,26,2,0.51,0.044,0.056,0.094,0.0,0.08,0.116,0.1
5,0,26,1,0.619,0.09,0.069,0.03,0.084,0.0,0.08,0.029
6,3,26,1,0.267,0.039,0.066,0.457,0.054,0.07,0.0,0.047
7,6,26,1,0.343,0.021,0.019,0.001,0.151,0.036,0.429,0.0
1,0,27,2,0.3670000000000001,0.0,0.206,0.056,0.051,0.236,0.033,0.051
2,0,27,2,0.657,0.071,0.0,0.029,0.057,0.086,0.043,0.057
3,0,27,1,0.449,0.036,0.016,0.0,0.176,0.131,0.063,0.13
4,0,27,2,0.511,0.054,0.036,0.089,0.0,0.047,0.157,0.106
5,0,27,1,0.337,0.1369999999999999,0.139,0.073,0.119,0.0,0.1689999999999999,0.027
6,0,27,1,0.377,0.083,0.157,0.104,0.057,0.114,0.0,0.107
7,6,27,1,0.263,0.029,0.019,0.006,0.079,0.029,0.5770000000000001,0.0
1,5,28,2,0.201,0.0,0.119,0.061,0.094,0.357,0.066,0.101
2,0,28,2,0.38,0.077,0.0,0.093,0.079,0.267,0.04,0.064
3,0,28,1,0.413,0.03,0.013,0.0,0.079,0.153,0.063,0.25
4,0,28,2,0.493,0.057,0.044,0.1,0.0,0.057,0.134,0.114
5,0,28,1,0.276,0.123,0.133,0.08,0.127,0.0,0.233,0.029
6,2,28,1,0.17,0.084,0.379,0.114,0.086,0.053,0.0,0.114
7,6,28,1,0.127,0.039,0.049,0.013,0.076,0.04,0.657,0.0
1,5,29,2,0.086,0.0,0.033,0.054,0.086,0.353,0.07,0.319
2,5,29,2,0.069,0.059,0.0,0.22,0.17,0.38,0.041,0.061
3,0,29,1,0.413,0.024,0.016,0.0,0.033,0.173,0.059,0.283
4,7,29,2,0.104,0.05,0.056,0.1639999999999999,0.0,0.06,0.139,0.4270000000000001
5,0,29,1,0.399,0.053,0.063,0.041,0.073,0.0,0.343,0.029
6,2,29,1,0.089,0.131,0.33,0.156,0.096,0.049,0.0,0.15
7,6,29,1,0.086,0.037,0.05,0.023,0.086,0.046,0.6729999999999999,0.0
1,7,30,2,0.027,0.0,0.02,0.069,0.063,0.204,0.051,0.5660000000000001
2,3,30,2,0.041,0.016,0.0,0.631,0.15,0.099,0.03,0.033
3,0,30,1,0.276,0.021,0.046,0.0,0.189,0.15,0.066,0.253
4,7,30,2,0.099,0.04,0.057,0.15,0.0,0.097,0.154,0.403
5,0,30,1,0.414,0.043,0.057,0.037,0.077,0.0,0.344,0.027
6,7,30,1,0.094,0.147,0.193,0.17,0.124,0.073,0.0,0.199
7,6,30,1,0.089,0.037,0.031,0.026,0.083,0.049,0.6859999999999999,0.0
1,5,31,2,0.129,0.0,0.061,0.097,0.1,0.344,0.093,0.176
2,3,31,2,0.066,0.023,0.0,0.5429999999999999,0.204,0.09,0.047,0.027
3,0,31,1,0.34,0.024,0.034,0.0,0.083,0.173,0.091,0.254
4,0,31,2,0.276,0.037,0.05,0.126,0.0,0.09,0.241,0.18
5,0,31,1,0.407,0.05,0.057,0.043,0.071,0.0,0.343,0.029
6,2,31,1,0.064,0.104,0.291,0.269,0.071,0.099,0.0,0.101
7,6,31,1,0.086,0.033,0.041,0.024,0.086,0.057,0.6729999999999999,0.0
1,5,32,2,0.106,0.0,0.039,0.084,0.094,0.376,0.1639999999999999,0.1369999999999999
2,3,32,2,0.049,0.014,0.0,0.7140000000000001,0.07,0.086,0.039,0.029
3,4,32,1,0.233,0.02,0.044,0.0,0.247,0.121,0.093,0.241
4,0,32,2,0.467,0.05,0.05,0.094,0.0,0.074,0.153,0.111
5,0,32,1,0.409,0.049,0.057,0.043,0.071,0.0,0.343,0.029
6,3,32,1,0.047,0.109,0.1369999999999999,0.331,0.1689999999999999,0.121,0.0,0.086
7,6,32,1,0.086,0.03,0.04,0.041,0.086,0.043,0.674,0.0
1,5,33,2,0.123,0.0,0.04,0.097,0.093,0.389,0.119,0.14
2,3,33,2,0.057,0.014,0.0,0.7140000000000001,0.071,0.086,0.029,0.029
3,4,33,1,0.196,0.014,0.057,0.0,0.294,0.114,0.094,0.23
4,0,33,2,0.483,0.06,0.057,0.103,0.0,0.073,0.11,0.114
5,0,33,1,0.411,0.046,0.057,0.043,0.071,0.0,0.343,0.029
6,4,33,1,0.044,0.086,0.144,0.179,0.289,0.18,0.0,0.079
7,6,33,1,0.086,0.036,0.033,0.036,0.086,0.043,0.6809999999999999,0.0
1,5,34,2,0.12,0.0,0.044,0.086,0.094,0.4370000000000001,0.096,0.123
2,3,34,2,0.117,0.049,0.0,0.343,0.194,0.209,0.037,0.051
3,4,34,1,0.229,0.014,0.05,0.0,0.254,0.106,0.1,0.247
4,0,34,2,0.474,0.061,0.057,0.104,0.0,0.074,0.114,0.114
5,0,34,1,0.404,0.053,0.057,0.043,0.071,0.0,0.343,0.029
6,3,34,1,0.05,0.066,0.124,0.487,0.136,0.07,0.0,0.067
7,6,34,1,0.086,0.033,0.031,0.029,0.086,0.051,0.684,0.0
1,5,35,2,0.094,0.0,0.029,0.041,0.07,0.623,0.061,0.081
2,5,35,2,0.093,0.107,0.0,0.126,0.124,0.42,0.047,0.083
3,4,35,1,0.147,0.041,0.046,0.0,0.396,0.087,0.084,0.199
4,0,35,2,0.399,0.063,0.044,0.111,0.0,0.073,0.14,0.17
5,0,35,1,0.391,0.057,0.066,0.043,0.071,0.0,0.343,0.029
6,2,35,1,0.057,0.077,0.314,0.139,0.084,0.03,0.0,0.299
7,6,35,1,0.087,0.031,0.041,0.027,0.086,0.041,0.6859999999999999,0.0
1,5,36,2,0.104,0.0,0.037,0.041,0.09,0.56,0.073,0.094
2,0,36,2,0.28,0.26,0.0,0.06,0.107,0.153,0.076,0.064
3,4,36,1,0.213,0.029,0.026,0.0,0.354,0.096,0.083,0.2
4,0,36,2,0.464,0.047,0.044,0.097,0.0,0.069,0.1669999999999999,0.111
5,0,36,1,0.383,0.053,0.079,0.043,0.071,0.0,0.343,0.029
6,7,36,1,0.056,0.153,0.2,0.114,0.067,0.02,0.0,0.39
7,6,36,1,0.076,0.031,0.043,0.023,0.1,0.043,0.684,0.0
1,5,37,2,0.127,0.0,0.047,0.057,0.094,0.446,0.09,0.139
2,5,37,2,0.244,0.063,0.0,0.087,0.13,0.299,0.081,0.096
3,0,37,1,0.317,0.013,0.006,0.0,0.201,0.15,0.076,0.237
4,7,37,2,0.163,0.03,0.037,0.124,0.0,0.111,0.184,0.35
5,0,37,1,0.387,0.057,0.07,0.043,0.071,0.0,0.343,0.029
6,7,37,1,0.05,0.223,0.036,0.084,0.077,0.029,0.0,0.501
7,6,37,1,0.083,0.029,0.043,0.029,0.089,0.043,0.6859999999999999,0.0
1,5,38,2,0.14,0.0,0.04,0.084,0.101,0.36,0.104,0.17
2,0,38,2,0.631,0.041,0.0,0.034,0.07,0.107,0.051,0.064
3,4,38,1,0.161,0.034,0.031,0.0,0.38,0.121,0.083,0.189
4,7,38,2,0.057,0.013,0.029,0.11,0.0,0.143,0.203,0.446
5,0,38,1,0.394,0.049,0.071,0.043,0.071,0.0,0.343,0.029
6,7,38,1,0.047,0.069,0.043,0.099,0.066,0.034,0.0,0.643
7,6,38,1,0.086,0.031,0.046,0.026,0.086,0.043,0.6829999999999999,0.0
1,5,39,2,0.131,0.0,0.041,0.083,0.087,0.384,0.094,0.179
2,0,39,2,0.6559999999999999,0.043,0.0,0.026,0.071,0.097,0.044,0.063
3,0,39,1,0.261,0.021,0.03,0.0,0.251,0.15,0.067,0.219
4,7,39,2,0.061,0.014,0.029,0.126,0.0,0.129,0.186,0.456
5,0,39,1,0.411,0.044,0.059,0.037,0.077,0.0,0.343,0.029
6,7,39,1,0.044,0.081,0.033,0.091,0.076,0.033,0.0,0.6409999999999999
7,6,39,1,0.083,0.036,0.043,0.021,0.089,0.043,0.6859999999999999,0.0
1,5,40,2,0.106,0.0,0.037,0.201,0.087,0.333,0.079,0.157
2,0,40,2,0.657,0.043,0.0,0.036,0.071,0.08,0.056,0.057
3,4,40,1,0.04,0.044,0.041,0.0,0.534,0.109,0.089,0.143
4,7,40,2,0.057,0.014,0.029,0.123,0.0,0.12,0.2,0.457
5,0,40,1,0.404,0.043,0.067,0.039,0.076,0.0,0.343,0.029
6,7,40,1,0.08,0.073,0.086,0.133,0.076,0.059,0.0,0.494
7,6,40,1,0.086,0.031,0.04,0.026,0.086,0.046,0.6859999999999999,0.0
1,3,41,2,0.041,0.0,0.033,0.616,0.053,0.124,0.037,0.096
2,0,41,2,0.649,0.053,0.0,0.029,0.07,0.086,0.057,0.057
3,4,41,1,0.029,0.043,0.043,0.0,0.557,0.1,0.086,0.143
4,5,41,2,0.081,0.021,0.017,0.077,0.0,0.474,0.176,0.153
5,0,41,1,0.404,0.053,0.057,0.041,0.073,0.0,0.343,0.029
6,2,41,1,0.226,0.079,0.381,0.11,0.059,0.04,0.0,0.106
7,6,41,1,0.083,0.03,0.031,0.026,0.093,0.051,0.6859999999999999,0.0
1,3,42,2,0.066,0.0,0.039,0.5670000000000001,0.054,0.147,0.04,0.087
2,0,42,2,0.6609999999999999,0.044,0.0,0.03,0.066,0.084,0.057,0.057
3,0,42,1,0.334,0.019,0.027,0.0,0.14,0.171,0.059,0.25
4,5,42,2,0.106,0.027,0.017,0.086,0.0,0.334,0.156,0.274
5,6,42,1,0.353,0.053,0.069,0.054,0.083,0.0,0.363,0.026
6,3,42,1,0.106,0.106,0.161,0.303,0.153,0.069,0.0,0.103
7,6,42,1,0.101,0.037,0.037,0.033,0.111,0.053,0.627,0.0
1,3,43,2,0.05,0.0,0.033,0.5870000000000001,0.049,0.121,0.059,0.101
2,0,43,2,0.624,0.056,0.0,0.029,0.066,0.086,0.083,0.057
3,4,43,1,0.03,0.03,0.054,0.0,0.519,0.094,0.123,0.15
4,5,43,2,0.061,0.019,0.021,0.099,0.0,0.3229999999999999,0.189,0.289
5,6,43,1,0.071,0.043,0.159,0.029,0.056,0.0,0.563,0.08
6,5,43,1,0.051,0.077,0.13,0.197,0.221,0.26,0.0,0.063
7,6,43,1,0.084,0.033,0.029,0.031,0.1,0.037,0.6859999999999999,0.0
1,3,44,2,0.026,0.0,0.02,0.7,0.04,0.073,0.059,0.083
2,0,44,2,0.509,0.077,0.0,0.036,0.086,0.087,0.136,0.07
3,4,44,1,0.029,0.029,0.054,0.0,0.526,0.091,0.123,0.149
4,7,44,2,0.05,0.014,0.029,0.12,0.0,0.124,0.206,0.457
5,6,44,1,0.07,0.043,0.1639999999999999,0.027,0.053,0.0,0.5589999999999999,0.084
6,5,44,1,0.054,0.06,0.184,0.213,0.09,0.336,0.0,0.063
7,6,44,1,0.096,0.037,0.033,0.027,0.103,0.074,0.63,0.0
1,3,45,2,0.059,0.0,0.033,0.4370000000000001,0.076,0.21,0.04,0.146
2,0,45,2,0.643,0.057,0.0,0.029,0.074,0.086,0.057,0.054
3,4,45,1,0.029,0.029,0.057,0.0,0.5429999999999999,0.1,0.086,0.157
4,7,45,2,0.051,0.014,0.029,0.121,0.0,0.126,0.201,0.457
5,6,45,1,0.071,0.043,0.1669999999999999,0.029,0.047,0.0,0.557,0.086
6,3,45,1,0.033,0.039,0.093,0.6509999999999999,0.07,0.057,0.0,0.057
7,6,45,1,0.1669999999999999,0.056,0.089,0.023,0.13,0.196,0.34,0.0
1,7,46,2,0.019,0.0,0.0069999999999999,0.17,0.057,0.151,0.029,0.5670000000000001
2,0,46,2,0.6409999999999999,0.046,0.0,0.026,0.099,0.086,0.057,0.046
3,4,46,1,0.029,0.029,0.057,0.0,0.5429999999999999,0.1,0.086,0.157
4,7,46,2,0.057,0.014,0.029,0.129,0.0,0.121,0.193,0.457
5,0,46,1,0.356,0.069,0.094,0.04,0.096,0.0,0.31,0.036
6,3,46,1,0.029,0.04,0.076,0.6970000000000001,0.05,0.047,0.0,0.061
7,6,46,1,0.211,0.053,0.064,0.019,0.156,0.141,0.356,0.0
1,7,47,2,0.026,0.0,0.014,0.074,0.057,0.12,0.029,0.68
2,0,47,2,0.639,0.047,0.0,0.014,0.1,0.086,0.057,0.057
3,4,47,1,0.029,0.029,0.061,0.0,0.5429999999999999,0.101,0.08,0.157
4,7,47,2,0.049,0.014,0.029,0.131,0.0,0.127,0.194,0.456
5,0,47,1,0.393,0.079,0.086,0.041,0.101,0.0,0.271,0.029
6,3,47,1,0.06,0.094,0.223,0.271,0.089,0.157,0.0,0.106
7,6,47,1,0.093,0.03,0.043,0.027,0.103,0.059,0.6459999999999999,0.0
