user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
1,0,4,1,0.6859999999999999,0.0,0.043,0.031,0.026,0.029,0.09,0.09,0.006
2,1,4,1,0.047,0.293,0.0,0.06,0.067,0.066,0.117,0.134,0.216
3,1,4,2,0.016,0.321,0.234,0.0,0.089,0.031,0.135,0.11,0.064
4,1,4,2,0.026,0.659,0.111,0.026,0.0,0.077,0.045,0.045,0.011
5,1,4,1,0.004,0.32,0.189,0.093,0.189,0.0,0.059,0.078,0.069
6,1,4,2,0.024,0.391,0.053,0.049,0.059,0.056,0.0,0.03,0.339
7,1,4,1,0.216,0.394,0.067,0.153,0.029,0.059,0.024,0.0,0.059
8,1,4,1,0.046,0.546,0.186,0.051,0.034,0.033,0.087,0.018,0.0
1,0,5,1,0.459,0.0,0.069,0.051,0.053,0.103,0.127,0.115,0.024
2,1,5,1,0.033,0.5329999999999999,0.0,0.04,0.059,0.043,0.116,0.067,0.11
3,1,5,2,0.013,0.377,0.309,0.0,0.04,0.03,0.098,0.042,0.091
4,1,5,2,0.011,0.833,0.06,0.013,0.0,0.039,0.019,0.023,0.003
5,1,5,1,0.006,0.847,0.02,0.016,0.036,0.0,0.034,0.011,0.03
6,1,5,2,0.014,0.767,0.037,0.026,0.021,0.02,0.0,0.016,0.099
7,1,5,1,0.01,0.436,0.049,0.369,0.08,0.014,0.014,0.0,0.029
8,1,5,1,0.02,0.8809999999999999,0.016,0.026,0.009,0.01,0.032,0.0069999999999999,0.0
1,0,6,1,0.349,0.0,0.076,0.069,0.073,0.179,0.126,0.104,0.026
2,1,6,1,0.023,0.363,0.0,0.043,0.083,0.083,0.159,0.114,0.133
3,1,6,2,0.026,0.473,0.083,0.0,0.086,0.036,0.195,0.051,0.051
4,1,6,2,0.031,0.491,0.361,0.036,0.0,0.024,0.016,0.013,0.027
5,1,6,1,0.0,0.767,0.046,0.021,0.061,0.0,0.04,0.035,0.03
6,1,6,2,0.041,0.644,0.054,0.06,0.049,0.039,0.0,0.027,0.086
7,1,6,1,0.046,0.414,0.079,0.226,0.059,0.049,0.036,0.0,0.093
8,1,6,1,0.061,0.643,0.029,0.071,0.036,0.041,0.083,0.035,0.0
1,0,7,1,0.24,0.0,0.066,0.113,0.039,0.11,0.198,0.189,0.046
2,1,7,1,0.014,0.38,0.0,0.04,0.093,0.064,0.147,0.147,0.114
3,1,7,2,0.027,0.463,0.074,0.0,0.09,0.019,0.184,0.087,0.056
4,1,7,2,0.017,0.573,0.226,0.031,0.0,0.064,0.03,0.045,0.014
5,1,7,1,0.006,0.596,0.056,0.047,0.086,0.0,0.098,0.053,0.059
6,1,7,2,0.034,0.591,0.059,0.046,0.047,0.033,0.0,0.026,0.1639999999999999
7,1,7,1,0.129,0.45,0.051,0.207,0.046,0.023,0.027,0.0,0.067
8,1,7,1,0.083,0.65,0.009,0.061,0.027,0.04,0.083,0.047,0.0
1,6,8,1,0.183,0.0,0.064,0.07,0.039,0.061,0.342,0.202,0.039
2,1,8,1,0.203,0.254,0.0,0.031,0.069,0.053,0.107,0.187,0.096
3,1,8,2,0.001,0.634,0.077,0.0,0.037,0.0069999999999999,0.126,0.104,0.013
4,1,8,2,0.023,0.5870000000000001,0.079,0.057,0.0,0.083,0.066,0.076,0.029
5,1,8,1,0.009,0.379,0.064,0.079,0.114,0.0,0.158,0.103,0.094
6,8,8,2,0.01,0.23,0.03,0.053,0.067,0.043,0.0,0.033,0.534
7,8,8,1,0.039,0.344,0.057,0.054,0.036,0.046,0.041,0.0,0.383
8,1,8,1,0.057,0.586,0.02,0.076,0.037,0.043,0.118,0.063,0.0
1,6,9,1,0.001,0.0,0.04,0.033,0.034,0.029,0.6779999999999999,0.1669999999999999,0.017
2,6,9,1,0.15,0.113,0.0,0.059,0.05,0.05,0.261,0.103,0.214
3,1,9,2,0.0,0.551,0.079,0.0,0.033,0.017,0.174,0.134,0.011
4,6,9,2,0.029,0.127,0.101,0.071,0.0,0.031,0.539,0.05,0.051
5,6,9,1,0.023,0.154,0.067,0.109,0.116,0.0,0.259,0.142,0.13
6,1,9,2,0.047,0.487,0.076,0.06,0.064,0.059,0.0,0.064,0.143
7,8,9,1,0.05,0.051,0.044,0.066,0.034,0.056,0.29,0.0,0.409
8,1,9,1,0.049,0.581,0.024,0.073,0.049,0.043,0.132,0.049,0.0
1,6,10,1,0.009,0.0,0.03,0.027,0.039,0.024,0.675,0.174,0.023
2,1,10,1,0.016,0.467,0.0,0.057,0.043,0.101,0.125,0.094,0.097
3,1,10,2,0.0,0.5870000000000001,0.074,0.0,0.041,0.013,0.1369999999999999,0.131,0.016
4,1,10,2,0.003,0.344,0.004,0.126,0.0,0.003,0.174,0.327,0.019
5,6,10,1,0.026,0.296,0.151,0.027,0.026,0.0,0.327,0.078,0.07
6,8,10,2,0.011,0.183,0.039,0.06,0.066,0.041,0.0,0.033,0.5670000000000001
7,8,10,1,0.031,0.344,0.049,0.047,0.029,0.037,0.044,0.0,0.419
8,1,10,1,0.047,0.531,0.03,0.076,0.083,0.046,0.128,0.059,0.0
1,6,11,1,0.191,0.0,0.077,0.039,0.19,0.069,0.267,0.126,0.041
2,1,11,1,0.017,0.49,0.0,0.046,0.043,0.091,0.105,0.088,0.12
3,1,11,2,0.004,0.556,0.139,0.0,0.041,0.016,0.113,0.109,0.023
4,1,11,2,0.021,0.38,0.019,0.079,0.0,0.001,0.316,0.157,0.027
5,1,11,1,0.017,0.31,0.197,0.067,0.086,0.0,0.119,0.101,0.103
6,2,11,2,0.029,0.253,0.316,0.067,0.057,0.036,0.0,0.043,0.2
7,1,11,1,0.037,0.386,0.06,0.047,0.016,0.067,0.033,0.0,0.354
8,1,11,1,0.053,0.591,0.039,0.093,0.036,0.04,0.109,0.039,0.0
1,4,12,1,0.001,0.0,0.07,0.053,0.69,0.051,0.064,0.066,0.004
2,1,12,1,0.029,0.18,0.0,0.151,0.079,0.141,0.12,0.121,0.179
3,8,12,2,0.014,0.07,0.12,0.0,0.066,0.014,0.117,0.097,0.501
4,6,12,2,0.199,0.154,0.071,0.033,0.0,0.051,0.376,0.077,0.039
5,4,12,1,0.0069999999999999,0.14,0.034,0.17,0.221,0.0,0.142,0.172,0.113
6,2,12,2,0.056,0.176,0.409,0.091,0.079,0.043,0.0,0.066,0.081
7,1,12,1,0.05,0.546,0.09,0.074,0.0,0.069,0.033,0.0,0.139
8,1,12,1,0.05,0.586,0.053,0.097,0.031,0.041,0.103,0.038,0.0
1,4,13,1,0.004,0.0,0.206,0.061,0.547,0.044,0.069,0.054,0.014
2,8,13,1,0.027,0.271,0.0,0.05,0.056,0.069,0.144,0.07,0.313
3,8,13,2,0.0,0.294,0.026,0.0,0.02,0.016,0.039,0.021,0.584
4,1,13,2,0.046,0.474,0.294,0.039,0.0,0.054,0.031,0.027,0.034
5,1,13,1,0.004,0.316,0.013,0.117,0.311,0.0,0.048,0.07,0.12
6,1,13,2,0.033,0.623,0.14,0.066,0.049,0.029,0.0,0.019,0.043
7,1,13,1,0.049,0.659,0.073,0.084,0.0,0.044,0.023,0.0,0.069
8,1,13,1,0.054,0.606,0.044,0.097,0.029,0.041,0.097,0.032,0.0
1,4,14,1,0.006,0.0,0.066,0.063,0.617,0.11,0.071,0.053,0.014
2,1,14,1,0.033,0.321,0.0,0.054,0.054,0.089,0.092,0.092,0.264
3,2,14,2,0.0,0.291,0.523,0.0,0.029,0.017,0.031,0.033,0.076
4,2,14,2,0.059,0.247,0.54,0.059,0.0,0.034,0.014,0.004,0.043
5,1,14,1,0.013,0.299,0.224,0.07,0.133,0.0,0.087,0.093,0.081
6,1,14,2,0.049,0.617,0.07,0.073,0.067,0.046,0.0,0.02,0.059
7,1,14,1,0.029,0.586,0.086,0.081,0.0,0.064,0.03,0.0,0.124
8,1,14,1,0.057,0.589,0.049,0.087,0.029,0.043,0.112,0.035,0.0
1,0,15,1,0.414,0.0,0.044,0.02,0.07,0.044,0.265,0.129,0.013
2,8,15,1,0.027,0.279,0.0,0.054,0.034,0.04,0.079,0.061,0.426
3,1,15,2,0.014,0.3670000000000001,0.1369999999999999,0.0,0.05,0.033,0.105,0.079,0.214
4,2,15,2,0.036,0.237,0.523,0.056,0.0,0.057,0.021,0.023,0.047
5,1,15,1,0.023,0.394,0.051,0.05,0.097,0.0,0.185,0.099,0.1
6,1,15,2,0.089,0.376,0.077,0.097,0.134,0.067,0.0,0.077,0.083
7,1,15,1,0.044,0.606,0.086,0.071,0.001,0.059,0.027,0.0,0.106
8,1,15,1,0.057,0.591,0.049,0.097,0.029,0.041,0.107,0.028,0.0
1,6,16,1,0.02,0.0,0.04,0.057,0.047,0.05,0.5870000000000001,0.171,0.027
2,8,16,1,0.021,0.179,0.0,0.049,0.044,0.07,0.118,0.217,0.301
3,2,16,2,0.004,0.044,0.721,0.0,0.05,0.034,0.06,0.055,0.031
4,2,16,2,0.016,0.053,0.687,0.067,0.0,0.069,0.021,0.045,0.043
5,1,16,1,0.01,0.237,0.059,0.043,0.071,0.0,0.235,0.109,0.236
6,5,16,2,0.16,0.084,0.05,0.107,0.187,0.213,0.0,0.114,0.084
7,8,16,1,0.056,0.251,0.077,0.091,0.016,0.106,0.044,0.0,0.359
8,1,16,1,0.043,0.503,0.106,0.066,0.079,0.043,0.115,0.047,0.0
1,6,17,1,0.08,0.0,0.054,0.094,0.04,0.076,0.364,0.253,0.039
2,1,17,1,0.017,0.483,0.0,0.027,0.024,0.099,0.134,0.126,0.09
3,2,17,2,0.0069999999999999,0.046,0.5670000000000001,0.0,0.063,0.026,0.074,0.061,0.157
4,1,17,2,0.019,0.467,0.249,0.034,0.0,0.109,0.041,0.055,0.027
5,8,17,1,0.013,0.193,0.049,0.029,0.077,0.0,0.135,0.084,0.421
6,0,17,2,0.257,0.086,0.043,0.1,0.219,0.1,0.0,0.109,0.087
7,3,17,1,0.064,0.234,0.104,0.247,0.037,0.107,0.036,0.0,0.17
8,2,17,1,0.013,0.033,0.62,0.064,0.033,0.056,0.146,0.035,0.0
1,6,18,1,0.273,0.0,0.046,0.05,0.02,0.057,0.368,0.168,0.019
2,8,18,1,0.014,0.26,0.0,0.033,0.066,0.093,0.163,0.09,0.281
3,8,18,2,0.044,0.089,0.067,0.0,0.1,0.046,0.234,0.163,0.257
4,2,18,2,0.036,0.203,0.279,0.219,0.0,0.069,0.084,0.064,0.047
5,8,18,1,0.014,0.091,0.046,0.046,0.083,0.0,0.233,0.093,0.394
6,5,18,2,0.054,0.067,0.1669999999999999,0.147,0.12,0.263,0.0,0.104,0.077
7,1,18,1,0.063,0.279,0.093,0.146,0.023,0.101,0.077,0.0,0.219
8,6,18,1,0.134,0.069,0.173,0.1,0.121,0.089,0.209,0.105,0.0
1,6,19,1,0.11,0.0,0.09,0.109,0.061,0.099,0.257,0.174,0.1
2,1,19,1,0.023,0.484,0.0,0.029,0.053,0.09,0.113,0.086,0.123
3,8,19,2,0.027,0.056,0.02,0.0,0.057,0.024,0.068,0.065,0.6829999999999999
4,3,19,2,0.087,0.05,0.076,0.469,0.0,0.063,0.099,0.066,0.09
5,4,19,1,0.027,0.059,0.039,0.104,0.294,0.0,0.255,0.081,0.141
6,3,19,2,0.019,0.04,0.031,0.6859999999999999,0.067,0.046,0.0,0.056,0.056
7,8,19,1,0.054,0.071,0.076,0.071,0.031,0.117,0.059,0.0,0.52
8,0,19,1,0.266,0.204,0.049,0.084,0.057,0.081,0.179,0.079,0.0
1,8,20,1,0.037,0.0,0.091,0.157,0.107,0.096,0.11,0.104,0.297
2,1,20,1,0.029,0.286,0.0,0.051,0.069,0.119,0.16,0.089,0.199
3,8,20,2,0.026,0.05,0.359,0.0,0.063,0.026,0.062,0.055,0.36
4,3,20,2,0.124,0.044,0.09,0.29,0.0,0.087,0.144,0.095,0.126
5,4,20,1,0.05,0.073,0.041,0.12,0.483,0.0,0.055,0.022,0.156
6,3,20,2,0.014,0.044,0.023,0.6809999999999999,0.066,0.049,0.0,0.04,0.083
7,8,20,1,0.049,0.233,0.071,0.074,0.02,0.113,0.049,0.0,0.391
8,1,20,1,0.064,0.586,0.044,0.086,0.04,0.043,0.102,0.035,0.0
1,8,21,1,0.014,0.0,0.071,0.324,0.069,0.046,0.054,0.067,0.354
2,1,21,1,0.021,0.32,0.0,0.039,0.064,0.1,0.203,0.079,0.173
3,1,21,2,0.02,0.339,0.149,0.0,0.066,0.017,0.152,0.105,0.153
4,3,21,2,0.134,0.046,0.097,0.216,0.0,0.1369999999999999,0.1669999999999999,0.111,0.091
5,8,21,1,0.013,0.046,0.02,0.134,0.29,0.0,0.106,0.08,0.311
6,3,21,2,0.014,0.059,0.034,0.7170000000000001,0.069,0.03,0.0,0.033,0.044
7,0,21,1,0.253,0.207,0.074,0.097,0.047,0.081,0.05,0.0,0.19
8,1,21,1,0.057,0.586,0.066,0.1,0.029,0.043,0.096,0.024,0.0
1,3,22,1,0.07,0.0,0.057,0.393,0.073,0.141,0.055,0.067,0.143
2,1,22,1,0.023,0.324,0.0,0.036,0.073,0.08,0.23,0.094,0.14
3,2,22,2,0.023,0.324,0.394,0.0,0.041,0.016,0.079,0.048,0.074
4,0,22,2,0.186,0.054,0.106,0.12,0.0,0.17,0.17,0.1,0.094
5,8,22,1,0.011,0.026,0.016,0.1639999999999999,0.256,0.0,0.0819999999999999,0.088,0.357
6,3,22,2,0.014,0.054,0.041,0.716,0.069,0.03,0.0,0.03,0.046
7,8,22,1,0.063,0.124,0.079,0.067,0.069,0.116,0.04,0.0,0.443
8,1,22,1,0.057,0.586,0.076,0.1,0.026,0.043,0.089,0.023,0.0
1,5,23,1,0.109,0.0,0.117,0.113,0.047,0.206,0.186,0.155,0.067
2,8,23,1,0.014,0.17,0.0,0.031,0.073,0.056,0.276,0.081,0.299
3,4,23,2,0.026,0.06,0.107,0.0,0.5870000000000001,0.031,0.087,0.069,0.033
4,1,23,2,0.131,0.194,0.109,0.097,0.0,0.134,0.159,0.092,0.083
5,8,23,1,0.014,0.05,0.01,0.08,0.106,0.0,0.106,0.091,0.5429999999999999
6,3,23,2,0.01,0.064,0.051,0.474,0.061,0.037,0.0,0.041,0.26
7,0,23,1,0.363,0.273,0.057,0.096,0.016,0.05,0.044,0.0,0.101
8,1,23,1,0.057,0.586,0.069,0.1,0.029,0.043,0.094,0.023,0.0
1,2,24,1,0.013,0.0,0.476,0.051,0.02,0.19,0.1369999999999999,0.089,0.024
2,1,24,1,0.033,0.244,0.0,0.04,0.089,0.094,0.15,0.1689999999999999,0.181
3,4,24,2,0.029,0.027,0.04,0.0,0.7,0.029,0.083,0.064,0.029
4,6,24,2,0.129,0.147,0.143,0.109,0.0,0.147,0.149,0.086,0.091
5,8,24,1,0.013,0.024,0.011,0.1369999999999999,0.114,0.0,0.107,0.066,0.527
6,8,24,2,0.01,0.084,0.043,0.05,0.036,0.034,0.0,0.056,0.687
7,0,24,1,0.4270000000000001,0.173,0.05,0.103,0.034,0.056,0.044,0.0,0.113
8,1,24,1,0.057,0.586,0.064,0.099,0.03,0.043,0.097,0.024,0.0
1,2,25,1,0.041,0.0,0.7070000000000001,0.036,0.003,0.054,0.081,0.063,0.014
2,1,25,1,0.019,0.276,0.0,0.024,0.076,0.073,0.227,0.096,0.21
3,4,25,2,0.027,0.073,0.021,0.0,0.67,0.037,0.09,0.054,0.027
4,1,25,2,0.1639999999999999,0.4270000000000001,0.073,0.049,0.0,0.087,0.092,0.073,0.036
5,8,25,1,0.017,0.066,0.011,0.324,0.113,0.0,0.078,0.064,0.327
6,8,25,2,0.0,0.106,0.039,0.043,0.041,0.04,0.0,0.056,0.6759999999999999
7,1,25,1,0.211,0.446,0.054,0.097,0.006,0.059,0.033,0.0,0.094
8,1,25,1,0.053,0.586,0.053,0.084,0.044,0.043,0.102,0.035,0.0
1,5,26,1,0.05,0.0,0.026,0.053,0.034,0.503,0.192,0.113,0.029
2,1,26,1,0.02,0.339,0.0,0.031,0.076,0.096,0.166,0.091,0.181
3,4,26,2,0.024,0.12,0.014,0.0,0.654,0.031,0.0819999999999999,0.048,0.026
4,1,26,2,0.046,0.4370000000000001,0.114,0.047,0.0,0.144,0.089,0.08,0.043
5,4,26,1,0.011,0.09,0.016,0.236,0.264,0.0,0.108,0.134,0.141
6,8,26,2,0.006,0.119,0.037,0.046,0.036,0.034,0.0,0.051,0.6709999999999999
7,1,26,1,0.093,0.551,0.077,0.08,0.003,0.064,0.041,0.0,0.09
8,1,26,1,0.047,0.586,0.043,0.083,0.046,0.043,0.109,0.044,0.0
1,6,27,1,0.0069999999999999,0.0,0.063,0.117,0.034,0.104,0.477,0.146,0.051
2,1,27,1,0.014,0.486,0.0,0.014,0.057,0.1,0.117,0.083,0.129
3,4,27,2,0.029,0.023,0.014,0.0,0.6940000000000001,0.029,0.113,0.069,0.029
4,0,27,2,0.263,0.1,0.116,0.07,0.0,0.1,0.174,0.109,0.069
5,8,27,1,0.027,0.101,0.019,0.166,0.19,0.0,0.157,0.136,0.204
6,3,27,2,0.017,0.061,0.031,0.603,0.053,0.041,0.0,0.059,0.134
7,1,27,1,0.14,0.294,0.08,0.114,0.03,0.09,0.049,0.0,0.203
8,1,27,1,0.05,0.586,0.034,0.081,0.043,0.043,0.123,0.04,0.0
1,6,28,1,0.089,0.0,0.059,0.097,0.044,0.103,0.411,0.143,0.054
2,1,28,1,0.019,0.486,0.0,0.02,0.056,0.1,0.114,0.074,0.131
3,4,28,2,0.029,0.027,0.023,0.0,0.693,0.029,0.103,0.068,0.029
4,1,28,2,0.081,0.213,0.173,0.084,0.0,0.103,0.155,0.122,0.069
5,8,28,1,0.014,0.077,0.019,0.131,0.184,0.0,0.148,0.118,0.309
6,3,28,2,0.016,0.039,0.014,0.363,0.07,0.059,0.0,0.08,0.36
7,1,28,1,0.161,0.471,0.073,0.09,0.011,0.061,0.036,0.0,0.096
8,1,28,1,0.061,0.586,0.024,0.08,0.039,0.043,0.108,0.059,0.0
1,6,29,1,0.016,0.0,0.069,0.096,0.046,0.107,0.457,0.159,0.051
2,8,29,1,0.014,0.119,0.0,0.127,0.037,0.051,0.073,0.08,0.499
3,4,29,2,0.026,0.227,0.04,0.0,0.414,0.02,0.149,0.092,0.031
4,0,29,2,0.369,0.074,0.117,0.056,0.0,0.086,0.151,0.083,0.064
5,8,29,1,0.019,0.106,0.034,0.139,0.186,0.0,0.188,0.127,0.203
6,3,29,2,0.014,0.074,0.041,0.6829999999999999,0.053,0.037,0.0,0.039,0.059
7,8,29,1,0.103,0.276,0.08,0.077,0.039,0.083,0.049,0.0,0.294
8,1,29,1,0.043,0.586,0.05,0.091,0.037,0.043,0.098,0.052,0.0
1,6,30,1,0.119,0.0,0.08,0.121,0.053,0.12,0.259,0.187,0.061
2,3,30,1,0.013,0.273,0.0,0.403,0.036,0.054,0.088,0.052,0.081
3,1,30,2,0.009,0.617,0.074,0.0,0.057,0.0,0.129,0.095,0.019
4,8,30,2,0.193,0.143,0.07,0.044,0.0,0.047,0.086,0.034,0.383
5,1,30,1,0.033,0.26,0.053,0.101,0.153,0.0,0.143,0.11,0.147
6,3,30,2,0.02,0.206,0.04,0.5429999999999999,0.04,0.047,0.0,0.043,0.061
7,8,30,1,0.049,0.256,0.086,0.071,0.037,0.087,0.041,0.0,0.373
8,1,30,1,0.057,0.586,0.059,0.1,0.029,0.043,0.091,0.036,0.0
1,0,31,1,0.6859999999999999,0.0,0.024,0.026,0.02,0.03,0.116,0.097,0.001
2,1,31,1,0.021,0.334,0.0,0.283,0.04,0.073,0.089,0.065,0.094
3,1,31,2,0.009,0.574,0.089,0.0,0.071,0.0,0.122,0.121,0.014
4,8,31,2,0.233,0.073,0.074,0.034,0.0,0.056,0.077,0.02,0.433
5,8,31,1,0.027,0.18,0.057,0.086,0.163,0.0,0.143,0.097,0.247
6,3,31,2,0.011,0.136,0.023,0.444,0.049,0.031,0.0,0.051,0.254
7,8,31,1,0.121,0.103,0.076,0.081,0.063,0.113,0.057,0.0,0.386
8,1,31,1,0.057,0.586,0.05,0.1,0.029,0.043,0.095,0.04,0.0
1,0,32,1,0.6859999999999999,0.0,0.029,0.034,0.014,0.029,0.101,0.097,0.01
2,1,32,1,0.023,0.337,0.0,0.236,0.043,0.077,0.093,0.078,0.113
3,1,32,2,0.027,0.503,0.09,0.0,0.079,0.003,0.147,0.114,0.037
4,0,32,2,0.339,0.08,0.096,0.04,0.0,0.07,0.114,0.047,0.214
5,2,32,1,0.02,0.124,0.217,0.117,0.161,0.0,0.136,0.115,0.109
6,3,32,2,0.02,0.084,0.024,0.469,0.089,0.046,0.0,0.064,0.204
7,3,32,1,0.066,0.094,0.07,0.484,0.087,0.067,0.026,0.0,0.106
8,1,32,1,0.061,0.586,0.053,0.096,0.031,0.043,0.093,0.037,0.0
1,0,33,1,0.6859999999999999,0.0,0.043,0.02,0.019,0.029,0.096,0.089,0.02
2,1,33,1,0.016,0.564,0.0,0.151,0.023,0.057,0.063,0.044,0.081
3,1,33,2,0.003,0.7390000000000001,0.05,0.0,0.043,0.0,0.071,0.077,0.017
4,1,33,2,0.051,0.457,0.049,0.029,0.0,0.037,0.073,0.029,0.276
5,1,33,1,0.02,0.494,0.106,0.066,0.093,0.0,0.077,0.081,0.063
6,4,33,2,0.061,0.183,0.036,0.081,0.409,0.113,0.0,0.057,0.06
7,3,33,1,0.003,0.193,0.054,0.583,0.073,0.031,0.031,0.0,0.031
8,1,33,1,0.05,0.7190000000000001,0.027,0.051,0.03,0.029,0.068,0.026,0.0
1,0,34,1,0.6859999999999999,0.0,0.036,0.027,0.017,0.029,0.096,0.094,0.016
2,1,34,1,0.013,0.774,0.0,0.027,0.017,0.041,0.042,0.027,0.059
3,1,34,2,0.004,0.904,0.02,0.0,0.014,0.004,0.024,0.014,0.014
4,1,34,2,0.014,0.903,0.016,0.006,0.0,0.014,0.023,0.016,0.009
5,1,34,1,0.001,0.914,0.014,0.02,0.016,0.0,0.019,0.012,0.003
6,8,34,2,0.051,0.253,0.014,0.07,0.209,0.033,0.0,0.069,0.301
7,3,34,1,0.0,0.269,0.046,0.531,0.079,0.019,0.029,0.0,0.029
8,1,34,1,0.023,0.914,0.006,0.014,0.0069999999999999,0.009,0.019,0.009,0.0
1,0,35,1,0.6859999999999999,0.0,0.026,0.033,0.02,0.029,0.101,0.101,0.004
2,1,35,1,0.023,0.503,0.0,0.051,0.03,0.064,0.099,0.06,0.17
3,1,35,2,0.017,0.7340000000000001,0.057,0.0,0.043,0.003,0.078,0.046,0.021
4,1,35,2,0.026,0.8109999999999999,0.03,0.016,0.0,0.041,0.033,0.03,0.013
5,1,35,1,0.006,0.73,0.051,0.044,0.049,0.0,0.062,0.044,0.014
6,8,35,2,0.037,0.217,0.01,0.069,0.074,0.016,0.0,0.087,0.49
7,1,35,1,0.083,0.394,0.043,0.331,0.066,0.029,0.02,0.0,0.034
8,1,35,1,0.056,0.713,0.024,0.053,0.024,0.03,0.073,0.027,0.0
1,0,36,1,0.687,0.0,0.03,0.027,0.021,0.029,0.091,0.109,0.006
2,1,36,1,0.021,0.487,0.0,0.037,0.043,0.087,0.108,0.081,0.136
3,1,36,2,0.011,0.573,0.274,0.0,0.023,0.004,0.061,0.034,0.02
4,1,36,2,0.03,0.693,0.057,0.034,0.0,0.064,0.053,0.042,0.026
5,1,36,1,0.039,0.394,0.106,0.064,0.097,0.0,0.113,0.09,0.097
6,3,36,2,0.03,0.234,0.053,0.546,0.014,0.024,0.0,0.039,0.06
7,1,36,1,0.303,0.449,0.036,0.064,0.006,0.033,0.031,0.0,0.079
8,1,36,1,0.051,0.664,0.034,0.069,0.034,0.034,0.08,0.032,0.0
1,0,37,1,0.6859999999999999,0.0,0.033,0.029,0.024,0.029,0.097,0.099,0.004
2,1,37,1,0.026,0.354,0.0,0.044,0.113,0.1,0.154,0.064,0.144
3,1,37,2,0.011,0.609,0.187,0.0,0.029,0.01,0.074,0.038,0.043
4,1,37,2,0.029,0.71,0.051,0.039,0.0,0.063,0.04,0.047,0.021
5,2,37,1,0.0,0.33,0.557,0.017,0.0069999999999999,0.0,0.021,0.044,0.024
6,3,37,2,0.033,0.237,0.059,0.541,0.027,0.021,0.0,0.033,0.049
7,1,37,1,0.037,0.647,0.073,0.093,0.0,0.051,0.021,0.0,0.077
8,1,37,1,0.051,0.6409999999999999,0.034,0.077,0.039,0.039,0.086,0.033,0.0
1,0,38,1,0.6859999999999999,0.0,0.03,0.03,0.026,0.031,0.098,0.098,0.001
2,1,38,1,0.04,0.204,0.0,0.047,0.113,0.151,0.156,0.104,0.184
3,2,38,2,0.026,0.229,0.313,0.0,0.103,0.02,0.141,0.096,0.073
