user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8
4,7,9,1,0.019,0.084,0.013,0.116,0.0,0.041,0.072,0.6,0.054
5,7,9,1,0.02,0.073,0.105,0.289,0.083,0.0,0.093,0.32,0.017
6,7,9,1,0.001,0.043,0.083,0.06,0.081,0.02,0.0,0.6759999999999999,0.036
7,5,9,1,0.023,0.07,0.041,0.097,0.223,0.359,0.168,0.0,0.02
8,0,9,1,0.564,0.029,0.021,0.087,0.039,0.086,0.125,0.05,0.0
1,4,10,2,0.049,0.0,0.233,0.128,0.4370000000000001,0.049,0.043,0.04,0.021
2,8,10,2,0.061,0.057,0.0,0.084,0.014,0.0,0.064,0.119,0.6
3,4,10,2,0.047,0.089,0.161,0.0,0.376,0.01,0.076,0.123,0.117
4,3,10,1,0.017,0.146,0.048,0.438,0.0,0.049,0.04,0.236,0.026
5,3,10,1,0.014,0.03,0.113,0.535,0.087,0.0,0.056,0.153,0.011
6,7,10,1,0.001,0.046,0.103,0.073,0.031,0.019,0.0,0.687,0.04
7,5,10,1,0.019,0.263,0.043,0.086,0.096,0.306,0.1689999999999999,0.0,0.02
8,0,10,1,0.466,0.045,0.026,0.095,0.049,0.08,0.152,0.088,0.0
1,4,11,2,0.057,0.0,0.017,0.093,0.637,0.041,0.047,0.073,0.034
2,8,11,2,0.06,0.058,0.0,0.071,0.014,0.0,0.069,0.128,0.6
3,0,11,2,0.28,0.088,0.109,0.0,0.1639999999999999,0.009,0.121,0.135,0.094
4,3,11,1,0.017,0.091,0.077,0.433,0.0,0.061,0.078,0.212,0.03
5,3,11,1,0.013,0.058,0.104,0.349,0.08,0.0,0.105,0.276,0.014
6,7,11,1,0.004,0.064,0.108,0.089,0.076,0.026,0.0,0.5820000000000001,0.051
7,1,11,1,0.02,0.593,0.06,0.088,0.034,0.046,0.154,0.0,0.004
8,6,11,1,0.086,0.139,0.015,0.145,0.029,0.037,0.306,0.242,0.0
1,4,12,2,0.041,0.0,0.021,0.12,0.647,0.04,0.057,0.027,0.046
2,8,12,2,0.11,0.096,0.0,0.155,0.031,0.004,0.075,0.143,0.386
3,0,12,2,0.684,0.098,0.014,0.0,0.001,0.0,0.07,0.06,0.071
4,3,12,1,0.014,0.072,0.085,0.483,0.0,0.081,0.092,0.151,0.021
5,2,12,1,0.02,0.058,0.405,0.135,0.109,0.0,0.034,0.208,0.031
6,4,12,1,0.023,0.105,0.118,0.073,0.266,0.053,0.0,0.254,0.109
7,4,12,1,0.03,0.249,0.067,0.125,0.266,0.061,0.184,0.0,0.019
8,0,12,1,0.314,0.1,0.014,0.095,0.034,0.17,0.187,0.086,0.0
1,4,13,2,0.017,0.0,0.061,0.127,0.629,0.043,0.039,0.043,0.041
2,8,13,2,0.043,0.069,0.0,0.101,0.014,0.0,0.057,0.116,0.6
3,0,13,2,0.484,0.105,0.05,0.0,0.089,0.006,0.086,0.094,0.087
4,3,13,1,0.014,0.036,0.078,0.565,0.0,0.069,0.068,0.141,0.029
5,6,13,1,0.009,0.081,0.032,0.159,0.093,0.0,0.322,0.286,0.019
6,4,13,1,0.016,0.083,0.14,0.22,0.26,0.03,0.0,0.201,0.05
7,3,13,1,0.021,0.097,0.13,0.406,0.086,0.054,0.179,0.0,0.027
8,0,13,1,0.274,0.12,0.013,0.126,0.037,0.041,0.263,0.126,0.0
1,4,14,2,0.014,0.0,0.024,0.129,0.643,0.044,0.057,0.041,0.047
2,8,14,2,0.04,0.069,0.0,0.111,0.014,0.0,0.071,0.118,0.5770000000000001
3,0,14,2,0.541,0.098,0.043,0.0,0.061,0.004,0.074,0.095,0.083
4,3,14,1,0.02,0.1,0.08,0.37,0.0,0.071,0.095,0.224,0.04
5,7,14,1,0.019,0.075,0.076,0.225,0.097,0.0,0.089,0.385,0.034
6,3,14,1,0.003,0.047,0.147,0.477,0.139,0.021,0.0,0.144,0.021
7,3,14,1,0.016,0.047,0.144,0.49,0.084,0.041,0.155,0.0,0.023
8,6,14,1,0.244,0.102,0.019,0.141,0.043,0.066,0.266,0.12,0.0
1,4,15,2,0.033,0.0,0.173,0.141,0.486,0.047,0.039,0.046,0.036
2,8,15,2,0.034,0.074,0.0,0.098,0.017,0.0069999999999999,0.066,0.129,0.574
3,0,15,2,0.374,0.093,0.086,0.0,0.094,0.01,0.094,0.142,0.107
4,3,15,1,0.014,0.063,0.089,0.485,0.0,0.059,0.099,0.158,0.033
5,7,15,1,0.021,0.086,0.066,0.138,0.086,0.0,0.064,0.519,0.021
6,4,15,1,0.02,0.084,0.089,0.069,0.431,0.03,0.0,0.239,0.037
7,3,15,1,0.016,0.12,0.144,0.434,0.071,0.036,0.159,0.0,0.021
8,0,15,1,0.313,0.077,0.019,0.109,0.044,0.146,0.196,0.096,0.0
1,2,16,2,0.014,0.0,0.644,0.129,0.046,0.041,0.044,0.051,0.03
2,8,16,2,0.03,0.077,0.0,0.076,0.016,0.001,0.074,0.159,0.5670000000000001
3,0,16,2,0.4270000000000001,0.112,0.066,0.0,0.089,0.006,0.077,0.129,0.094
4,7,16,1,0.017,0.097,0.038,0.253,0.0,0.089,0.077,0.382,0.047
5,7,16,1,0.02,0.089,0.042,0.095,0.076,0.0,0.079,0.578,0.021
6,7,16,1,0.029,0.227,0.134,0.052,0.033,0.034,0.0,0.424,0.067
7,1,16,1,0.014,0.614,0.067,0.089,0.029,0.043,0.138,0.0,0.006
8,5,16,1,0.221,0.067,0.024,0.09,0.039,0.283,0.1669999999999999,0.109,0.0
1,2,17,2,0.014,0.0,0.6759999999999999,0.125,0.049,0.036,0.044,0.033,0.024
2,8,17,2,0.08,0.087,0.0,0.12,0.03,0.004,0.087,0.151,0.44
3,0,17,2,0.344,0.076,0.084,0.0,0.057,0.001,0.071,0.106,0.26
4,7,17,1,0.016,0.09,0.032,0.124,0.0,0.083,0.081,0.486,0.089
5,3,17,1,0.027,0.077,0.096,0.344,0.089,0.0,0.063,0.279,0.026
6,2,17,1,0.17,0.079,0.404,0.052,0.041,0.01,0.0,0.178,0.066
7,3,17,1,0.0069999999999999,0.134,0.09,0.324,0.153,0.019,0.252,0.0,0.021
8,5,17,1,0.079,0.052,0.025,0.121,0.021,0.327,0.268,0.106,0.0
1,2,18,2,0.02,0.0,0.5760000000000001,0.149,0.094,0.037,0.046,0.043,0.034
2,8,18,2,0.036,0.067,0.0,0.0819999999999999,0.014,0.0,0.065,0.136,0.6
3,0,18,2,0.473,0.051,0.271,0.0,0.023,0.0,0.043,0.027,0.111
4,7,18,1,0.026,0.061,0.029,0.093,0.0,0.099,0.058,0.5720000000000001,0.063
5,2,18,1,0.01,0.032,0.308,0.19,0.093,0.0,0.179,0.174,0.014
6,2,18,1,0.076,0.071,0.659,0.045,0.029,0.001,0.0,0.066,0.053
7,6,18,1,0.0069999999999999,0.044,0.228,0.228,0.047,0.013,0.415,0.0,0.017
8,6,18,1,0.059,0.04,0.032,0.115,0.017,0.303,0.327,0.107,0.0
1,2,19,2,0.033,0.0,0.35,0.14,0.223,0.037,0.047,0.127,0.043
2,8,19,2,0.029,0.075,0.0,0.061,0.014,0.0,0.069,0.152,0.6
3,0,19,2,0.273,0.114,0.177,0.0,0.18,0.001,0.07,0.098,0.087
4,7,19,1,0.024,0.04,0.009,0.107,0.0,0.066,0.047,0.6659999999999999,0.041
5,7,19,1,0.041,0.04,0.038,0.122,0.06,0.0,0.168,0.51,0.02
6,2,19,1,0.024,0.065,0.747,0.046,0.027,0.0,0.0,0.045,0.046
7,6,19,1,0.036,0.061,0.274,0.203,0.067,0.024,0.287,0.0,0.047
8,6,19,1,0.143,0.053,0.027,0.151,0.034,0.061,0.3670000000000001,0.1639999999999999,0.0
1,4,20,2,0.061,0.0,0.028,0.0819999999999999,0.521,0.039,0.047,0.204,0.017
2,8,20,2,0.029,0.077,0.0,0.056,0.014,0.0,0.067,0.172,0.586
3,0,20,2,0.38,0.085,0.041,0.0,0.093,0.003,0.101,0.179,0.117
4,7,20,1,0.017,0.055,0.006,0.095,0.0,0.023,0.046,0.7170000000000001,0.041
5,7,20,1,0.07,0.025,0.018,0.054,0.051,0.0,0.07,0.695,0.017
6,2,20,1,0.009,0.069,0.52,0.047,0.033,0.004,0.0,0.271,0.047
7,6,20,1,0.036,0.054,0.18,0.201,0.043,0.029,0.413,0.0,0.044
8,0,20,1,0.34,0.057,0.029,0.104,0.044,0.079,0.199,0.149,0.0
1,3,21,2,0.034,0.0,0.068,0.3229999999999999,0.144,0.09,0.124,0.15,0.067
2,8,21,2,0.054,0.092,0.0,0.092,0.024,0.003,0.085,0.176,0.473
3,4,21,2,0.11,0.088,0.099,0.0,0.247,0.013,0.073,0.183,0.187
4,7,21,1,0.016,0.17,0.033,0.194,0.0,0.024,0.08,0.44,0.043
5,7,21,1,0.076,0.054,0.038,0.083,0.049,0.0,0.118,0.574,0.009
6,7,21,1,0.01,0.077,0.123,0.117,0.139,0.021,0.0,0.455,0.057
7,1,21,1,0.013,0.321,0.153,0.273,0.06,0.027,0.139,0.0,0.014
8,0,21,1,0.5589999999999999,0.038,0.033,0.06,0.047,0.0069999999999999,0.149,0.108,0.0
1,4,22,2,0.041,0.0,0.042,0.243,0.389,0.081,0.101,0.031,0.07
2,8,22,2,0.036,0.069,0.0,0.072,0.014,0.003,0.068,0.138,0.6
3,7,22,2,0.124,0.116,0.084,0.0,0.114,0.013,0.109,0.261,0.179
4,7,22,1,0.014,0.08,0.059,0.324,0.0,0.046,0.073,0.3670000000000001,0.037
5,6,22,1,0.0,0.031,0.038,0.136,0.044,0.0,0.46,0.286,0.004
6,7,22,1,0.014,0.097,0.148,0.189,0.117,0.044,0.0,0.318,0.073
7,1,22,1,0.009,0.454,0.053,0.1,0.193,0.044,0.142,0.0,0.006
8,0,22,1,0.447,0.075,0.026,0.086,0.05,0.003,0.197,0.117,0.0
1,4,23,2,0.021,0.0,0.195,0.186,0.336,0.063,0.073,0.061,0.064
2,8,23,2,0.026,0.073,0.0,0.067,0.014,0.004,0.07,0.145,0.6
3,7,23,2,0.203,0.131,0.1,0.0,0.117,0.01,0.091,0.228,0.12
4,7,23,1,0.016,0.098,0.021,0.11,0.0,0.051,0.063,0.604,0.037
5,6,23,1,0.0,0.04,0.044,0.151,0.017,0.0,0.5660000000000001,0.181,0.0
6,7,23,1,0.014,0.117,0.126,0.135,0.121,0.034,0.0,0.36,0.091
7,3,23,1,0.014,0.069,0.099,0.33,0.3,0.039,0.128,0.0,0.021
8,0,23,1,0.5429999999999999,0.045,0.033,0.104,0.047,0.009,0.157,0.063,0.0
1,2,24,2,0.011,0.0,0.397,0.234,0.09,0.076,0.077,0.077,0.037
2,8,24,2,0.039,0.069,0.0,0.095,0.014,0.001,0.059,0.122,0.6
3,6,24,2,0.077,0.102,0.133,0.0,0.154,0.001,0.223,0.191,0.119
4,7,24,1,0.023,0.096,0.054,0.207,0.0,0.089,0.096,0.272,0.1639999999999999
5,6,24,1,0.0,0.031,0.037,0.126,0.033,0.0,0.601,0.173,0.0
6,7,24,1,0.013,0.128,0.109,0.113,0.193,0.043,0.0,0.322,0.08
7,4,24,1,0.016,0.044,0.074,0.335,0.396,0.031,0.094,0.0,0.01
8,0,24,1,0.561,0.039,0.032,0.111,0.037,0.036,0.142,0.043,0.0
1,4,25,2,0.014,0.0,0.234,0.21,0.294,0.073,0.051,0.066,0.059
2,8,25,2,0.023,0.071,0.0,0.08,0.016,0.01,0.073,0.138,0.59
3,4,25,2,0.069,0.103,0.177,0.0,0.227,0.006,0.093,0.18,0.146
4,7,25,1,0.039,0.112,0.039,0.18,0.0,0.063,0.101,0.291,0.176
5,6,25,1,0.003,0.045,0.039,0.113,0.039,0.0,0.444,0.317,0.001
6,7,25,1,0.006,0.092,0.09,0.096,0.133,0.029,0.0,0.483,0.071
7,3,25,1,0.014,0.083,0.113,0.3229999999999999,0.221,0.047,0.156,0.0,0.043
8,0,25,1,0.629,0.035,0.034,0.072,0.03,0.009,0.121,0.07,0.0
1,4,26,2,0.02,0.0,0.114,0.159,0.493,0.051,0.042,0.063,0.057
2,8,26,2,0.067,0.067,0.0,0.084,0.017,0.001,0.075,0.142,0.547
3,4,26,2,0.057,0.098,0.093,0.0,0.219,0.014,0.091,0.218,0.21
4,7,26,1,0.047,0.131,0.047,0.186,0.0,0.061,0.109,0.359,0.059
5,7,26,1,0.014,0.057,0.079,0.096,0.047,0.0,0.052,0.644,0.01
6,7,26,1,0.01,0.094,0.124,0.149,0.089,0.034,0.0,0.436,0.064
7,1,26,1,0.021,0.54,0.067,0.123,0.037,0.05,0.154,0.0,0.0069999999999999
8,0,26,1,0.611,0.058,0.029,0.064,0.031,0.0,0.128,0.079,0.0
1,4,27,2,0.071,0.0,0.015,0.096,0.6509999999999999,0.044,0.051,0.036,0.034
2,8,27,2,0.034,0.06,0.0,0.305,0.036,0.021,0.04,0.109,0.396
3,7,27,2,0.174,0.093,0.077,0.0,0.11,0.01,0.131,0.231,0.173
4,7,27,1,0.044,0.126,0.044,0.216,0.0,0.076,0.1,0.329,0.066
5,7,27,1,0.0069999999999999,0.041,0.049,0.133,0.039,0.0,0.322,0.4,0.009
6,7,27,1,0.011,0.086,0.109,0.179,0.061,0.041,0.0,0.435,0.076
7,1,27,1,0.011,0.393,0.049,0.084,0.306,0.046,0.109,0.0,0.003
8,0,27,1,0.619,0.052,0.029,0.068,0.031,0.0,0.13,0.071,0.0
1,4,28,2,0.061,0.0,0.02,0.107,0.46,0.04,0.054,0.231,0.027
2,8,28,2,0.253,0.046,0.0,0.07,0.029,0.026,0.014,0.085,0.477
3,0,28,2,0.466,0.094,0.033,0.0,0.064,0.006,0.089,0.17,0.079
4,7,28,1,0.019,0.139,0.041,0.237,0.0,0.067,0.077,0.342,0.077
5,6,28,1,0.006,0.022,0.221,0.138,0.05,0.0,0.335,0.224,0.004
6,7,28,1,0.0,0.029,0.074,0.066,0.014,0.02,0.0,0.763,0.034
7,4,28,1,0.013,0.327,0.053,0.078,0.387,0.037,0.099,0.0,0.006
8,0,28,1,0.629,0.049,0.031,0.069,0.027,0.0,0.126,0.07,0.0
1,7,29,2,0.014,0.0,0.036,0.073,0.194,0.014,0.036,0.597,0.036
2,0,29,2,0.563,0.083,0.0,0.043,0.014,0.02,0.027,0.07,0.18
3,0,29,2,0.381,0.118,0.04,0.0,0.087,0.0,0.087,0.195,0.091
4,7,29,1,0.037,0.144,0.019,0.18,0.0,0.064,0.105,0.385,0.066
5,6,29,1,0.0,0.04,0.035,0.129,0.02,0.0,0.5670000000000001,0.209,0.0
6,7,29,1,0.004,0.083,0.102,0.064,0.071,0.009,0.0,0.597,0.07
7,4,29,1,0.014,0.059,0.029,0.077,0.7140000000000001,0.046,0.057,0.0,0.004
8,0,29,1,0.623,0.033,0.032,0.102,0.03,0.0,0.125,0.054,0.0
1,7,30,2,0.027,0.0,0.126,0.079,0.271,0.021,0.031,0.413,0.031
2,0,30,2,0.416,0.117,0.0,0.073,0.023,0.006,0.074,0.134,0.157
3,0,30,2,0.3,0.117,0.053,0.0,0.107,0.0,0.113,0.204,0.106
4,7,30,1,0.014,0.108,0.009,0.12,0.0,0.021,0.08,0.565,0.083
5,6,30,1,0.003,0.053,0.055,0.149,0.053,0.0,0.382,0.303,0.003
6,7,30,1,0.003,0.067,0.11,0.057,0.107,0.01,0.0,0.586,0.06
7,4,30,1,0.014,0.049,0.033,0.091,0.7140000000000001,0.043,0.057,0.0,0.0
8,0,30,1,0.627,0.034,0.032,0.093,0.024,0.006,0.119,0.064,0.0
1,4,31,2,0.046,0.0,0.035,0.191,0.467,0.071,0.066,0.071,0.053
2,8,31,2,0.093,0.093,0.0,0.114,0.033,0.004,0.09,0.162,0.41
3,0,31,2,0.397,0.086,0.063,0.0,0.17,0.001,0.074,0.102,0.106
4,7,31,1,0.034,0.145,0.026,0.168,0.0,0.066,0.111,0.396,0.053
5,7,31,1,0.0,0.047,0.052,0.166,0.06,0.0,0.292,0.379,0.004
6,7,31,1,0.0,0.055,0.097,0.071,0.03,0.013,0.0,0.6890000000000001,0.044
7,3,31,1,0.009,0.079,0.081,0.311,0.266,0.034,0.209,0.0,0.011
8,0,31,1,0.454,0.03,0.046,0.151,0.053,0.03,0.156,0.08,0.0
1,3,32,2,0.023,0.0,0.075,0.318,0.264,0.107,0.076,0.064,0.073
2,8,32,2,0.114,0.12,0.0,0.1669999999999999,0.033,0.01,0.106,0.186,0.264
3,0,32,2,0.294,0.114,0.066,0.0,0.091,0.003,0.1369999999999999,0.187,0.107
4,7,32,1,0.024,0.114,0.029,0.147,0.0,0.054,0.098,0.396,0.1369999999999999
5,7,32,1,0.006,0.055,0.049,0.172,0.087,0.0,0.253,0.368,0.01
6,7,32,1,0.0069999999999999,0.108,0.128,0.072,0.117,0.017,0.0,0.485,0.066
7,3,32,1,0.0,0.104,0.111,0.461,0.039,0.02,0.258,0.0,0.0069999999999999
8,0,32,1,0.547,0.036,0.04,0.098,0.041,0.023,0.138,0.077,0.0
1,4,33,2,0.006,0.0,0.054,0.165,0.414,0.066,0.04,0.199,0.057
2,7,33,2,0.129,0.152,0.0,0.175,0.047,0.01,0.114,0.222,0.151
3,0,33,2,0.409,0.098,0.054,0.0,0.079,0.004,0.084,0.178,0.094
4,7,33,1,0.017,0.05,0.009,0.09,0.0,0.034,0.043,0.6990000000000001,0.057
5,7,33,1,0.006,0.071,0.057,0.158,0.076,0.0,0.222,0.405,0.006
6,7,33,1,0.014,0.135,0.143,0.061,0.07,0.011,0.0,0.482,0.083
7,3,33,1,0.009,0.107,0.108,0.387,0.05,0.036,0.28,0.0,0.023
8,0,33,1,0.584,0.033,0.037,0.087,0.04,0.017,0.13,0.073,0.0
1,7,34,2,0.014,0.0,0.0819999999999999,0.224,0.123,0.13,0.073,0.286,0.069
2,8,34,2,0.076,0.095,0.0,0.087,0.026,0.004,0.079,0.205,0.429
3,0,34,2,0.331,0.107,0.06,0.0,0.119,0.004,0.084,0.163,0.131
4,7,34,1,0.017,0.027,0.003,0.081,0.0,0.006,0.026,0.7979999999999999,0.043
5,7,34,1,0.01,0.034,0.028,0.072,0.047,0.0,0.104,0.7040000000000001,0.0
6,7,34,1,0.0069999999999999,0.106,0.122,0.064,0.059,0.003,0.0,0.581,0.059
7,3,34,1,0.003,0.089,0.09,0.436,0.041,0.019,0.316,0.0,0.0069999999999999
8,0,34,1,0.531,0.045,0.033,0.093,0.044,0.016,0.131,0.106,0.0
1,3,35,2,0.02,0.0,0.053,0.302,0.087,0.113,0.079,0.299,0.047
2,8,35,2,0.069,0.087,0.0,0.075,0.023,0.001,0.076,0.193,0.476
3,7,35,2,0.05,0.112,0.106,0.0,0.214,0.011,0.094,0.235,0.177
4,7,35,1,0.016,0.1689999999999999,0.014,0.11,0.0,0.023,0.06,0.58,0.029
5,7,35,1,0.021,0.048,0.032,0.05,0.044,0.0,0.047,0.755,0.003
6,7,35,1,0.009,0.08,0.095,0.058,0.067,0.014,0.0,0.622,0.056
7,3,35,1,0.0,0.087,0.094,0.45,0.037,0.014,0.318,0.0,0.0
8,0,35,1,0.624,0.038,0.027,0.053,0.029,0.0,0.122,0.108,0.0
1,5,36,2,0.019,0.0,0.066,0.162,0.093,0.53,0.058,0.033,0.04
2,8,36,2,0.049,0.061,0.0,0.069,0.014,0.0,0.071,0.136,0.6
3,0,36,2,0.296,0.093,0.07,0.0,0.089,0.0069999999999999,0.161,0.187,0.097
4,7,36,1,0.02,0.114,0.067,0.28,0.0,0.06,0.091,0.322,0.046
5,7,36,1,0.029,0.11,0.041,0.1,0.063,0.0,0.061,0.584,0.013
6,7,36,1,0.017,0.11,0.247,0.093,0.093,0.026,0.0,0.346,0.069
7,3,36,1,0.014,0.091,0.114,0.466,0.086,0.034,0.168,0.0,0.026
8,0,36,1,0.44,0.049,0.027,0.102,0.044,0.014,0.208,0.117,0.0
1,4,37,2,0.027,0.0,0.069,0.2,0.376,0.07,0.074,0.124,0.06
2,8,37,2,0.059,0.074,0.0,0.064,0.017,0.0,0.076,0.161,0.55
3,7,37,2,0.16,0.075,0.05,0.0,0.053,0.0069999999999999,0.041,0.435,0.179
4,7,37,1,0.017,0.081,0.023,0.134,0.0,0.036,0.062,0.596,0.051
5,7,37,1,0.027,0.073,0.094,0.084,0.054,0.0,0.064,0.594,0.009
6,4,37,1,0.013,0.088,0.287,0.049,0.303,0.024,0.0,0.18,0.056
7,3,37,1,0.026,0.134,0.084,0.241,0.21,0.069,0.205,0.0,0.031
8,0,37,1,0.544,0.036,0.026,0.063,0.037,0.047,0.141,0.106,0.0
1,4,38,2,0.036,0.0,0.085,0.115,0.523,0.046,0.04,0.12,0.036
2,8,38,2,0.074,0.088,0.0,0.099,0.029,0.003,0.087,0.158,0.463
3,7,38,2,0.026,0.053,0.1,0.0,0.051,0.013,0.059,0.632,0.066
