user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5
4,1,6,1,0.0,0.994,0.0,0.005,0.0,0.001
5,1,6,1,0.006,0.905,0.001,0.024,0.064,0.0
1,0,7,1,0.599,0.0,0.063,0.071,0.071,0.196
2,1,7,2,0.011,0.919,0.0,0.028,0.021,0.02
3,1,7,2,0.024,0.556,0.176,0.0,0.194,0.05
4,1,7,1,0.006,0.916,0.013,0.038,0.0,0.027
5,1,7,1,0.01,0.8029999999999999,0.009,0.056,0.123,0.0
1,0,8,1,0.586,0.0,0.057,0.071,0.071,0.214
2,1,8,2,0.014,0.847,0.0,0.046,0.057,0.036
3,1,8,2,0.061,0.4,0.297,0.0,0.104,0.1369999999999999
4,1,8,1,0.043,0.7340000000000001,0.03,0.112,0.0,0.081
5,1,8,1,0.041,0.805,0.014,0.119,0.02,0.0
1,5,9,1,0.213,0.0,0.04,0.044,0.059,0.644
2,1,9,2,0.016,0.674,0.0,0.036,0.044,0.23
3,5,9,2,0.029,0.383,0.073,0.0,0.027,0.489
4,1,9,1,0.016,0.701,0.04,0.046,0.0,0.197
5,1,9,1,0.039,0.7509999999999999,0.016,0.165,0.03,0.0
1,5,10,1,0.14,0.0,0.043,0.04,0.057,0.72
2,1,10,2,0.029,0.624,0.0,0.032,0.041,0.274
3,5,10,2,0.029,0.266,0.084,0.0,0.014,0.607
4,1,10,1,0.0069999999999999,0.5710000000000001,0.096,0.034,0.0,0.291
5,1,10,1,0.046,0.625,0.027,0.195,0.107,0.0
1,5,11,1,0.143,0.0,0.043,0.043,0.063,0.7090000000000001
2,1,11,2,0.026,0.825,0.0,0.028,0.079,0.043
3,1,11,2,0.013,0.843,0.03,0.0,0.02,0.094
4,1,11,1,0.0,0.84,0.024,0.097,0.0,0.039
5,4,11,1,0.219,0.262,0.006,0.064,0.45,0.0
1,5,12,1,0.23,0.0,0.049,0.049,0.074,0.599
2,1,12,2,0.064,0.8009999999999999,0.0,0.022,0.07,0.043
3,4,12,2,0.009,0.253,0.079,0.0,0.613,0.047
4,1,12,1,0.0,0.7879999999999999,0.037,0.124,0.0,0.051
5,0,12,1,0.721,0.204,0.0,0.053,0.021,0.0
1,5,13,1,0.156,0.0,0.043,0.043,0.086,0.6729999999999999
2,1,13,2,0.056,0.7979999999999999,0.0,0.032,0.071,0.043
3,4,13,2,0.009,0.229,0.08,0.0,0.6459999999999999,0.037
4,1,13,1,0.0,0.733,0.026,0.189,0.0,0.053
5,0,13,1,0.727,0.201,0.0,0.056,0.016,0.0
1,5,14,1,0.13,0.0,0.053,0.09,0.071,0.6559999999999999
2,1,14,2,0.056,0.767,0.0,0.054,0.08,0.043
3,4,14,2,0.026,0.2,0.074,0.0,0.6709999999999999,0.029
4,1,14,1,0.0,0.8440000000000001,0.053,0.046,0.0,0.057
5,0,14,1,0.716,0.195,0.0069999999999999,0.055,0.027,0.0
1,5,15,1,0.071,0.0,0.127,0.259,0.09,0.453
2,1,15,2,0.057,0.774,0.0,0.056,0.07,0.043
3,4,15,2,0.039,0.181,0.086,0.0,0.6659999999999999,0.029
4,1,15,1,0.0,0.868,0.057,0.018,0.0,0.057
5,0,15,1,0.726,0.204,0.001,0.052,0.017,0.0
1,5,16,1,0.067,0.0,0.103,0.247,0.077,0.506
2,1,16,2,0.026,0.813,0.0,0.056,0.064,0.041
3,4,16,2,0.031,0.33,0.09,0.0,0.509,0.04
4,1,16,1,0.0,0.87,0.049,0.031,0.0,0.05
5,0,16,1,0.626,0.286,0.004,0.07,0.014,0.0
1,3,17,1,0.053,0.0,0.134,0.499,0.061,0.253
2,1,17,2,0.014,0.944,0.0,0.027,0.014,0.0
3,1,17,2,0.0,0.999,0.001,0.0,0.0,0.0
4,1,17,1,0.0,0.976,0.0,0.016,0.0,0.009
5,1,17,1,0.037,0.899,0.021,0.042,0.0,0.0
1,3,18,1,0.043,0.0,0.153,0.614,0.06,0.13
2,1,18,2,0.023,0.637,0.0,0.096,0.157,0.087
3,1,18,2,0.094,0.519,0.16,0.0,0.044,0.183
4,1,18,1,0.001,0.6940000000000001,0.14,0.062,0.0,0.103
5,1,18,1,0.003,0.887,0.031,0.061,0.017,0.0
1,3,19,1,0.087,0.0,0.114,0.406,0.06,0.333
2,5,19,2,0.016,0.236,0.0,0.069,0.036,0.644
3,1,19,2,0.054,0.384,0.17,0.0,0.247,0.144
4,1,19,1,0.0,0.85,0.054,0.026,0.0,0.07
5,1,19,1,0.003,0.8079999999999999,0.014,0.081,0.094,0.0
1,5,20,1,0.141,0.0,0.043,0.044,0.057,0.7140000000000001
2,1,20,2,0.036,0.503,0.0,0.107,0.036,0.319
3,1,20,2,0.0,0.977,0.017,0.0,0.0,0.006
4,1,20,1,0.0,0.868,0.017,0.073,0.0,0.041
5,1,20,1,0.0,0.91,0.01,0.058,0.021,0.0
1,5,21,1,0.143,0.0,0.04,0.047,0.057,0.713
2,1,21,2,0.013,0.921,0.0,0.026,0.021,0.019
3,1,21,2,0.004,0.467,0.06,0.0,0.431,0.037
4,1,21,1,0.0,0.909,0.01,0.058,0.0,0.023
5,1,21,1,0.006,0.905,0.001,0.045,0.043,0.0
1,5,22,1,0.144,0.0,0.041,0.043,0.057,0.7140000000000001
2,1,22,2,0.014,0.878,0.0,0.033,0.034,0.04
3,4,22,2,0.0,0.217,0.086,0.0,0.6409999999999999,0.056
4,1,22,1,0.0,0.907,0.026,0.03,0.0,0.037
5,1,22,1,0.0069999999999999,0.7759999999999999,0.001,0.081,0.134,0.0
1,5,23,1,0.143,0.0,0.043,0.043,0.057,0.7140000000000001
2,1,23,2,0.016,0.836,0.0,0.117,0.017,0.014
3,1,23,2,0.019,0.619,0.087,0.0,0.221,0.054
4,1,23,1,0.0,0.948,0.009,0.021,0.0,0.023
5,1,23,1,0.0,0.935,0.004,0.044,0.017,0.0
1,5,24,1,0.213,0.0,0.049,0.046,0.06,0.633
2,1,24,2,0.011,0.913,0.0,0.054,0.011,0.01
3,1,24,2,0.004,0.614,0.053,0.0,0.31,0.019
4,1,24,1,0.0,0.971,0.003,0.016,0.0,0.01
5,1,24,1,0.0,0.962,0.0,0.028,0.01,0.0
1,5,25,1,0.1639999999999999,0.0,0.041,0.046,0.057,0.691
2,1,25,2,0.014,0.8959999999999999,0.0,0.031,0.03,0.029
3,4,25,2,0.0,0.2,0.093,0.0,0.657,0.05
4,1,25,1,0.0,0.897,0.041,0.022,0.0,0.04
5,1,25,1,0.0069999999999999,0.833,0.003,0.131,0.026,0.0
1,5,26,1,0.141,0.0,0.043,0.041,0.061,0.713
2,1,26,2,0.017,0.58,0.0,0.064,0.053,0.286
3,4,26,2,0.001,0.183,0.086,0.0,0.604,0.126
4,1,26,1,0.0,0.769,0.053,0.014,0.0,0.1639999999999999
5,1,26,1,0.023,0.642,0.024,0.26,0.051,0.0
1,5,27,1,0.12,0.0,0.044,0.031,0.061,0.743
2,5,27,2,0.02,0.242,0.0,0.042,0.03,0.6659999999999999
3,1,27,2,0.014,0.78,0.034,0.0,0.016,0.156
4,1,27,1,0.0,0.574,0.057,0.001,0.0,0.369
5,1,27,1,0.014,0.727,0.019,0.192,0.049,0.0
1,5,28,1,0.139,0.0,0.041,0.04,0.07,0.71
2,5,28,2,0.016,0.213,0.0,0.054,0.043,0.674
3,1,28,2,0.1,0.374,0.184,0.0,0.061,0.28
4,1,28,1,0.0,0.5379999999999999,0.097,0.013,0.0,0.351
5,1,28,1,0.014,0.458,0.026,0.396,0.106,0.0
1,5,29,1,0.046,0.0,0.009,0.017,0.024,0.904
2,5,29,2,0.016,0.2,0.0,0.039,0.03,0.716
3,5,29,2,0.019,0.086,0.044,0.0,0.021,0.83
4,1,29,1,0.0,0.52,0.087,0.009,0.0,0.384
5,3,29,1,0.013,0.319,0.0,0.5489999999999999,0.119,0.0
1,5,30,1,0.117,0.0,0.039,0.04,0.061,0.743
2,5,30,2,0.019,0.211,0.0,0.049,0.034,0.687
3,5,30,2,0.024,0.394,0.096,0.0,0.041,0.444
4,1,30,1,0.0,0.588,0.057,0.002,0.0,0.353
5,3,30,1,0.011,0.269,0.069,0.443,0.209,0.0
1,5,31,1,0.141,0.0,0.043,0.041,0.057,0.7170000000000001
2,1,31,2,0.02,0.4,0.0,0.099,0.239,0.243
3,1,31,2,0.0,0.951,0.01,0.0,0.0,0.039
4,1,31,1,0.0,0.8029999999999999,0.051,0.016,0.0,0.13
5,1,31,1,0.016,0.575,0.016,0.163,0.23,0.0
1,5,32,1,0.143,0.0,0.043,0.043,0.057,0.7140000000000001
2,4,32,2,0.003,0.435,0.0,0.088,0.451,0.023
3,1,32,2,0.0,0.986,0.014,0.0,0.0,0.0
4,1,32,1,0.0,0.91,0.027,0.021,0.0,0.041
5,1,32,1,0.004,0.898,0.0,0.0819999999999999,0.016,0.0
1,5,33,1,0.076,0.0,0.101,0.357,0.063,0.403
2,1,33,2,0.016,0.584,0.0,0.129,0.227,0.044
3,1,33,2,0.0,0.996,0.004,0.0,0.0,0.0
4,1,33,1,0.0,0.908,0.033,0.022,0.0,0.037
5,1,33,1,0.006,0.845,0.0,0.122,0.027,0.0
1,3,34,1,0.043,0.0,0.154,0.599,0.061,0.143
2,4,34,2,0.006,0.309,0.0,0.073,0.5660000000000001,0.046
3,1,34,2,0.0,1.0,0.0,0.0,0.0,0.0
4,1,34,1,0.0,0.905,0.023,0.028,0.0,0.044
5,1,34,1,0.004,0.884,0.006,0.052,0.054,0.0
1,5,35,1,0.037,0.0,0.144,0.326,0.154,0.339
2,4,35,2,0.02,0.349,0.0,0.087,0.509,0.036
3,1,35,2,0.0,0.999,0.001,0.0,0.0,0.0
4,1,35,1,0.0,0.898,0.033,0.026,0.0,0.043
5,1,35,1,0.014,0.725,0.0,0.225,0.036,0.0
1,3,36,1,0.043,0.0,0.153,0.474,0.077,0.253
2,1,36,2,0.027,0.455,0.0,0.119,0.343,0.056
3,1,36,2,0.009,0.883,0.021,0.0,0.066,0.021
4,1,36,1,0.0,0.8859999999999999,0.039,0.03,0.0,0.046
5,1,36,1,0.014,0.6559999999999999,0.001,0.299,0.029,0.0
1,5,37,1,0.037,0.0,0.114,0.231,0.094,0.523
2,4,37,2,0.026,0.407,0.0,0.105,0.423,0.04
3,1,37,2,0.003,0.974,0.013,0.0,0.003,0.0069999999999999
4,1,37,1,0.0,0.902,0.026,0.029,0.0,0.043
5,1,37,1,0.013,0.625,0.0,0.338,0.024,0.0
1,5,38,1,0.044,0.0,0.111,0.097,0.204,0.5429999999999999
2,5,38,2,0.026,0.373,0.0,0.081,0.086,0.434
3,1,38,2,0.0,0.983,0.013,0.0,0.0,0.004
4,1,38,1,0.0,0.884,0.051,0.021,0.0,0.043
5,1,38,1,0.021,0.619,0.003,0.331,0.026,0.0
1,3,39,1,0.017,0.0,0.231,0.414,0.25,0.087
2,5,39,2,0.014,0.26,0.0,0.057,0.029,0.64
3,1,39,2,0.006,0.8270000000000001,0.024,0.0,0.126,0.017
4,1,39,1,0.0,0.887,0.041,0.025,0.0,0.046
5,1,39,1,0.006,0.799,0.006,0.165,0.024,0.0
1,3,40,1,0.02,0.0,0.173,0.419,0.179,0.21
2,5,40,2,0.014,0.269,0.0,0.055,0.017,0.644
3,1,40,2,0.0,0.964,0.009,0.0,0.0,0.027
4,1,40,1,0.0,0.87,0.041,0.029,0.0,0.06
5,1,40,1,0.006,0.897,0.0,0.079,0.019,0.0
1,3,41,1,0.014,0.0,0.184,0.573,0.149,0.08
2,4,41,2,0.013,0.356,0.0,0.093,0.453,0.086
3,1,41,2,0.0,0.986,0.0,0.0,0.0,0.014
4,1,41,1,0.0,0.745,0.123,0.089,0.0,0.043
5,1,41,1,0.0,0.8240000000000001,0.009,0.148,0.02,0.0
1,3,42,1,0.014,0.0,0.177,0.493,0.239,0.077
2,4,42,2,0.009,0.252,0.0,0.086,0.611,0.041
3,1,42,2,0.0,0.986,0.0,0.0,0.0,0.014
4,1,42,1,0.0,0.855,0.047,0.056,0.0,0.041
5,1,42,1,0.004,0.736,0.001,0.242,0.016,0.0
1,3,43,1,0.006,0.0,0.244,0.557,0.109,0.084
2,1,43,2,0.027,0.42,0.0,0.114,0.166,0.273
3,1,43,2,0.004,0.909,0.017,0.0,0.051,0.019
4,1,43,1,0.0,0.875,0.039,0.045,0.0,0.041
5,1,43,1,0.013,0.563,0.006,0.391,0.027,0.0
1,3,44,1,0.003,0.0,0.22,0.639,0.069,0.07
2,5,44,2,0.01,0.2,0.0,0.08,0.043,0.667
3,4,44,2,0.0,0.099,0.106,0.0,0.71,0.086
4,1,44,1,0.0,0.778,0.053,0.121,0.0,0.049
5,3,44,1,0.004,0.459,0.014,0.494,0.029,0.0
1,3,45,1,0.0,0.0,0.1639999999999999,0.727,0.041,0.067
2,4,45,2,0.009,0.235,0.0,0.107,0.586,0.064
3,1,45,2,0.001,0.5539999999999999,0.081,0.0,0.306,0.057
4,1,45,1,0.0,0.759,0.059,0.136,0.0,0.046
5,1,45,1,0.001,0.484,0.013,0.475,0.027,0.0
1,4,46,1,0.01,0.0,0.134,0.287,0.496,0.073
2,4,46,2,0.014,0.249,0.0,0.085,0.611,0.04
3,1,46,2,0.0,0.863,0.053,0.0,0.051,0.033
4,1,46,1,0.0,0.84,0.061,0.064,0.0,0.034
5,1,46,1,0.013,0.517,0.004,0.426,0.04,0.0
1,4,47,1,0.014,0.0,0.131,0.111,0.6859999999999999,0.057
2,4,47,2,0.01,0.198,0.0,0.117,0.633,0.043
3,1,47,2,0.0,0.7040000000000001,0.061,0.0,0.177,0.057
4,1,47,1,0.0,0.797,0.069,0.084,0.0,0.05
5,1,47,1,0.009,0.362,0.001,0.285,0.343,0.0
1,4,48,1,0.014,0.0,0.1369999999999999,0.1,0.691,0.057
2,4,48,2,0.0069999999999999,0.197,0.0,0.114,0.47,0.211
3,1,48,2,0.003,0.733,0.057,0.0,0.153,0.054
4,1,48,1,0.0,0.7170000000000001,0.053,0.183,0.0,0.047
5,1,48,1,0.004,0.399,0.0,0.258,0.339,0.0
1,4,49,1,0.014,0.0,0.143,0.1,0.6859999999999999,0.057
2,5,49,2,0.023,0.421,0.0,0.099,0.03,0.4270000000000001
3,1,49,2,0.0,0.99,0.003,0.0,0.0,0.0069999999999999
4,1,49,1,0.0,0.883,0.04,0.049,0.0,0.027
5,1,49,1,0.009,0.76,0.001,0.2,0.03,0.0
1,4,50,1,0.014,0.0,0.143,0.1,0.6859999999999999,0.057
2,1,50,2,0.013,0.505,0.0,0.057,0.016,0.41
3,1,50,2,0.01,0.846,0.034,0.0,0.084,0.026
4,1,50,1,0.0,0.937,0.02,0.026,0.0,0.017
5,1,50,1,0.0,0.946,0.006,0.037,0.011,0.0
1,4,51,1,0.014,0.0,0.143,0.101,0.6859999999999999,0.056
2,5,51,2,0.014,0.201,0.0,0.081,0.064,0.64
3,4,51,2,0.016,0.264,0.099,0.0,0.501,0.12
4,1,51,1,0.0,0.841,0.06,0.055,0.0,0.044
5,1,51,1,0.0,0.875,0.014,0.077,0.033,0.0
1,3,52,1,0.0069999999999999,0.0,0.201,0.444,0.281,0.066
2,5,52,2,0.014,0.179,0.0,0.081,0.066,0.66
3,4,52,2,0.0,0.174,0.077,0.0,0.6990000000000001,0.05
4,1,52,1,0.0,0.804,0.063,0.0819999999999999,0.0,0.051
5,1,52,1,0.009,0.607,0.121,0.221,0.043,0.0
1,3,53,1,0.0,0.0,0.229,0.65,0.067,0.054
2,5,53,2,0.014,0.197,0.0,0.089,0.04,0.66
3,4,53,2,0.016,0.32,0.207,0.0,0.393,0.064
4,1,53,1,0.0,0.873,0.044,0.057,0.0,0.026
5,3,53,1,0.0069999999999999,0.4,0.014,0.528,0.05,0.0
1,3,54,1,0.0,0.0,0.194,0.72,0.043,0.043
2,5,54,2,0.014,0.181,0.0,0.112,0.039,0.654
3,1,54,2,0.0,0.8270000000000001,0.073,0.0,0.014,0.086
4,1,54,1,0.0,0.8029999999999999,0.061,0.12,0.0,0.016
5,3,54,1,0.0,0.336,0.0,0.629,0.036,0.0
1,3,55,1,0.0,0.0,0.179,0.73,0.037,0.054
2,4,55,2,0.011,0.224,0.0,0.109,0.467,0.189
3,1,55,2,0.0,0.821,0.077,0.0,0.013,0.089
4,1,55,1,0.0,0.782,0.037,0.154,0.0,0.027
5,3,55,1,0.0,0.332,0.0,0.488,0.18,0.0
1,3,56,1,0.003,0.0,0.124,0.68,0.139,0.054
2,4,56,2,0.014,0.224,0.0,0.099,0.617,0.046
3,1,56,2,0.0,0.8270000000000001,0.067,0.0,0.013,0.093
4,1,56,1,0.0,0.878,0.031,0.072,0.0,0.019
5,3,56,1,0.001,0.388,0.0,0.518,0.093,0.0
1,3,57,1,0.003,0.0,0.099,0.7490000000000001,0.109,0.041
2,4,57,2,0.014,0.223,0.0,0.1,0.617,0.046
3,1,57,2,0.0,0.826,0.076,0.0,0.006,0.093
4,1,57,1,0.0,0.723,0.011,0.245,0.0,0.02
5,3,57,1,0.003,0.398,0.0,0.522,0.077,0.0
1,3,58,1,0.0,0.0,0.129,0.799,0.033,0.04
2,4,58,2,0.003,0.195,0.0,0.133,0.626,0.043
3,1,58,2,0.011,0.613,0.139,0.0,0.104,0.133
4,1,58,1,0.0,0.6990000000000001,0.003,0.283,0.0,0.016
5,3,58,1,0.0,0.358,0.0,0.574,0.069,0.0
1,3,59,1,0.0,0.0,0.126,0.77,0.044,0.06
2,4,59,2,0.023,0.176,0.0,0.136,0.623,0.043
3,2,59,2,0.047,0.1639999999999999,0.387,0.0,0.196,0.206
4,1,59,1,0.0,0.77,0.024,0.18,0.0,0.026
5,3,59,1,0.0,0.318,0.0,0.589,0.093,0.0
1,3,60,1,0.0,0.0,0.101,0.8059999999999999,0.039,0.054
2,4,60,2,0.016,0.211,0.0,0.116,0.614,0.043
3,1,60,2,0.013,0.364,0.151,0.0,0.236,0.236
4,1,60,1,0.0,0.705,0.013,0.263,0.0,0.019
5,3,60,1,0.0,0.32,0.0,0.5760000000000001,0.104,0.0
1,3,61,1,0.001,0.0,0.2,0.604,0.127,0.067
2,4,61,2,0.011,0.21,0.0,0.107,0.626,0.046
3,1,61,2,0.0,0.8029999999999999,0.07,0.0,0.039,0.089
4,1,61,1,0.0,0.815,0.04,0.123,0.0,0.023
5,3,61,1,0.003,0.401,0.0,0.503,0.093,0.0
1,3,62,1,0.003,0.0,0.143,0.7659999999999999,0.033,0.056
2,4,62,2,0.006,0.216,0.0,0.129,0.607,0.043
3,1,62,2,0.0,0.8059999999999999,0.087,0.0,0.01,0.097
4,1,62,1,0.0,0.716,0.01,0.244,0.0,0.03
5,3,62,1,0.0,0.391,0.0,0.486,0.123,0.0
1,3,63,1,0.0,0.0,0.147,0.7609999999999999,0.037,0.054
2,4,63,2,0.011,0.224,0.0,0.113,0.61,0.041
3,1,63,2,0.0,0.831,0.066,0.0,0.004,0.099
4,1,63,1,0.0,0.6759999999999999,0.0,0.3,0.0,0.024
5,3,63,1,0.0,0.309,0.0,0.45,0.241,0.0
1,3,64,1,0.0,0.0,0.1689999999999999,0.706,0.077,0.049
2,4,64,2,0.0069999999999999,0.181,0.0,0.143,0.621,0.047
3,1,64,2,0.053,0.351,0.31,0.0,0.134,0.151
4,1,64,1,0.0,0.767,0.01,0.203,0.0,0.02
5,3,64,1,0.0,0.24,0.0,0.4270000000000001,0.333,0.0
1,3,65,1,0.001,0.0,0.124,0.77,0.041,0.063
2,4,65,2,0.014,0.175,0.0,0.139,0.629,0.043
3,2,65,2,0.054,0.144,0.687,0.0,0.026,0.089
4,1,65,1,0.0,0.708,0.001,0.276,0.0,0.014
5,3,65,1,0.0,0.229,0.0,0.428,0.343,0.0
1,4,66,1,0.009,0.0,0.08,0.397,0.454,0.06
2,4,66,2,0.017,0.087,0.0,0.0819999999999999,0.7859999999999999,0.029
3,4,66,2,0.021,0.077,0.06,0.0,0.46,0.381
4,1,66,1,0.0,0.685,0.009,0.275,0.0,0.031
5,4,66,1,0.001,0.199,0.0,0.299,0.501,0.0
1,4,67,1,0.001,0.0,0.069,0.217,0.657,0.056
2,4,67,2,0.03,0.17,0.0,0.123,0.614,0.063
3,2,67,2,0.06,0.194,0.434,0.0,0.22,0.091
4,1,67,1,0.0,0.688,0.017,0.24,0.0,0.054
5,3,67,1,0.013,0.215,0.0,0.4,0.373,0.0
1,4,68,1,0.0069999999999999,0.0,0.073,0.204,0.6609999999999999,0.054
2,4,68,2,0.027,0.118,0.0,0.124,0.6759999999999999,0.056
3,4,68,2,0.049,0.09,0.261,0.0,0.507,0.093
4,1,68,1,0.0,0.674,0.013,0.257,0.0,0.056
5,4,68,1,0.006,0.175,0.0,0.329,0.49,0.0
1,4,69,1,0.0,0.0,0.097,0.356,0.491,0.056
2,4,69,2,0.026,0.133,0.0,0.191,0.593,0.057
3,2,69,2,0.079,0.139,0.451,0.0,0.196,0.136
4,1,69,1,0.0,0.6759999999999999,0.004,0.27,0.0,0.05
5,3,69,1,0.0069999999999999,0.226,0.0,0.411,0.356,0.0
1,3,70,1,0.0,0.0,0.123,0.42,0.377,0.08
2,4,70,2,0.03,0.114,0.0,0.149,0.647,0.06
3,4,70,2,0.0,0.074,0.1,0.0,0.754,0.071
4,1,70,1,0.0,0.6890000000000001,0.0,0.268,0.0,0.043
5,4,70,1,0.0,0.18,0.0,0.302,0.519,0.0
1,3,71,1,0.0,0.0,0.204,0.484,0.211,0.1
2,4,71,2,0.02,0.1369999999999999,0.0,0.133,0.6409999999999999,0.069
3,2,71,2,0.054,0.269,0.309,0.0,0.22,0.149
4,1,71,1,0.0,0.6990000000000001,0.0,0.261,0.0,0.04
5,3,71,1,0.0,0.223,0.0,0.405,0.373,0.0
1,3,72,1,0.001,0.0,0.206,0.599,0.119,0.076
2,4,72,2,0.0069999999999999,0.159,0.0,0.135,0.63,0.069
3,2,72,2,0.059,0.107,0.7070000000000001,0.0,0.031,0.096
4,1,72,1,0.0,0.7340000000000001,0.0,0.246,0.0,0.02
5,3,72,1,0.0,0.229,0.0,0.414,0.357,0.0
1,3,73,1,0.001,0.0,0.1669999999999999,0.5770000000000001,0.181,0.073
2,4,73,2,0.023,0.114,0.0,0.233,0.5670000000000001,0.063
3,2,73,2,0.06,0.104,0.696,0.0,0.051,0.089
4,1,73,1,0.0,0.8240000000000001,0.02,0.139,0.0,0.017
5,3,73,1,0.003,0.228,0.0,0.421,0.349,0.0
1,3,74,1,0.0,0.0,0.083,0.8029999999999999,0.066,0.049
2,4,74,2,0.041,0.173,0.0,0.213,0.529,0.044
3,2,74,2,0.061,0.121,0.6659999999999999,0.0,0.037,0.114
4,1,74,1,0.0,0.708,0.014,0.258,0.0,0.02
5,3,74,1,0.0,0.24,0.0,0.4370000000000001,0.3229999999999999,0.0
1,3,75,1,0.0,0.0,0.166,0.6970000000000001,0.071,0.066
2,4,75,2,0.03,0.195,0.0,0.128,0.593,0.054
3,2,75,2,0.057,0.1,0.7290000000000001,0.0,0.029,0.086
4,1,75,1,0.0,0.7909999999999999,0.024,0.1639999999999999,0.0,0.021
5,3,75,1,0.0,0.285,0.0,0.483,0.231,0.0
1,3,76,1,0.0,0.0,0.124,0.769,0.043,0.064
2,4,76,2,0.023,0.207,0.0,0.119,0.61,0.041
3,2,76,2,0.057,0.1,0.7290000000000001,0.0,0.029,0.086
4,1,76,1,0.0,0.693,0.003,0.29,0.0,0.014
5,3,76,1,0.0,0.237,0.0,0.435,0.327,0.0
1,3,77,1,0.0,0.0,0.146,0.747,0.044,0.063
2,4,77,2,0.026,0.189,0.0,0.115,0.616,0.054
3,5,77,2,0.034,0.106,0.189,0.0,0.037,0.634
4,1,77,1,0.0,0.737,0.009,0.236,0.0,0.019
5,3,77,1,0.0,0.29,0.0,0.483,0.227,0.0
1,3,78,1,0.0,0.0,0.1689999999999999,0.6990000000000001,0.064,0.069
2,4,78,2,0.021,0.184,0.0,0.11,0.619,0.066
3,5,78,2,0.054,0.176,0.156,0.0,0.061,0.5529999999999999
4,1,78,1,0.0,0.733,0.011,0.227,0.0,0.029
5,3,78,1,0.0,0.345,0.0,0.519,0.136,0.0
1,3,79,1,0.003,0.0,0.189,0.396,0.331,0.081
2,4,79,2,0.017,0.176,0.0,0.107,0.629,0.071
3,1,79,2,0.074,0.346,0.206,0.0,0.09,0.284
4,1,79,1,0.0,0.68,0.019,0.266,0.0,0.036
5,3,79,1,0.004,0.263,0.0,0.451,0.281,0.0
1,5,80,1,0.047,0.0,0.051,0.297,0.246,0.359
2,4,80,2,0.019,0.174,0.0,0.107,0.629,0.071
3,1,80,2,0.03,0.471,0.116,0.0,0.25,0.133
4,1,80,1,0.0,0.5379999999999999,0.021,0.386,0.0,0.054
5,3,80,1,0.011,0.263,0.0,0.464,0.261,0.0
1,5,81,1,0.054,0.0,0.043,0.317,0.057,0.529
2,4,81,2,0.016,0.18,0.0,0.109,0.627,0.069
3,1,81,2,0.014,0.669,0.116,0.0,0.097,0.104
4,3,81,1,0.0,0.257,0.029,0.64,0.0,0.074
5,3,81,1,0.0,0.239,0.0,0.416,0.344,0.0
1,5,82,1,0.029,0.0,0.043,0.331,0.079,0.519
2,4,82,2,0.019,0.191,0.0,0.111,0.619,0.06
3,1,82,2,0.016,0.636,0.121,0.0,0.131,0.096
4,3,82,1,0.0,0.207,0.026,0.6809999999999999,0.0,0.086
5,3,82,1,0.009,0.28,0.014,0.3720000000000001,0.326,0.0
1,5,83,1,0.066,0.0,0.04,0.257,0.103,0.534
