4,6,47,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,48,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,49,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,3,50,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,51,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,52,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,53,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,54,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,55,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,56,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,57,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,59,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,60,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,61,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,62,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,63,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,64,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,65,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,66,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,67,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,68,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,69,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,70,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,71,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,72,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,73,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,74,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,75,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,76,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,77,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,78,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,79,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,80,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,81,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,82,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,83,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,84,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,85,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,86,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,87,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,88,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,89,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,90,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,91,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,92,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,93,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,94,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,95,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,96,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,97,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,98,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,99,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,100,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,101,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,102,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,103,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,104,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,105,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,106,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,107,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,108,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,109,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,110,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,111,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,112,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,113,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,114,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,115,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,116,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,117,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,118,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,119,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,120,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,121,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,122,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,123,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,124,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,125,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,126,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,127,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,128,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,129,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,130,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,131,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,132,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,133,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,134,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,135,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,136,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,137,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,138,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,139,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,140,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,141,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,142,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,143,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,144,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,145,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,146,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,147,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,148,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,149,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,150,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,151,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,152,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,153,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,154,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,155,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,156,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,157,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,158,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,159,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,160,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,161,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,162,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,163,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,164,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,165,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,166,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,167,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,168,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,169,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,170,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,171,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,172,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,2,173,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,174,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,175,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,176,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,177,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,0,178,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,179,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,180,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,181,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,182,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,183,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,184,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,185,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,186,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,187,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,188,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,189,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,190,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,191,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,192,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,193,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,194,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,195,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,196,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,197,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,198,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,199,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,200,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,201,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,202,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,203,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,204,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,5,205,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,206,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,207,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,208,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,209,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,210,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,211,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,212,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,213,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,214,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,215,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,216,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,217,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,218,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,219,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,220,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,221,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,222,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,223,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,224,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,225,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,226,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,227,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,228,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,229,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,230,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,231,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,232,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,233,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,2,234,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,235,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,236,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,237,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,238,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,239,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,240,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,241,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,242,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,243,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,244,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,245,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,246,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,247,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,248,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,249,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,250,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,251,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,252,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,253,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,254,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,255,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,256,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,257,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,258,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,259,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,260,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,261,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,262,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,263,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,264,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,265,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,266,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,267,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,268,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,269,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,270,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,271,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,272,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,273,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,274,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,275,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,276,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,277,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,278,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,279,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,280,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,281,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,282,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,283,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,284,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,285,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,286,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,287,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,288,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,289,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,290,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,291,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,292,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,293,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,294,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,295,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,296,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,297,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,298,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,0,299,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,5,300,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,301,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,302,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,303,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,304,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,305,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,5,306,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,307,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,308,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,309,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,310,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,311,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,5,312,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,313,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,314,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,315,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,316,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,317,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,3,318,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,319,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,320,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,2,321,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,6,322,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,323,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,3,324,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,325,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,326,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,327,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,328,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,329,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,5,330,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,331,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,332,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,333,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,3,334,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,335,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,336,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,337,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,6,338,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,339,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,340,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,341,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,0,342,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,343,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,344,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,6,345,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,5,346,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,347,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,348,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,349,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,350,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,351,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,352,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,353,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,354,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,355,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,356,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,357,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,358,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,359,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,360,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,361,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,362,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,363,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,364,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,365,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,366,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,367,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,368,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,369,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,370,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,371,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,372,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,373,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,374,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,375,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,376,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,377,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,378,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,379,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,380,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,381,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,382,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,6,383,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,384,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,385,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,386,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,387,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,388,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,389,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,390,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,391,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,392,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,393,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,394,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,395,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,396,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,2,397,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,398,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,399,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,400,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,401,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,402,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,403,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,404,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,405,0,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1,406,0,0,1.0,0.0,0.0,0.0,1.0,0.0
4,1,407,0,0,1.0,0.0,0.0,0.0,1.0,0.0
5,1,408,0,0,1.0,0.0,0.0,0.0,1.0,0.0
0,6,409,0,0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,410,0,0,1.0,0.0,0.0,0.0,1.0,0.0
2,1,411,0,0,1.0,0.0,0.0,0.0,1.0,0.0
