5,5,48,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,49,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,50,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,51,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,52,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,53,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,54,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,55,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,56,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,57,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,58,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,59,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,60,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,61,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,62,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,63,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,64,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,65,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,66,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,67,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,68,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,69,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,70,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,71,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,2,72,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,73,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,74,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,75,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,76,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,77,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,78,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,79,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,80,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,81,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,82,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,83,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,84,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,85,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,86,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,87,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,88,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,89,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,90,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,91,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,92,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,93,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,94,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,95,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,96,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,97,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,98,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,99,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,100,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,101,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,102,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,103,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,104,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,105,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,106,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,107,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,108,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,109,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,110,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,111,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,112,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,113,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,114,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,115,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,116,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,117,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,118,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,119,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,120,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,121,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,122,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,123,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,124,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,125,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,126,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,127,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,128,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,129,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,130,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,131,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,132,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,133,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,134,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,135,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,136,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,6,137,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,138,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,139,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,140,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,4,141,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,142,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,143,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,144,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,145,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,146,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,4,147,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,148,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,6,149,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,150,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,151,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,152,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,153,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,154,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,155,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,156,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,157,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,158,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,159,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,160,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,161,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,162,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,163,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,164,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,165,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,166,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,167,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,168,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,6,169,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,170,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,171,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,172,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,173,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,174,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,175,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,176,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,0,177,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,178,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,179,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,180,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,181,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,182,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,0,183,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,184,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,185,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,186,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,187,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,188,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,189,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,190,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,191,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,192,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,193,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,194,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,195,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,196,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,197,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,198,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,199,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,200,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,201,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,202,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,203,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,204,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,205,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,206,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,6,207,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,208,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,0,209,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,210,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,211,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,212,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,6,213,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,214,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,6,215,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,216,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,217,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,218,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,219,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,220,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,6,221,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,222,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,223,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,224,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,225,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,226,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,227,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,228,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,229,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,230,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,231,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,232,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,233,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,234,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,235,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,236,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,237,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,238,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,239,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,240,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,241,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,242,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,243,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,244,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,245,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,246,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,247,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,248,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,249,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,250,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,251,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,252,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,6,253,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,5,254,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,255,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,256,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,257,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,258,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,6,259,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,260,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,261,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,262,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,263,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,264,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,265,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,266,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,267,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,268,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,269,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,270,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,271,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,272,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,273,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,274,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,275,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,276,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,277,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,278,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,279,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,280,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,281,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,282,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,6,283,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,284,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,285,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,286,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,287,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,288,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,289,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,290,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,291,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,292,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,293,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,294,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,295,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,296,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,297,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,298,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,299,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,300,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,5,301,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,302,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,303,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,304,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,305,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,306,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,307,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,308,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,309,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,310,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,311,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,312,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,313,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,314,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,315,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,316,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,317,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,318,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,319,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,320,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,321,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,322,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,323,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,324,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,325,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,326,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,327,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,328,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,329,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,330,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,331,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,332,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,333,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,334,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,335,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,336,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,337,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,338,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,339,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,6,340,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,341,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,342,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,343,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,344,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,345,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,6,346,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,4,347,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,5,348,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,6,349,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,350,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,6,351,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,6,352,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,4,353,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,354,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,355,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,356,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,357,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,358,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,4,359,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,360,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,361,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,362,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,363,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,1,364,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,365,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,366,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,367,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,368,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,369,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,370,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,1,371,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,372,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,373,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,374,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,375,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,376,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,377,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,378,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,379,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,380,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,381,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,382,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,383,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,384,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,385,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,6,386,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,387,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,388,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,3,389,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,390,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,391,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,4,392,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,6,393,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,394,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,395,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,396,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,397,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,4,398,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,399,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,400,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,401,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,402,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,403,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,4,404,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,405,0,0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,406,0,0,0.0,1.0,0.0,0.0,1.0,0.0
4,2,407,0,0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,408,0,0,0.0,1.0,0.0,0.0,1.0,0.0
0,4,409,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1,4,410,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2,5,411,0,0,0.0,1.0,0.0,0.0,1.0,0.0
