0,8,41,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,42,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,7,43,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,44,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,45,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,46,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,47,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,48,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,49,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,50,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,51,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,52,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,53,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,54,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,55,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,56,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,57,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,58,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,59,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,60,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,61,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,62,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,63,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,64,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,65,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,66,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,67,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,68,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,69,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,70,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,71,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,72,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,73,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,74,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,75,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,76,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,77,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,78,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,3,79,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,80,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,81,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,82,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,83,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,84,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,85,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,86,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,87,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,88,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,89,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,90,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,91,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,92,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,93,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,94,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,95,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,96,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,97,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,98,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,99,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,100,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,101,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,102,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,103,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,104,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,105,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,106,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,107,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,108,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,109,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,110,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,111,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,112,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,113,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,4,114,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,5,115,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,116,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,117,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,118,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,119,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,120,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,121,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,4,122,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,123,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,124,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,125,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,126,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,127,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,128,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,129,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,130,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1,131,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,132,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,133,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,134,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,135,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,136,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,137,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,4,138,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,139,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,140,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,141,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,142,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,143,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,144,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,145,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,146,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,147,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,148,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,149,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,150,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,151,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,3,152,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,153,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,154,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,155,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,156,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,157,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,158,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,3,159,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1,160,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,161,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,162,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,163,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,164,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,165,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,166,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,3,167,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1,168,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,169,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,170,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,171,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,172,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,173,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,174,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,175,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,176,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,177,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,178,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,179,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,180,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,181,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,182,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,183,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,184,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,185,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,186,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,187,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,188,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,189,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,190,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,191,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,192,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,193,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,194,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1,195,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,196,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,197,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,198,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,199,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,200,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,201,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,202,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1,203,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,204,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,205,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,206,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,207,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,208,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,209,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,210,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1,211,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,212,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,8,213,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,214,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,215,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,216,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,217,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5,218,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,219,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,220,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,221,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,222,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,3,223,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,3,224,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,225,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,226,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,227,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,228,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,229,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,230,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,3,231,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,3,232,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,233,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,7,234,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,235,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,236,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,237,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,238,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,239,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,240,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,241,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,7,242,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,243,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,244,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,245,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,246,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,6,247,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,248,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,249,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,7,250,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,5,251,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,252,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,253,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,254,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,255,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,256,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,257,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,7,258,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,259,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,260,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,261,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,262,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,263,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,264,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,265,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,7,266,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,4,267,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,268,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,269,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,270,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,271,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,272,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,273,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,274,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,4,275,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,276,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,8,277,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,278,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,279,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,280,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,281,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,282,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,4,283,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,284,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,285,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,286,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,287,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,288,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,289,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,290,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,291,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,292,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,293,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,294,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,295,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,296,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5,297,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,298,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,4,299,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,300,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,301,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,302,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,303,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,0,304,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,8,305,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,306,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,307,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,308,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,309,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,8,310,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,311,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,312,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,313,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,314,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,315,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,316,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,317,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,318,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,319,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,320,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,321,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,322,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,4,323,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,324,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,6,325,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,5,326,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,327,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,328,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,329,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,6,330,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1,331,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,332,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,0,333,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
